"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"334","체육도장업","10_41_01_P","3300000","CDFH3301021975000001","19750503","","03","폐업","03","폐업","20131127","","","","555-4204","","607831","부산광역시 동래구 온천동 149번지","","","현대체육관","20131127170922","I","2018-08-31 23:59:59.0","","","","체육도장업","사립","","","0","0","","","",
"335","체육도장업","10_41_01_P","3300000","CDFH3301021982000002","19820925","","03","폐업","03","폐업","","","","","5029742","","607817","부산광역시 동래구 사직동 71-1번지","부산광역시 동래구 석사로 46  (사직동)","","충무체육관","20110328145815","I","2018-08-31 23:59:59.0","","387931.321605233","190957.654465229","체육도장업","사립","","","0","0","","","",
"336","체육도장업","10_41_01_P","3300000","CDFH3301021989000004","19891110","","03","폐업","03","폐업","","","","","5545550","","607838","부산광역시 동래구 온천동 407-9번지","","","원진체육관","20110324141826","I","2018-08-31 23:59:59.0","","","","체육도장업","사립","","","0","0","","","",
"337","체육도장업","10_41_01_P","3300000","CDFH3301022019000001","20190328","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 92-6번지","부산광역시 동래구 사직북로 5, 5층 (사직동)","47865","모이라트레이닝센터","20190328090823","I","2019-03-30 02:20:09.0","태권도","387602.495576711","190509.543699088","체육도장업","사립","","1","","","","","",
"338","체육도장업","10_41_01_P","3300000","CDFH3301022019000003","20190905","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 40-35번지","부산광역시 동래구 온천장로125번길 57, 온천동 2층 (온천동)","47708","빛찬나래 태권도","20190905153609","I","2019-09-07 02:22:25.0","태권도","389543.338267786","193580.407579603","체육도장업","사립","","","","644.24","","","",
"339","체육도장업","10_41_01_P","3300000","CDFH3301022019000004","20190923","","01","영업/정상","13","영업중","","","","","051-557-8279","","","부산광역시 동래구 명륜동 756-1번지 동래센트럴파크하이츠2차","부산광역시 동래구 문화로 33, 210동 2층 205호 (명륜동, 동래센트럴파크하이츠2차)","47747","음악줄넘기 줄친구 점프점프(태권도)","20190923141042","I","2019-09-25 02:22:36.0","태권도","389886.666899087","192237.037051806","체육도장업","사립","","","","679.45","","","",
"340","체육도장업","10_41_01_P","3300000","CDFH3301022019000002","20190826","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 148-1번지 2층","부산광역시 동래구 명장로 66, 2층 (명장동)","47776","다온태권도장","20190826182039","I","2019-08-28 02:22:12.0","태권도","391904.63271987","191500.799817028","체육도장업","사립","","","","1038.52","","","",
"341","체육도장업","10_41_01_P","3300000","CDFH3301022022000001","20220216","","01","영업/정상","13","영업중","","","","","051-337-1642","","","부산광역시 동래구 온천동 964","부산광역시 동래구 충렬대로75번길 24, A동 3층 302호 (온천동)","47724","자이언트 태권도","20220216151014","I","2022-02-18 00:22:37.0","태권도","388377.352301989","191972.554265119","체육도장업","사립","","1","0","1118.61","0","","",
"342","체육도장업","10_41_01_P","3300000","CDFH3301021997000016","19970111","","01","영업/정상","13","영업중","","","","","502-2171","","","부산광역시 동래구 온천동 1600번지 새온천화신동영 404,405호","부산광역시 동래구 쇠미로129번길 62-12 (온천동, 화신동영아파트)","47868","명성제1체육관","20160322103932","I","2018-08-31 23:59:59.0","태권도","387522.460942451","191450.032892201","체육도장업","사립","","1","","","","","",
"343","체육도장업","10_41_01_P","3300000","CDFH3301022020000001","20200207","","01","영업/정상","13","영업중","","","","","051-532-8887","","","부산광역시 동래구 안락동 151-13번지 3층","부산광역시 동래구 연안로 55, 3층 (안락동)","47898","검무관","20200207181047","I","2020-02-09 00:23:23.0","합기도","391877.770166767","190207.81696552","체육도장업","사립","","","","","","","",
"344","체육도장업","10_41_01_P","3300000","CDFH3301022020000002","20200211","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 1464-23번지","부산광역시 동래구 미남로 88-3, 지하1층 (온천동)","47827","화성합기도","20200211151131","I","2020-02-13 00:23:39.0","합기도","388419.621542079","191158.88632586","체육도장업","사립","","1","","","","","",
"345","체육도장업","10_41_01_P","3300000","CDFH3301022020000004","20200324","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 17-1 서진빌딩","부산광역시 동래구 사직북로 48, 서진빌딩 3층 (사직동)","47859","사직정안합기도","20220406195527","U","2022-04-08 02:40:00.0","합기도","387476.089045233","190883.984889852","체육도장업","사립","","0","0","0","0","","",
"346","체육도장업","10_41_01_P","3300000","CDFH3301022020000003","20200316","","01","영업/정상","13","영업중","","","","","051-558-8823","","","부산광역시 동래구 수안동 334-20번지 1층","부산광역시 동래구 명륜로112번길 108, 1층 (수안동)","47813","(주)더나아짐","20200316124059","I","2020-03-18 00:23:29.0","합기도","390147.679266309","191237.109375624","체육도장업","사립","","","","","","","",
"347","체육도장업","10_41_01_P","3300000","CDFH3301022018000002","20180807","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 603-11번지","부산광역시 동래구 충렬대로428번길 28 (안락동)","47890","안락당구장","20180807131656","I","2018-08-31 23:59:59.0","태권도","391590.711439618","190481.435161271","체육도장업","사립","","","","","","","",
"348","체육도장업","10_41_01_P","3300000","CDFH3301022020000005","20200605","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명륜동 61-4","부산광역시 동래구 명륜로236번길 5-2, 2층 (명륜동)","47744","강호합기도 명륜","20211012113138","U","2021-10-14 02:40:00.0","합기도","389683.197791709","192611.870237891","체육도장업","사립","","0","0","353.38","0","","",
"349","체육도장업","10_41_01_P","3300000","CDFH3301022020000006","20200622","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 1452-36번지 2층","부산광역시 동래구 충렬대로108번길 59, 2층 (온천동)","47825","앱미디어 온라인 합기도","20200622094926","I","2020-06-24 00:23:17.0","합기도","388736.584553987","191398.764977695","체육도장업","사립","","1","","","","","",
"350","체육도장업","10_41_01_P","3300000","CDFH3301022021000004","20211012","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 135-39","부산광역시 동래구 명안로86번길 29, 3층 (명장동)","47774","국민1태권도","20211012155724","I","2021-10-14 00:22:46.0","태권도","391716.952585246","191457.332970822","체육도장업","사립","","1","0","1399.11","0","","",
"351","체육도장업","10_41_01_P","3300000","CDFH3301022004000002","20040809","","01","영업/정상","13","영업중","","","","","524-0002","","","부산광역시 동래구 안락동 721-4번지","부산광역시 동래구 안연로 80 (안락동)","47894","국가대표 경희대 빛 태권도","20190201103605","U","2019-02-03 02:40:00.0","태권도","391053.756569203","190360.464501382","체육도장업","사립","","","1","1394","","","",
"352","체육도장업","10_41_01_P","3300000","CDFH3301022005000004","20051005","","01","영업/정상","13","영업중","","","","","524-0900","","","부산광역시 동래구 안락동 152-111번지","부산광역시 동래구 연안로 49 (안락동, 삼영빌딩)","47899","충렬뜨란채태권도장","20190419095915","U","2019-04-21 02:40:00.0","태권도","391859.631117198","190155.120053339","체육도장업","사립","","","1","1997.31","","","",
"353","체육도장업","10_41_01_P","3300000","CDFH3301022000000016","20001117","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 1459-5번지 동영아파트 상가동 203호","부산광역시 동래구 충렬대로140번길 56, 상가동 203호 (온천동, 동영아파트)","47825","동영태권도장","20181210092827","U","2018-12-12 02:40:00.0","태권도","388872.580292073","191269.422876457","체육도장업","사립","","","1","129.6","","","",
"354","체육도장업","10_41_01_P","3300000","CDFH3301022001000001","20010217","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 148-12번지","부산광역시 동래구 명장로64번길 7, 2층 (명장동)","47776","충렬검도관","20190813180135","U","2019-08-15 02:40:00.0","검도","391902.696952648","191481.980428357","체육도장업","사립","","","0","298.05","","","",
"355","체육도장업","10_41_01_P","3300000","CDFH3301022001000004","20010215","","01","영업/정상","13","영업중","","","","","526-7336","","","부산광역시 동래구 명장동 26-27번지","부산광역시 동래구 시실로 204 (명장동)","47750","조양체육관","20191021134420","U","2019-10-23 02:40:00.0","태권도","391202.724055834","191679.462698384","체육도장업","사립","","","","","","","",
"356","체육도장업","10_41_01_P","3300000","CDFH3301022002000002","19971022","","01","영업/정상","13","영업중","","","","","522-7300","","","부산광역시 동래구 명장동 66-37","부산광역시 동래구 명안로63번길 45 (명장동)","47780","명장체육관","20201110125347","U","2020-11-12 02:40:00.0","태권도","391338.459245807","191280.664697864","체육도장업","사립","","","","87.93","","","",
"357","체육도장업","10_41_01_P","3300000","CDFH3301022002000005","19720503","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명륜동 172-24번지","부산광역시 동래구 명륜로 210, 2층 (명륜동)","47744","동래해인태권도장","20180201095740","I","2018-08-31 23:59:59.0","태권도","389618.367865076","192346.662454459","체육도장업","사립","","","","974.53","","","",
"358","체육도장업","10_41_01_P","3300000","CDFH3301022005000006","20051122","","01","영업/정상","13","영업중","","","","","051-522-1060","","","부산광역시 동래구 안락동 167-1번지 4층","부산광역시 동래구 연안로64번길 4 (안락동)","47905","안락백두체육관","20160322104835","I","2018-08-31 23:59:59.0","태권도","392185.333246174","190158.695359","체육도장업","사립","","","","","","","",
"359","체육도장업","10_41_01_P","3300000","CDFH3301022006000002","20060928","","01","영업/정상","13","영업중","","","","","501-1267","","","부산광역시 동래구 사직동 590-3번지 상가 3층","부산광역시 동래구 쇠미로81번길 22 (사직동, 사직2차삼정그린코아아파트)","47871","동아대부영태권도","20160322104958","I","2018-08-31 23:59:59.0","태권도","387059.314304142","191163.822099192","체육도장업","사립","","","","","","","",
"360","체육도장업","10_41_01_P","3300000","CDFH3301022007000001","20070110","","01","영업/정상","13","영업중","","","","","531-1050","","","부산광역시 동래구 안락동 151-12번지 지하1층","부산광역시 동래구 연안로 57 (안락동, 효창빌딩)","47898","안민검도관","20160322105111","I","2018-08-31 23:59:59.0","검도","391887.629581017","190224.729479531","체육도장업","사립","","","","","","","",
"361","체육도장업","10_41_01_P","3300000","CDFH3301022007000002","20070122","","01","영업/정상","13","영업중","","","","","507-7665","","","부산광역시 동래구 사직동 1017번지 사직쌍용예가 상가 223동 410호","부산광역시 동래구 사직로 80 (사직동, 사직쌍용예가)","47863","쌍용예가태권도","20191021134212","U","2019-10-23 02:40:00.0","태권도","387144.17668815","190534.020672018","체육도장업","사립","","","","","","","",
"362","체육도장업","10_41_01_P","3300000","CDFH3301022007000003","20070328","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 784-11 2층","부산광역시 동래구 충렬대로107번길 125 (온천동)","47729","승리마루 동일 도장","20201111131455","U","2020-11-13 02:40:00.0","태권도","388683.735538519","192302.370091105","체육도장업","사립","","","","","","","",
"363","체육도장업","10_41_01_P","3300000","CDFH3301022007000004","20070330","","01","영업/정상","13","영업중","","","","","506-2771","","","부산광역시 동래구 사직동 1017번지 사직쌍용예가 상가 222동 404, 405호","부산광역시 동래구 사직로 80 (사직동, 사직쌍용예가)","47863","송암행복체육관","20190702173049","U","2019-07-04 02:40:00.0","태권도","387144.17668815","190534.020672018","체육도장업","사립","","","","","","","",
"364","체육도장업","10_41_01_P","3300000","CDFH3301022007000006","20070628","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 785-10","부산광역시 동래구 금강로 12, 4층 (온천동)","47729","서진태권도","20211101165131","U","2021-11-03 02:40:00.0","태권도","388652.65559984","192322.462230106","체육도장업","사립","","0","0","682.92","0","","",
"365","체육도장업","10_41_01_P","3300000","CDFH3301022020000007","20200806","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 27-2","부산광역시 동래구 사직북로 53, 1층 (사직동)","47860","이루다태권도","20200806160820","I","2020-08-08 00:23:14.0","태권도","387403.532252778","190879.200190344","체육도장업","사립","","","","995.53","","","",
"366","체육도장업","10_41_01_P","3300000","CDFH3301022007000007","20070801","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 728-82번지","부산광역시 동래구 충렬대로107번길 49, 3층 (온천동)","47731","내산체육관","20190329163200","U","2019-03-31 02:40:00.0","태권도","388669.23669218","191945.598897007","체육도장업","사립","","","","","","","",
"367","체육도장업","10_41_01_P","3300000","CDFH3301022008000001","20080324","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 43-1번지 1층일부","부산광역시 동래구 사직로70번길 76 (사직동)","47864","용인대 태권얍","20160322105543","I","2018-08-31 23:59:59.0","태권도","387295.704893931","190755.740254581","체육도장업","사립","","","","","","","",
"368","체육도장업","10_41_01_P","3300000","CDFH3301022008000003","20080711","","01","영업/정상","13","영업중","","","","","505-2228","","","부산광역시 동래구 사직동 1017 사직쌍용예가상가 223동 104호","부산광역시 동래구 사직로 80 (사직동, 사직쌍용예가)","47863","베스트성동태권도","20210819103525","U","2021-08-21 02:40:00.0","태권도","387144.17668815","190534.020672018","체육도장업","사립","","0","0","0","0","","",
"369","체육도장업","10_41_01_P","3300000","CDFH3301022008000004","20080827","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 101-7번지 궁전스카이","부산광역시 동래구 여고로 11 (사직동, 궁전스카이)","47875","사직 명문유도관","20191224081520","U","2019-12-26 02:40:00.0","유도","388009.593310455","190414.666792213","체육도장업","사립","","","","","","","",
"370","체육도장업","10_41_01_P","3300000","CDFH3301022013000001","20130204","","01","영업/정상","13","영업중","","","","","977-1212","","607837","부산광역시 동래구 온천동 1436-2번지 지하","부산광역시 동래구 중앙대로 1333, 지하층 (온천동)","47734","건강체육관","20160125164447","I","2018-08-31 23:59:59.0","태권도","389126.838137036","191649.156853712","체육도장업","사립","","1","","1650.8","","","",
"371","체육도장업","10_41_01_P","3300000","CDFH3301022013000002","20130509","","01","영업/정상","13","영업중","","","","","","","607815","부산광역시 동래구 사직동 42-22번지","부산광역시 동래구 사직북로19번길 36 (사직동)","607815","세계도장","20160125164530","I","2018-08-31 23:59:59.0","태권도","387402.374877888","190623.45257443","체육도장업","사립","","1","","701.4","","","",
"372","체육도장업","10_41_01_P","3300000","CDFH3301022013000003","20130719","","01","영업/정상","13","영업중","","","","","553-5020","","607853","부산광역시 동래구 명륜동 676-22 2층","부산광역시 동래구 명륜로 190, 2층 (명륜동)","47747","영웅 체육관","20220109190854","U","2022-01-11 02:40:00.0","태권도","389593.815426964","192151.490871992","체육도장업","사립","","1","","333.58","","","",
"373","체육도장업","10_41_01_P","3300000","CDFH3301022014000001","20140310","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 수안동 4-7번지 2층","부산광역시 동래구 충렬대로218번길 37, 2층 (수안동)","47818","수안엘리트체육관","20200428103735","U","2020-04-30 02:40:00.0","태권도","389668.530221571","190984.840688147","체육도장업","사립","","1","","","","","",
"374","체육도장업","10_41_01_P","3300000","CDFH3301022014000002","20140618","","01","영업/정상","13","영업중","","","","","556-1272","","607824","부산광역시 동래구 수안동 469-5번지 3층","부산광역시 동래구 명륜로112번길 30, 3층 (수안동)","47814","주도복싱클럽","20160125164838","I","2018-08-31 23:59:59.0","권투","389758.102096294","191327.374032135","체육도장업","사립","","1","","","","","",
"375","체육도장업","10_41_01_P","3300000","CDFH3301022014000003","20141204","","01","영업/정상","13","영업중","","","","","051-525-5523","","607807","부산광역시 동래구 명장동 29-126번지","부산광역시 동래구 반송로 269 (명장동)","47752","탑복싱","20191230145254","U","2020-01-01 02:40:00.0","권투","391240.088905579","191448.026688512","체육도장업","사립","","","1","","","","",
"376","체육도장업","10_41_01_P","3300000","CDFH3301022015000001","20150403","","01","영업/정상","13","영업중","","","","","051-337-2497","","607841","부산광역시 동래구 온천동 1249-17번지","부산광역시 동래구 아시아드대로 223, 3층 (온천동)","47851","동선태극권","20160308112645","I","2018-08-31 23:59:59.0","우슈","388136.791669974","191377.824935713","체육도장업","사립","","1","1","556.8","","","",
"377","체육도장업","10_41_01_P","3300000","CDFH3301022009000002","20091104","","01","영업/정상","13","영업중","","","","","051-557-4138","","607837","부산광역시 동래구 온천동 1439-4번지 지하1층","부산광역시 동래구 중앙대로 1319 (온천동,지하1층)","","북경무술관","20160125163041","I","2018-08-31 23:59:59.0","우슈","389130.957485803","191510.35541805","체육도장업","사립","","1","1","977.24","","","",
"378","체육도장업","10_41_01_P","3300000","CDFH3301022010000002","20100513","","01","영업/정상","13","영업중","","","","","051-504-7779","","607820","부산광역시 동래구 사직동 981-100번지 5층 (504,505,506호)","부산광역시 동래구 쇠미로 37 (사직동,5층 (504,505,506호))","","보금 검도관","20191021134312","U","2019-10-23 02:40:00.0","검도","386837.88103427","190686.323148828","체육도장업","사립","","1","1","","","","",
"379","체육도장업","10_41_01_P","3300000","CDFH3301022010000005","20101129","","01","영업/정상","13","영업중","","","","","051-554-8387","","607834","부산광역시 동래구 온천동 473-9번지 6층","부산광역시 동래구 온천장로 5-1 (온천동,6층)","","거북 태극 권투","20160125163245","I","2018-08-31 23:59:59.0","권투","389211.937116218","192382.63601032","체육도장업","사립","","1","1","","","","",
"380","체육도장업","10_41_01_P","3300000","CDFH3301022011000001","20110322","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 29-1번지","부산광역시 동래구 반송로273번길 25, 2층 (명장동)","47752","승리마루 가온도장","20160812150441","I","2018-08-31 23:59:59.0","태권도","391156.313031024","191540.043784184","체육도장업","사립","","1","","494.21","","","",
"381","체육도장업","10_41_01_P","3300000","CDFH3301022011000002","20110810","","01","영업/정상","13","영업중","","","","","051-524-8833","","607809","부산광역시 동래구 명장동 135-39 3층","부산광역시 동래구 명안로86번길 29 (명장동,3층)","","국민태권도","20201116125538","U","2020-11-18 02:40:00.0","태권도","391716.952585246","191457.332970822","체육도장업","사립","","1","1","1399.11","","","",
"382","체육도장업","10_41_01_P","3300000","CDFH3301022011000004","20111025","","01","영업/정상","13","영업중","","","","","051-503-7732","","607815","부산광역시 동래구 사직동 26-7번지 2층","부산광역시 동래구 사직북로33번길 12 (사직동,2층)","","챔피언 체육관","20160125163434","I","2018-08-31 23:59:59.0","권투","387492.863060139","190783.061998005","체육도장업","사립","","1","","812.46","","","",
"383","체육도장업","10_41_01_P","3300000","CDFH3301022017000004","20170324","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 135-11","부산광역시 동래구 미남로 49, 3층 (사직동)","47841","우리i 태권도장","20201130202656","U","2020-12-02 02:40:00.0","태권도","388489.679523864","190775.701189902","체육도장업","사립","","1","","961.46","","","",
"384","체육도장업","10_41_01_P","3300000","CDFH3301022017000005","20170626","","01","영업/정상","13","영업중","","","","","051-507-3322","","","","부산광역시 동래구 아시아드대로146번길 1, 상가동 212호 (사직동, 사직롯데캐슬더클래식)","47842","자이언트 태권도","20170626170502","I","2018-08-31 23:59:59.0","태권도","388064","190660","체육도장업","사립","","","","","","","",
"385","체육도장업","10_41_01_P","3300000","CDFH3301022015000003","20151119","","01","영업/정상","13","영업중","","","","","051-555-4563","","","부산광역시 동래구 명륜동 7-6번지","부산광역시 동래구 시실로24번길 10, 3층 (명륜동)","47744","경희대 승모 태권도","20171102135640","I","2018-08-31 23:59:59.0","태권도","389868.026885322","192797.781484168","체육도장업","사립","","1","1","490.46","","","",
"386","체육도장업","10_41_01_P","3300000","CDFH3301022015000005","20151218","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 184-7","부산광역시 동래구 온천장로 54, 3층 (온천동)","47711","효림태권도장","20220530172921","U","2022-06-01 02:40:00.0","태권도","389419.074460603","192777.319447217","체육도장업","사립","","1","1","1301.38","","","",
"387","체육도장업","10_41_01_P","3300000","CDFH3301022016000002","20160421","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 132-9번지","부산광역시 동래구 아시아드대로108번길 89 (사직동)","47845","프라임 태권도","20160421114833","I","2018-08-31 23:59:59.0","태권도","388581.413167533","190413.268251672","체육도장업","사립","","1","","1148.47","","","",
"388","체육도장업","10_41_01_P","3300000","CDFH3301021990000003","19901203","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 낙민동 213-5","부산광역시 동래구 충렬대로272번길 26, 1,2층 (낙민동)","47878","낙민체육관","20210927141433","U","2021-09-29 02:40:00.0","태권도","390181.542020041","190930.348202325","체육도장업","사립","","0","0","431.45","0","","",
"389","체육도장업","10_41_01_P","3300000","CDFH3301021994000004","19940204","","01","영업/정상","13","영업중","","","","","523-8861","","","부산광역시 동래구 안락동 465-3번지","부산광역시 동래구 안락로 122 (안락동)","47793","충렬체육관","20160322103642","I","2018-08-31 23:59:59.0","태권도","392115.600784832","190897.742758526","체육도장업","사립","","1","","96","","","",
"390","체육도장업","10_41_01_P","3300000","CDFH3301022016000005","20160926","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 1421-20번지","부산광역시 동래구 아시아드대로246번길 3, 3층 (온천동)","47837","G9 BOXING GYM","20200227152021","U","2020-02-29 02:40:00.0","권투","388293.839868206","191564.438298273","체육도장업","사립","","1","","658.02","","","",
"391","체육도장업","10_41_01_P","3300000","CDFH3301022017000001","20170210","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 93-16","부산광역시 동래구 사직로 22, 2층 (사직동, 형제빌딩)","47866","엑서브짐","20210318164747","U","2021-03-20 02:40:00.0","레슬링","387836.233491242","190525.370939629","체육도장업","사립","","1","","1111.23","","","",
"392","체육도장업","10_41_01_P","3300000","CDFH3301022017000002","20170214","","01","영업/정상","13","영업중","","","","","051-554-0325","","","부산광역시 동래구 온천동 1428-43번지","부산광역시 동래구 충렬대로 103, 2층층 (온천동, 미남럭키빌딩)","47731","팀매드","20170214131003","I","2018-08-31 23:59:59.0","레슬링","388637.278741616","191731.576743504","체육도장업","사립","","1","","1952.28","","","",
"393","체육도장업","10_41_01_P","3300000","CDFH3301021992000003","19920303","","01","영업/정상","13","영업중","","","","","527-7431","","607807","부산광역시 동래구 명장동 29-10 3층","부산광역시 동래구 충렬사로 60, 3층 (명장동)","47752","화목체육관","20220627175801","U","2022-06-29 02:40:00.0","태권도","391097.86655454","191449.526251315","체육도장업","사립","","1","0","0","","","",
"394","체육도장업","10_41_01_P","3300000","CDFH3301021993000002","19930924","","01","영업/정상","13","영업중","","","","","553-0224","","","부산광역시 동래구 수안동 34-1번지","부산광역시 동래구 온천천로285번길 28 (수안동, 새동래3차아파트)","47888","수민체육관","20170830154610","I","2018-08-31 23:59:59.0","태권도","389948.103104646","190500.388095072","체육도장업","사립","","","","107.2","","","",
"395","체육도장업","10_41_01_P","3300000","CDFH3301021993000005","19931201","","01","영업/정상","13","영업중","","","","","557-1112","","607837","부산광역시 동래구 온천동 1434-10번지 지하1층","부산광역시 동래구 충렬대로125번길 6, 지하1층 (온천동)","47733","해심검도관","20160125155355","I","2018-08-31 23:59:59.0","검도","388853.616249747","191635.463685208","체육도장업","사립","","","","","","","",
"396","체육도장업","10_41_01_P","3300000","CDFH3301021996000006","19960730","","01","영업/정상","13","영업중","","","","","528-3329","","","부산광역시 동래구 안락동 633-27번지","부산광역시 동래구 안연로 64 (안락동, 영원빌딩)","47901","세명체육관","20160322103738","I","2018-08-31 23:59:59.0","태권도","391125.558506239","190228.953209521","체육도장업","사립","","","","","","","",
"397","체육도장업","10_41_01_P","3300000","CDFH3301021997000003","19970227","","01","영업/정상","13","영업중","","","","","505-1017","","607813","부산광역시 동래구 사직동 139-39 2층","부산광역시 동래구 여고로103번길 81, 2층 (사직동)","47830","금정태권도","20201116111817","U","2020-11-18 02:40:00.0","태권도","388723.734720241","191119.747555268","체육도장업","사립","","1","0","818.04","","","",
"398","체육도장업","10_41_01_P","3300000","CDFH3301021997000014","19970728","","01","영업/정상","13","영업중","","","","","528-3205","","","부산광역시 동래구 낙민동 84-8번지 보림프라자403","부산광역시 동래구 안남로 23 (낙민동, 보림프라자)","47892","안민체육관","20160322103832","I","2018-08-31 23:59:59.0","태권도","390724.427856927","190387.205145155","체육도장업","사립","","","","142.2","","","",
"399","체육도장업","10_41_01_P","3300000","CDFH3301021997000015","19970314","","01","영업/정상","13","영업중","","","","","583-0261","","607806","부산광역시 동래구 명륜동 673-6번지 지하1층","부산광역시 동래구 명륜로 181, 지하1층 (명륜동)","47743","금정유도관","20191011091409","U","2019-10-13 02:40:00.0","유도","389540.888855731","192063.86377199","체육도장업","사립","","","","","","","",
"400","체육도장업","10_41_01_P","3300000","CDFH3301021997000017","19971209","","01","영업/정상","13","영업중","","","","","504-7075","","607842","부산광역시 동래구 온천동 1452-35번지 2층","부산광역시 동래구 충렬대로108번길 63, 2층 (온천동)","47825","승리마루미남교육관","20160125160002","I","2018-08-31 23:59:59.0","태권도","388740.25884576","191385.355692612","체육도장업","사립","","1","","112.26","","","",
"401","체육도장업","10_41_01_P","3300000","CDFH3301021997000018","19971213","","01","영업/정상","13","영업중","","","","","503-1666","","","부산광역시 동래구 온천동 1236-27번지","부산광역시 동래구 석사북로 87 (온천동)","47848","선경체육관","20160322104019","I","2018-08-31 23:59:59.0","태권도","388029.835243054","191556.883250527","체육도장업","사립","","","","","","","",
"402","체육도장업","10_41_01_P","3300000","CDFH3301021997000019","19970331","","01","영업/정상","13","영업중","","","","","503-1291","","607821","부산광역시 동래구 사직동 132-1번지 지하1층","부산광역시 동래구 여고로 66, 지하1층 (사직동)","47845","여명검도관","20160125160105","I","2018-08-31 23:59:59.0","검도","388554.681298299","190500.850756461","체육도장업","사립","","","","","","","",
"403","체육도장업","10_41_01_P","3300000","CDFH3301021999000005","19991222","","01","영업/정상","13","영업중","","","","","051-525-8076","","607826","부산광역시 동래구 안락동 471-1번지 이스트프라자 3층","부산광역시 동래구 명장로 129 (안락동, 이스트프라자 3층)","47770","부경대 현대태권도","20160125160304","I","2018-08-31 23:59:59.0","태권도","392330.809812654","191032.35498675","체육도장업","사립","","","0","0","","","",
"404","체육도장업","10_41_01_P","3300000","CDFH3301021998000002","19980602","","01","영업/정상","13","영업중","","","","","528-8862","","","부산광역시 동래구 안락동 472-57번지 SK아파트 상가308호","부산광역시 동래구 충렬대로 487 (안락동, 안락SK아파트)","47798","충렬SK태권도장","20160322104124","I","2018-08-31 23:59:59.0","태권도","392235.198208233","190531.622508818","체육도장업","사립","","","0","0","","","",
"405","체육도장업","10_41_01_P","3300000","CDFH3301021998000006","19980902","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명륜동 98-17번지","부산광역시 동래구 시실로 54, 4층 (명륜동)","47744","명륜체육관","20170120161650","I","2018-08-31 23:59:59.0","태권도","390095.642233109","192619.170961477","체육도장업","사립","","1","","","","","",
"406","체육도장업","10_41_01_P","3300000","CDFH3301021999000013","19991216","","01","영업/정상","13","영업중","","","","","502-4448","","","부산광역시 동래구 사직동 597번지 한신상가305,6,7","부산광역시 동래구 쇠미로81번길 33 (사직동, 한신아파트)","47872","사직태권도스쿨","20160322104323","I","2018-08-31 23:59:59.0","태권도","386904.005608412","191063.684612634","체육도장업","사립","","","","","","","",
"407","체육도장업","10_41_01_P","3300000","CDFH3301021999000017","19990630","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 102-12번지","부산광역시 동래구 안락로51번길 36 (명장동)","47779","경희대연승태권도","20170511113449","I","2018-08-31 23:59:59.0","태권도","391482.608424597","191148.233462476","체육도장업","사립","","","","","","","",
