"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"321","단란주점영업","07_23_01_P","3280000","3280000-103-1993-00272","19931231","","01","영업/정상","01","영업","","","","","051","53.10","606012","부산광역시 영도구 대교동2가 112-2 , 112-3","부산광역시 영도구 태종로100번길 3 (대교동2가,, 112-3)","49052","늘봄호프","20201208214607","U","2020-12-10 02:40:00.0","단란주점","386126.317141514","178808.103137068","단란주점","0","0","기타","기타","","","","","","","","","","N","53.1","","","",
"322","단란주점영업","07_23_01_P","3280000","3280000-103-1993-00297","19930928","","01","영업/정상","01","영업","","","","","","52.09","606801","부산광역시 영도구 남항동1가 155-3","부산광역시 영도구 절영로35번길 16 (남항동1가)","49054","썬","20220303111405","U","2022-03-05 02:40:00.0","단란주점","385961.020351511","178771.302310173","단란주점","0","0","유흥업소밀집지역","기타","","0","0","0","0","0","","0","0","N","52.09","","","",
"323","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00318","19961227","","01","영업/정상","01","영업","","","","","051 4129969","49.37","606012","부산광역시 영도구 대교동2가 154-3","부산광역시 영도구 남항로19번길 43 (대교동2가)","49052","찰리스","20200721160202","U","2020-07-23 02:40:00.0","단란주점","385925.90862225","178823.817250918","단란주점","0","0","","","","","","","","","","","","N","49.37","","","",
"324","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00319","19961231","","01","영업/정상","01","영업","","","","","051 4170730","32.27","606011","부산광역시 영도구 대교동1가 77-0번지","부산광역시 영도구 태종로50번길 35 (대교동1가)","49042","바다노래주점","20020608000000","I","2018-08-31 23:59:59.0","단란주점","385722.122334992","178965.152015346","단란주점","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","32.27","","","",
"325","단란주점영업","07_23_01_P","3280000","3280000-103-1999-00331","19990123","","01","영업/정상","01","영업","","","","","051 4170888","80.62","606818","부산광역시 영도구 청학동 7-37번지","부산광역시 영도구 태종로 355 (청학동)","49009","레간자","20110210103205","I","2018-08-31 23:59:59.0","단란주점","388167.365460678","179274.24299711","단란주점","","","기타","기타","상수도전용","","","","","","","","","N","80.62","","","",
"326","단란주점영업","07_23_01_P","3280000","3280000-103-2002-00007","20021017","","01","영업/정상","01","영업","","","","","051 4129205","73.40","606801","부산광역시 영도구 남항동1가 230-22번지","부산광역시 영도구 남항로 39-2 (남항동1가)","49053","조은단란주점","20171218152016","I","2018-08-31 23:59:59.0","단란주점","386041.072348948","178539.547977792","단란주점","0","0","","","","","","","","","","","","N","73.4","","","",
"327","단란주점영업","07_23_01_P","3280000","3280000-103-2004-00002","20040524","","01","영업/정상","01","영업","","","","","051 4153395","60.49","606800","부산광역시 영도구 남항동1가 91-2번지","부산광역시 영도구 절영로 40-1 (남항동1가)","49045","종점","20170825144955","I","2018-08-31 23:59:59.0","단란주점","385853.634834531","178777.179975297","단란주점","","","","","","","","","","","","","","N","60.49","","","",
"328","단란주점영업","07_23_01_P","3280000","3280000-103-2006-00001","20060331","","01","영업/정상","01","영업","","","","","","119.20","606041","부산광역시 영도구 영선동1가 8-2","부산광역시 영도구 태종로113번길 13 (영선동1가)","49036","보물섬","20201202170437","U","2020-12-04 02:40:00.0","단란주점","386258.772663498","178856.676339456","단란주점","0","0","기타","","상수도전용","","","","","","","","","N","119.2","","","",
"329","단란주점영업","07_23_01_P","3280000","3280000-103-2006-00002","20060622","","01","영업/정상","01","영업","","","","","051 4185394","144.94","606801","부산광역시 영도구 남항동1가 202-2","부산광역시 영도구 절영로43번길 32 (남항동1가)","49053","카사","20201208214453","U","2020-12-10 02:40:00.0","단란주점","386010.410044231","178667.438636897","단란주점","0","0","기타","","상수도전용","","","","","","","","","N","144.94","","","",
"330","단란주점영업","07_23_01_P","3280000","3280000-103-2007-00001","20070319","","01","영업/정상","01","영업","","","","","","46.74","606042","부산광역시 영도구 영선동2가 70-1","부산광역시 영도구 영선대로 93 (영선동2가)","49053","진달래주점","20211206101601","U","2021-12-08 02:40:00.0","단란주점","386195.305615646","178591.562366668","단란주점","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","N","46.74","","","",
"331","단란주점영업","07_23_01_P","3280000","3280000-103-2015-00001","20150102","","01","영업/정상","01","영업","","","","","","146.84","606042","부산광역시 영도구 영선동2가 19-1","부산광역시 영도구 남항로 46, 2층 (영선동2가)","49056","은진실내포장타운","20201202170140","U","2020-12-04 02:40:00.0","단란주점","386079.679758462","178495.823245426","단란주점","","","기타","","상수도전용","","","","","","","","","N","146.84","","","",
"332","단란주점영업","07_23_01_P","3280000","3280000-103-2017-00001","20170414","","01","영업/정상","01","영업","","","","","051 415 5861","78.24","606041","부산광역시 영도구 영선동1가 10-1번지 외 2필지(11, 12-1)","부산광역시 영도구 절영로13번길 72, 지하1층 (영선동1가)","49036","모니카 단란주점","20171106144817","I","2018-08-31 23:59:59.0","단란주점","386300.117079312","178868.300924571","단란주점","","","","","상수도전용","","","","","","","","","Y","78.24","","","",
"333","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00295","19960329","","01","영업/정상","01","영업","","","","","051 413 7300","93.04","606012","부산광역시 영도구 대교동2가 24-5","부산광역시 영도구 태종로99번길 18 (대교동2가)","49036","에나로노래주점","20200909104331","U","2020-09-11 02:40:00.0","단란주점","386171.003025167","178914.827344821","단란주점","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","93.04","","","",
"334","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00301","19960412","","01","영업/정상","01","영업","","","","","051 4127866","136.40","606041","부산광역시 영도구 영선동1가 25","부산광역시 영도구 태종로 112 (영선동1가)","49052","홍실","20210331160516","U","2021-04-02 02:40:00.0","단란주점","386223.428178416","178767.68780203","단란주점","","","유흥업소밀집지역","기타","","","","","","","","","","N","136.4","","","",
"335","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00303","19960426","","01","영업/정상","01","영업","","","","","051 4170097","70.20","606011","부산광역시 영도구 대교동1가 150-3","부산광역시 영도구 태종로 70 (대교동1가)","49045","금탑회관","20200814114807","U","2020-08-16 02:40:00.0","단란주점","385826.579161007","178932.801122377","단란주점","","","","","","","","","","","","","","N","70.2","","","",
"336","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00304","19960710","","01","영업/정상","01","영업","","","","","051 415 0978","49.65","606012","부산광역시 영도구 대교동2가 8-2번지","부산광역시 영도구 절영로13번길 14 (대교동2가)","49036","썸씽","20090122091326","I","2018-08-31 23:59:59.0","단란주점","386040.120520861","178978.343417647","단란주점","0","1","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","49.65","","","",
"337","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00305","19960710","","01","영업/정상","01","영업","","","","","051 418 9222","113.40","606041","부산광역시 영도구 영선동1가 50-3","부산광역시 영도구 태종로 114 (영선동1가)","49052","영 가라오케","20211001110322","U","2021-10-03 02:40:00.0","단란주점","386254.077042332","178752.07578765","단란주점","0","0","","","","0","0","0","0","0","","0","0","N","113.4","","","",
"338","단란주점영업","07_23_01_P","3280000","3280000-103-1996-00307","19960808","","01","영업/정상","01","영업","","","","","051 4135692","66.21","606041","부산광역시 영도구 영선동1가 21-2","부산광역시 영도구 절영로19번길 62 (영선동1가)","49036","가화단란주점","20201202170637","U","2020-12-04 02:40:00.0","단란주점","386239.846971244","178835.340013441","단란주점","0","0","학교정화(상대)","기타","","","","","","","","","","N","66.21","","","",
"339","단란주점영업","07_23_01_P","3280000","3280000-103-2021-00002","20211215","","01","영업/정상","01","영업","","","","","051 929 9299","83.97","606800","부산광역시 영도구 남항동1가 98 2층","부산광역시 영도구 절영로36번길 3, 2층 (남항동1가)","49045","BAR지다","20211215122920","I","2021-12-17 00:22:42.0","단란주점","385857.700421931","178813.160241138","단란주점","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","83.97","","","",
"340","단란주점영업","07_23_01_P","3280000","3280000-103-2018-00001","20180801","","01","영업/정상","01","영업","","","","","","95.38","606012","부산광역시 영도구 대교동2가 169-1번지","부산광역시 영도구 남항로31번길 45, 2층 (대교동2가)","49052","VIP가라오케","20191212091940","U","2019-12-14 02:40:00.0","단란주점","386035.054383911","178785.293155548","단란주점","","","기타","","상수도전용","","","","","","","","","Y","95.38","","","",
"341","단란주점영업","07_23_01_P","3280000","3280000-103-2021-00001","20210430","","01","영업/정상","01","영업","","","","","051 417 2253","66.67","606042","부산광역시 영도구 영선동2가 71-1 B101호","부산광역시 영도구 영선대로 95, B101호 (영선동2가)","49053","달빛노래주점","20210430091935","I","2021-05-02 00:22:57.0","단란주점","386199.613125348","178615.559235487","단란주점","","","","","상수도전용","","","","","","","","","Y","66.67","","","",
"342","단란주점영업","07_23_01_P","3280000","3280000-103-2020-00001","20200918","","01","영업/정상","01","영업","","","","","","94.63","606041","부산광역시 영도구 영선동1가 30-42","부산광역시 영도구 절영로35번길 55, 지하1층 (영선동1가)","49052","예스보스","20200918181011","I","2020-09-20 00:23:12.0","단란주점","386153.5366027","178713.548921359","단란주점","","","기타","","상수도전용","","","","","","","","","Y","94.63","","","",
"343","단란주점영업","07_23_01_P","3280000","3280000-103-2018-00002","20181025","","01","영업/정상","01","영업","","","","","051 412 8017","124.88","606012","부산광역시 영도구 대교동2가 169-5번지","부산광역시 영도구 절영로35번길 27, 2층 (대교동2가)","49052","피아노","20181025172805","I","2018-10-27 02:37:06.0","단란주점","386029.085726177","178765.812142217","단란주점","","","","","상수도전용","","","","","","","","","Y","124.88","","","",
"344","단란주점영업","07_23_01_P","3290000","3290000-103-2018-00008","20181120","","01","영업/정상","01","영업","","","","","","101.66","614856","부산광역시 부산진구 양정동 400-4번지","부산광역시 부산진구 거제대로22번길 21, 지하1층 (양정동)","47214","청춘","20181120175632","I","2018-11-22 02:37:06.0","단란주점","388400.543587902","187668.231582603","단란주점","","","","","","","","","","","","","","Y","101.66","","","",
"345","단란주점영업","07_23_01_P","3290000","3290000-103-2019-00003","20190319","","01","영업/정상","01","영업","","","","","","97.40","614850","부산광역시 부산진구 부전동 524-5번지 황제주차빌딩","부산광역시 부산진구 부전로 34, 1층 (부전동)","47288","킹","20190319135206","I","2019-03-21 02:21:57.0","단란주점","387328.542159139","185716.205053727","단란주점","","","","","","","","","","","","","","Y","97.4","","","",
"346","단란주점영업","07_23_01_P","3290000","3290000-103-2019-00001","20190128","","01","영업/정상","01","영업","","","","","051 802 2687","149.02","614872","부산광역시 부산진구 초읍동 292-26 운초빌딩","부산광역시 부산진구 새싹로 283, 운초빌딩 3층 (초읍동)","47104","휴뮤직단란주점","20210914135821","U","2021-09-16 02:40:00.0","단란주점","386385.922662087","188816.442333342","단란주점","","","기타","","상수도전용","","","","","","","","","Y","149.02","","","",
"347","단란주점영업","07_23_01_P","3290000","3290000-103-2019-00002","20190313","","01","영업/정상","01","영업","","","","","","126.22","614846","부산광역시 부산진구 부전동 232-11번지","부산광역시 부산진구 신천대로62번길 54, 2층 (부전동)","47289","블랙펄","20190313113846","I","2019-03-15 02:21:51.0","단란주점","387513.736070817","185714.992918028","단란주점","","","","","","","","","","","","","","Y","126.22","","","",
"348","단란주점영업","07_23_01_P","3290000","3290000-103-2019-00004","20191217","","01","영업/정상","01","영업","","","","","","80.81","614821","부산광역시 부산진구 당감동 389번지","부산광역시 부산진구 동평로 73-1, 2층 (당감동)","47145","쉘부르라이브7080","20191217100310","I","2019-12-19 00:23:46.0","단란주점","385574.468863855","187039.542015586","단란주점","","","학교정화(상대)","","","","","","","","","","","Y","80.81","","","",
"349","단란주점영업","07_23_01_P","3290000","3290000-103-2022-00001","20220211","","01","영업/정상","01","영업","","","","","","137.78","614847","부산광역시 부산진구 부전동 517-7","부산광역시 부산진구 서면로 49, 2층 (부전동)","47287","GOOD LUCK(굿럭)","20220211110159","I","2022-02-13 00:22:38.0","단란주점","387415.377765986","185929.781093043","단란주점","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","137.78","","","",
"350","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00235","19951121","","01","영업/정상","01","영업","","","","","051 8086698","103.40","614865","부산광역시 부산진구 전포동 667-6번지","부산광역시 부산진구 동천로108번길 26 (전포동)","47247","훼밀리영상주점","20180105135351","I","2018-08-31 23:59:59.0","단란주점","387971.859098663","186285.85612323","단란주점","0","0","기타","기타","","","","","","","","","","Y","103.4","","","",
"351","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00876","19961231","","01","영업/정상","01","영업","","","","","051 8962816","134.97","614817","부산광역시 부산진구 당감동 289-12 번지(지하1층)","부산광역시 부산진구 동평로 94-1 (당감동,번지(지하1층))","47181","스타단란주점","20201202132940","U","2020-12-04 02:40:00.0","단란주점","385787.738053365","187039.810039245","단란주점","","","","","","","","","","","","","","Y","134.97","","","",
"352","단란주점영업","07_23_01_P","3290000","3290000-103-1997-01544","19970721","","01","영업/정상","01","영업","","","","","051 6470283","107.57","614826","부산광역시 부산진구 범천동 62-56번지","부산광역시 부산진구 범일로125번길 18 (범천동)","47359","티나클럽","20180105140038","I","2018-08-31 23:59:59.0","단란주점","387534.739408904","184470.507887591","단란주점","0","0","기타","기타","","","","","","","","","","Y","107.57","","","",
"353","단란주점영업","07_23_01_P","3290000","3290000-103-2018-00003","20180309","","01","영업/정상","01","영업","","","","","051 8071211","93.96","614863","부산광역시 부산진구 전포동 379-11번지","부산광역시 부산진구 황령대로74번길 35, 지상2층 (전포동)","47317","우정라이브","20180309091526","I","2018-08-31 23:59:59.0","단란주점","388346.599443263","185179.499050425","단란주점","","","기타","","상수도전용","","","","","","","","","Y","93.96","","","",
"354","단란주점영업","07_23_01_P","3290000","3290000-103-2000-07695","20001214","","01","영업/정상","01","영업","","","","","051 8190011","13.80","614850","부산광역시 부산진구 부전동 524-39번지","","","보카","20180105140539","I","2018-08-31 23:59:59.0","단란주점","387277.287312978","185798.874075377","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","13.8","","","",
"355","단란주점영업","07_23_01_P","3290000","3290000-103-2020-00001","20200114","","01","영업/정상","01","영업","","","","","","98.52","614847","부산광역시 부산진구 부전동 521-10 (주)진흥빌딩","부산광역시 부산진구 서면로 37 (주)진흥빌딩 3층 (부전동)","47288","아담원단란주점","20220624102413","U","2022-06-26 02:40:00.0","단란주점","387416.969690129","185809.38681276","단란주점","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","98.52","","","",
"356","단란주점영업","07_23_01_P","3290000","3290000-103-2018-00006","20180831","","01","영업/정상","01","영업","","","","","","88.92","614844","부산광역시 부산진구 부전동 260-18번지","부산광역시 부산진구 새싹로8번길 10, 2층 (부전동)","47254","필","20191112153439","U","2019-11-14 02:40:00.0","단란주점","387531.673858211","186358.914713111","단란주점","","","유흥업소밀집지역","","상수도전용","","","","","","","","","Y","88.92","","","",
"357","단란주점영업","07_23_01_P","3290000","3290000-103-2020-00002","20200428","","01","영업/정상","01","영업","","","","","","83.49","614850","부산광역시 부산진구 부전동 522-49","부산광역시 부산진구 서면로 29, 2층 (부전동)","47288","뿌빠노래타운2","20220624102333","U","2022-06-26 02:40:00.0","단란주점","387417.686483093","185733.216997078","단란주점","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","83.49","","","",
"358","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06381","19990514","","01","영업/정상","01","영업","","","","","051 8050191","122.76","614847","부산광역시 부산진구 부전동 515-8 지하1층","부산광역시 부산진구 중앙대로691번가길 13, 지하1층 (부전동)","47287","브이아이 룸 바","20220610150737","U","2022-06-12 02:40:00.0","단란주점","387238.627252211","185908.132926921","단란주점","","","","","","","","","","","","","","Y","122.76","","","",
"359","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06724","19991110","","01","영업/정상","01","영업","","","","","","104.03","614854","부산광역시 부산진구 양정동 128-2번지","부산광역시 부산진구 중앙대로 975 (양정동)","47209","태양","20180105140218","I","2018-08-31 23:59:59.0","단란주점","388845.413746893","188341.318569577","단란주점","0","0","기타","기타","","","","","","","","","","Y","104.03","","","",
"360","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06773","19991203","","01","영업/정상","01","영업","","","","","051 8024001","76.95","614850","부산광역시 부산진구 부전동 522-6 지하1층","부산광역시 부산진구 서면로 21-1, 지하1층 (부전동)","47288","엑시트(EXIT)","20210331114348","U","2021-04-02 02:40:00.0","단란주점","387418.074419392","185662.235805242","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","76.95","","","",
"361","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06815","19991221","","01","영업/정상","01","영업","","","","","051 8061329","41.45","614876","부산광역시 부산진구 부전동 477-14번지","부산광역시 부산진구 부전로96번길 30 (부전동)","47257","초록","20190531145510","U","2019-06-02 02:40:00.0","단란주점","387296.28262809","186314.493432373","단란주점","0","0","기타","기타","","","","","","","","","","Y","41.45","","","",
"362","단란주점영업","07_23_01_P","3290000","3290000-103-2000-06876","20000126","","01","영업/정상","01","영업","","","","","051 893 8085","66.43","614817","부산광역시 부산진구 당감동 302-3번지","부산광역시 부산진구 동평로 105-1 (당감동)","47144","스카이","20180105140238","I","2018-08-31 23:59:59.0","단란주점","385881.248164996","187109.194019557","단란주점","0","0","기타","기타","","","","","","","","","","Y","66.43","","","",
"363","단란주점영업","07_23_01_P","3290000","3290000-103-2000-06927","20000223","","01","영업/정상","01","영업","","","","","051","63.90","614847","부산광역시 부산진구 부전동 521-23 (지하1층)","부산광역시 부산진구 서면로 29-10 (부전동,(지하1층))","47288","동그라미원","20210909164725","U","2021-09-12 02:40:00.0","단란주점","387400.455648521","185756.237719901","단란주점","0","0","기타","기타","","","","","","","","","","Y","63.9","","","",
"364","단란주점영업","07_23_01_P","3290000","3290000-103-2000-06963","20000307","","01","영업/정상","01","영업","","","","","","140.00","614844","부산광역시 부산진구 부전동 142-4번지 (지하1층)","부산광역시 부산진구 동천로107번길 17, 지하1층 (부전동)","47246","치치노래주점","20171012162743","I","2018-08-31 23:59:59.0","단란주점","387744.511041936","186274.81200323","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","140","","","",
"365","단란주점영업","07_23_01_P","3290000","3290000-103-2000-07090","20000408","","01","영업/정상","01","영업","","","","","051 8089888","51.48","614847","부산광역시 부산진구 부전동 517-27","부산광역시 부산진구 가야대로784번길 49 (부전동)","47287","발렌타인 원","20220502151344","U","2022-05-04 02:40:00.0","단란주점","387403.107546574","185940.21358008","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","51.48","","","",
"366","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06432","19990611","","01","영업/정상","01","영업","","","","","051","43.16","614826","부산광역시 부산진구 범천동 721-122번지","부산광역시 부산진구 범일로 140-1 (범천동)","47365","갤럭시","20180105140142","I","2018-08-31 23:59:59.0","단란주점","387625.938978331","184541.530888901","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","43.16","","","",
"367","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06539","19990807","","01","영업/정상","01","영업","","","","","051 8962700","48.26","614813","부산광역시 부산진구 개금동 165-1","부산광역시 부산진구 가야대로498번길 12 (개금동)","47324","소나무","20220603134955","U","2022-06-08 02:40:00.0","단란주점","384580.347019048","185587.828897953","단란주점","0","0","기타","기타","상수도전용","0","0","0","0","0","","0","0","Y","48.26","","","",
"368","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06571","19990820","","01","영업/정상","01","영업","","","","","051 8083388","49.20","614847","부산광역시 부산진구 부전동 502-26번지 외1","부산광역시 부산진구 가야대로784번길 29 (부전동,외1)","47285","포유단란주점","20180105140207","I","2018-08-31 23:59:59.0","단란주점","387397.385246332","186048.540886418","단란주점","0","0","기타","기타","","","","","","","","","","Y","49.2","","","",
"369","단란주점영업","07_23_01_P","3290000","3290000-103-1999-06650","19991007","","01","영업/정상","01","영업","","","","","","73.60","614846","부산광역시 부산진구 부전동 233-4번지 지상3층","부산광역시 부산진구 서면로 28-1, 지상3층 (부전동)","47289","세컨드(2nd)","20190327115450","U","2019-03-29 02:40:00.0","단란주점","387466.711461856","185728.478152697","단란주점","","","","","상수도전용","","","","","","","","","Y","73.6","","","",
"370","단란주점영업","07_23_01_P","3290000","3290000-103-2000-07391","20000725","","01","영업/정상","01","영업","","","","","051 8978225","65.78","614100","부산광역시 부산진구 당감동 887-6번지 ,7,8","","","발리","20180105140320","I","2018-08-31 23:59:59.0","단란주점","","","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","65.78","","","",
"371","단란주점영업","07_23_01_P","3290000","3290000-103-2000-07290","20000621","","01","영업/정상","01","영업","","","","","051 8949100","90.53","614813","부산광역시 부산진구 개금동 197-1번지","부산광역시 부산진구 개금온정로 6-1 (개금동)","47269","황제","20180105140310","I","2018-08-31 23:59:59.0","단란주점","384502","185734","단란주점","0","0","기타","기타","","","","","","","","","","Y","90.53","","","",
"372","단란주점영업","07_23_01_P","3290000","3290000-103-2000-07379","20000718","","01","영업/정상","01","영업","","","","","051 6476464","90.59","614833","부산광역시 부산진구 범천동 1263-2번지","부산광역시 부산진구 신암로 69-1 (범천동)","47350","신암노래주점","20160615104031","I","2018-08-31 23:59:59.0","단란주점","387114.313775203","185115.311525418","단란주점","0","0","기타","기타","상수도전용","","","","","","","","","Y","90.59","","","",
"373","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00236","19951122","","01","영업/정상","01","영업","","","","","051","38.30","614845","부산광역시 부산진구 부전동 170-39번지 (지하1층)","부산광역시 부산진구 동천로 67-3 (부전동,(지하1층))","47295","퀸","20180105135402","I","2018-08-31 23:59:59.0","단란주점","387826.391652636","185899.931989039","단란주점","","","기타","기타","","","","","","","","","","Y","38.3","","","",
"374","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00260","19960410","","01","영업/정상","01","영업","","","","","051 8065257","52.93","614850","부산광역시 부산진구 부전동 522-21번지 외1","부산광역시 부산진구 부전로20번길 14 (부전동,외1)","47288","럭키","20180105135507","I","2018-08-31 23:59:59.0","단란주점","387387.196504444","185654.980715749","단란주점","0","0","기타","기타","","","","","","","","","","Y","52.93","","","",
"375","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00262","19960416","","01","영업/정상","01","영업","","","","","051 8622896","87.00","614853","부산광역시 부산진구 양정동 389-18","부산광역시 부산진구 동평로406번길 19 (양정동)","47213","석화","20200918112851","U","2020-09-20 02:40:00.0","단란주점","388427.228672004","187935.596796109","단란주점","","","","","","","","","","","","","","Y","87","","","",
"376","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00189","19950413","","01","영업/정상","01","영업","","","","","051 6354041","66.96","614832","부산광역시 부산진구 범천동 1144-34번지","부산광역시 부산진구 신암로135번길 12 (범천동)","47344","월드컵","20180105135118","I","2018-08-31 23:59:59.0","단란주점","386670.438685064","185592.891736529","단란주점","0","0","기타","기타","","","","","","","","","","Y","66.96","","","",
"377","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00219","19950929","","01","영업/정상","01","영업","","","","","051 8058528","84.50","614040","부산광역시 부산진구 전포동 660-5번지 ,15","부산광역시 부산진구 동천로 110 (전포동,,15)","","축제","20180105135255","I","2018-08-31 23:59:59.0","단란주점","387866.610425522","186336.140475816","단란주점","0","0","기타","기타","","","","","","","","","","Y","84.5","","","",
"378","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00220","19951005","","01","영업/정상","01","영업","","","","","051 8031933","127.40","614844","부산광역시 부산진구 부전동 351-14번지 (지하1층)","부산광역시 부산진구 새싹로28번길 23, 지하1층 (부전동)","47253","은화","20180105135309","I","2018-08-31 23:59:59.0","단란주점","387483.127707922","186541.627438866","단란주점","0","0","기타","기타","","","","","","","","","","Y","127.4","","","",
"379","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00221","19951009","","01","영업/정상","01","영업","","","","","051 6348693","55.29","614828","부산광역시 부산진구 범천동 855-14번지 지하1층일부","부산광역시 부산진구 황령대로 4, 지하1층 (범천동)","47354","열린음악회","20180105135319","I","2018-08-31 23:59:59.0","단란주점","387671.331241172","185081.540135011","단란주점","","","기타","기타","","","","","","","","","","Y","55.29","","","",
"380","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00227","19951026","","01","영업/정상","01","영업","","","","","051 8163313","126.80","614843","부산광역시 부산진구 부전동 347-26번지","부산광역시 부산진구 부전로152번길 27 (부전동)","47253","나폴레온","20180105135331","I","2018-08-31 23:59:59.0","단란주점","387468.474610197","186593.632921185","단란주점","0","0","기타","기타","","","","","","","","","","Y","126.8","","","",
"381","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00264","19960425","","01","영업/정상","01","영업","","","","","051 8095942","48.84","614842","부산광역시 부산진구 부전동 394-30번지","부산광역시 부산진구 새싹로 34 (부전동)","47253","파티파티","20180105135533","I","2018-08-31 23:59:59.0","단란주점","387348.622179479","186550.121361092","단란주점","0","0","기타","기타","","","","","","","","","","Y","48.84","","","",
"382","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00266","19960503","","01","영업/정상","01","영업","","","","","051 818 1311","59.89","614844","부산광역시 부산진구 부전동 126-5번지","부산광역시 부산진구 서전로9번길 36 (부전동)","47246","더킹","20191118164004","U","2019-11-20 02:40:00.0","단란주점","387749.834077824","186394.583444993","단란주점","","","","","","","","","","","","","","Y","59.89","","","",
"383","단란주점영업","07_23_01_P","3290000","3290000-103-1995-00243","19951218","","01","영업/정상","01","영업","","","","","051 8678707","83.32","614856","부산광역시 부산진구 양정동 401-33번지","부산광역시 부산진구 거제대로 16-3 (양정동)","47214","꼭지","20180105135415","I","2018-08-31 23:59:59.0","단란주점","388307.630720411","187624.719089517","단란주점","","","기타","기타","","","","","","","","","","Y","83.32","","","",
"384","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00248","19960202","","01","영업/정상","01","영업","","","","","051 8911788","79.36","614811","부산광역시 부산진구 개금동 218-3번지","부산광역시 부산진구 백양대로 260 (개금동)","47173","사이판","20180105135437","I","2018-08-31 23:59:59.0","단란주점","384228.649377821","185955.390308449","단란주점","0","0","기타","기타","","","","","","","","","","Y","79.36","","","",
"385","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00685","19960812","","01","영업/정상","01","영업","","","","","051 8068088","50.80","614850","부산광역시 부산진구 부전동 524-40번지","부산광역시 부산진구 부전로 40 (부전동)","47288","플라밍고","20180105135625","I","2018-08-31 23:59:59.0","단란주점","387270.518895463","185792.758006091","단란주점","0","0","기타","기타","","","","","","","","","","Y","50.8","","","",
"386","단란주점영업","07_23_01_P","3290000","3290000-103-1996-00687","19960906","","01","영업/정상","01","영업","","","","","","89.71","614850","부산광역시 부산진구 부전동 535-2번지 (2층)","부산광역시 부산진구 신천대로62번길 32, 2층 (부전동)","47289","더씨씨","20200520155214","U","2020-05-22 02:40:00.0","단란주점","387523.855297663","185596.013945299","단란주점","","","","","","","","","","","","","","Y","89.71","","","",
