"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"814","동물생산업","02_03_06_P","3300000","330000003720150002","20150420","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 아시아드대로 *** (사직동)","47840","차밍펫하우스","20180516134947","I","2022-05-27 00:00:00.0","","388024.804809032","191066.599996312","동물관련영업","판매(일반)","000","",
"815","동물생산업","02_03_06_P","3300000","330000003720160001","20160113","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","0515037315","0","","부산광역시 동래구 사직동 **-*번지","부산광역시 동래구 사직로**번길 ** (사직동)","47865","사랑해줄개","20180619101341","I","2022-05-27 00:00:00.0","","387440.980652383","190600.339453526","동물관련영업","판매(일반)","000","",
"816","동물생산업","02_03_06_P","3300000","330000003720160002","20160229","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-526-0999","0","","부산광역시 동래구 명장동 **-*","부산광역시 동래구 명서로 ***, *호동 ***호 (명장동, 경동타운상가)","47764","똥강아지네","20210416180023","U","2022-05-27 00:00:00.0","","391331.841106152","191772.202801984","동물관련영업","판매(일반)","000","",
"817","동물생산업","02_03_06_P","3300000","330000003720160004","20161213","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 안락동 ***번지 동래화목타운 상가동 ***호","부산광역시 동래구 충렬사로 **, 상가동 ***, ***호 (안락동, 동래화목타운)","47753","나인펫","20190201163210","U","2022-05-27 00:00:00.0","","390853.226665593","191390.183540376","동물관련영업","판매(일반)","000","",
"818","동물생산업","02_03_06_P","3300000","330000003720170001","20170323","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-557-0125","0","","부산광역시 동래구 명륜동 ***-***번지 용신 B/D  *층","부산광역시 동래구 명륜로 ***, *층 (명륜동, 용신 B/D)","47742","도도펫","20190619135711","U","2022-05-27 00:00:00.0","","389561.635177611","192207.650234228","동물관련영업","판매(일반)","000","",
"819","동물생산업","02_03_06_P","3300000","330000003720170002","20170530","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-505-1473","0","","부산광역시 동래구 사직동 ***-**번지","부산광역시 동래구 여고로***번길 ** (사직동)","47830","멍멍멍애견샵","20190402125518","U","2022-05-27 00:00:00.0","","388804.008232821","190872.596654722","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"820","동물생산업","02_03_06_P","3300000","330000003720180001","20180423","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 명륜동 ***-**번지","부산광역시 동래구 온천천로 **-*, *층 (명륜동)","47741","도도펫","20190311140757","U","2022-05-27 00:00:00.0","","389372.694930251","192372.175861961","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"821","동물생산업","02_03_06_P","3300000","330000003720180002","20180511","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-507-2256","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 아시아드대로 ***-*, *층 (사직동)","47852","이개누구개","20211224100550","U","2022-05-27 00:00:00.0","","387999.348863353","191119.571051159","동물관련영업","미용(일반)","000","0",
"822","동물생산업","02_03_06_P","3300000","330000003720180003","20180611","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-982-2580","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 아시아드대로 *** (사직동)","47842","노블동물병원","20200928160555","U","2022-05-27 00:00:00.0","","388037.502130722","190778.601324209","동물관련영업","미용(일반)","000","",
"823","동물생산업","02_03_06_P","3300000","330000003720180004","20180621","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-503-7315","0","","부산광역시 동래구 사직동 **-*번지","부산광역시 동래구 사직로**번길 **, *층 (사직동)","47865","개랑나랑","20180621185649","I","2022-05-27 00:00:00.0","","387440.980652383","190600.339453526","동물관련영업","위탁관리 미용(일반)","000","",
"824","동물생산업","02_03_06_P","3300000","330000003720180005","20180621","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 ***-*번지","부산광역시 동래구 금강로 ***-*, *층 (온천동)","47705","후와후와","20180621191045","I","2022-05-27 00:00:00.0","","389230.542997662","192956.821275243","동물관련영업","미용(일반)","000","",
"825","동물생산업","02_03_06_P","3300000","330000003720180006","20180708","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-522-0404","0","","부산광역시 동래구 안락동 ***-** 서원메디칼센터","부산광역시 동래구 안락로 **, 서원메디칼센터 *층 (안락동)","47787","고고펫","20210420175544","U","2022-05-27 00:00:00.0","","391232.140835342","191013.22404913","동물관련영업","위탁관리 미용(일반)","000","",
"826","동물생산업","02_03_06_P","3300000","330000003720180007","20180708","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-506-0049","0","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 아시아드대로 ***-*, *층 (사직동)","47840","야옹아 멍멍해봐","20180708130643","I","2022-05-27 00:00:00.0","","388036.909281011","191073.418603714","동물관련영업","위탁관리 미용(일반)","000","",
"827","동물생산업","02_03_06_P","3300000","330000003720180008","20180710","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-525-5080","0","","부산광역시 동래구 명장동 ***-*","부산광역시 동래구 명장로 *** (명장동)","47785","사랑스런 강아지","20220221094206","U","2022-05-27 00:00:00.0","","392248.575091866","191095.932108994","동물관련영업","위탁관리 미용(일반)","000","0",
"828","동물생산업","02_03_06_P","3300000","330000003720120002","20220128","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","0","","부산광역시 동래구 온천동 ***-*","부산광역시 동래구 중앙대로 **** (온천동)","","롯데마트동래점","20220128125234","U","2022-05-27 00:00:00.0","","389097.800933845","192260.811648263","동물관련영업","판매(일반)","L00","0",
"829","동물생산업","02_03_06_P","3300000","330000003720180009","20180806","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-522-5006","0","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 연안로**번길 **-*, *층 (안락동)","47898","우리집강아지","20180806180809","I","2022-05-27 00:00:00.0","","391782.222978937","190214.554161453","동물관련영업","미용(일반)","000","",
"830","동물생산업","02_03_06_P","3300000","330000003720180010","20180821","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 ****-**번지 온천럭키원룸* ***호","부산광역시 동래구 충렬대로***번길 *, ***호 (온천동, 온천럭키원룸*)","47733","런닝펫","20180821175957","I","2022-05-27 00:00:00.0","","388947.247306961","191606.423122314","동물관련영업","운송","000","",
"831","동물생산업","02_03_06_P","3300000","330000003720180011","20180821","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-531-7582","0","","부산광역시 동래구 안락동 **-*","부산광역시 동래구 충렬대로 ***, *층 (안락동)","47905","바른동물병원","20211118153825","U","2022-05-27 00:00:00.0","","392221.188083716","190383.546059565","동물관련영업","미용(일반)","000","0",
"832","동물생산업","02_03_06_P","3300000","330000003720180012","20180831","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 수안동 ***-*번지","부산광역시 동래구 충렬대로***번길 ** (수안동)","47808","핑크언니pet샵","20180831101835","I","2022-05-27 00:00:00.0","","389774.088202319","191417.009221637","동물관련영업","미용(일반)","000","",
"833","동물생산업","02_03_06_P","3300000","330000003720200007","20200515","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 명륜동 *-**번지 센텀빌딩","부산광역시 동래구 시실로 **, 센텀빌딩 (명륜동)","47739","전수진.ALL THE PET","20200515165127","I","2022-05-27 00:00:00.0","","389841.979700913","192906.838692215","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"834","동물생산업","02_03_06_P","3300000","330000003720200008","20200624","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 충렬사로 ** (안락동)","47754","해피펫살롱","20200624173840","I","2022-05-27 00:00:00.0","","391014.457569217","191316.521859655","동물관련영업","미용(일반)","000","",
"835","동물생산업","02_03_06_P","3300000","330000003720210009","20211028","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로**번길 ***, *층 ***호 (명장동)","47766","강아지당","20211028180557","I","2022-05-27 00:00:00.0","","391581.395098823","192049.903085013","동물관련영업","위탁관리","000","0",
"836","동물생산업","02_03_06_P","3300000","330000003720210010","20211028","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로**번길 ***, *층 ***호 (명장동)","47766","강아지당","20211028183136","I","2022-05-27 00:00:00.0","","391581.395098823","192049.903085013","동물관련영업","미용(일반)","000","0",
"837","동물생산업","02_03_06_P","3300000","330000003720210012","20211125","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로**번길 *, ***동 (명장동)","47776","JUN PET(준펫)","20211125164402","I","2022-05-27 00:00:00.0","","391902.696952648","191481.980428357","동물관련영업","미용(일반)","000","0",
"838","동물생산업","02_03_06_P","3300000","330000003720210011","20180821","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-531-7582","","","부산광역시 동래구 안락동 **-*","부산광역시 동래구 충렬대로 ***(안락동)","47905","바른동물병원","20211118100031","U","2022-05-27 00:00:00.0","","392221.188083716","190383.546059565","동물관련영업","위탁관리","000","0",
"839","동물생산업","02_03_06_P","3300000","330000003720200010","20200729","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 온천천로***번길 **-** (안락동)","47901","요기독 강아지분양 부산점","20220421101853","U","2022-05-27 00:00:00.0","","391301.385322339","190195.091316703","동물관련영업","판매(일반)","000","0",
"840","동물생산업","02_03_06_P","3300000","330000003720200009","20200708","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 **** 동래삼정그린코아포레스트","부산광역시 동래구 쇠미로 ***, 상가P*동 ***호 (온천동, 동래삼정그린코아포레스트)","47869","올리브펫살롱","20200708112758","I","2022-05-27 00:00:00.0","","387676.162822652","191414.848718066","동물관련영업","위탁관리 미용(일반)","000","",
"841","동물생산업","02_03_06_P","3300000","330000003720210005","20210714","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-552-6800","0","","부산광역시 동래구 온천동 ***-** 온천장역삼정그린코아더시티","부산광역시 동래구 중앙대로****번길 **, 온천장역삼정그린코아더시티 상가동 ***~***호 (온천동)","47711","온마음동물병원","20210714165925","I","2022-05-27 00:00:00.0","","389550.296744753","192975.519593792","동물관련영업","미용(일반)","000","0",
"842","동물생산업","02_03_06_P","3300000","330000003720210006","20210714","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-552-6800","0","","부산광역시 동래구 온천동 ***-** 온천장역삼정그린코아더시티","부산광역시 동래구 중앙대로****번길 **, 온천장역삼정그린코아더시티 상가동 ***~***호 (온천동)","47711","온마음동물병원","20210714174116","I","2022-05-27 00:00:00.0","","389550.296744753","192975.519593792","동물관련영업","위탁관리","000","0",
"843","동물생산업","02_03_06_P","3300000","330000003720210008","20210804","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-505-5110","0","","부산광역시 동래구 온천동 ****-**","부산광역시 동래구 아시아드대로***번길 **-*, *층 (온천동)","47850","뽀삐애견샵","20210804101937","I","2022-05-27 00:00:00.0","","388060.220531234","191507.378937048","동물관련영업","미용(일반)","000","0",
"844","동물생산업","02_03_06_P","3300000","330000003720210002","20210528","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 안락동 ***-***","부산광역시 동래구 충렬대로***번길 **, *층 (안락동)","47895","라운드 독","20210529094301","I","2022-05-27 00:00:00.0","","391506.828063329","190261.409176668","동물관련영업","미용(일반)","000","",
"845","동물생산업","02_03_06_P","3300000","330000003720210003","20210528","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 안락동 ***-***","부산광역시 동래구 충렬대로***번길 **, *층 (안락동)","47895","라운드 독","20210529095428","I","2022-05-27 00:00:00.0","","391506.828063329","190261.409176668","동물관련영업","위탁관리","000","",
"846","동물생산업","02_03_06_P","3300000","330000003720180014","20180917","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-557-7577","0","","부산광역시 동래구 복천동 ***-*번지","부산광역시 동래구 동래로***번길 * (복천동)","47802","학산동물병원","20180917090059","U","2022-05-27 00:00:00.0","","389989.706134584","191486.296765174","동물관련영업","미용(일반)","000","",
"847","동물생산업","02_03_06_P","3300000","330000003720180015","20180917","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 명안로 ** (안락동)","47783","애견나라","20180917133115","U","2022-05-27 00:00:00.0","","391579.656629408","190982.367075461","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"848","동물생산업","02_03_06_P","3300000","330000003720180013","20180912","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-505-1473","0","","부산광역시 동래구 사직동 ***-**번지","부산광역시 동래구 여고로***번길 ** (사직동)","47830","멍멍멍애견샵","20180912131733","U","2022-05-27 00:00:00.0","","388804.008232821","190872.596654722","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"849","동물생산업","02_03_06_P","3300000","330000003720180016","20180918","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-527-2573","0","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 연안로**번길 **-**, *층 (안락동)","47895","꿈꾸는강아지","20180918125658","U","2022-05-27 00:00:00.0","","391466.286480321","190416.806049898","동물관련영업","판매(일반) 미용(일반)","000","",
"850","동물생산업","02_03_06_P","3300000","330000003720180018","20180927","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-555-9903","0","","부산광역시 동래구 온천동 ***-**","부산광역시 동래구 금강공원로 ** (온천동)","47709","물만난강아지","20211224140103","U","2022-05-27 00:00:00.0","","389438.039972229","193081.626795708","동물관련영업","미용(일반)","000","0",
"851","동물생산업","02_03_06_P","3300000","330000003720180019","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","907-4799","0","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 온천천로***번가길 **-*, *층 (안락동)","47900","스파리버","20181001100416","I","2022-05-27 00:00:00.0","","391364.893827493","190125.225761113","동물관련영업","수입 판매(일반)","000","",
"852","동물생산업","02_03_06_P","3300000","330000003720180020","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-501-2353","0","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 석사로 ** (사직동)","47858","플란다스의개 사직점","20181001111019","I","2022-05-27 00:00:00.0","","387887.543141905","190917.904298627","동물관련영업","판매(일반) 위탁관리 미용(일반)","000","",
"853","동물생산업","02_03_06_P","3300000","330000003720180021","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-528-2227","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 안연로**번길 *, *층 (안락동)","47894","안락동물병원","20211006131758","U","2022-05-27 00:00:00.0","","391004.488642945","190526.708360767","동물관련영업","미용(일반)","000","0",
"854","동물생산업","02_03_06_P","3300000","330000003720180022","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-555-8600","0","","부산광역시 동래구 명륜동 ***-**번지","부산광역시 동래구 명륜로**번길 * (명륜동)","47814","한사랑동물병원","20190104112609","U","2022-05-27 00:00:00.0","","389677.744225461","191267.805491916","동물관련영업","위탁관리 미용(일반)","000","",
"855","동물생산업","02_03_06_P","3300000","330000003720180023","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","555-8300","0","","부산광역시 동래구 명륜동 ***-**번지","부산광역시 동래구 명륜로**번길 * (명륜동)","47814","한사랑동물병원","20181001115448","I","2022-05-27 00:00:00.0","","389677.744225461","191267.805491916","동물관련영업","위탁관리 미용(일반)","000","",
"856","동물생산업","02_03_06_P","3300000","330000003720180024","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-5044-1813","0","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 사직북로**번길 ** (사직동)","47860","사직삼보동물병원","20200120182428","U","2022-05-27 00:00:00.0","","387322.672736939","190886.326220674","동물관련영업","미용(일반)","000","",
"857","동물생산업","02_03_06_P","3300000","330000003720180025","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-555-4813","0","","부산광역시 동래구 수안동 ***번지 호원메디컬","부산광역시 동래구 명륜로 **, 호원메디컬 *층 (수안동)","47814","유성준동물병원","20181001134909","I","2022-05-27 00:00:00.0","","389730.543698105","191213.379838969","동물관련영업","미용(일반)","000","",
"858","동물생산업","02_03_06_P","3300000","330000003720180026","20181001","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-525-5554","0","","부산광역시 동래구 안락동 ***-*번지","부산광역시 동래구 명안로 ** (안락동)","47796","보니네애견샵","20181001145244","I","2022-05-27 00:00:00.0","","391567.500549479","190789.582263064","동물관련영업","위탁관리 미용(일반)","000","",
"859","동물생산업","02_03_06_P","3300000","330000003720180017","20180922","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 사직북로 ** (사직동)","47859","자이언츠동물병원","20180922174256","I","2022-05-27 00:00:00.0","","387579.280349168","190716.176148482","동물관련영업","위탁관리 미용(일반)","000","",
"860","동물생산업","02_03_06_P","3300000","330000003720200012","20201026","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 ****-**","부산광역시 동래구 여고북로***번길 * (온천동)","47828","오늘도,예쁘개","20201026111429","I","2022-05-27 00:00:00.0","","388613.292766086","191106.014974039","동물관련영업","위탁관리 미용(일반)","000","",
"861","동물생산업","02_03_06_P","3300000","330000003720200013","20201120","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","0515078088","0","","부산광역시 동래구 사직동 ***-*","부산광역시 동래구 아시아드대로***번길 **-* (사직동)","47843","멍블리퍼피살롱","20201120124439","I","2022-05-27 00:00:00.0","","388424.766028366","190607.264667561","동물관련영업","미용(일반)","000","",
"862","동물생산업","02_03_06_P","3300000","330000003720210001","20210331","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-555-1125","0","","부산광역시 동래구 낙민동 ***-**","부산광역시 동래구 충렬대로 ***, *층 (낙민동)","47879","헤아림동물병원","20210529100312","U","2022-05-27 00:00:00.0","","390306.734115262","190985.68596868","동물관련영업","미용(일반)","000","",
"863","동물생산업","02_03_06_P","3300000","330000003720180037","20181022","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-553-4409","0","","부산광역시 동래구 온천동 ***-*번지","부산광역시 동래구 금강공원로 **-* (온천동)","47711","류태현동물병원","20181023143045","I","2022-05-27 00:00:00.0","","389584.165135871","193008.32481381","동물관련영업","위탁관리 미용(일반)","000","",
"864","동물생산업","02_03_06_P","3300000","330000003720180040","20181101","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 ***-**번지 삼일빌딩","부산광역시 동래구 금강로 *, 삼일빌딩 (온천동)","47720","With Cat","20200109175017","U","2022-05-27 00:00:00.0","","388601.999873618","192333.324757759","동물관련영업","수입 판매(일반) 위탁관리","000","",
"865","동물생산업","02_03_06_P","3300000","330000003720180034","20181016","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-527-8742","0","","부산광역시 동래구 명장동 **-*번지","부산광역시 동래구 반송로 *** (명장동)","47752","한양동물병원","20181016124325","I","2022-05-27 00:00:00.0","","391225.773762664","191419.56967112","동물관련영업","미용(일반)","000","",
"866","동물생산업","02_03_06_P","3300000","330000003720180039","20181031","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-503-2795","0","","부산광역시 동래구 사직동 ***-**번지","부산광역시 동래구 여고로 ***, *층 (사직동)","47834","개톡(GAE TALK)","20181031164656","I","2022-05-27 00:00:00.0","","389007.623493439","190831.137297101","동물관련영업","전시","000","",
"867","동물생산업","02_03_06_P","3300000","330000003720180033","20181015","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-525-1275","0","","부산광역시 동래구 안락동 ***-*번지 동호빌딩","부산광역시 동래구 명장로 ***, 동호빌딩 (안락동)","47794","초원동물병원","20181015174902","U","2022-05-27 00:00:00.0","","392296.445551585","190840.090551306","동물관련영업","미용(일반)","000","",
"868","동물생산업","02_03_06_P","3300000","330000003720180028","20181008","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 ***-**번지 삼일빌딩","부산광역시 동래구 금강로 *, 삼일빌딩 (온천동)","47720","With Cat","20200109091351","U","2022-05-27 00:00:00.0","","388601.999873618","192333.324757759","동물관련영업","수입 판매(일반) 위탁관리","000","",
"869","동물생산업","02_03_06_P","3300000","330000003720180029","20181008","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-526-0999","0","","부산광역시 동래구 명장동 ***-* 명장경동아파트","부산광역시 동래구 명서로 ***, *호동 ***호 (명장동, 명장경동아파트)","47764","똥강아지네","20210420135127","U","2022-05-27 00:00:00.0","","391328.065336967","191847.114440687","동물관련영업","위탁관리 미용(일반)","000","",
"870","동물생산업","02_03_06_P","3300000","330000003720180027","20181005","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-502-2354","0","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 석사로**번길 **, *층 (사직동)","47856","프란다스의개","20181005122211","I","2022-05-27 00:00:00.0","","387681.442884362","190817.436932146","동물관련영업","전시 위탁관리","000","",
"871","동물생산업","02_03_06_P","3300000","330000003720180032","20181012","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","506-8875","0","","부산광역시 동래구 온천동 ****-*","부산광역시 동래구 충렬대로 ***, 창림빌딩 *층 (온천동)","47824","스카이동물병원","20211206104308","U","2022-05-27 00:00:00.0","","389112.337337945","191433.440580092","동물관련영업","미용(일반)","000","0",
"872","동물생산업","02_03_06_P","3300000","330000003720180030","20181011","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 낙민동 ***-**번지","부산광역시 동래구 충렬대로 ***-* (낙민동)","47878","재생동물병원","20181011110936","U","2022-05-27 00:00:00.0","","390130.997652779","191048.99969049","동물관련영업","미용(일반)","000","",
"873","동물생산업","02_03_06_P","3300000","330000003720180031","20181011","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-505-4088","0","","부산광역시 동래구 온천동 ****-*번지","부산광역시 동래구 아시아드대로 *** (온천동)","47852","온천동물병원","20181011171005","U","2022-05-27 00:00:00.0","","388057.904069048","191229.018218833","동물관련영업","미용(일반)","000","",
"874","동물생산업","02_03_06_P","3300000","330000003720180038","20181022","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-554-3422","0","","부산광역시 동래구 명륜동 ***-**번지","부산광역시 동래구 명륜로***번길 *, *층 (명륜동)","47747","훈동물병원","20181022182646","I","2022-05-27 00:00:00.0","","389598.722014438","192188.090892303","동물관련영업","미용(일반)","000","",
"875","동물생산업","02_03_06_P","3300000","330000003720180036","20181022","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 남구 문현동 ***-*번지","부산광역시 남구 자유평화로**번길 ** (문현동)","48402","개폼","20181022095749","I","2022-05-27 00:00:00.0","","388231.403775741","184566.083017804","동물관련영업","운송","000","",
"876","동물생산업","02_03_06_P","3300000","330000003720180046","20181226","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-520-2585","0","","부산광역시 동래구 온천동 ****-*번지","부산광역시 동래구 여고북로**번길 **, *층 (온천동)","47838","카페미남","20181226104420","I","2022-05-27 00:00:00.0","","388347.337906067","191227.371197557","동물관련영업","전시","000","",
"877","동물생산업","02_03_06_P","3300000","330000003720180043","20181126","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-532-2232","0","","부산광역시 동래구 안락동 ***-**번지","부산광역시 동래구 온천천로 ***, *층 (안락동)","47900","아껴줄개","20191115144458","U","2022-05-27 00:00:00.0","","391534.368180117","190049.428574255","동물관련영업","전시 위탁관리 미용(일반)","000","",
"878","동물생산업","02_03_06_P","3300000","330000003720180045","20181207","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","","0","","부산광역시 동래구 온천동 ***-**","부산광역시 동래구 온천장로 **, B동 *층 (온천동)","47710","펫테일즈","20210817191354","U","2022-05-27 00:00:00.0","","389652.511744427","193142.388239408","동물관련영업","위탁관리","000","0",
"879","동물생산업","02_03_06_P","3300000","330000003720180035","20181019","","04","취소/말소/만료/정지/중지","0004","말소","20220526","","","","051-503-7501","0","","부산광역시 동래구 사직동 **-*","부산광역시 동래구 사직북로 * (사직동)","47865","스토리동물병원","20211025173446","U","2022-05-27 00:00:00.0","","387591.027261167","190564.643492337","동물관련영업","미용(일반)","000","0",
"880","동물생산업","02_03_06_P","3300000","330000004820220010","20220613","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 안연로 **-*(안락동)","47901","라온하제","20220613133123","I","2022-07-02 17:34:43.0","","391148.384520373","190167.047201065","동물관련영업","동물위탁관리업","000","0",
"881","동물생산업","02_03_06_P","3300000","330000004920220012","20220613","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 안연로 **-*(안락동)","47901","라온하제","20220613121623","I","2022-07-02 17:34:43.0","","391148.384520373","190167.047201065","동물관련영업","동물미용업(일반)","000","0",
"882","동물생산업","02_03_06_P","3300000","330000004920220010","20220602","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","051-552-5553","0","","부산광역시 동래구 온천동 ****-**","부산광역시 동래구 충렬대로***번길 *(온천동)","47733","리브동물의료센터","20220602110608","I","2022-07-02 17:34:43.0","","388853.616249747","191635.463685208","동물관련영업","동물미용업(일반)","000","0",
"883","동물생산업","02_03_06_P","3300000","330000004920220011","20220607","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로 **, *층 (명장동)","47769","뽀독뽀독애견샵","20220607120222","I","2022-07-02 17:34:43.0","","391984.618886869","191464.382550942","동물관련영업","동물미용업(일반)","000","0",
"884","동물생산업","02_03_06_P","3300000","330000004920220008","20220509","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","부산광역시 동래구 온천동 ***-*","부산광역시 동래구 금강로**번길 *, *층 (온천동)","47713","인누온","20220509151018","I","2022-07-02 17:34:43.0","","389080.556660685","192592.064498458","동물관련영업","동물미용업(일반)","000","0",
