"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부",
"1264","세탁업","06_20_01_P","3380000","3380000-205-2003-00009","20031001","","01","영업/정상","01","영업","","","","","051 7561849","18.00","613831","부산광역시 수영구 수영동 476-13번지","부산광역시 수영구 수미로42번길 12, 1층 (수영동)","48224","미진세탁소","20140508172754","I","2018-08-31 23:59:59.0","일반세탁업","392616.68225121","188042.762271009","일반세탁업","2","0","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1265","세탁업","06_20_01_P","3380000","3380000-205-2003-00007","20030729","","01","영업/정상","01","영업","","","","","051 758 3325","52.85","613820","부산광역시 수영구 망미동 211-12번지 2통1반","부산광역시 수영구 좌수영로101번길 46, 1층 (망미동)","48215","그린세탁소","20140508172630","I","2018-08-31 23:59:59.0","일반세탁업","392832.596202187","188126.191915145","일반세탁업","3","0","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1266","세탁업","06_20_01_P","3380000","3380000-205-1993-00004","19930901","","01","영업/정상","01","영업","","","","","051 7573611","45.00","613832","부산광역시 수영구 수영동 502-14번지","부산광역시 수영구 구락로10번길 9, 1층 (수영동)","48223","국보사세탁소","20140508171547","I","2018-08-31 23:59:59.0","일반세탁업","393096.646991175","187608.945160908","일반세탁업","3","0","1","1","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1267","세탁업","06_20_01_P","3380000","3380000-205-2003-00005","20030513","","01","영업/정상","01","영업","","","","","051 7545055","40.52","613828","부산광역시 수영구 민락동 33-34번지","부산광역시 수영구 광안해변로295번길 30-1, 1층 (민락동)","48290","명성세탁소","20180314112242","I","2018-08-31 23:59:59.0","일반세탁업","393571.695444299","186363.032742835","일반세탁업","3","1","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1268","세탁업","06_20_01_P","3380000","3380000-205-2003-00003","20030326","","01","영업/정상","01","영업","","","","","051 6244600","26.44","613817","부산광역시 수영구 남천동 148-5번지","부산광역시 수영구 광안해변로 122, 107호 (남천동, 삼익비치B상가 )","48305","조광세탁소","20130508135456","I","2018-08-31 23:59:59.0","일반세탁업","392694.389675902","185000.321662895","일반세탁업","4","1","0","1","0","0","0","0","0","N","0","","","","임대","0","","","0","0","N",
"1269","세탁업","06_20_01_P","3380000","3380000-205-2002-00001","20020215","","01","영업/정상","01","영업","","","","","051 7532809","13.22","613828","부산광역시 수영구 민락동 713-40번지","부산광역시 수영구 광안로61번길 35, 1층 (민락동)","48284","백양사","20140508172452","I","2018-08-31 23:59:59.0","일반세탁업","393174.741506853","186062.282634897","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1270","세탁업","06_20_01_P","3380000","3380000-205-1989-00010","19891222","","01","영업/정상","01","영업","","","","","051 7552069","23.93","613832","부산광역시 수영구 수영동 483-17번지","부산광역시 수영구 구락로25번길 58, 1층 (수영동)","48225","백점사","20140508170815","I","2018-08-31 23:59:59.0","일반세탁업","392844.570909562","187951.068150136","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1271","세탁업","06_20_01_P","3380000","3380000-205-2004-00010","20040827","","01","영업/정상","01","영업","","","","","051 7511270","39.98","613831","부산광역시 수영구 수영동 432-1 협성르세상스상가 219동 104호","부산광역시 수영구 수영로741번길 38, 219동 1층 104호 (수영동, 협성르세상스상가)","48221","손윤식 케어크리닝","20211130132834","U","2021-12-02 02:40:00.0","일반세탁업","393195.01020429","187774.639105999","일반세탁업","2","0","1","1","0","0","0","0","0","N","0","","","","자가","0","0","0","0","0","N",
"1272","세탁업","06_20_01_P","3380000","3380000-205-1987-00009","19870513","","01","영업/정상","01","영업","","","","","051 6220015","36.90","613817","부산광역시 수영구 남천동 148-5번지","부산광역시 수영구 광안해변로 122, 130호 (남천동, 삼익비치 B상가)","48305","광남세탁소","20140508165722","I","2018-08-31 23:59:59.0","일반세탁업","392694.389675902","185000.321662895","일반세탁업","4","0","0","1","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1273","세탁업","06_20_01_P","3380000","3380000-205-1989-00005","19890624","","01","영업/정상","01","영업","","","","","051 7546059","14.90","613812","부산광역시 수영구 광안동 1073-4번지","부산광역시 수영구 연수로416번길 23, 1층 (광안동)","48243","타워세탁소","20200527113708","U","2020-05-29 02:40:00.0","일반세탁업","392490.126511348","187361.02578943","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1274","세탁업","06_20_01_P","3380000","3380000-205-1988-00001","19880216","","01","영업/정상","01","영업","","","","","051 7550267","26.40","613825","부산광역시 수영구 망미동 819-15번지","부산광역시 수영구 망미로8번길 71, 1층 (망미동)","48234","최신사","20130307135439","I","2018-08-31 23:59:59.0","일반세탁업","391362.513547307","187937.701853946","일반세탁업","3","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"1275","세탁업","06_20_01_P","3380000","3380000-205-1987-00061","19870513","","01","영업/정상","01","영업","","","","","051 753 8086","13.50","613802","부산광역시 수영구 광안동 123-22번지 (1층)","부산광역시 수영구 수영로610번길 63, 1층 (광안동)","48293","성조세탁소","20140508170614","I","2018-08-31 23:59:59.0","일반세탁업","392842.142907015","186572.295261906","일반세탁업","2","0","1","1","0","0","0","0","0","N","0","","","","임대","1","","","1","0","N",
"1276","세탁업","06_20_01_P","3380000","3380000-205-2008-00005","20081215","","01","영업/정상","01","영업","","","","","051 7578488","28.63","613830","부산광역시 수영구 수영동 312-5번지 1층","부산광역시 수영구 연수로415번길 30-9, 1층 (수영동)","48228","수영세탁","20140508173559","I","2018-08-31 23:59:59.0","일반세탁업","392698.417119847","187565.394795692","일반세탁업","2","0","1","1","0","0","0","0","0","N","0","","","","자가","1","","","0","0","N",
"1277","세탁업","06_20_01_P","3380000","3380000-205-2009-00003","20091216","","01","영업/정상","01","영업","","","","","051 816 7787","10.00","613826","부산광역시 수영구 망미동 805-7번지","부산광역시 수영구 연수로296번길 39, 1층 (망미동)","48235","대진카페트크리닝","20190918142719","U","2019-09-20 02:40:00.0","세탁업 기타","391466.81536801","187792.775857208","세탁업 기타","1","0","1","1","0","0","0","0","0","N","0","","","","자가","0","","","0","0","N",
"1278","세탁업","06_20_01_P","3380000","3380000-205-2007-00002","20070528","","01","영업/정상","01","영업","","","","","051 7591494","32.40","613805","부산광역시 수영구 광안동 179-7번지 1층","부산광역시 수영구 남천바다로15번길 67, 1층 (광안동)","48300","고급사","20140508173404","I","2018-08-31 23:59:59.0","일반세탁업","392546.941520131","185736.619909071","일반세탁업","2","0","1","1","0","0","0","0","0","N","0","","","","","1","","","0","0","N",
"1279","세탁업","06_20_01_P","3380000","3380000-205-2000-00008","20000625","","01","영업/정상","01","영업","","","","","051 7510911","23.80","613827","부산광역시 수영구 민락동 87-3번지","부산광역시 수영구 민락본동로 28-4 (민락동)","48289","하얀세탁소","20140508172417","I","2018-08-31 23:59:59.0","일반세탁업","393903.434348696","186544.906574159","일반세탁업","2","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1280","세탁업","06_20_01_P","3380000","3380000-205-1989-00007","19890518","","01","영업/정상","01","영업","","","","","051 7576854","19.83","613827","부산광역시 수영구 민락동 28-12번지","부산광역시 수영구 광남로 252, 1층 (민락동)","48288","희드라세탁소","20200317172501","U","2020-03-19 02:40:00.0","일반세탁업","393670.674119084","186533.225279678","일반세탁업","1","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1281","세탁업","06_20_01_P","3380000","3380000-205-1994-00011","19940721","","01","영업/정상","01","영업","","","","","051 7540878","34.50","613805","부산광역시 수영구 광안동 182-7번지","부산광역시 수영구 남천바다로21번길 63, 2층 (광안동)","48302","카멜세탁소","20140508171829","I","2018-08-31 23:59:59.0","일반세탁업","392628.187034675","185656.002212821","일반세탁업","2","0","2","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1282","세탁업","06_20_01_P","3380000","3380000-205-1987-00011","19870513","","01","영업/정상","01","영업","","","","","051 6227086","25.46","613816","부산광역시 수영구 남천동 151번지","부산광역시 수영구 남천동로 41 (남천동, 코오롱하늘채골든비치 501동 104호)","48306","타워세탁소","20140508161019","I","2018-08-31 23:59:59.0","일반세탁업","392446.756833326","184648.922305219","일반세탁업","2","1","1","1","0","0","0","0","0","N","0","","","","","1","","","1","0","N",
"1283","세탁업","06_20_01_P","3380000","3380000-205-1987-00008","19871222","","01","영업/정상","01","영업","","","","","051 6249739","44.16","613815","부산광역시 수영구 남천동 44-11","부산광역시 수영구 수영로487번길 19, 1층 (남천동)","48265","화목세탁소","20211116104718","U","2021-11-18 02:40:00.0","일반세탁업","392184.222012648","185419.451750387","일반세탁업","1","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1284","세탁업","06_20_01_P","3380000","3380000-205-1987-00031","19870513","","01","영업/정상","01","영업","","","","","051 7514059","17.25","613802","부산광역시 수영구 광안동 120-262 안드레교회","부산광역시 수영구 수영로610번길 25, 174,175,176호 (광안동)","48293","제일세탁소","20220223162159","U","2022-02-25 02:40:00.0","일반세탁업","392658.672913734","186620.595736795","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1285","세탁업","06_20_01_P","3380000","3380000-205-1992-00001","19920309","","01","영업/정상","01","영업","","","","","051 6251100","16.00","613819","부산광역시 수영구 남천동 556번지","부산광역시 수영구 광안해변로15번길 77, 1층 16호 (남천동, 뉴비치아파트 상가)","48313","뉴비치세탁소","20140508171157","I","2018-08-31 23:59:59.0","일반세탁업","392148.341501546","184267.286086902","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1286","세탁업","06_20_01_P","3380000","3380000-205-2007-00003","20070808","","01","영업/정상","01","영업","","","","","051 758 8999","59.50","613823","부산광역시 수영구 망미동 445-13번지","부산광역시 수영구 망미배산로24번길 1, 1층 (망미동)","48209","탑세탁마트","20200508095158","U","2020-05-10 02:40:00.0","세탁업 기타","391744.94853757","188161.564327504","세탁업 기타","1","0","1","1","0","0","0","0","0","N","0","","","","","3","","","0","0","N",
"1287","세탁업","06_20_01_P","3380000","3380000-205-2007-00004","20071012","","01","영업/정상","01","영업","","","","","051 758 3651","47.88","613824","부산광역시 수영구 망미동 693-1번지","부산광역시 수영구 연수로315번길 16, 1동 2층 206,7호 (망미동, 포스코더샵 상가)","48211","The # 명품크리닝","20150507105732","I","2018-08-31 23:59:59.0","일반세탁업","391834.236894958","188026.744310097","일반세탁업","0","0","2","2","0","0","0","0","0","N","0","","","","","1","","","0","0","N",
"1288","세탁업","06_20_01_P","3380000","3380000-205-1992-00004","19921104","","01","영업/정상","01","영업","","","","","051 7525954","25.46","613832","부산광역시 수영구 수영동 492-45번지","부산광역시 수영구 구락로25번가길 32, 1층 (수영동)","48226","백양컴퓨터","20140508171227","I","2018-08-31 23:59:59.0","일반세탁업","392908.433637464","187801.694471708","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1289","세탁업","06_20_01_P","3380000","3380000-205-2008-00001","20080129","","01","영업/정상","01","영업","","","","","051 754 7744","27.30","613809","부산광역시 수영구 광안동 744-32번지","부산광역시 수영구 장대골로7번길 45 (광안동)","48260","유림명품세탁","20160511100016","I","2018-08-31 23:59:59.0","일반세탁업","392412.916162731","186238.785550026","일반세탁업","1","0","1","1","0","0","0","0","0","N","0","","","","","1","","","0","0","N",
"1290","세탁업","06_20_01_P","3380000","3380000-205-1987-00052","19870513","","01","영업/정상","01","영업","","","","","051 7522231","17.15","613809","부산광역시 수영구 광안동 564-3","부산광역시 수영구 수영로 607-1, 1층 (광안동)","48254","유정세탁소","20211216162514","U","2021-12-18 02:40:00.0","일반세탁업","392491.040820457","186590.404454442","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N",
"1291","세탁업","06_20_01_P","3380000","3380000-205-1995-00003","19950427","","01","영업/정상","01","영업","","","","","051 7589411","31.70","613807","부산광역시 수영구 광안동 697-31번지","부산광역시 수영구 광일로14번길 24, 1층 (광안동)","48247","형제종합세탁","20140508171907","I","2018-08-31 23:59:59.0","일반세탁업","392427.90580068","186935.330108586","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1292","세탁업","06_20_01_P","3380000","3380000-205-1987-00038","19870513","","01","영업/정상","01","영업","","","","","051 7512042","39.71","613804","부산광역시 수영구 광안동 146-13번지","부산광역시 수영구 광안로7번길 32, 1층 (광안동)","48294","미경세탁소","20140508170229","I","2018-08-31 23:59:59.0","일반세탁업","392578.358749058","186414.797702668","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1293","세탁업","06_20_01_P","3380000","3380000-205-1990-00004","19900105","","01","영업/정상","01","영업","","","","","051 7547569","17.20","613811","부산광역시 수영구 광안동 1046-7번지","부산광역시 수영구 광서로 54, 1층 104호 (광안동, 상아아트빌라 상가 B동)","48245","상아빌라퍼크로","20140508170911","I","2018-08-31 23:59:59.0","일반세탁업","391988.763648937","187096.117589338","일반세탁업","3","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1294","세탁업","06_20_01_P","3380000","3380000-205-1990-00006","19900728","","01","영업/정상","01","영업","","","","","051 7535167","24.75","613807","부산광역시 수영구 광안동 500-1번지","부산광역시 수영구 광서로39번길 6, 1층 (광안동)","48248","광일","20140508170956","I","2018-08-31 23:59:59.0","일반세탁업","392192.567735059","187068.178837479","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1295","세탁업","06_20_01_P","3380000","3380000-205-1994-00006","19940903","","01","영업/정상","01","영업","","","","","051 7588585","18.72","613824","부산광역시 수영구 망미동 941-1번지","부산광역시 수영구 과정로85번길 70, 1층 (망미동)","48201","로얄세탁소","20140508171805","I","2018-08-31 23:59:59.0","일반세탁업","391455.982328972","188676.808280627","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1296","세탁업","06_20_01_P","3380000","3380000-205-1995-00002","19951114","","01","영업/정상","01","영업","","","","","051 7553861","20.50","613826","부산광역시 수영구 망미동 805-16번지","부산광역시 수영구 망미로8번길 39-2, 1층 (망미동)","48235","백성사","20140508171848","I","2018-08-31 23:59:59.0","일반세탁업","391512.527890537","187911.867825743","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1297","세탁업","06_20_01_P","3380000","3380000-205-1996-00004","19960511","","01","영업/정상","01","영업","","","","","051 7579928","20.90","613823","부산광역시 수영구 망미동 440-32번지","부산광역시 수영구 과정로55번길 24-2, 1층 (망미동)","48204","신용","20140508172001","I","2018-08-31 23:59:59.0","일반세탁업","391788.776311024","188374.148646575","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1298","세탁업","06_20_01_P","3380000","3380000-205-1997-00004","19971211","","01","영업/정상","01","영업","","","","","051 7552435","15.30","613826","부산광역시 수영구 망미동 794-15번지","부산광역시 수영구 연수로324번길 13, 1층 (망미동)","48236","백명","20130307155501","I","2018-08-31 23:59:59.0","일반세탁업","391771.296470298","187838.556204581","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"1299","세탁업","06_20_01_P","3380000","3380000-205-1997-00009","19970328","","01","영업/정상","01","영업","","","","","051 7521364","16.24","613809","부산광역시 수영구 광안동 753-12번지","부산광역시 수영구 호암로 26-1, 1층 (광안동)","48260","백은사","20140508172226","I","2018-08-31 23:59:59.0","일반세탁업","392196.878267803","186221.649651331","일반세탁업","3","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1300","세탁업","06_20_01_P","3380000","3380000-205-1990-00003","19900206","","01","영업/정상","01","영업","","","","","051 7520265","22.15","613820","부산광역시 수영구 망미동 259-17번지","부산광역시 수영구 수미로41번길 15, 1층 (망미동)","48216","한미사세탁소","20140508170855","I","2018-08-31 23:59:59.0","일반세탁업","392641.867279863","188161.638955843","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1301","세탁업","06_20_01_P","3380000","3380000-205-1987-00025","19870513","","01","영업/정상","01","영업","","","","","051 7555793","11.89","613826","부산광역시 수영구 망미동 834-3번지","부산광역시 수영구 연수로249번길 20 (망미동)","48207","산호세탁소","20140508170102","I","2018-08-31 23:59:59.0","일반세탁업","391105.936271398","188140.671513149","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1302","세탁업","06_20_01_P","3380000","3380000-205-1992-00005","19920601","","01","영업/정상","01","영업","","","","","051 7545414","2.00","613825","부산광역시 수영구 망미동 810-17번지","부산광역시 수영구 연수로282번길 43, 1층 (망미동)","48234","시대","20140508171404","I","2018-08-31 23:59:59.0","일반세탁업","391383.831051864","187787.334020505","일반세탁업","2","1","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1303","세탁업","06_20_01_P","3380000","3380000-205-1993-00005","19930727","","01","영업/정상","01","영업","","","","","051 7513685","34.20","613825","부산광역시 수영구 망미동 821-1번지","부산광역시 수영구 망미로8번길 51, 5동 1층 4호 (망미동, 동방로얄상가)","48234","월풀빨래방","20140508171623","I","2018-08-31 23:59:59.0","일반세탁업","391453.897947058","187884.27781708","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","임대","3","","","1","0","N",
"1304","세탁업","06_20_01_P","3380000","3380000-205-1994-00002","19941029","","01","영업/정상","01","영업","","","","","051 7564369","21.00","613831","부산광역시 수영구 수영동 460-5번지","부산광역시 수영구 망미번영로60번길 33, 1층 (수영동)","48231","우성컴퓨터세탁소","20140508171730","I","2018-08-31 23:59:59.0","일반세탁업","392282.459828477","187861.208567084","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1305","세탁업","06_20_01_P","3380000","3380000-205-1996-00002","19960921","","01","영업/정상","01","영업","","","","","051 7528704","23.10","613831","부산광역시 수영구 수영동 466-24번지","부산광역시 수영구 수미로14번길 47, 1층 (수영동)","48231","하이크린 모피 카페트세탁","20140508171942","I","2018-08-31 23:59:59.0","일반세탁업","392203.735772653","187976.055153573","일반세탁업","2","0","1","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1306","세탁업","06_20_01_P","3380000","3380000-205-1997-00002","19970609","","01","영업/정상","01","영업","","","","","051 7528704","15.18","613830","부산광역시 수영구 수영동 50-47번지","부산광역시 수영구 수영성로 31, 1층 (수영동)","48228","유림세탁소","20200408115508","U","2020-04-10 02:40:00.0","일반세탁업","392748.881667845","187719.830050054","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"1307","세탁업","06_20_01_P","3380000","3380000-205-2019-00004","20190926","","01","영업/정상","01","영업","","","","","","261.58","613832","부산광역시 수영구 수영동 502-12번지","부산광역시 수영구 구락로10번길 15, 1층 (수영동)","48223","월드크리닝","20190926155013","I","2019-09-28 02:22:39.0","일반세탁업","393122.317385327","187604.155748841","일반세탁업","0","0","1","1","0","0","0","0","0","N","0","","","","","2","0","0","2","0","N",
"1308","세탁업","06_20_01_P","3380000","3380000-205-2019-00005","20191101","","01","영업/정상","01","영업","","","","","","35.52","613831","부산광역시 수영구 수영동 460-4번지","부산광역시 수영구 망미번영로70번길 38, 1층 (수영동)","48231","얼룩빼기백세탁소","20191101113747","I","2019-11-03 00:23:22.0","일반세탁업","392280.235166867","187893.257191108","일반세탁업","0","0","1","1","","","0","0","0","N","0","","","","","3","0","0","1","0","N",
"1309","세탁업","06_20_01_P","3380000","3380000-205-1991-00002","19910511","","01","영업/정상","01","영업","","","","","051 7528700","165.75","613832","부산광역시 수영구 수영동 497-9번지","부산광역시 수영구 좌수영로83번길 12, 2층 (수영동)","48220","광미산업사","20150115144417","I","2018-08-31 23:59:59.0","일반세탁업","393138.813024866","187932.677488416","일반세탁업","2","0","1","","0","","0","0","0","N","0","","","","","","","","","","N",
"1310","세탁업","06_20_01_P","3380000","3380000-205-2022-00001","20220106","","01","영업/정상","01","영업","","","","","051 512 7400","170.18","613828","부산광역시 수영구 민락동 181-173","부산광역시 수영구 광안해변로290번길 28, 1층 (민락동)","48283","파고다 명품세탁","20220106100803","I","2022-01-08 00:22:40.0","일반세탁업","393613.212263905","186040.744231303","일반세탁업","0","0","1","1","0","0","0","0","0","N","0","","","","","1","0","0","1","0","N",
"1311","세탁업","06_20_01_P","3390000","3390000-205-2005-00001","20050120","","01","영업/정상","01","영업","","","","","051 3020456","21.00","617816","부산광역시 사상구 덕포동 427-1","부산광역시 사상구 사상로277번길 28, 1층 (덕포동)","46955","국제세탁소","20210728170309","U","2021-07-30 02:40:00.0","일반세탁업","380430.95087135","187466.196140293","일반세탁업","1","","1","1","","","","","","N","","","","","","","","","","","N",
"1312","세탁업","06_20_01_P","3390000","3390000-205-2019-00001","20190326","","01","영업/정상","01","영업","","","","","","16.33","617818","부산광역시 사상구 모라동 1362번지 우신모라아파트","부산광역시 사상구 백양대로 884, 우신프라자 102-1호 (모라동)","46931","세탁천국","20190418174328","U","2019-04-20 02:40:00.0","일반세탁업","381376.053716185","189006.221241803","일반세탁업","6","0","1","1","0","0","0","0","0","N","0","","","","","2","0","0","0","0","N",
"1313","세탁업","06_20_01_P","3390000","3390000-205-1988-00816","19870519","","01","영업/정상","01","영업","","","","","051 322 9467","22.68","617809","부산광역시 사상구 괘법동 583-10번지","부산광역시 사상구 사상로161번길 54 (괘법동)","46974","동보","20130422092846","I","2018-08-31 23:59:59.0","일반세탁업","380863.253249639","186080.340902968","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1314","세탁업","06_20_01_P","3390000","3390000-205-2009-00003","20090318","","01","영업/정상","01","영업","","","","","051 325 2119","32.23","617810","부산광역시 사상구 덕포동 771-10번지","부산광역시 사상구 백양대로768번길 23 (덕포동)","46939","새하얀운동화빨래방","20111103105444","I","2018-08-31 23:59:59.0","빨래방업","381216.799728984","188051.031528337","빨래방업","2","1","1","1","0","0","0","0","0","N","0","","","","","2","","","0","0","N",
"1315","세탁업","06_20_01_P","3390000","3390000-205-2009-00004","20090401","","01","영업/정상","01","영업","","","","","051 312 1199","21.50","617828","부산광역시 사상구 엄궁동 520-7번지","부산광역시 사상구 엄궁로 203 (엄궁동)","47039","운동화빨래방","20130422142410","I","2018-08-31 23:59:59.0","빨래방업","379759.000285801","183020.788345727","빨래방업","5","","1","1","0","0","0","0","0","N","0","","","","","1","","","0","0","N",
"1316","세탁업","06_20_01_P","3390000","3390000-205-2008-00004","20081107","","01","영업/정상","01","영업","","","","","","181.00","617819","부산광역시 사상구 모라동 281-8","부산광역시 사상구 사상로539번길 19 (모라동)","46916","화이트 크린","20210406163026","U","2021-04-08 02:40:00.0","빨래방업","381000.54088506","189976.795998216","빨래방업","","","","","","","","","","N","","","","","","","","","","","N",
"1317","세탁업","06_20_01_P","3390000","3390000-205-1997-00836","19870519","","01","영업/정상","01","영업","","","","","051 302 4467","37.20","617823","부산광역시 사상구 모라동 700-4번지","부산광역시 사상구 사상로469번나길 20 (모라동)","46921","미광","20130422133332","I","2018-08-31 23:59:59.0","일반세탁업","380834.138870092","189192.761777176","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1318","세탁업","06_20_01_P","3390000","3390000-205-2010-00001","20100202","","01","영업/정상","01","영업","","","","","051 3273232","132.00","617830","부산광역시 사상구 엄궁동 684-2번지","부산광역시 사상구 엄궁로 63 (엄궁동)","47044","크린세탁월드","20130422142447","I","2018-08-31 23:59:59.0","일반세탁업","379758.647697311","182241.576198598","일반세탁업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1319","세탁업","06_20_01_P","3390000","3390000-205-2011-00003","20110804","","01","영업/정상","01","영업","","","","","","31.50","617836","부산광역시 사상구 주례동 308-7번지","부산광역시 사상구 양지로30번길 14 (주례동)","46994","MASTER세탁","20130422142804","I","2018-08-31 23:59:59.0","일반세탁업","382509.95854073","185762.282632623","일반세탁업","2","1","1","1","0","0","0","0","0","N","0","","","","","0","","","0","0","N",
"1320","세탁업","06_20_01_P","3390000","3390000-205-1997-00845","19890605","","01","영업/정상","01","영업","","","","","051 324 4612","17.16","617835","부산광역시 사상구 주례동 166-66번지","부산광역시 사상구 주례로 25 (주례동)","47009","수정","20130422133556","I","2018-08-31 23:59:59.0","일반세탁업","383260.596219276","185147.858926476","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1321","세탁업","06_20_01_P","3390000","3390000-205-1995-00890","19950925","","01","영업/정상","01","영업","","","","","051 317 4100","23.52","617800","부산광역시 사상구 감전동 120-73 제일숯불갈비","부산광역시 사상구 새벽로168번길 49, 1층 (감전동)","46981","제일","20201204155717","U","2020-12-06 02:40:00.0","일반세탁업","380896.988340446","185862.522540959","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1322","세탁업","06_20_01_P","3390000","3390000-205-1995-00878","19951102","","01","영업/정상","01","영업","","","","","051 326 6785","18.00","617818","부산광역시 사상구 모라동 1340-10번지","부산광역시 사상구 백양대로950번나길 7 (모라동)","46927","사계절","20130422132214","I","2018-08-31 23:59:59.0","일반세탁업","381433.111379508","189812.833018933","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1323","세탁업","06_20_01_P","3390000","3390000-205-1987-00823","19870519","","01","영업/정상","01","영업","","","","","051 328 3928","13.16","617809","부산광역시 사상구 괘법동 581-3번지","부산광역시 사상구 새벽로202번길 20 (괘법동)","46973","부일사","20130422091645","I","2018-08-31 23:59:59.0","일반세탁업","380798.838967553","186206.529740488","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1324","세탁업","06_20_01_P","3390000","3390000-205-1997-00842","19970814","","01","영업/정상","01","영업","","","","","051 323 0934","27.74","617030","부산광역시 사상구 엄궁동 512번지 ,514-3,5","부산광역시 사상구 낙동대로776번길 16 (엄궁동,,514-3,5)","47039","우리","20041201000000","I","2018-08-31 23:59:59.0","일반세탁업","379679.925556587","182935.928623368","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1325","세탁업","06_20_01_P","3390000","3390000-205-1998-00850","19980320","","01","영업/정상","01","영업","","","","","","23.52","617827","부산광역시 사상구 삼락동 413-29번지","부산광역시 사상구 낙동대로1264번길 26 (삼락동)","46912","백조","20130422135506","I","2018-08-31 23:59:59.0","일반세탁업","380167.809121491","187737.806961318","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
"1326","세탁업","06_20_01_P","3390000","3390000-205-1992-00832","19870523","","01","영업/정상","01","영업","","","","","051 323 1886","12.22","617030","부산광역시 사상구 엄궁동 산 35-1,3번지 산14-1","부산광역시 사상구 엄궁로 202 (엄궁동)","47036","백성","20140115100822","I","2018-08-31 23:59:59.0","일반세탁업","379930.298354801","183121.907702065","일반세탁업","","","","","","","","","","N","","","","","","","","","","","N",
