"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"74","수영장업","10_35_01_P","3370000","CDFH3301012007000001","20070201","","04","취소/말소/만료/정지/중지","35","직권말소","20170515","","","","051-863-8496~7","","611804","부산광역시 연제구 거제동 577-1번지 연제그린타워 101동 지하1층134호","부산광역시 연제구 거제천로87번길 30 (거제동)","47543","연제그린수영장","20170515111137","I","2018-08-31 23:59:59.0","","388720.828319509","189073.142540755","수영장업","사립","","","","","","","",
"75","수영장업","10_35_01_P","3380000","CDFH3301011980000001","19800709","","03","폐업","03","폐업","20050103","","","","622-0101","","613817","부산광역시 수영구 남천동 148-9번지 외 29,73호 (1층)","부산광역시 수영구 광안해변로 67, 지상1층 (남천동)","613817","삼익실내수영장","20140407112740","I","2018-08-31 23:59:59.0","","392627.19590062","184797.598247648","수영장업","사립","","","","","","","",
"76","수영장업","10_35_01_P","3380000","CDFH3301011980000002","19800709","","03","폐업","03","폐업","20050103","","","","622-0101","","613751","부산광역시 수영구 남천동 148-4번지 외 12  (1층)","부산광역시 수영구 광안해변로 67, 지상1층 (남천동)","613751","삼익해수풀장","20140407112645","I","2018-08-31 23:59:59.0","","392799.184299776","184697.475665759","수영장업","사립","","","","","","","",
"77","수영장업","10_35_01_P","3380000","CDFH3301012000000001","20001223","","03","폐업","03","폐업","20110629","","","","622-7200","","613815","부산광역시 수영구 남천동 29-4번지 지하1,2층","부산광역시 수영구 남천바다로10번길 72  (남천동,지하1,2층)","","극동레포츠타운","20110630125505","I","2018-08-31 23:59:59.0","","392281.080537932","185108.924063773","수영장업","사립","","","","","","","",
"78","수영장업","10_35_01_P","3380000","CDFH3301012019000001","20190219","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 남천동 556-9번지","부산광역시 수영구 황령대로489번길 22, 지하1층 (남천동)","48313","망고키즈수영장","20190219130025","I","2019-02-21 02:21:27.0","","392083.334248675","184231.551542692","수영장업","사립","","","","","","","",
"79","수영장업","10_35_01_P","3380000","CDFH3301012006000001","20060328","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 민락동 110-14번지 해수월드","부산광역시 수영구 광안해변로370번길 7, 해수월드 7, 8층 (민락동)","48280","클래스윔(광안점)","20200319190055","U","2020-03-21 02:40:00.0","","394340.981635248","186162.654832769","수영장업","사립","Y","","","5672.04","","","",
"80","수영장업","10_35_01_P","3390000","CDFH3301012000000001","20000418","","03","폐업","03","폐업","20111116","","","","051-313-2921","","617846","부산광역시 사상구 학장동 797-1번지","부산광역시 사상구 대동로 95  (학장동)","","마린월드수영장","20111116172811","I","2018-08-31 23:59:59.0","","380187.188805154","183935.965594744","수영장업","사립","","","","841.94","","","",
"81","수영장업","10_35_01_P","3390000","CDFH3301012016000001","20160720","","01","영업/정상","13","영업중","","","","","051-313-3233","","","부산광역시 사상구 삼락동 29-71번지","","","블루25 워터파크 (삼락야외수영장)","20190628104745","U","2019-06-30 02:40:00.0","","379461.562843903","186096.66954604","수영장업","사립","","","","","","","",
"82","수영장업","10_35_01_P","3390000","CDFH3301012017000001","20170103","","01","영업/정상","13","영업중","","","","","051-315-0090","","","부산광역시 사상구 엄궁동 47번지","부산광역시 사상구 엄궁로191번길 23 (엄궁동, 엄궁초등학교)","47039","엄궁스포츠센터","20170103140054","I","2018-08-31 23:59:59.0","","379880.819741946","182887.577277052","수영장업","사립","Y","7","4","15589.38","","","",
"83","수영장업","10_35_01_P","3400000","CDFH3301012020000001","20200218","","01","영업/정상","13","영업중","","","","","051-724-7979","","","부산광역시 기장군 정관읍 매학리 777-2번지","부산광역시 기장군 정관읍 정관중앙로 30, 3층","46024","망고키즈수영장","20200220112237","I","2020-02-21 00:23:23.0","","398040.576128515","204435.59007753","수영장업","사립","","2","","","","","",
"84","수영장업","10_35_01_P","3400000","CDFH3301012017000001","20170627","","01","영업/정상","13","영업중","","","","","051-509-2600","","","부산광역시 기장군 기장읍 시랑리 704-1 힐튼부산","부산광역시 기장군 기장읍 기장해안로 268-32, 힐튼부산","46083","힐튼호텔 아웃도어풀","20211221150647","U","2021-12-23 02:40:00.0","","402877.316530715","191010.779904556","수영장업","사립","","0","0","0","0","","",
"85","수영장업","10_35_01_P","3400000","CDFH3301012017000002","20170627","","01","영업/정상","13","영업중","","","","","051-509-1111","","","부산광역시 기장군 기장읍 시랑리 704-1 힐튼부산","부산광역시 기장군 기장읍 기장해안로 268-32, 힐튼부산","46083","힐튼호텔 인도어풀","20211221150710","U","2021-12-23 02:40:00.0","","402877.316530715","191010.779904556","수영장업","사립","","0","0","0","0","","",
"86","수영장업","10_35_01_P","3400000","CDFH3301012017000003","20170922","","01","영업/정상","13","영업중","","","","","051-604-7217","","","부산광역시 기장군 기장읍 시랑리 704-1 아난티코브","부산광역시 기장군 기장읍 기장해안로 268-32, 아난티코브","46083","워터하우스","20220121111832","U","2022-01-23 02:40:00.0","","402877.316530715","191010.779904556","수영장업","사립","","0","0","0","0","","",
"87","수영장업","10_35_01_P","3400000","CDFH3301012018000001","20180427","","01","영업/정상","13","영업중","","","","","051-604-7201","","","부산광역시 기장군 기장읍 시랑리 704-1 아난티코브","부산광역시 기장군 기장읍 기장해안로 268-32, 아난티코브","46083","오너스클럽 야외수영장","20211221150919","U","2021-12-23 02:40:00.0","","402877.316530715","191010.779904556","수영장업","사립","","0","0","0","0","","",
