"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"3726","노래연습장업","03_09_01_P","3390000","CDFF3242052015000003","20151201","","03","폐업","03","폐업","20200529","","","","","","","부산광역시 사상구 괘법동 535-13번지","부산광역시 사상구 사상로202번길 5 (괘법동)","46968","케이팝동전노래연습장","20200529144658","U","2020-05-31 02:40:00.0","","380744.190709377","186720.242932338","노래연습장업","유통관련업","3","","","226.73","","","","1","115","33","33","Y","Y","Y","Y","Y","Y","","","","","","","","","","","","",
"3727","노래연습장업","03_09_01_P","3390000","CDFF3242052003000015","20030609","","03","폐업","03","폐업","20120106","","","","317-7688","","","부산광역시 사상구 감전동 131-8번지","부산광역시 사상구 새벽시장로103번길 21 (감전동)","617800","올인 노래연습장","20120109151511","I","2018-08-31 23:59:59.0","","380821.376582128","185850.631535367","노래연습장업","유통관련업","","","","292.32","1","","근린생활시설","1","","10","","N","N","N","","N","N","","","","","","","","","","","","일반주거지역",
"3728","노래연습장업","03_09_01_P","3390000","CDFF3242052003000017","20030307","","03","폐업","03","폐업","20140922","","","","","","","부산광역시 사상구 주례동 74-22번지","부산광역시 사상구 냉정로 116 (주례동)","617833","락's노래연습장","20140922104305","I","2018-08-31 23:59:59.0","","383331.897458041","185205.345410929","노래연습장업","유통관련업","","","","95.87","2","","","","","8","5","N","N","N","Y","N","N","","","","","","","","","","","","준주거지역",
"3729","노래연습장업","03_09_01_P","3390000","CDFF3242052004000013","20041110","","03","폐업","03","폐업","20090402","","","","","","617833","부산광역시 사상구 주례동 74-38번지","부산광역시 사상구 냉정로 113  (주례동)","","신바람 노래연습장","20090402141316","I","2018-08-31 23:59:59.0","","383315.319704309","185244.864106361","노래연습장업","유통관련업","4","","","105.84","3","1","근린생활시설","","","","","N","N","N","N","N","N","","","","","","","","","","","","일반주거지역",
"3730","노래연습장업","03_09_01_P","3390000","CDFF3242052000000006","20001229","","03","폐업","03","폐업","20201213","","","","317-3378","","","부산광역시 사상구 모라동 1328-12","부산광역시 사상구 백양대로 970-1 (모라동)","46927","평강공주 노래연습장","20210104144407","U","2021-01-06 02:40:00.0","","381439.377387073","189972.253406639","노래연습장업","유통관련업","","","","97.02","","1","","","","6","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3731","노래연습장업","03_09_01_P","3390000","CDFF3242052000000013","20000426","","03","폐업","03","폐업","20070213","","","","315-0992","","617806","부산광역시 사상구 괘법동 835-7번지","부산광역시 사상구 사상로250번길 1  (괘법동)","","돌고래 노래연습장","20080122133006","I","2018-08-31 23:59:59.0","","380547.217449539","187134.931052908","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3732","노래연습장업","03_09_01_P","3390000","CDFF3242052000000014","20000308","","03","폐업","03","폐업","20200214","","","","","","","부산광역시 사상구 괘법동 274-24번지","부산광역시 사상구 사상로224번길 32 (괘법동)","46965","장수 노래연습장","20200214142347","U","2020-02-16 02:40:00.0","","380777.298204383","186944.4765515","노래연습장업","유통관련업","4","","","94.5","2","","","","","6","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3733","노래연습장업","03_09_01_P","3390000","CDFF3242052000000015","20000619","","03","폐업","03","폐업","20210406","","","","311-3330","","","부산광역시 사상구 감전동 121-25","부산광역시 사상구 새벽로 172 (감전동)","46981","팡파레노래연습장","20210406173916","U","2021-04-08 02:40:00.0","","380675.524730842","185942.394349724","노래연습장업","유통관련업","","","","155.81","2","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"3734","노래연습장업","03_09_01_P","3390000","CDFF3242052000000016","20000626","","03","폐업","03","폐업","20100426","","","","313-3454","","","부산광역시 사상구 감전동 104-1번지","부산광역시 사상구 새벽로202번길 56 (감전동)","617800","모두랑 노래연습장","20111103094928","I","2018-08-31 23:59:59.0","","380974.297563777","186177.542042583","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"3735","노래연습장업","03_09_01_P","3390000","CDFF3242052000000019","20000108","","03","폐업","03","폐업","20161104","","","","","","","부산광역시 사상구 주례동 754-0번지","부산광역시 사상구 가야대로 251-1 (주례동)","47002","동궁 노래연습장","20161104151902","I","2018-08-31 23:59:59.0","","382175.903741543","185354.540656227","노래연습장업","유통관련업","4","","","155.09","","1","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"3736","노래연습장업","03_09_01_P","3390000","CDFF3242052000000021","20001023","","03","폐업","03","폐업","20130527","","","","317-1812","","","부산광역시 사상구 학장동 797-1번지","부산광역시 사상구 대동로 95 (학장동)","617846","성황리 노래연습장","20130527104946","I","2018-08-31 23:59:59.0","","380187.188805154","183935.965594744","노래연습장업","유통관련업","10","","","266","2","","","","","12","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3737","노래연습장업","03_09_01_P","3390000","CDFF3242052001000004","20010524","","03","폐업","03","폐업","20081211","","","","309-0089","","617816","부산광역시 사상구 덕포동 422-20번지","부산광역시 사상구 사상로293번길 11  (덕포동)","","해금 노래연습장","20081211110154","I","2018-08-31 23:59:59.0","","380517.617909545","187561.113480252","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3738","노래연습장업","03_09_01_P","3390000","CDFF3242052001000006","20011022","","03","폐업","03","폐업","20100929","","","","309-0377","","","부산광역시 사상구 덕포동 388-5번지","부산광역시 사상구 사상로 350  (덕포동)","","굿타임 노래연습장","20100929150351","I","2018-08-31 23:59:59.0","","380736.588035136","188085.727810421","노래연습장업","유통관련업","","","","149.2","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"3739","노래연습장업","03_09_01_P","3390000","CDFF3242052004000003","20040119","","03","폐업","03","폐업","20200109","","","","","","","부산광역시 사상구 주례동 183-0005번지","부산광역시 사상구 주례로 10 (주례동)","47007","보보스 노래연습장","20200109110738","U","2020-01-11 02:40:00.0","","383199.827204569","185296.987463796","노래연습장업","유통관련업","5","","","171.88","4","1","근린생활시설","","","6","2","N","N","N","Y","N","N","","","","","","","","","","","","준주거지역",
"3740","노래연습장업","03_09_01_P","3390000","CDFF3242052004000004","20040419","","03","폐업","03","폐업","20170103","","","","","","","부산광역시 사상구 모라동 661-3번지","부산광역시 사상구 사상로469번길 28 (모라동)","46921","은하수 노래연습장","20170103154023","I","2018-08-31 23:59:59.0","","380781.066554937","189330.366849076","노래연습장업","유통관련업","3","기타","","87.03","2","1","근린생활시설","","","4","","","","","","","","","","","","","","","","","","","",
"3741","노래연습장업","03_09_01_P","3390000","CDFF3242052004000006","20040726","","03","폐업","03","폐업","20210524","","","","327-5898","","","부산광역시 사상구 엄궁동 683-0005","부산광역시 사상구 엄궁로 14 (엄궁동)","47045","오렌지 노래연습장","20210526165055","U","2021-05-28 02:40:00.0","","379328.511199192","182350.369716168","노래연습장업","유통관련업","6","주택가주변","","273.93","2","","근린생활시설","","","11","","","","","","","","","","","","","","","","","","","일반주거지역",
"3742","노래연습장업","03_09_01_P","3390000","CDFF3242052004000007","20040803","","03","폐업","03","폐업","20041227","","","","","","617839","부산광역시 사상구 주례동 692-0010번지","","","귀한 노래연습장","20080122134107","I","2018-08-31 23:59:59.0","","381906.989585786","185411.222411871","노래연습장업","유통관련업","","주택가주변","","","","2","","","","","","N","N","N","N","N","N","","","","","","","","","","","","일반주거지역",
"3743","노래연습장업","03_09_01_P","3390000","CDFF3242052004000011","20041022","","03","폐업","03","폐업","20190910","","","","","","","부산광역시 사상구 엄궁동 687-1번지","부산광역시 사상구 엄궁로 13 (엄궁동)","47044","미당 노래연습장","20190910144944","U","2019-09-12 02:40:00.0","","379288.300177075","182391.787203624","노래연습장업","유통관련업","6","주택가주변","","253.35","6","","근린생활시설","","","8","","","","","","","","","","","","","","","","","","","일반주거지역",
"3744","노래연습장업","03_09_01_P","3390000","CDFF3242052005000001","20050202","","03","폐업","03","폐업","20150828","","","","322-2592","","","부산광역시 사상구 주례동 1163-0002번지","부산광역시 사상구 가야대로282번길 1 (주례동)","47012","럭키7 노래연습장","20150831091547","I","2018-08-31 23:59:59.0","","382491.791147351","185279.510712154","노래연습장업","유통관련업","6","","","154.58","2","","","","","5","","","","","","","","","","","","","","","","","","","상업지역",
"3745","노래연습장업","03_09_01_P","3390000","CDFF3242052005000002","20050414","","03","폐업","03","폐업","20080328","","","","","","617833","부산광역시 사상구 주례동 57-14번지","부산광역시 사상구 가야대로 384  (주례동)","","황태자 노래연습장","20080328173844","I","2018-08-31 23:59:59.0","","383507.453534745","185387.683668389","노래연습장업","유통관련업","11","주택가주변","","361.69","9","2","근린생활시설","","","","","","","","","","","","","","","","","","","","","","근린상업지역",
"3746","노래연습장업","03_09_01_P","3390000","CDFF3242052005000004","20050802","","03","폐업","03","폐업","20201120","","","","'","","","부산광역시 사상구 주례동 60-10","부산광역시 사상구 가야대로 368 (주례동)","47006","비젼 노래연습장","20201120164353","U","2020-11-22 02:40:00.0","","383339.529679434","185390.244466029","노래연습장업","유통관련업","11","주택가주변","","122.5","4","","근린생활시설","","","4","1","","","","Y","","","","","","","","","","","","","","근린상업지역",
"3747","노래연습장업","03_09_01_P","3390000","CDFF3242052005000005","20050802","","03","폐업","03","폐업","20201120","","","","326-0359","","","부산광역시 사상구 주례동 60-10","부산광역시 사상구 가야대로 368 (주례동)","47006","비젼 노래연습장","20201120164743","U","2020-11-22 02:40:00.0","","383339.529679434","185390.244466029","노래연습장업","유통관련업","11","주택가주변","","125.55","3","","근린생활시설","","","4","1","","","","Y","","","","","","","","","","","","","","준주거지역",
"3748","노래연습장업","03_09_01_P","3390000","CDFF3242052005000012","20051103","","03","폐업","03","폐업","20110302","","","","","","","부산광역시 사상구 괘법동 558-10번지","","","부르지 노래연습장","20110303171030","I","2018-08-31 23:59:59.0","","380788.163175651","186425.542793016","노래연습장업","유통관련업","","주택가주변","","209.8","2","","","","","","","","","","","","","","","","","","","","","","","","일반주거지역",
"3749","노래연습장업","03_09_01_P","3390000","CDFF3242052005000013","20051117","","03","폐업","03","폐업","20210217","","","","","","","부산광역시 사상구 괘법동 536-10","부산광역시 사상구 사상로202번길 15 (괘법동)","46968","아이팅 인터넷 노래연습장","20210219143536","U","2021-02-21 02:40:00.0","","380783.246473749","186735.820265471","노래연습장업","유통관련업","3","유흥업소밀집지역","","111.08","3","","근린생활시설","","","6","3","","","","Y","","","","","","","","","","","","","","일반주거지역",
"3750","노래연습장업","03_09_01_P","3390000","CDFF3242052000000022","20001223","","03","폐업","03","폐업","20180816","","","","313-1110","","","부산광역시 사상구 학장동 585-43번지","부산광역시 사상구 대동로 107 (학장동)","47050","뚜꺼비 노래연습장","20180816112947","I","2018-08-31 23:59:59.0","","380311.758895532","183999.173039763","노래연습장업","유통관련업","","","","157.28","3","","","","","9","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"3751","노래연습장업","03_09_01_P","3390000","CDFF3242052001000003","20010120","","03","폐업","03","폐업","20160805","","","","","","","부산광역시 사상구 모라동 836-1번지","부산광역시 사상구 사상로 474 (모라동)","46920","은행 노래연습장","20160805115358","I","2018-08-31 23:59:59.0","","380962.209824519","189319.839125475","노래연습장업","유통관련업","","","","90.72","2","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"3752","노래연습장업","03_09_01_P","3390000","CDFF3242052001000013","20010126","","03","폐업","03","폐업","20161118","","","","312-6257","","","부산광역시 사상구 주례동 755번지","부산광역시 사상구 가야대로 251 (주례동)","47002","화성 노래연습장","20161118135522","I","2018-08-31 23:59:59.0","","382171.119967569","185341.41560387","노래연습장업","유통관련업","","","","244.56","","1","","","","8","","N","N","N","","N","N","","","","","","","","","","","","",
"3753","노래연습장업","03_09_01_P","3390000","CDFF3242052001000014","20010430","","03","폐업","03","폐업","20170824","","","","324-9715","","","부산광역시 사상구 주례동 71-1번지","부산광역시 사상구 주례로9번길 4 (주례동)","47006","아우성 노래연습장","20170825134629","I","2018-08-31 23:59:59.0","","383254.344329779","185305.13261393","노래연습장업","유통관련업","","","","124.33","","2","","","","7","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"3754","노래연습장업","03_09_01_P","3390000","CDFF3242052001000015","20010511","","03","폐업","03","폐업","20040803","","","","313-0627","","617837","부산광역시 사상구 주례동 414-51번지","부산광역시 사상구 가야대로 285  (주례동)","","머피 노래연습장","20080122134350","I","2018-08-31 23:59:59.0","","382534.335051136","185365.03745813","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3755","노래연습장업","03_09_01_P","3390000","CDFF3242052001000016","20010516","","03","폐업","03","폐업","20050726","","","","316-2004","","617839","부산광역시 사상구 주례동 687-4번지","부산광역시 사상구 사상로 37  (주례동)","","무쏘 노래연습장","20080122134006","I","2018-08-31 23:59:59.0","","381805.270535495","185476.066805824","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3756","노래연습장업","03_09_01_P","3390000","CDFF3242052001000017","20010605","","03","폐업","03","폐업","20191214","","","","324-4382","","","부산광역시 사상구 주례동 60-8번지","부산광역시 사상구 가야대로 370 (주례동)","47006","스마트노래연습장","20191218131227","U","2019-12-20 02:40:00.0","","383357.296661898","185392.274752991","노래연습장업","유통관련업","","","","360.86","","2","","","","13","13","N","N","N","Y","N","N","","","","","","","","","","","","",
"3757","노래연습장업","03_09_01_P","3390000","CDFF3242052001000018","20010626","","03","폐업","03","폐업","20141001","","","","311-8058","","","부산광역시 사상구 주례동 137-3번지","부산광역시 사상구 가야대로318번길 14 (주례동)","617835","프린스 노래연습장","20141001105341","I","2018-08-31 23:59:59.0","","382847.827194596","185274.618577562","노래연습장업","유통관련업","","","","111.36","","1","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"3758","노래연습장업","03_09_01_P","3390000","CDFF3242052001000020","20010406","","03","폐업","03","폐업","20190415","","","","325-3338","","","부산광역시 사상구 학장동 151번지","부산광역시 사상구 학감대로39번안길 15-17 (학장동)","47055","구덕 노래연습장","20190419163611","U","2019-04-21 02:40:00.0","","382060.997646746","183389.117513409","노래연습장업","유통관련업","3","","","114","1","","","","","5","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"3759","노래연습장업","03_09_01_P","3390000","CDFF3242052002000004","20021210","","03","폐업","03","폐업","20070521","","","","309-0518","","","부산광역시 사상구 삼락동 418-11번지","부산광역시 사상구 삼덕로46번길 116  (삼락동)","","개구리 노래연습장","20090730153353","I","2018-08-31 23:59:59.0","","380346.377473341","187325.605881886","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"3760","노래연습장업","03_09_01_P","3390000","CDFF3242051994000016","19940414","","03","폐업","03","폐업","20120112","","","","322-0005","","","부산광역시 사상구 괘법동 583-7번지","부산광역시 사상구 사상로181번길 81 (괘법동)","617809","신바람 노래연습장","20120112150011","I","2018-08-31 23:59:59.0","","380806.333521935","186078.761902499","노래연습장업","유통관련업","","","","88.1","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"3761","노래연습장업","03_09_01_P","3390000","CDFF3242051994000017","19940708","","03","폐업","03","폐업","20200601","","","","315-6262","","","부산광역시 사상구 괘법동 525-41번지","부산광역시 사상구 사상로223번길 32 (괘법동)","46963","봄봄 노래연습장","20200601173637","U","2020-06-04 02:40:00.0","","380454.261149036","186881.984957769","노래연습장업","유통관련업","","","","119","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"3762","노래연습장업","03_09_01_P","3390000","CDFF3242051994000018","19941114","","03","폐업","03","폐업","20160125","","","","314-5199","","","부산광역시 사상구 괘법동 517-33번지","부산광역시 사상구 운산로 2 (괘법동)","46960","한신 노래연습장","20160125164637","I","2018-08-31 23:59:59.0","","380138.71852600000","187682.04897300000","노래연습장업","유통관련업","","","","135","","","","","","8","","N","N","N","","N","N","","","","","","","","","","","","",
"3763","노래연습장업","03_09_01_P","3390000","CDFF3242051994000019","19940228","","03","폐업","03","폐업","20160229","","","","325-4886","","","부산광역시 사상구 감전동 780-1번지","부산광역시 사상구 새벽시장로46번길 25 (감전동)","46989","갤럭시 노래연습장","20160229151157","I","2018-08-31 23:59:59.0","","380192.373226333","185695.505957608","노래연습장업","유통관련업","","","","106","","","","","","6","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"3764","노래연습장업","03_09_01_P","3390000","CDFF3242051994000021","19940728","","03","폐업","03","폐업","20211013","","","","324-3946","","","부산광역시 사상구 감전동 121-47","부산광역시 사상구 새벽시장로103번길 51 (감전동)","46981","희야 노래연습장","20211014103902","U","2021-10-16 02:40:00.0","","380846.109930312","185970.754779366","노래연습장업","유통관련업","","","","127","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"3765","노래연습장업","03_09_01_P","3390000","CDFF3242051994000023","19940129","","03","폐업","03","폐업","20091230","","","","334-7910","","","부산광역시 사상구 주례동 781-8번지","부산광역시 사상구 사상로 8  (주례동)","","청춘 노래연습장","20091230175434","I","2018-08-31 23:59:59.0","","382092.596088042","185366.715503112","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"3766","노래연습장업","03_09_01_P","3390000","CDFF3242051994000024","19940330","","03","폐업","03","폐업","20170728","","","","316-4448","","","부산광역시 사상구 주례동 313-4번지","부산광역시 사상구 양지로 10 (주례동)","46994","황금 노래연습장","20170728140506","I","2018-08-31 23:59:59.0","","382659.140113495","185651.236611685","노래연습장업","유통관련업","","","","109","","","","","","5","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3767","노래연습장업","03_09_01_P","3390000","CDFF3242052002000009","20020322","","03","폐업","03","폐업","20200106","","","","302-5342","","","부산광역시 사상구 덕포동 789번지","부산광역시 사상구 백양대로 716 (덕포동)","46957","차차차 노래연습장","20200106152315","U","2020-01-08 02:40:00.0","","381130.994344536","187533.194111028","노래연습장업","유통관련업","","","","213.8","2","","","","","8","","N","N","N","","N","N","","","","","","","","","","","","",
"3768","노래연습장업","03_09_01_P","3390000","CDFF3242052002000012","20020730","","03","폐업","03","폐업","20200625","","","","301-4342","","","부산광역시 사상구 덕포동 420-10","부산광역시 사상구 사상로 302 (덕포동)","46951","홍도야 노래연습장","20200625171847","U","2020-06-27 02:40:00.0","","380615.225655514","187625.238436215","노래연습장업","유통관련업","","","","125.67","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"3769","노래연습장업","03_09_01_P","3390000","CDFF3242052002000013","20020919","","03","폐업","03","폐업","20191019","","","","055-262-5594","","","부산광역시 사상구 덕포동 420-2번지","부산광역시 사상구 사상로 308 (덕포동)","46951","송송 노래연습장","20191021171058","U","2019-10-23 02:40:00.0","","380631.414558671","187687.976349094","노래연습장업","유통관련업","","","","109.75","1","","","","","5","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3770","노래연습장업","03_09_01_P","3390000","CDFF3242052002000015","20020522","","03","폐업","03","폐업","20030411","","","","324-0998","","617808","부산광역시 사상구 괘법동 524-10번지","부산광역시 사상구 사상로 235  (괘법동)","","에니콜 노래연습장","20080122135028","I","2018-08-31 23:59:59.0","","380554.118043428","186989.801632252","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3771","노래연습장업","03_09_01_P","3390000","CDFF3242052002000016","20021108","","03","폐업","03","폐업","20031104","","","","313-1090","","617808","부산광역시 사상구 괘법동 523-1번지","부산광역시 사상구 낙동대로1210번길 78  (괘법동)","","다시오마 노래연습장","20080122134937","I","2018-08-31 23:59:59.0","","380406.946618743","187110.141121097","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3772","노래연습장업","03_09_01_P","3390000","CDFF3242052002000017","20020223","","03","폐업","03","폐업","20200701","","","","312-2028","","","부산광역시 사상구 감전동 107-2","부산광역시 사상구 사상로 139 (감전동)","46982","라이브 노래연습장","20200702130524","U","2020-07-04 02:40:00.0","","381069.099288615","186163.320958096","노래연습장업","유통관련업","","","","82.08","2","","","","","3","","N","N","N","","N","N","","","","","","","","","","","","",
"3773","노래연습장업","03_09_01_P","3390000","CDFF3242052002000020","20020820","","03","폐업","03","폐업","20160104","","","","314-9104","","","부산광역시 사상구 감전동 143-17번지","부산광역시 사상구 새벽시장로64번길 7 (감전동)","46988","포시즌 노래연습장","20160104161759","I","2018-08-31 23:59:59.0","","380424.580782103","185743.055883122","노래연습장업","유통관련업","","","","310.44","2","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"3774","노래연습장업","03_09_01_P","3390000","CDFF3242052002000021","20021108","","03","폐업","03","폐업","20130419","","","","321-0407","","","부산광역시 사상구 감전동 136-17번지","부산광역시 사상구 사상로 93 (감전동)","617801","앵무새 노래연습장","20130419124042","I","2018-08-31 23:59:59.0","","381388.869606745","185813.3429358","노래연습장업","유통관련업","","","","109.24","","1","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
"3775","노래연습장업","03_09_01_P","3390000","CDFF3242052002000028","20020820","","03","폐업","03","폐업","20211109","","","","326-2263","","","부산광역시 사상구 주례동 177","부산광역시 사상구 주례로 14 (주례동)","47007","부르죠 노래연습장","20211109101410","U","2021-11-11 02:40:00.0","","383207.691547048","185252.754721682","노래연습장업","유통관련업","","","","242.56","","1","","","","10","10","N","N","N","Y","N","N","","","","","","","","","","","","",
"3776","노래연습장업","03_09_01_P","3390000","CDFF3242052002000033","20020527","","03","폐업","03","폐업","20100812","","","","324-6561","","","부산광역시 사상구 학장동 613-2번지","부산광역시 사상구 대동로 158  (학장동)","","핑클 노래연습장","20100813092944","I","2018-08-31 23:59:59.0","","380740.487337166","184295.021736469","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"3777","노래연습장업","03_09_01_P","3390000","CDFF3242052002000034","20020917","","03","폐업","03","폐업","20171120","","","","311-2686","","","부산광역시 사상구 학장동 523번지","부산광역시 사상구 학감대로 116 (학장동)","47048","월드 노래연습장","20171120163540","I","2018-08-31 23:59:59.0","","381204.486716676","184296.342224921","노래연습장업","유통관련업","","","","250.5","5","","","","","9","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"3778","노래연습장업","03_09_01_P","3390000","CDFF3242052002000035","20021205","","03","폐업","03","폐업","20200515","","","","313-8982","","","부산광역시 사상구 학장동 167-3번지","부산광역시 사상구 학감대로49번길 62 (학장동)","47054","민지노래연습장","20200515113659","U","2020-05-17 02:40:00.0","","381506.552252139","183534.872535211","노래연습장업","유통관련업","","","","219.81","","1","","","","9","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3779","노래연습장업","03_09_01_P","3390000","CDFF3242052002000036","20020705","","03","폐업","03","폐업","20040524","","","","","","617828","부산광역시 사상구 엄궁동 530-23번지","부산광역시 사상구 낙동대로776번길 10  (엄궁동)","","영영 노래연습장","20080122134740","I","2018-08-31 23:59:59.0","","379647.515796476","182950.177097409","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3780","노래연습장업","03_09_01_P","3390000","CDFF3242052003000009","20031124","","03","폐업","03","폐업","20210617","","","","","","","부산광역시 사상구 덕포동 767-0011","부산광역시 사상구 백양대로 772 (덕포동)","46939","황제 노래연습장","20211012175449","U","2021-10-14 02:40:00.0","","381093.873975858","188106.761731511","노래연습장업","유통관련업","2","","","104","2","1","","","","3","","","","","","","","","","","","","","","","","","","상업지역",
"3781","노래연습장업","03_09_01_P","3390000","CDFF3242051993000025","19931220","","03","폐업","03","폐업","20190920","","","","321-0989","","","부산광역시 사상구 주례동 966번지","부산광역시 사상구 백양대로506번길 9 (주례동)","46993","벽오동 노래연습장","20190920161617","U","2019-09-22 02:40:00.0","","381905.671750753","185788.205858257","노래연습장업","유통관련업","","","","55.61","","","","","","5","","N","N","N","","N","N","","","","","","","","","","","","",
"3782","노래연습장업","03_09_01_P","3390000","CDFF3242051993000026","19931230","","03","폐업","03","폐업","20100201","","","","322-0531","","","부산광역시 사상구 주례동 333-20번지","부산광역시 사상구 백양대로 435  (주례동)","","동서 노래연습장","20100201171850","I","2018-08-31 23:59:59.0","","382559.12262956","185528.088675478","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"3783","노래연습장업","03_09_01_P","3390000","CDFF3242051993000032","19931019","","03","폐업","03","폐업","20081210","","","","312-9439","","617846","부산광역시 사상구 학장동 826-15번지","부산광역시 사상구 학장로 213-29  (학장동)","","자유시간 노래연습장","20081210142901","I","2018-08-31 23:59:59.0","","381156.429862978","184591.567660198","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3784","노래연습장업","03_09_01_P","3390000","CDFF3242051993000035","19931105","","03","폐업","03","폐업","20170329","","","","314-6202","","","부산광역시 사상구 학장동 826-6번지","부산광역시 사상구 학감대로 151 (학장동)","47023","화개장터 노래연습장","20170329181127","I","2018-08-31 23:59:59.0","","381083.508432812","184637.360275467","노래연습장업","유통관련업","","","","203.42","2","","","","","13","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"3785","노래연습장업","03_09_01_P","3390000","CDFF3242051998000004","19980218","","03","폐업","03","폐업","20070409","","","","756-0338","","617810","부산광역시 사상구 덕포동 785-6번지","부산광역시 사상구 백양대로 732  (덕포동)","","신라 노래연습장","20070409092848","I","2018-08-31 23:59:59.0","","381067.345998184","187698.393316775","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3786","노래연습장업","03_09_01_P","3390000","CDFF3242051998000005","19981204","","03","폐업","03","폐업","20041025","","","","","","617812","부산광역시 사상구 덕포동 97-8번지","","","쇼크 노래연습장","20080122134154","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3787","노래연습장업","03_09_01_P","3390000","CDFF3242051998000007","19981221","","03","폐업","03","폐업","20061116","","","","","","617810","부산광역시 사상구 덕포동 764-15번지","부산광역시 사상구 백양대로 784-1  (덕포동)","","히딩크 노래연습장","20070409093106","I","2018-08-31 23:59:59.0","","381093.677427588","188219.640679065","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"3788","노래연습장업","03_09_01_P","3390000","CDFF3242051998000015","19981217","","03","폐업","03","폐업","20190129","","","","325-8138","","","부산광역시 사상구 주례동 41-1번지","부산광역시 사상구 백양대로 329 (주례동)","46998","갈채 노래연습장","20190129161201","U","2019-01-31 02:40:00.0","","383611.262378126","185676.878619919","노래연습장업","유통관련업","","","","68.27","","","","","","4","","N","N","N","","N","N","","","","","","","","","","","","",
