"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"403","국내외여행업","03_12_02_P","3270000","CDFI2260021998000002","19980512","","01","영업/정상","13","영업중","","","","","051-469-1848","","601839","부산광역시 동구 초량동 1212-8 초량빌딩 301호","부산광역시 동구 중앙대로180번길 6-13, 301호 (초량동, 초량빌딩)","48822","(주)우신여행사","20220324174141","U","2022-03-26 02:40:00.0","","385848.233482527","181136.886460715","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220329","20230328","","0",
"404","국내외여행업","03_12_02_P","3270000","CDFI2260021999000002","19990616","","01","영업/정상","13","영업중","","","","","051-466-0059","","","부산광역시 동구 초량동 43-4 범양레우스센트럴베이 104동 1506호","부산광역시 동구 초량중로 114, 104동 1506호 (초량동, 범양레우스센트럴베이)","48795","(주)삼성항공여행사","20220114103638","U","2022-01-16 02:40:00.0","","386099.184426546","182198.750034257","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220113","20230113","","0",
"405","국내외여행업","03_12_02_P","3270000","CDFI2260021999000003","19990621","","01","영업/정상","13","영업중","","","","","051-441-5544","","601839","부산광역시 동구 초량동 1211-7 DK 빌딩","부산광역시 동구 중앙대로180번길 6-12, 1층 (초량동, DK빌딩)","48822","(주)한주항공여행사","20220614124243","U","2022-06-16 02:40:00.0","","385822.448316227","181154.601680282","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","HANJU AIR TRAVEL CO.,LTD","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20220620","20230620","","0",
"406","국내외여행업","03_12_02_P","3270000","CDFI2260021999000005","19990820","","01","영업/정상","13","영업중","","","","","051-441-3804","","","부산광역시 동구 초량동 1201-1 807호","부산광역시 동구 중앙대로214번길 7-8, 아스티오피스텔 8층 807호 (초량동)","48733","(주)금성관광","20210817150505","U","2021-08-19 02:40:00.0","","386084.250830287","181613.908816635","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20210820","20220820","","0",
"407","국내외여행업","03_12_02_P","3270000","CDFI2260022014000014","20130702","","01","영업/정상","13","영업중","","","","","051-462-9534","","","부산광역시 동구 초량동 1210-6 태영 노블리안","부산광역시 동구 중앙대로 169, 태영 노블리안 204호 (초량동)","48820","(주)베스트투어네트웍스","20211227140430","U","2021-12-29 02:40:00.0","","385747.06854269","181215.206591337","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211223","20221223","","0",
"408","국내외여행업","03_12_02_P","3270000","CDFI2260022014000015","20080508","","01","영업/정상","13","영업중","","","","","051-463-7182","","","부산광역시 동구 초량동 1210-6 태영 노블리안","부산광역시 동구 중앙대로 169, 태영 노블리안 318호 (초량동)","48820","(주)넷투재팬","20211217164446","U","2021-12-19 02:40:00.0","","385747.06854269","181215.206591337","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20211217","20221216","","0",
"409","국내외여행업","03_12_02_P","3270000","CDFI2260022015000001","20150112","","01","영업/정상","13","영업중","","","","","","","601755","부산광역시 동구 초량동 1210-6","부산광역시 동구 중앙대로 169, 213호 (초량동, 태영노브리안)","48820","착한여행","20220114090543","U","2022-01-16 02:40:00.0","","385747.06854269","181215.206591337","국내외여행업","","","0","","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","61.77","","0","","","","","","","63000000","20220115","20230114","","62",
"410","국내외여행업","03_12_02_P","3270000","CDFI2260022015000002","20001030","","01","영업/정상","13","영업중","","","","","051-242-8686","","","부산광역시 동구 수정동 1352 협성휴포레·부산진역 오션뷰","부산광역시 동구 중앙대로 357, 301동 109호 (수정동, 협성휴포레·부산진역 오션뷰)","48790","(주)토성항공여행사","20211216175659","U","2021-12-18 02:40:00.0","","386549.435058151","182871.236986677","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211030","20221029","","0",
"411","국내외여행업","03_12_02_P","3270000","CDFI2260022015000006","20110630","","01","영업/정상","13","영업중","","","","","070-4062-0863","","","부산광역시 동구 초량동 1165-1","부산광역시 동구 중앙대로274번길 7-7, 1112호 (초량동, 부산역 유림 로미오)","48731","골프 앤 스카이 코리아","20211216175230","U","2021-12-18 02:40:00.0","","386266.811908962","182178.008160231","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20210707","20220706","","0",
"412","국내외여행업","03_12_02_P","3270000","CDFI2260021992000002","19920922","","01","영업/정상","13","영업중","","","","","051-466-3000","","601803","부산광역시 동구 범일동 902-2","부산광역시 동구 범일로 109-1 (범일동)","48735","(주)동백관광여행사","20210929105737","U","2021-10-01 02:40:00.0","","387592.391587334","184245.977466556","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20210623","20220622","","0",
"413","국내외여행업","03_12_02_P","3270000","CDFI2260021993000001","19930127","","01","영업/정상","13","영업중","","","","","051-465-5233","","601812","부산광역시 동구 수정동 79-788","부산광역시 동구 중앙대로 360, 907호 (수정동, 협성타워)","48728","(주)일신관광여행사","20211117142609","U","2021-11-19 02:40:00.0","","386617.427719597","182852.667429273","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","ILSHIN TRAVEL SERVICE CO.,LTD","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","0","20211123","20221122","","0",
"414","국내외여행업","03_12_02_P","3270000","CDFI2260021995000001","19951114","","01","영업/정상","13","영업중","","","","","051-645-7705","","","부산광역시 동구 초량동 1147-13","부산광역시 동구 중앙대로 267, 신동빌딩 201호 (초량동)","48792","(주)대화항공여행사","20210224192426","U","2021-02-26 02:40:00.0","","386101.6969961","182087.688303863","국내외여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20161110","20171109","","",
"415","국내외여행업","03_12_02_P","3270000","CDFI2260021997000003","19970811","","01","영업/정상","13","영업중","","","","","051-468-7447","","","부산광역시 동구 초량동 1166-1 센트럴베이 동원로얄듀크비스타","부산광역시 동구 중앙대로286번길 10, 101동 1401호 (초량동, 센트럴베이 동원로얄듀크비스타)","48731","주식회사 우진항공여행사","20220127165317","U","2022-01-29 02:40:00.0","","386312.356022009","182153.956269122","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220201","20230201","","0",
"416","국내외여행업","03_12_02_P","3270000","CDFI2260022019000017","20131011","","01","영업/정상","13","영업중","","","","","051-441-3625","","","부산광역시 동구 초량동 296-30","부산광역시 동구 초량상로 73 (초량동)","48812","에이치투어","20210401150104","U","2021-04-03 02:40:00.0","","385711.105083888","181807.10320842","국내외여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","60000000","20210104","20220103","","",
"417","국내외여행업","03_12_02_P","3270000","CDFI2260022019000016","20151027","","01","영업/정상","13","영업중","","","","","051-987-0990","","","부산광역시 동구 초량동 1204-12","부산광역시 동구 중앙대로180번길 7, 한창빌딩 403호 (초량동)","48821","(주)투어탱크","20211230115757","U","2022-01-01 02:40:00.0","","385889.045182791","181254.04588322","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20211103","20221102","","0",
"418","국내외여행업","03_12_02_P","3270000","CDFI2260022022000004","20030116","","01","영업/정상","13","영업중","","","","","051-466-5737","","","부산광역시 동구 초량동 1213-2","부산광역시 동구 중앙대로180번길 16-2, 2층 (초량동)","48822","(주)미래여행사","20220210150259","I","2022-02-12 00:22:38.0","","385946.12586351","181194.14417664","국내외여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220116","20230116","","0",
"419","국내외여행업","03_12_02_P","3270000","CDFI2260022022000006","20150706","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1169-3 강남빌딩","부산광역시 동구 중앙대로 270, 강남빌딩 7층 717호 (초량동)","48731","여행드림(주)","20220330160033","I","2022-03-31 00:22:34.0","","386177.958994368","182089.626704726","국내외여행업","","일반주거지역","0","기타","","서울보증보험","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","60.85","","0","","","","","","","92000000","20210709","20220708","","61",
"420","국내외여행업","03_12_02_P","3270000","CDFI2260022022000003","20160503","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1169-3 강남빌딩","부산광역시 동구 중앙대로 270, 강남빌딩 10층 1013호 (초량동)","48731","청룡테마여행사","20220207161716","U","2022-02-09 02:40:00.0","","386177.958994368","182089.626704726","국내외여행업","","일반주거지역","2","주택가주변","","한국관광협회중앙회 여행공제회","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","120.8","","0","","","","","","","60000000","20210525","20220525","","121",
"421","국내외여행업","03_12_02_P","3270000","CDFI2260022022000005","20220328","","01","영업/정상","13","영업중","","","","","051-555-1783","","","부산광역시 동구 초량동 1149-2","부산광역시 동구 중앙대로 350, 유원빌딩 1층 (초량동)","48728","주식회사 양지고속관광","20220525112717","U","2022-05-27 02:40:00.0","","386554.092698551","182775.17468825","국내외여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20220524","20230524","","0",
"422","국내외여행업","03_12_02_P","3270000","CDFI2260022017000006","20170907","","01","영업/정상","13","영업중","","","","","051-442-2726","","","부산광역시 동구 범일동 830-140 동일타워 716호","부산광역시 동구 조방로 14, 동일타워 716호 (범일동)","48741","주식회사 부산가자투어","20220308134020","U","2022-03-10 02:40:00.0","","387991.858940226","184124.742260293","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20210901","20220831","","0",
"423","국내외여행업","03_12_02_P","3270000","CDFI2260022017000001","20101025","","01","영업/정상","13","영업중","","","","","051-553-0059","","","부산광역시 동구 범일동 830-188","부산광역시 동구 조방로34번길 1, 4층 (범일동, 길정빌딩)","48739","(주)굿월드관광","20211021140713","U","2021-10-23 02:40:00.0","","387814.268194495","184253.257798864","국내외여행업","","","7","","","한국관광협회","사무실","3","0","0","0","","","0","0","","0","0","","0","101.39","","0","","","","","","","60000000","20211025","20221025","","101",
"424","국내외여행업","03_12_02_P","3270000","CDFI2260022015000007","20150623","","01","영업/정상","13","영업중","","","","","051-802-2200","","","부산광역시 동구 범일동 830-42 썬오피스텔 907호","부산광역시 동구 조방로 39, 썬오피스텔 907호 (범일동)","48738","주식회사 부산리얼투어","20220622162223","U","2022-06-24 02:40:00.0","","387727.932157079","184254.180458819","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220701","20230630","","0",
"425","국내외여행업","03_12_02_P","3270000","CDFI2260022015000012","20151019","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1204-12","부산광역시 동구 중앙대로180번길 7, 한창빌딩 5층 504호 (초량동)","48821","(주)팝콘투어","20211216175031","U","2021-12-18 02:40:00.0","","385889.045182791","181254.04588322","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211201","20221130","","0",
"426","국내외여행업","03_12_02_P","3270000","CDFI2260022015000013","20151207","","01","영업/정상","13","영업중","","","","","051-555-1780","","","부산광역시 동구 초량동 1149-2","부산광역시 동구 중앙대로 350, 1층 (초량동)","48728","주식회사 흥부투어","20211203092136","U","2021-12-05 02:40:00.0","","386554.092698551","182775.17468825","국내외여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211209","20221209","","0",
"427","국내외여행업","03_12_02_P","3270000","CDFI2260022016000001","20140403","","01","영업/정상","13","영업중","","","","","051-501-3303","","","부산광역시 동구 초량동 1211-1 대한통운빌딩","부산광역시 동구 중앙대로 176, 대한통운빌딩 1105호 (초량동)","48822","(주)투어스타","20210916093857","U","2021-09-18 02:40:00.0","","385821.85135078","181218.697894165","국내외여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20210914","20220914","","0",
"428","국내외여행업","03_12_02_P","3270000","CDFI2260022016000003","20160129","","01","영업/정상","13","영업중","","","","","051-462-6725","","","부산광역시 동구 초량동 1209-14 마린리더스타워 602호","부산광역시 동구 중앙대로 193, 602호 (초량동, 마린리더스타워)","48818","(주)크루즈투어","20220308131932","U","2022-03-10 02:40:00.0","","385823.810820446","181413.75440485","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220216","20230215","","0",
"429","국내외여행업","03_12_02_P","3270000","CDFI2260022016000004","20160204","","01","영업/정상","13","영업중","","","","","051-466-5222","","","부산광역시 동구 초량동 1209-14 마린리더스타워 602호","부산광역시 동구 중앙대로 193, 602호 (초량동, 마린리더스타워)","48818","(주)예인투어","20220308131847","U","2022-03-10 02:40:00.0","","385823.810820446","181413.75440485","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220216","20230215","","0",
"430","국내외여행업","03_12_02_P","3270000","CDFI2260022016000009","20160425","","01","영업/정상","13","영업중","","","","","070-4353-3456","","","부산광역시 동구 초량동 1204-7 801호","부산광역시 동구 중앙대로196번길 6-7, 801호 (초량동)","48821","(주)알앤티라잇나우투어","20211223160246","U","2021-12-25 02:40:00.0","","385906.073130304","181303.884021228","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211223","20221222","","0",
"431","국내외여행업","03_12_02_P","3270000","CDFI2260022017000004","20170609","","01","영업/정상","13","영업중","","","","","051-714-1779","","","부산광역시 동구 범일동 830-42 썬오피스텔","부산광역시 동구 조방로 39, 썬오피스텔 911호 (범일동)","48738","(주)미르여행사","20210716143734","U","2021-07-18 02:40:00.0","","387727.932157079","184254.180458819","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20210609","20220608","","0",
"432","국내외여행업","03_12_02_P","3270000","CDFI2260022017000009","20171228","","01","영업/정상","13","영업중","","","","","051-612-7788","","","부산광역시 동구 범일동 830-301 동양오피스텔 504호","부산광역시 동구 조방로26번길 11, 동양오피스텔 504호 (범일동)","48741","주식회사 코스투어앤골프","20210916094033","U","2021-09-18 02:40:00.0","","387939.723769692","184255.085864313","국내외여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","65000000","20210913","20220913","","0",
"433","국내외여행업","03_12_02_P","3270000","CDFI2260022018000001","20180326","","01","영업/정상","13","영업중","","","","","070-4024-8242","","","부산광역시 동구 초량동 1143-13 부산YMCA빌딩 9동 209호","부산광역시 동구 중앙대로 319, 부산YMCA빌딩 9층 209호 (초량동)","48792","주식회사 비욘드코리아","20210224180628","U","2021-02-26 02:40:00.0","","386328.536513895","182601.921680056","국내외여행업","","상업지역","19","기타","","서울보증보험","사무실","19","4","","","","","","","","","","","","332","","","","","","","","","60000000","20180709","20190708","","332",
"434","국내외여행업","03_12_02_P","3270000","CDFI2260022018000003","20170711","","01","영업/정상","13","영업중","","","","","051-468-5595","","","부산광역시 동구 초량동 1204-12","부산광역시 동구 중앙대로180번길 7, 2층 (초량동)","48821","(주)티앤앰투어","20220317163250","U","2022-03-19 02:40:00.0","","385889.045182791","181254.04588322","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20220317","20230316","","0",
"435","국내외여행업","03_12_02_P","3270000","CDFI2260022003000002","20030531","","01","영업/정상","13","영업중","","","","","051-468-0909","","","부산광역시 동구 초량동 1201-1 2007호","부산광역시 동구 중앙대로214번길 7-8, 2007호 (초량동)","48733","주식회사 우성여행","20211112142651","U","2021-11-14 02:40:00.0","","386084.250830287","181613.908816635","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","WOOSUNG TRAVEL","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","20201113","20211113","0","20211113","20221113","","0",
"436","국내외여행업","03_12_02_P","3270000","CDFI2260022014000006","20140507","","01","영업/정상","13","영업중","","","","","051-467-3380","","601829","부산광역시 동구 초량동 270-2","부산광역시 동구 초량중로 87, 3층 (초량동)","48814","귀옥여행사","20220412162730","U","2022-04-14 02:40:00.0","","385847.131432135","181945.405838937","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220509","20230508","","0",
"437","국내외여행업","03_12_02_P","3270000","CDFI2260022019000019","20191226","","01","영업/정상","13","영업중","","","","","070-4715-4454","","","부산광역시 동구 초량동 510-3","부산광역시 동구 초량로13번길 76 (초량동)","48816","주식회사 플랜트랭귀지","20210224180526","U","2021-02-26 02:40:00.0","","385775.130610028","181536.004373951","국내외여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","20191226","20201225","","20201226","20211225","","",
"438","국내외여행업","03_12_02_P","3270000","CDFI2260022019000018","20111102","","01","영업/정상","13","영업중","","","","","051-806-8811","","","부산광역시 동구 범일동 830-188번지","부산광역시 동구 조방로34번길 1, 3층 (범일동)","48739","(주)뉴부산관광여행사","20191223103620","I","2019-12-25 00:23:26.0","","387814.268194495","184253.257798864","국내외여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","200000000","20191125","20201125","","",
"439","국내외여행업","03_12_02_P","3270000","CDFI2260022020000002","20200302","","01","영업/정상","13","영업중","","","","","051-463-3100","","","부산광역시 동구 초량동 1205-10","부산광역시 동구 중앙대로 188, 2층 (초량동)","48821","(주)오페라 프리마","20210520175207","U","2021-05-22 02:40:00.0","","385870.168887086","181336.830864931","국내외여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20200305","20210304","","",
"440","국내외여행업","03_12_02_P","3270000","CDFI2260022021000010","20181224","","01","영업/정상","13","영업중","","","","","051-711-7474","","","부산광역시 동구 범일동 830-140 동일타워","부산광역시 동구 조방로 14, 동일타워 2314호 (범일동)","48741","더블유크루즈투어(주)","20211229175252","I","2021-12-31 00:22:51.0","","387991.858940226","184124.742260293","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","45000000","20211224","20221223","","0",
"441","국내외여행업","03_12_02_P","3270000","CDFI2260022022000002","20220107","","01","영업/정상","13","영업중","","","","","051-501-3303","","","부산광역시 동구 초량동 1212-8","부산광역시 동구 중앙대로180번길 6-13, 초량빌딩 303호 (초량동)","48822","주식회사 서광인터내셔널","20220107102124","I","2022-01-09 00:22:40.0","","385848.233482527","181136.886460715","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220105","20230104","","0",
"442","국내외여행업","03_12_02_P","3270000","CDFI2260022022000001","20191127","","01","영업/정상","13","영업중","","","","","051-816-0019","","","부산광역시 동구 범일동 644-22","부산광역시 동구 진시장로 17, 왕성빌딩 3층 (범일동)","48735","마이투어","20220105170631","I","2022-01-06 00:22:40.0","","387538.100108991","183956.984475252","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","45000000","20210503","20220502","","0",
"443","국내외여행업","03_12_02_P","3270000","CDFI2260022021000009","20140203","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 범일동 830-140 동일타워","부산광역시 동구 조방로 14, 동일타워 812호 (범일동)","48741","(주)해피투어스","20220411110421","U","2022-04-13 02:40:00.0","","387991.858940226","184124.742260293","국내외여행업","","준공업지역","7","기타","","서울보증보험","근린생활시설","7","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20211221","20221220","","0",
"444","국내외여행업","03_12_02_P","3270000","CDFI2260022020000004","20170605","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1169-3 강남빌딩","부산광역시 동구 중앙대로 270, 강남빌딩 10층 1002호 (초량동)","48731","주식회사 랜드스타부산","20220210141457","U","2022-02-12 02:40:00.0","","386177.958994368","182089.626704726","국내외여행업","","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","27.48","","0","","","","","","","30000000","20210609","20220608","","27",
"445","국내외여행업","03_12_02_P","3270000","CDFI2260022021000008","20000328","","01","영업/정상","13","영업중","","","","","051-553-1001","","","부산광역시 동구 좌천동 68-15","부산광역시 동구 성남로 47-1, 2층 (좌천동)","48757","(주)부산고속관광해외여행사","20220419153103","U","2022-04-21 02:40:00.0","","387149.246950929","183220.958825393","국내외여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20200402","20210402","","0",
"446","국내외여행업","03_12_02_P","3270000","CDFI2260022021000007","20140106","","01","영업/정상","13","영업중","","","","","051-717-2626","","","부산광역시 동구 범일동 830-295 삼환오피스텔","부산광역시 동구 자성로141번길 11, 삼환오피스텔 1302호 (범일동)","48742","(주)투어마루","20220419100901","U","2022-04-21 02:40:00.0","","388188.345022103","184059.516935515","국내외여행업","","일반상업지역","2","아파트지역","","(주)서울보증보험","사무실","2","0","0","0","","","0","0","","0","0","","0","19","","0","","","","","","","60000000","20220108","20230107","","19",
"447","국내외여행업","03_12_02_P","3270000","CDFI2260022021000006","20160122","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1200-13","부산광역시 동구 중앙대로214번길 7-9, 4층 401호 (초량동)","48733","(주)에이밍투어","20211119141845","U","2021-11-21 02:40:00.0","","386048.537585655","181632.287798262","국내외여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20200218","20210218","","0",
"448","국내외여행업","03_12_02_P","3270000","CDFI2260022018000010","20130909","","01","영업/정상","13","영업중","","","","","051-467-3200","","","부산광역시 동구 범일동 830-140 동일타워","부산광역시 동구 조방로 14, 동일타워 2314호 (범일동)","48741","(주)더블유네트워크","20211220165911","U","2021-12-22 02:40:00.0","","387991.858940226","184124.742260293","국내외여행업","","","0","","","서울보증보험","","0","0","0","0","W network","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","60000000","20211216","20221215","","0",
"449","국내외여행업","03_12_02_P","3270000","CDFI2260022018000012","20181002","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1143-13 부산YMCA빌딩 D1호","부산광역시 동구 중앙대로 319, 부산YMCA빌딩 9층 D1호 (초량동)","48792","트래블라이크","20210224190113","U","2021-02-26 02:40:00.0","","386328.536513895","182601.921680056","국내외여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","30000000","20190516","20200515","","",
"450","국내외여행업","03_12_02_P","3270000","CDFI2260022020000009","20200908","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1209-6","부산광역시 동구 중앙대로 183 (초량동)","48818","우리국제여행사","20210224175241","U","2021-02-26 02:40:00.0","","385790.051186732","181302.044796354","국내외여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"451","국내외여행업","03_12_02_P","3270000","CDFI2260022020000010","20170215","","01","영업/정상","13","영업중","","","","","051-714-6677","","","부산광역시 동구 수정동 1352 협성휴포레부산진역","부산광역시 동구 중앙대로 357, 104동 2901호 (수정동, 협성휴포레부산진역)","48790","주식회사 민사이","20220421090238","U","2022-04-23 02:40:00.0","","386549.435058151","182871.236986677","국내외여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20220401","20230331","","0",
"452","국내외여행업","03_12_02_P","3270000","CDFI2260022020000012","20030613","","01","영업/정상","13","영업중","","","","","","","601839","부산광역시 동구 초량동 1203-10 프레지던트O/T 901호","","","(주)해성관광","20200910134421","I","2020-09-12 00:23:12.0","","385956.31866986","181231.059906128","국내외여행업","관광사업","","","","","한국관광협회중앙회여행공제회","","","","","","","","","","","","","","","","","","","","","","","","","20040913","20050913","","",
"453","국내외여행업","03_12_02_P","3270000","CDFI2260022020000013","19990413","","01","영업/정상","13","영업중","","","","","","","601715","부산광역시 동구 초량동 1147-14국제오피스텔701호","","","(주) 새동아 여행사","20200910134423","I","2020-09-12 00:23:12.0","","","","국내외여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"454","국내외여행업","03_12_02_P","3270000","CDFI2260022020000014","20020116","","01","영업/정상","13","영업중","","","","","051-803-5959","","","부산광역시 동구 초량동 1203-10 오피스텔프레지던트","부산광역시 동구 중앙대로180번길 13, 오피스텔프레지던트 1408호 (초량동)","48821","(주)고려항공여행사","20220503103011","U","2022-05-05 02:40:00.0","","385956.31866986","181231.059906128","국내외여행업","관광사업","","0","","","한국관광협회중앙회","","0","0","0","0","GORYE AIR TRAVEL Co., Ltd","OVERSEAS TRAVEL BUSINESS","0","0","","0","0","","0","0","","0","","","","","","","0","20220515","20230515","","0",
"455","국내외여행업","03_12_02_P","3270000","CDFI2260022020000015","20081209","","01","영업/정상","13","영업중","","","","","051-818-0801","","","부산광역시 동구 초량동 1226 범양레우스 센트럴베이","부산광역시 동구 초량중로 114, 104동 1407호 (초량동, 범양레우스 센트럴베이)","48795","(주)뉴투어리더스","20210303153637","U","2021-03-05 02:40:00.0","","385963.605834446","182178.659976853","국내외여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","150000000","20150608","20180607","","",
"456","국내외여행업","03_12_02_P","3270000","CDFI2260022020000016","20070816","","01","영업/정상","13","영업중","","","","","051-466-4602","","","부산광역시 동구 초량동 1210-6 태영 노블리안","부산광역시 동구 중앙대로 169, 태영 노블리안 504호 (초량동)","48820","엔타비 글로벌(주)","20220411132638","U","2022-04-13 02:40:00.0","","385747.06854269","181215.206591337","국내외여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","Ntabi Global Co.Ltd","Overseas travel business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20211221","20221220","","0",
