"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"186","체력단련장업","10_42_01_P","3290000","CDFH3301062008000004","20081126","","03","폐업","03","폐업","20190207","","","","051)892-4643","","","부산광역시 부산진구 개금동 339-3번지 2층","부산광역시 부산진구 개금본동로 7 (개금동)","47172","황민 헬스클럽","20190207125123","U","2019-02-09 02:40:00.0","","384461.510665468","186223.424663748","체력단련장업","사립","","","","","","","",
"187","체력단련장업","10_42_01_P","3290000","CDFH3301062012000004","20121011","","03","폐업","03","폐업","20180724","","","","816-8271","","614845","부산광역시 부산진구 부전동 156-28번지 B201호","부산광역시 부산진구 서전로10번길 28, B201호 (부전동)","47291","리복크로스핏 엑스티엠2","20180724162410","I","2018-08-31 23:59:59.0","","387625.86797096","186117.09883859","체력단련장업","사립","","","","","","","",
"188","체력단련장업","10_42_01_P","3290000","CDFH3301062013000001","20130705","","03","폐업","03","폐업","20201211","","","","051-809-9001","","614745","부산광역시 부산진구 전포동 692-1 한일빌딩 (4층)","부산광역시 부산진구 전포대로199번길 43, 4층 (전포동, 한일빌딩)","614745","더 엑스짐 서면점","20201211173015","U","2020-12-13 02:40:00.0","","387900.315522819","185849.60626051","체력단련장업","사립","","","","","","","",
"189","체력단련장업","10_42_01_P","3290000","CDFH3301062015000002","20150410","","03","폐업","03","폐업","20180601","","","","070-7346-5927","","614801","부산광역시 부산진구 가야동 154-4번지","부산광역시 부산진구 가야공원로 15, 3층 (가야동)","47326","크로스핏클래식","20180601142416","I","2018-08-31 23:59:59.0","","384913.761416462","185547.082997723","체력단련장업","사립","","","","","","","",
"190","체력단련장업","10_42_01_P","3290000","CDFH3301062016000003","20160603","","03","폐업","03","폐업","20190524","","","","051-898-0808","","","부산광역시 부산진구 개금동 198-1번지 4,5층","부산광역시 부산진구 개금온정로 6, 4,5층 (개금동, 개금블루스카이)","47269","바디메이킹","20190524141009","U","2019-05-26 02:40:00.0","","384503.558481046","185719.375715889","체력단련장업","사립","","","","4574.04","","","",
"191","체력단련장업","10_42_01_P","3290000","CDFH3301062016000004","20160718","","03","폐업","03","폐업","20191203","","","","051-639-8586","","","부산광역시 부산진구 범천동 847-2번지","부산광역시 부산진구 범일로 158 (범천동, 티웨딩홀 (구 황실예식장))","47361","윈즈휘트니스","20191203091126","U","2019-12-05 02:40:00.0","","387635.40371642","184705.613345802","체력단련장업","사립","","","","4746.17","","","",
"192","체력단련장업","10_42_01_P","3290000","CDFH3301062017000001","20170206","","03","폐업","03","폐업","20191223","","","","051-895-0202","","","부산광역시 부산진구 가야동 382-16번지 2층","부산광역시 부산진구 대학로 11-14, 2층 (가야동)","47335","썬짐헬스","20191223171020","U","2019-12-25 02:40:00.0","","385627.735916935","185766.330291668","체력단련장업","사립","","","","1885.31","","","",
"193","체력단련장업","10_42_01_P","3290000","CDFH3301062017000009","20170825","","03","폐업","03","폐업","20201211","","","","","","","부산광역시 부산진구 부전동 266-29","부산광역시 부산진구 중앙대로 747-1, 지하1층 (부전동)","47254","PT하라고","20201211172848","U","2020-12-13 02:40:00.0","","387638.00336163","186419.902425765","체력단련장업","사립","","1","","827.08","","","",
"194","체력단련장업","10_42_01_P","3290000","CDFH3301062017000002","20170227","","03","폐업","03","폐업","20220329","","","","051-816-8271","","","부산광역시 부산진구 부전동 156-28 B201호","부산광역시 부산진구 서전로10번길 28, B201호 (부전동, 오기빌딩)","47291","리복 크로스핏XTM₂","20220329132651","U","2022-03-31 02:40:00.0","","387625.86797096","186117.09883859","체력단련장업","사립","","0","0","9784.56","0","","",
"195","체력단련장업","10_42_01_P","3290000","CDFH3301062017000005","20170421","","03","폐업","03","폐업","20191115","","","","1522-7958","","","부산광역시 부산진구 당감동 516-6번지 2층","부산광역시 부산진구 백양관문로 20, 2층 (당감동)","47179","피스포츠","20191115173011","U","2019-11-17 02:40:00.0","","385030.729095916","186527.138977733","체력단련장업","사립","","","1","2889.64","","","",
"196","체력단련장업","10_42_01_P","3290000","CDFH3301062003000059","20030204","","03","폐업","03","폐업","20130513","","","","634-7738","","614833","부산광역시 부산진구 범천동 1283-3번지","부산광역시 부산진구 신암로39번길 2  (범천동)","","원천헬스","20130514091904","I","2018-08-31 23:59:59.0","","387224.747185066","184931.084200254","체력단련장업","사립","0","","","283.9","","","",
"197","체력단련장업","10_42_01_P","3290000","CDFH3301062003000060","20030204","","03","폐업","03","폐업","20201211","","","","633-2808","","","부산광역시 부산진구 범천동 1230-70","부산광역시 부산진구 신암로 93 (범천동)","47349","백곰헬스클럽","20201211174227","U","2020-12-13 02:40:00.0","","386976.444584189","185288.915383088","체력단련장업","사립","","","","330","","","",
"198","체력단련장업","10_42_01_P","3290000","CDFH3301062003000061","20030812","","03","폐업","03","폐업","20070831","","","","853-6180","","614857","부산광역시 부산진구 양정동 444번지","부산광역시 부산진구 거제대로23번길 15-9  (양정동)","","에버스스포렉스","20070831165758","I","2018-08-31 23:59:59.0","","388161.205301121","187747.425006707","체력단련장업","사립","0","","","179","","","",
"199","체력단련장업","10_42_01_P","3290000","CDFH3301062004000002","20040604","","03","폐업","03","폐업","20180130","","","","818-4440","","","부산광역시 부산진구 부전동 267-19번지","부산광역시 부산진구 중앙대로755번길 10, 4층 (부전동)","47251","쌩큐휘트니스클럽","20180130170513","I","2018-08-31 23:59:59.0","","387666.12706233","186499.349069279","체력단련장업","사립","","","","","","","",
"200","체력단련장업","10_42_01_P","3290000","CDFH3301062004000003","20040707","","03","폐업","03","폐업","20150828","","","","","","614850","부산광역시 부산진구 부전동 525-3번지 4층 401호","부산광역시 부산진구 부전로 43 (부전동,4층 401호)","","베르빌사우나휘트니스","20150828163912","I","2018-08-31 23:59:59.0","","387219.144332511","185793.454774444","체력단련장업","사립","","","","270.6","","","",
"201","체력단련장업","10_42_01_P","3290000","CDFH3301062003000063","20031016","","03","폐업","03","폐업","20150428","","","","922-3333","","614865","부산광역시 부산진구 전포동 668-1번지 밀레오레5층","부산광역시 부산진구 동천로 92  (전포동,밀레오레5층)","","시카고짐","20150428165650","I","2018-08-31 23:59:59.0","","387920.292112964","186157.316240551","체력단련장업","사립","","","","2527","","","",
"202","체력단련장업","10_42_01_P","3290000","CDFH3301062003000065","20030129","","03","폐업","03","폐업","20050304","","","","804-8033","","614867","부산광역시 부산진구 전포동 675-5번지","부산광역시 부산진구 전포대로 225  (전포동)","","현대헬스","20050305101313","I","2018-08-31 23:59:59.0","","388086.58929932","186121.66376562","체력단련장업","사립","0","","","","","","",
"203","체력단련장업","10_42_01_P","3290000","CDFH3301062005000003","20050321","","03","폐업","03","폐업","20111202","","","","893-2225","","614805","부산광역시 부산진구 가야동 382-15번지 382-16 지층일부","부산광역시 부산진구 대학로 11-14  (가야동,382-16 지층일부)","","가야헬스타운","20111202151127","I","2018-08-31 23:59:59.0","","385646.50726277","185769.278449174","체력단련장업","사립","0","1","","421.25","","","",
"204","체력단련장업","10_42_01_P","3290000","CDFH3301062005000004","20050413","","03","폐업","03","폐업","20181008","","","","816-5288","","614080","부산광역시 부산진구 초읍동 203-6번지 2층","부산광역시 부산진구 성지로 104 (초읍동)","47115","365日헬스","20181008152721","U","2018-10-10 02:37:33.0","","386908.447197872","188655.145613001","체력단련장업","사립","","","","254.21","","","",
"205","체력단련장업","10_42_01_P","3290000","CDFH3301062007000001","20070426","","03","폐업","03","폐업","20070626","","","","819-4545","","614870","부산광역시 부산진구 전포동 876-4번지 에메랄드홈 101동 201.212-3호","부산광역시 부산진구 중앙대로 786, 101동 201.212-3호 (전포동,에메랄드홈)","","에메랄드휘트니스클럽","20070626163944","I","2018-08-31 23:59:59.0","","387908.119183991","186683.255444045","체력단련장업","사립","0","1","","","","","",
"206","체력단련장업","10_42_01_P","3290000","CDFH3301062020000012","20200819","","03","폐업","03","폐업","20211006","","","","051-816-9679","","","부산광역시 부산진구 부암동 55-6 일성인포아파트","부산광역시 부산진구 신천대로 252 (부암동, 일성인포아파트)","47192","주식회사 피지컬베이스","20211006165127","U","2021-10-08 02:40:00.0","","386763.8346798","186963.959732659","체력단련장업","사립","","0","0","117415.01","0","","",
"207","체력단련장업","10_42_01_P","3290000","CDFH3301062019000003","20190305","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 689-7 와이비스퀘어","부산광역시 부산진구 전포대로 199, 와이비스퀘어 8층 (전포동)","47297","트랜드 핏","20201012135600","U","2020-10-14 02:40:00.0","","388101.11594034","185859.917048274","체력단련장업","사립","","1","","","","","",
"208","체력단련장업","10_42_01_P","3290000","CDFH3301062019000001","20190131","","01","영업/정상","13","영업중","","","","","051-639-8587","","","부산광역시 부산진구 범천동 846-18번지 신부산학원","부산광역시 부산진구 범일로 148, 신부산학원 9층 (범천동)","47365","윈즈 휘트니스","20190529140244","U","2019-05-31 02:40:00.0","","387638.901137364","184613.643289529","체력단련장업","사립","","2","","","","","",
"209","체력단련장업","10_42_01_P","3290000","CDFH3301062019000004","20190322","","01","영업/정상","13","영업중","","","","","051-891-8766","","","부산광역시 부산진구 개금동 201-10번지","부산광역시 부산진구 가야대로 473, 지하1층 (개금동)","47268","제이투피트니스","20190322180609","I","2019-03-24 02:20:03.0","","384346.538501044","185685.948989766","체력단련장업","사립","","2","","","","","",
"210","체력단련장업","10_42_01_P","3290000","CDFH3301062022000005","20220426","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 188-12","부산광역시 부산진구 동성로96번길 6, 2층 (전포동)","47240","moodfit","20220426084939","I","2022-04-28 00:22:32.0","","388382.246051417","186404.032303562","체력단련장업","사립","","1","0","634.24","0","","",
"211","체력단련장업","10_42_01_P","3290000","CDFH3301062019000002","20190226","","01","영업/정상","13","영업중","","","","","051-866-5552","","","부산광역시 부산진구 양정동 255-1","부산광역시 부산진구 거제천로44번길 8, 1층 (양정동)","47209","오성피트니스","20201030091124","U","2020-11-01 02:40:00.0","","388700.530000293","188568.816786836","체력단련장업","사립","","2","","2668.12","","","",
"212","체력단련장업","10_42_01_P","3290000","CDFH3301062019000009","20190521","","01","영업/정상","13","영업중","","","","","051-802-5585","","","부산광역시 부산진구 부전동 217-1","부산광역시 부산진구 중앙대로692번길 38, 은하빌딩 지하2층 (부전동)","47296","바로 피트니스","20201211095348","U","2020-12-13 02:40:00.0","","387752.547567261","185839.333877801","체력단련장업","사립","","","","","","","",
"213","체력단련장업","10_42_01_P","3290000","CDFH3301062019000006","20190412","","01","영업/정상","13","영업중","","","","","070-4656-8423","","","부산광역시 부산진구 부전동 256-6번지","부산광역시 부산진구 서면로 56, 3층 (부전동)","47286","마카라 멀티 짐","20190610105048","U","2019-06-12 02:40:00.0","","387468.48013598","185990.346086723","체력단련장업","사립","","","","","","","",
"214","체력단련장업","10_42_01_P","3290000","CDFH3301062019000007","20190510","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 595-21 운암빌딩","부산광역시 부산진구 전포대로275번길 17, 운암빌딩 3층 (전포동)","47241","37.5℃ 트레이닝 센터","20220527161257","U","2022-05-29 02:40:00.0","","388023.331659567","186630.366585623","체력단련장업","사립","","1","0","0","0","","",
"215","체력단련장업","10_42_01_P","3290000","CDFH3301062019000008","20190514","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 667-16 이오스프라자","부산광역시 부산진구 서전로 25, 이오스프라자 6층 (전포동)","47247","감성피트니스","20201022171854","U","2020-10-24 02:40:00.0","","387863.716121828","186257.507509754","체력단련장업","사립","","1","","","","","",
"216","체력단련장업","10_42_01_P","3290000","CDFH3301062019000010","20190620","","01","영업/정상","13","영업중","","","","","051-802-2661","","","부산광역시 부산진구 부암동 304-1 마제스타워 서면","부산광역시 부산진구 동평로 197, 301호 (부암동, 마제스타워 서면)","47109","My Gym(마이짐)","20201030093736","U","2020-11-01 02:40:00.0","","386668.359286683","187377.490521828","체력단련장업","사립","","1","","","","","",
"217","체력단련장업","10_42_01_P","3290000","CDFH3301062019000012","20190814","","01","영업/정상","13","영업중","","","","","051-892-8868","","","부산광역시 부산진구 가야동 256-9번지","부산광역시 부산진구 가야대로 561, 2층 (가야동)","47271","워너짐","20190814161038","I","2019-08-16 02:22:03.0","","385205.030562558","185829.864020696","체력단련장업","사립","","1","","","","","",
"218","체력단련장업","10_42_01_P","3290000","CDFH3301062019000011","20190718","","01","영업/정상","13","영업중","","","","","051-817-2201","","","부산광역시 부산진구 부암동 387-7","부산광역시 부산진구 백양순환로 148, 3층 (부암동)","47144","더 레오 핏","20201030094629","U","2020-11-01 02:40:00.0","","385873.327732895","187291.775977809","체력단련장업","사립","","","","","","","",
"219","체력단련장업","10_42_01_P","3290000","CDFH3301062019000014","20191010","","01","영업/정상","13","영업중","","","","","051-802-2226","","","부산광역시 부산진구 부암동 722-1 다선빌딩","부산광역시 부산진구 백양산로54번길 9, 다선빌딩 2층 (부암동)","47148","다짐핏헬스","20201030094554","U","2020-11-01 02:40:00.0","","384982.370938074","187999.954897536","체력단련장업","사립","","1","","","","","",
"220","체력단련장업","10_42_01_P","3290000","CDFH3301062019000013","20191007","","01","영업/정상","13","영업중","","","","","051-633-4911","","","부산광역시 부산진구 범천동 882-24번지","부산광역시 부산진구 범일로 161-1, 3층 (범천동)","47360","벨로핏 라운지","20200317174703","U","2020-03-19 02:40:00.0","","387551.329563049","184762.807551593","체력단련장업","사립","","","","","","","",
"221","체력단련장업","10_42_01_P","3290000","CDFH3301062019000016","20191030","","01","영업/정상","13","영업중","","","","","051-507-9770","","","부산광역시 부산진구 부전동 241-38번지","부산광역시 부산진구 중앙대로691번길 5, 2층 (부전동)","47289","밀론 부티크","20191105154724","U","2019-11-07 02:40:00.0","","387521.771434016","185841.634615558","체력단련장업","사립","","","","","","","",
"222","체력단련장업","10_42_01_P","3290000","CDFH3301062019000015","20191023","","01","영업/정상","13","영업중","","","","","051-805-5001","","","부산광역시 부산진구 부전동 195-1","부산광역시 부산진구 중앙대로 686, 2층 (부전동)","47296","주식회사 헬스보이짐 서면점","20210818171302","U","2021-08-20 02:40:00.0","","387617.070073316","185805.778837354","체력단련장업","사립","","2","","","","","",
"223","체력단련장업","10_42_01_P","3290000","CDFH3301062022000002","20220211","","01","영업/정상","13","영업중","","","","","051-803-9888","","","부산광역시 부산진구 부전동 466-4 서면동양빌","부산광역시 부산진구 부전로 91, 지하1층 (부전동, 서면동양빌)","47258","피티가치3","20220211170850","I","2022-02-13 00:22:38.0","","387128.349528554","186281.396137859","체력단련장업","사립","","1","0","4750.08","0","","",
"224","체력단련장업","10_42_01_P","3290000","CDFH3301062022000001","20220204","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 467-7","부산광역시 부산진구 부전로 90, 1층 (부전동)","47257","빈센트 핏","20220204174103","I","2022-02-06 00:22:38.0","","387165.974916817","186256.697287314","체력단련장업","사립","","1","0","659.17","0","","",
"225","체력단련장업","10_42_01_P","3290000","CDFH3301062022000004","20220330","","01","영업/정상","13","영업중","","","","","051-710-1377","","","부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크","부산광역시 부산진구 중앙대로 821, 201동 2층 217호 (범전동, 삼한골든뷰 센트럴파크)","47249","이동열 PT샵","20220330162135","I","2022-04-01 00:22:34.0","","","","체력단련장업","사립","","1","0","10837.06","0","","",
"226","체력단련장업","10_42_01_P","3290000","CDFH3301062022000003","20220303","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 340-10","부산광역시 부산진구 전포대로200번길 16, 4층 (전포동)","47305","샌드피티","20220303174823","I","2022-03-05 00:22:37.0","","388223.239842806","185863.988943863","체력단련장업","사립","","1","0","973.93","0","","",
"227","체력단련장업","10_42_01_P","3290000","CDFH3301062019000017","20191226","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 660-13번지","부산광역시 부산진구 동천로 108, 3층 (전포동)","47247","메루치 양식장","20191226104145","I","2019-12-28 00:23:26.0","","387859.895954883","186305.860314406","체력단련장업","사립","","1","","","","","",
"228","체력단련장업","10_42_01_P","3290000","CDFH3301062020000001","20200205","","01","영업/정상","13","영업중","","","","","051-853-4586","","","부산광역시 부산진구 양정동 501-4번지","부산광역시 부산진구 동평로 373, 4층 (양정동)","47119","모리짐","20200205095149","I","2020-02-07 00:23:23.0","","388134.489078575","188159.517173674","체력단련장업","사립","","1","","","","","",
"229","체력단련장업","10_42_01_P","3290000","CDFH3301062020000002","20200306","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부암동 48-3번지 타워베르빌","부산광역시 부산진구 시민공원로19번길 65, 230호 (부암동, 타워베르빌)","47191","스탠짐","20200306130636","I","2020-03-08 00:23:22.0","","386781.223304313","187128.267326264","체력단련장업","사립","","1","","","","","",
"230","체력단련장업","10_42_01_P","3290000","CDFH3301062021000037","20211210","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 범천동 854-19","부산광역시 부산진구 황령대로 14-1, 2층 (범천동)","47354","초심피티","20211210090756","I","2021-12-14 00:22:42.0","","387770.45564113","185124.6784809","체력단련장업","사립","","1","0","505.19","0","","",
"231","체력단련장업","10_42_01_P","3290000","CDFH3301062021000038","20211210","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 399-21 신협양정빌딩","부산광역시 부산진구 거제대로 36, 신협양정빌딩 2층 (양정동)","47212","이룸짐","20211210090808","I","2021-12-14 00:22:42.0","","388314.333270229","187812.007121329","체력단련장업","사립","","1","0","1499.02","0","","",
"232","체력단련장업","10_42_01_P","3290000","CDFH3301062003000003","20030203","","01","영업/정상","13","영업중","","","","","","","614849","부산광역시 부산진구 부전동 486-27번지 인제메디컬센터 B동 1101,1102호","부산광역시 부산진구 가야대로 785, B동 1101,1102호 (부전동, 인제메디컬센터)","47257","PK 피트니스 & PT","20150728143748","I","2018-08-31 23:59:59.0","","387409.062099315","186248.184231033","체력단련장업","사립","","","","7861.68","","","",
"233","체력단련장업","10_42_01_P","3290000","CDFH3301062003000001","20030203","","01","영업/정상","13","영업중","","","","","051-806-8944","","","부산광역시 부산진구 부전동 347-26","부산광역시 부산진구 부전로152번길 27 (부전동)","47253","로얄헬스체력관","20201030095046","U","2020-11-01 02:40:00.0","","387468.474610197","186593.632921185","체력단련장업","사립","","","","218","","","",
"234","체력단련장업","10_42_01_P","3290000","CDFH3301062003000017","20030203","","01","영업/정상","13","영업중","","","","","051-819-5573","","","부산광역시 부산진구 초읍동 103-6","부산광역시 부산진구 성지곡로12번길 20 (초읍동)","47103","필헬스","20201030112518","U","2020-11-01 02:40:00.0","","386542.506777883","189055.368880193","체력단련장업","사립","","","","234","","","",
"235","체력단련장업","10_42_01_P","3290000","CDFH3301062003000018","20030203","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 초읍동 203-2번지 3,4층","부산광역시 부산진구 성지로 112, 3,4층 (초읍동)","47115","피크원","20171017173420","I","2018-08-31 23:59:59.0","","386847.546497302","188697.140198347","체력단련장업","사립","","","","1123.2","","","",
"236","체력단련장업","10_42_01_P","3290000","CDFH3301062003000035","20030203","","01","영업/정상","13","영업중","","","","","894-2866","","","부산광역시 부산진구 당감동 304-31번지","부산광역시 부산진구 동평로95번길 4 (당감동)","47144","백천헬스","20191114205449","U","2019-11-16 02:40:00.0","","385797.617096543","187104.009626679","체력단련장업","사립","","","","257.4","","","",
"237","체력단련장업","10_42_01_P","3290000","CDFH3301062003000043","20030203","","01","영업/정상","13","영업중","","","","","051-898-4568","","","부산광역시 부산진구 가야동 379-3 세화빌딩 4층","부산광역시 부산진구 대학로 3 (가야동, 세화빌딩)","47331","티존스포츠센타","20201030093350","U","2020-11-01 02:40:00.0","","385637.517585054","185825.437102254","체력단련장업","사립","","","","","","","",
"238","체력단련장업","10_42_01_P","3290000","CDFH3301062003000054","20030204","","01","영업/정상","13","영업중","","","","","051-893-4938","","","부산광역시 부산진구 개금동 447","부산광역시 부산진구 백양대로320번길 18 (개금동)","47175","신우헬스","20201030094322","U","2020-11-01 02:40:00.0","","383670.312957","185827.231978","체력단련장업","사립","","","","297","","","",
"239","체력단련장업","10_42_01_P","3290000","CDFH3301062003000056","20030204","","01","영업/정상","13","영업중","","","","","051-642-3374","","","부산광역시 부산진구 범천동 837-28","부산광역시 부산진구 범일로142번길 16 (범천동, 범성빌딩)","47365","범성체력장","20201030094840","U","2020-11-01 02:40:00.0","","387692.269825733","184541.023058144","체력단련장업","사립","","","","299.8","","","",
"240","체력단련장업","10_42_01_P","3290000","CDFH3301062005000008","20050907","","01","영업/정상","13","영업중","","","","","807-0114","","614849","부산광역시 부산진구 부전동 486-27번지 성영빌딩 4층","부산광역시 부산진구 가야대로 785 (부전동)","47257","알파스포츠과학 운동센터","20161214165755","I","2018-08-31 23:59:59.0","","387409.062099315","186248.184231033","체력단련장업","사립","","","","191.21","","","",
"241","체력단련장업","10_42_01_P","3290000","CDFH3301062006000003","20060929","","01","영업/정상","13","영업중","","","","","633-1944~5","","","부산광역시 부산진구 범천동 877-2번지 사학연금회관빌딩 지하1층","부산광역시 부산진구 범일로 181 (범천동, 사학연금회관빌딩)","47358","에이원 토탈 휘트니스","20200411112445","U","2020-04-14 02:40:00.0","","387555.425910875","184949.490921229","체력단련장업","사립","","","","","","","",
"242","체력단련장업","10_42_01_P","3290000","CDFH3301062011000002","20110809","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 362-47번지 4층","부산광역시 부산진구 전포대로 152, 4층 (전포동)","47306","바디체인지클럽","20171120163928","I","2018-08-31 23:59:59.0","","388173.604958921","185398.691143523","체력단련장업","사립","","","","","","","",
"243","체력단련장업","10_42_01_P","3290000","CDFH3301062011000003","20110809","","01","영업/정상","13","영업중","","","","","051-803-5512","","","부산광역시 부산진구 부전동 513-7 덕명 인스타","부산광역시 부산진구 부전로 61, 3층 (부전동, 덕명 인스타)","47284","코미짐","20201030094944","U","2020-11-01 02:40:00.0","","387150.981119751","185972.741401176","체력단련장업","사립","","","","","","","",
"244","체력단련장업","10_42_01_P","3290000","CDFH3301062012000001","20120213","","01","영업/정상","13","영업중","","","","","051-863-5033","","","부산광역시 부산진구 양정동 511-3번지 지하동 B201호","부산광역시 부산진구 동평로 350, 지하동 B201호 (양정동)","47206","현대 사우나 헬스","20200221151040","U","2020-02-23 02:40:00.0","","387904.050765451","188095.52533553","체력단련장업","사립","","","","","","","",
"245","체력단련장업","10_42_01_P","3290000","CDFH3301062008000002","20081105","","01","영업/정상","13","영업중","","","","","051-898-2119","","","부산광역시 부산진구 당감동 666-7","부산광역시 부산진구 백양순환로 19 (당감동)","47160","# 헬스타짐","20220429145306","U","2022-05-01 02:40:00.0","","385140.536209002","187150.542657804","체력단련장업","사립","","","","","","","",
"246","체력단련장업","10_42_01_P","3290000","CDFH3301062013000004","20131205","","01","영업/정상","13","영업중","","","","","051-867-0012","","614853","부산광역시 부산진구 양정동 369-1번지 (2층)","부산광역시 부산진구 중앙대로 923-1, 2층 (양정동)","47213","Fit Gym 김태호PT Studio","20140115112341","I","2018-08-31 23:59:59.0","","388560.739763105","187909.900266113","체력단련장업","사립","","","","","","","",
"247","체력단련장업","10_42_01_P","3290000","CDFH3301062014000001","20140304","","01","영업/정상","13","영업중","","","","","0518931650","","614809","부산광역시 부산진구 개금동 21-2","부산광역시 부산진구 개금본동로 39, 4층 (개금동)","47172","명성탕","20220516172049","U","2022-05-18 02:40:00.0","","384262.970001992","186302.809053194","체력단련장업","사립","","","","","","","",
"248","체력단련장업","10_42_01_P","3290000","CDFH3301062006000005","20061219","","01","영업/정상","13","영업중","","","","","893-0086","","","부산광역시 부산진구 개금동 540-284번지 2층","부산광역시 부산진구 복지로 61 (개금동, 승현빌딩)","47388","개금헬스 아카데미","20191114211543","U","2019-11-16 02:40:00.0","","384074.884873373","185022.061757114","체력단련장업","사립","","","2","640.03","","","",
"249","체력단련장업","10_42_01_P","3290000","CDFH3301062006000006","20061220","","01","영업/정상","13","영업중","","","","","051-809-4560","","","부산광역시 부산진구 부전동 450 네오스포 네오스포동 4층 80호외","부산광역시 부산진구 신천대로 122, 네오스포동 4층 80호 외호 (부전동, 네오스포)","47282","네오스파","20210611101325","U","2021-06-13 02:40:00.0","","387101.414313981","185755.075318029","체력단련장업","사립","","2","","","","","",
"250","체력단련장업","10_42_01_P","3290000","CDFH3301062008000003","20081119","","01","영업/정상","13","영업중","","","","","051-864-0055","","614854","부산광역시 부산진구 양정동 273-1 CB102호","부산광역시 부산진구 중앙대로969번길 11, 지하층 CB102호 (양정동)","47210","롯데 휘트니스 골프존","20210226092516","U","2021-02-28 02:40:00.0","","388751.482938045","188266.399630144","체력단련장업","사립","","","","","","","",
"251","체력단련장업","10_42_01_P","3290000","CDFH3301062010000001","20100722","","01","영업/정상","13","영업중","","","","","894-7970","","","부산광역시 부산진구 개금동 171-121번지 4층","부산광역시 부산진구 가야대로 480-1 (개금동)","47323","오늘도GYM","20190715195401","U","2019-07-17 02:40:00.0","","384415.231627715","185620.311404565","체력단련장업","사립","","","","","","","",
"252","체력단련장업","10_42_01_P","3290000","CDFH3301062012000002","20120709","","01","영업/정상","13","영업중","","","","","","","614813","부산광역시 부산진구 개금동 197-5","부산광역시 부산진구 개금온정로 5, 1층 (개금동)","47268","신선사우나휘트니스","20220617125246","U","2022-06-19 02:40:00.0","","384430.630690869","185721.876196787","체력단련장업","사립","","","","","","","",
"253","체력단련장업","10_42_01_P","3290000","CDFH3301062015000006","20150723","","01","영업/정상","13","영업중","","","","","051 819 3568","","614792","부산광역시 부산진구 부암동 55-6번지 일성인포아파트 B1002호","부산광역시 부산진구 신천대로 252, B1002호 (부암동, 일성인포아파트)","47192","피트니스 인앤스타","20200605105553","U","2020-06-07 02:40:00.0","","386763.8346798","186963.959732659","체력단련장업","사립","","","","","","","",
"254","체력단련장업","10_42_01_P","3290000","CDFH3301062015000007","20151029","","01","영업/정상","13","영업중","","","","","051-897-8855","","","부산광역시 부산진구 가야동 496-3 3층","부산광역시 부산진구 엄광로 123, 3층 (가야동)","47382","갓바디 휘트니스","20201211095044","U","2020-12-13 02:40:00.0","","384803.509786622","185091.867231108","체력단련장업","사립","","","","1498.08","","","",
"255","체력단련장업","10_42_01_P","3290000","CDFH3301062012000005","20121102","","01","영업/정상","13","영업중","","","","","051-803-4560","","614863","부산광역시 부산진구 전포동 362-62 3층","부산광역시 부산진구 전포대로 162, 3층 (전포동)","47306","한웅레포츠 서면점","20220609104725","U","2022-06-11 02:40:00.0","","388186.052102113","185507.832802069","체력단련장업","사립","","","","","","","",
"256","체력단련장업","10_42_01_P","3290000","CDFH3301062013000003","20131125","","01","영업/정상","13","영업중","","","","","051-817-4447","","614031","부산광역시 부산진구 부전동 183-1번지 태화쥬디스신관 7층","부산광역시 부산진구 서전로10번길 61, 7층 (부전동, 쥬디스태화신관)","47295","베스트 피트니스","20200212103546","U","2020-02-14 02:40:00.0","","387700.368139369","185954.871302846","체력단련장업","사립","","","","","","","",
"257","체력단련장업","10_42_01_P","3290000","CDFH3301062014000004","20141230","","01","영업/정상","13","영업중","","","","","892-0431","","614823","부산광역시 부산진구 당감동 734-21번지","부산광역시 부산진구 당감서로80번길 22 (당감동, 광성빌딩 4층)","47145","삼성휘트니스","20141230154959","I","2018-08-31 23:59:59.0","","385629.575505364","187249.168576442","체력단련장업","사립","","","","","","","",
