"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"131","사료제조업","02_04_05_P","6260000","626000050220090007","20090615","","01","영업/정상","0000","정상","","","","","0516420105","0","","","부산광역시 강서구 새진목길 76-18 (명지동)","46717","(주)제이엔에스텍","20150618082904","I","2019-03-23 02:20:03.0","사료제조업(보조)","375194.257365731","181167.279844964","사료제조업","","","000","",
"132","사료제조업","02_04_05_P","6260000","626000050220090011","20090817","","01","영업/정상","0000","정상","","","","","0512651929","","604851","부산광역시 사하구 하단동  492번지 2호 대우에덴프라자 118호","부산광역시 사하구 낙동대로 542 (하단동,대우에덴프라자 118호)","49324","(주)솔트코리아","20150702143910","I","2019-03-23 02:20:03.0","사료제조업(수입)","379052.480675244","181034.181864204","사료제조업","","","000","",
"133","사료제조업","02_04_05_P","6260000","626000050220090013","20090902","","01","영업/정상","0000","정상","","","","","0512633201","","604836","부산광역시 사하구 신평동  370번지 115호","부산광역시 사하구 을숙도대로480번길 17 (신평동)","","(주)동창","20150702142920","I","2019-03-23 02:20:03.0","사료제조업(수입)","378474.512821233","177878.659948148","사료제조업","","","000","",
"134","사료제조업","02_04_05_P","6260000","626000050220090016","20091113","","01","영업/정상","0000","정상","","","","","0517405589","","","","부산광역시 사상구 주례로139번길 8-0, 101동 907호 (주례동,벽산아파트)","47017","베델상사","20150702170552","I","2019-03-23 02:20:03.0","사료제조업(수입)","382304.202479935","184696.810796107","사료제조업","","","000","",
"135","사료제조업","02_04_05_P","6260000","626000050220100001","20100118","","01","영업/정상","0000","정상","","","","","","","","부산광역시 중구 중앙동4가  81번지 10호 305호","부산광역시 중구 충장대로9번길 33-2, 3층 305호 (중앙동4가,영광빌딩)","48937","(주)중앙","20161011150144","I","2019-03-23 02:20:03.0","사료제조업(수입)","385724.251059563","180709.743723368","사료제조업","","","000","",
"136","사료제조업","02_04_05_P","6260000","626000050220100003","20100211","","01","영업/정상","0000","정상","","","","","0514641484","","600817","부산광역시 중구 중앙동4가  81번지 11호 이산빌딩201호","부산광역시 중구 충장대로5번길 36 (중앙동4가,이산빌딩201호)","48937","(주)금강기업","20150702144119","I","2019-03-23 02:20:03.0","사료제조업(수입)","385700.499693029","180708.93015008","사료제조업","","","000","",
"137","사료제조업","02_04_05_P","6260000","626000050220100005","20100415","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사상구 감전동  132번지 7호 벽산디지털밸리 2동","부산광역시 사상구 대동로 303, 2동 808층 (감전동,벽산디지털밸리)","46981","씨큐비(주)","20150702144200","I","2019-03-23 02:20:03.0","사료제조업(수입)","380909.178507556","185739.851127297","사료제조업","","","000","",
"138","사료제조업","02_04_05_P","6260000","626000050220100006","20100423","","01","영업/정상","0000","정상","","","","","","","","","부산광역시 사하구 하신중앙로 133-0 (신평동)","49429","이화유지공업(주)","20150702144242","I","2019-03-23 02:20:03.0","사료제조업(수입)","379028.496159721","178626.290764131","사료제조업","","","000","",
"139","사료제조업","02_04_05_P","6260000","626000050220100009","20100514","","01","영업/정상","0000","정상","","","","","","","","부산광역시 서구 암남동  620번지 29호 원양프라자911","부산광역시 서구 원양로 105 (암남동,원양프라자911)","","(주)태원인터내셔널","20200303090150","U","2020-03-05 02:40:00.0","사료제조업(수입)","383518.040204105","175580.741380931","사료제조업","","","000","",
"140","사료제조업","02_04_05_P","6260000","626000050220100010","20100520","","01","영업/정상","0000","정상","","","","","0513138173","","","부산광역시 사상구 감전동  152번지 2호 산업용재유통상가 7동 328호","부산광역시 사상구 새벽로 131, 7동 328호 (감전동,산업용재유통상가)","46988","효림상사","20150702144351","I","2019-03-23 02:20:03.0","사료제조업(수입)","380482.767624189","185582.274947583","사료제조업","","","000","",
"141","사료제조업","02_04_05_P","6260000","626000050220100012","20100728","","01","영업/정상","0000","정상","","","","","0516101011","","608743","부산광역시 남구 대연동  55번지 1호 21센츄리시티오피스텔 1432호","부산광역시 남구 수영로 312 (대연동)","48508","(주)에이치에스무역","20150702174902","I","2019-03-23 02:20:03.0","사료제조업(수입)","391411.212179843","184052.409245407","사료제조업","","","000","",
"142","사료제조업","02_04_05_P","6260000","626000050220100017","20101228","","01","영업/정상","0000","정상","","","","","0513193448","","617809","부산광역시 사상구 괘법동  578번지 산업용품유통단지 3동 203호","부산광역시 사상구 괘감로 37, 3동 203호 (괘법동,산업용품유통단지)","46977","다전물산(주)","20150702144726","I","2019-03-23 02:20:03.0","사료제조업(수입)","380291.656000926","186303.922053702","사료제조업","","","000","",
"143","사료제조업","02_04_05_P","6260000","626000050220110002","20110330","","01","영업/정상","0000","정상","","","","","","","614865","부산광역시 부산진구 전포동  631번지 15호 동원오피스텔703호","부산광역시 부산진구 동성로 137 (전포동,동원오피스텔703호)","47243","메이트무역(주)","20150702144908","I","2019-03-23 02:20:03.0","사료제조업(수입)","387986.435139283","186565.130567942","사료제조업","","","000","",
"144","사료제조업","02_04_05_P","6260000","626000050220110003","20110408","","01","영업/정상","0000","정상","","","","","","0","614863","부산광역시 수영구 남천동  151번지 코오롱하늘채 골든비치 501동 17호","부산광역시 수영구 남천동로 33, 501동 17호 (남천동,코오롱하늘채골든비치)","48306","아지의스낵","20150702144938","I","2019-03-23 02:20:03.0","사료제조업(배합)","392446.756833326","184648.922305219","사료제조업","","","000","",
"145","사료제조업","02_04_05_P","6260000","626000050220110005","20110415","","01","영업/정상","0000","정상","","","","","0517553492","","613832","부산광역시 수영구 수영동  489번지 2호 (1층)","부산광역시 수영구 구락로 53-4 (수영동,(1층))","48225","수영토탈펫트","20150702145935","I","2019-03-23 02:20:03.0","사료제조업(배합)","392895.726248183","187963.028147596","사료제조업","","","000","",
"146","사료제조업","02_04_05_P","6260000","626000050220110006","20110427","","01","영업/정상","0000","정상","","","","","","","617818","부산광역시 사상구 모라동  1323번지 15호","부산광역시 사상구 백양대로 992 (모라동)","46927","태영무역","20150702150205","I","2019-03-23 02:20:03.0","사료제조업(수입)","381514.152832732","190171.515780287","사료제조업","","","000","",
"147","사료제조업","02_04_05_P","6260000","626000050220110008","20110519","","01","영업/정상","0000","정상","","","","","","","617809","부산광역시 사상구 괘법동  578번지 부산산업유통상가8동213호","부산광역시 사상구 괘감로 37 (괘법동,부산산업유통상가8동213호)","46977","(주)서현테크켐","20150702150136","I","2019-03-23 02:20:03.0","사료제조업(수입)","380291.656000926","186303.922053702","사료제조업","","","000","",
"148","사료제조업","02_04_05_P","6260000","626000050220120006","20120320","","01","영업/정상","0000","정상","","","","","0517827611","","","부산광역시 해운대구 재송동  100번지 11호","부산광역시 해운대구 재반로12번길 4 (재송동)","48057","대일포리켐","20150702171241","I","2019-03-23 02:20:03.0","사료제조업(수입)","393689.472903822","188806.918278712","사료제조업","","","000","",
"149","사료제조업","02_04_05_P","6260000","626000050220120007","20120412","","01","영업/정상","0000","정상","","","","","","","","부산광역시 영도구 봉래동1가  36번지","부산광역시 영도구 대교로 51-3 (봉래동1가)","49033","낭만냥이 레스토랑","20150702152649","I","2019-03-23 02:20:03.0","사료제조업(배합)","385913.144126002","179173.778993095","사료제조업","","","000","",
"150","사료제조업","02_04_05_P","6260000","626000050220120008","20120417","","01","영업/정상","0000","정상","","","","","","","","","부산광역시 동구 범곡남로 10-1 (범일동)","48723","(주)우리코퍼레이션","20150702142452","I","2019-03-23 02:20:03.0","사료제조업(수입)","387247.425395289","184054.049393674","사료제조업","","","000","",
"151","사료제조업","02_04_05_P","6260000","626000050220120009","20120424","","01","영업/정상","0000","정상","","","","","0516005100","0","617802","부산광역시 사상구 감전동  127번지 17호","부산광역시 사상구 새벽시장로 21 (감전동)","46978","고려산업(주)","20150630102747","I","2019-03-23 02:20:03.0","사료제조업(수입)","380039.42787448","185929.061224432","사료제조업","","","000","",
"152","사료제조업","02_04_05_P","6260000","626000050220120011","20120516","","01","영업/정상","0000","정상","","","","","07070199360","","","부산광역시 해운대구 우동  760번지 3호 오션타워 1527호","부산광역시 해운대구 해운대해변로 203, 1527호 (우동,오션타워)","48093","인터트레이딩","20150702171319","I","2019-03-23 02:20:03.0","사료제조업(수입)","396180.621244719","186522.35047527","사료제조업","","","000","",
"153","사료제조업","02_04_05_P","6260000","626000050220120013","20120612","","01","영업/정상","0000","정상","","","","","07042551527","","","부산광역시 중구 부평동4가  52번지 3호 골든시티오피스텔 1203호","부산광역시 중구 보수대로 82, 1203호 (부평동4가,골든시티오피스텔)","48973","알템(Rtem)","20150702171347","I","2019-03-23 02:20:03.0","사료제조업(수입)","384249.201710589","180080.172971726","사료제조업","","","000","",
"154","사료제조업","02_04_05_P","6260000","626000050220120014","20120612","","01","영업/정상","0000","정상","","","","","","0","","","부산광역시 금정구 금정로 90-0 (장전동)","46290","아스빅 인터(주)","20150702161405","I","2019-03-23 02:20:03.0","사료제조업(수입)","389923.331756599","194574.979567074","사료제조업","","","000","",
"155","사료제조업","02_04_05_P","6260000","626000050220120016","20120718","","01","영업/정상","0000","정상","","","","","0514419577","","","","부산광역시 중구 충장대로9번길 33-2, 3층 (중앙동4가,영광빌딩)","","(주)신한에프앤티","20170515094948","I","2019-03-23 02:20:03.0","사료제조업(수입)","385724.251059563","180709.743723368","사료제조업","","","000","",
"156","사료제조업","02_04_05_P","6260000","626000050220120017","20120911","","01","영업/정상","0000","정상","","","","","","","","부산광역시 남구 문현동  248번지 16호","부산광역시 남구 지게골로 63 (문현동)","48457","글로맥스산업","20150702153234","I","2019-03-23 02:20:03.0","사료제조업(수입)","388721.770751238","183819.728699196","사료제조업","","","000","",
"157","사료제조업","02_04_05_P","6260000","626000050220110010","20110531","","01","영업/정상","0000","정상","","","","","0519910818","0","604020","부산광역시 사하구 하단동  1217번지 1호 하단동에스케이뷰아파트 106동 2204호","부산광역시 사하구 하신번영로 400-0, 106동 2204호 (하단동,하단동에스케이뷰아파트)","49302","미왕","20150626090301","I","2019-03-23 02:20:03.0","사료제조업(수입)","378762.393525811","181600.735443799","사료제조업","","","000","",
"158","사료제조업","02_04_05_P","6260000","626000050220110013","20110623","","01","영업/정상","0000","정상","","","","","","","602803","부산광역시 서구 남부민동  523번지 52호 동양빌딩907호","부산광역시 서구 충무대로 140 (남부민동,동양빌딩907호)","49264","창일상사","20150702150252","I","2019-03-23 02:20:03.0","사료제조업(수입)","384664.43085616","177871.739308163","사료제조업","","","000","",
"159","사료제조업","02_04_05_P","6260000","626000050220110015","20110713","","01","영업/정상","0000","정상","","","","","0515010252","","611809","부산광역시 연제구 거제동  1272번지 삼정그린코아아파트 102동 1401호","부산광역시 연제구 월드컵대로 325, 102동 1401호 (거제동,삼정그린코아아파트)","47527","오션 코리아(ocean korea)","20150702150324","I","2019-03-23 02:20:03.0","사료제조업(수입)","387830.795290303","189664.407854379","사료제조업","","","000","",
"160","사료제조업","02_04_05_P","6260000","626000050220110016","20110713","","01","영업/정상","0000","정상","","","","","","","601836","부산광역시 동구 초량동  1147번지 13호 신동빌딩 304호","부산광역시 동구 중앙대로 267, 304호 (초량동,신동빌딩)","48792","용성인터내셔널(주)","20150702150407","I","2019-03-23 02:20:03.0","사료제조업(수입)","386101.6969961","182087.688303863","사료제조업","","","000","",
"161","사료제조업","02_04_05_P","6260000","626000050220110018","20110721","","01","영업/정상","0000","정상","","","","","","","607818","부산광역시 동래구 사직동  150번지 87호","부산광역시 동래구 중앙대로1267번길 116 (사직동)","47829","라이트지알(주)","20150702150838","I","2019-03-23 02:20:03.0","사료제조업(수입)","388595.450495087","190804.157145239","사료제조업","","","000","",
"162","사료제조업","02_04_05_P","6260000","626000050220110019","20110808","","01","영업/정상","0000","정상","","","","","","0","609858","부산광역시 강서구 봉림동  758번지 109호","부산광역시 강서구 해포3길 20-0 (봉림동)","46709","동향유통","20150702170935","I","2019-03-23 02:20:03.0","사료제조업(수입)","372554.117199383","186395.80314368","사료제조업","","","000","",
"163","사료제조업","02_04_05_P","6260000","626000050220110020","20110905","","01","영업/정상","0000","정상","","","","","","","604846","부산광역시 사하구 장림동  538번지 4호","부산광역시 사하구 장평로71번길 47 (장림동)","49484","일동산업","20150702150934","I","2019-03-23 02:20:03.0","사료제조업(수입)","379766.974812016","176380.94256712","사료제조업","","","000","",
"164","사료제조업","02_04_05_P","6260000","626000050220120019","20120919","","01","영업/정상","0000","정상","","","","","","","","부산광역시 중구 중앙동4가  23번지 1호 노블리안2 1202호","부산광역시 중구 중앙대로 80, 노블리안2 1202호 (중앙동4가)","48941","MH오메가3연구소","20180413105241","I","2019-03-23 02:20:03.0","사료제조업(수입)","385630.742187332","180306.821082315","사료제조업","","","000","",
"165","사료제조업","02_04_05_P","6260000","626000050220120021","20121022","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 기장군 기장읍 만화리 209번지 2호","부산광역시 기장군 동서길 98-3","","세븐네이쳐","20220420092817","U","2022-04-22 02:40:00.0","사료제조업(배합)","400131.04629718","197735.553485973","사료제조업","","0","000","0",
"166","사료제조업","02_04_05_P","6260000","626000050220120022","20121119","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 좌동  1484번지 1호 대승프라자 지하1층 103호","부산광역시 해운대구 세실로 45 (좌동,대승프라자 지하1층 103호)","48111","도그앤푸드","20150702153524","I","2019-03-23 02:20:03.0","사료제조업(배합)","398385.454005229","187707.740295381","사료제조업","","","000","",
"167","사료제조업","02_04_05_P","6260000","626000050220140003","20140312","","01","영업/정상","0000","정상","","","","","0517817550","","","부산광역시 해운대구 재송동  1208번지 2호 센텀스카이비즈 A동 1309호","부산광역시 해운대구 센텀중앙로 97, 센텀스카이비즈 A동 1309호 (재송동)","48058","(주)젬코프레이션","20180704140524","I","2019-03-23 02:20:03.0","사료제조업(수입)","393519","188317","사료제조업","","","000","",
"168","사료제조업","02_04_05_P","6260000","626000050220140004","20140312","","01","영업/정상","0000","정상","","","","","","","","부산광역시 북구 구포동  1218번지 25호","부산광역시 북구 낙동북로 771, 2층 (구포동)","46632","루이맘독앤푸드(Louismom D&F)","20150702154602","I","2019-03-23 02:20:03.0","사료제조업(배합)","382543.156378986","190699.073282022","사료제조업","","","000","",
"169","사료제조업","02_04_05_P","6260000","626000050220140006","20140421","","01","영업/정상","0000","정상","","","","","07088208890","","","부산광역시 해운대구 반여동  1619번지 38통 1반 장산1차롯데낙천대아파트 112동 1603호","부산광역시 해운대구 반여로 133, 112동 1603호 (반여동,장산1차롯데낙천대아파트)","48035","아이씨에스무역(I.C.S무역)","20150702155055","I","2019-03-23 02:20:03.0","사료제조업(단미)","393296.108207876","191553.901342434","사료제조업","","","000","",
"170","사료제조업","02_04_05_P","6260000","626000050220140008","20140515","","01","영업/정상","0000","정상","","","","","0512443027","","","부산광역시 동구 초량동  1149번지 2호 302호","부산광역시 동구 중앙대로 350, 302호 (초량동,유일빌딩)","","거안 주식회사","20161118143657","I","2019-03-23 02:20:03.0","사료제조업(수입)","386554.092698551","182775.17468825","사료제조업","","","L00","",
"171","사료제조업","02_04_05_P","6260000","626000050220140011","20140624","","01","영업/정상","0000","정상","","","","","0512531061","","","","부산광역시 서구 원양로 35, 3층 115호 (암남동,국제수산물도매시장)","49277","주식회사 동서에프앤에프","20150702160341","I","2019-03-23 02:20:03.0","사료제조업(수입)","383370.080547194","175140.099221406","사료제조업","","","000","",
"172","사료제조업","02_04_05_P","6260000","626000050220140012","20140701","","01","영업/정상","0000","정상","","","","","","","","","부산광역시 해운대구 좌동순환로299번길 11, 204동 1201호 (좌동,해운대벽산2차아파트)","48109","아이비티(IBT)","20150702160415","I","2019-03-23 02:20:03.0","사료제조업(수입)","398942.053775097","187848.185538735","사료제조업","","","000","",
"173","사료제조업","02_04_05_P","6260000","626000050220140015","20140707","","01","영업/정상","0000","정상","","","","","0516348244","0","","","부산광역시 수영구 광안해변로 321 (민락동)","","버드마트","20180424145001","I","2019-03-23 02:20:03.0","사료제조업(수입)","393907.237386059","186293.95906183","사료제조업","","","000","",
"174","사료제조업","02_04_05_P","6260000","626000050220140016","20140819","","01","영업/정상","0000","정상","","","","","0512662083","","","","부산광역시 사하구 감천항로429번길 5 (구평동)","49455","원우수산","20150615111221","I","2019-03-23 02:20:03.0","사료제조업(단미)","382006.964328511","174714.259517295","사료제조업","","","000","",
"175","사료제조업","02_04_05_P","6260000","626000050220140018","20141016","","01","영업/정상","0000","정상","","","","","0513148882","","","부산광역시 동구 초량동  1161번지 1호 동일빌딩 403호","부산광역시 동구 중앙대로 296-4, 403호 (초량동,동일빌딩)","","성도물산(주)","20150702171923","I","2019-03-23 02:20:03.0","사료제조업(수입)","386360.325757723","182260.150675369","사료제조업","","","000","",
"176","사료제조업","02_04_05_P","6260000","626000050220140019","20141022","","01","영업/정상","0000","정상","","","","","0517048040","","","","부산광역시 해운대구 센텀중앙로 48, 13층 1302호 (우동,에이스하이테크21)","48059","(주)엘카라","20150702171956","I","2019-03-23 02:20:03.0","사료제조업(수입)","394035.24909500000","188368.64865100000","사료제조업","","","000","",
"177","사료제조업","02_04_05_P","6260000","626000050220140020","20140610","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사하구 장림동  841번지 1호","부산광역시 사하구 하신중앙로3번길 10 (장림동)","49479","(주)네츄럴바이오코리아","20150702161148","I","2019-03-23 02:20:03.0","사료제조업(단미)","379008.845366837","177326.336178482","사료제조업","","","000","",
"178","사료제조업","02_04_05_P","6260000","626000050220140021","20141202","","01","영업/정상","0000","정상","","","","","","","","203번지 1호","부산광역시 기장군 산단7로 92-22","46026","간식창고","20150615104350","I","2019-03-23 02:20:03.0","사료제조업(배합)","401266.86323700000","204812.05441500000","사료제조업","","","000","",
"179","사료제조업","02_04_05_P","6260000","626000050220140022","20141215","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사상구 감전동  161번지 4호","부산광역시 사상구 대동로 267, 2층 (감전동)","46987","알파앤무역","20150615104202","I","2019-03-23 02:20:03.0","사료제조업(수입)","380879.017753643","185372.682348691","사료제조업","","","000","",
"180","사료제조업","02_04_05_P","6260000","626000050220140023","20141215","","01","영업/정상","0000","정상","","","","","07041361324","","","부산광역시 강서구 대저2동  3943번지 1호","부산광역시 강서구 금호순서길7번길 32, 3층 (대저2동)","","(주)아이리스컴퍼니","20161228101933","I","2019-03-23 02:20:03.0","사료제조업(수입)","378277.486866037","186507.841966313","사료제조업","","","L00","",
"181","사료제조업","02_04_05_P","6260000","626000050220140024","20141224","","01","영업/정상","0000","정상","","","","","0515433200","","","부산광역시 해운대구 반송동  887번지 0호 남흥아파트 1602호","부산광역시 해운대구 신반송로 163, 103동 1602호 (반송동, 남흥아파트)","48013","(주) 펫앤미","20200326094502","U","2020-03-28 02:40:00.0","사료제조업(수입)","396762.007212144","194168.440554686","사료제조업","","","L00","",
"182","사료제조업","02_04_05_P","6260000","626000050220150002","20150105","","01","영업/정상","0000","정상","","","","","0516213671","","","부산광역시 수영구 남천동  148번지 84호 1호","부산광역시 수영구 남천동로 82, 2층 1호 (남천동)","48305","평창무역","20150615104657","I","2019-03-23 02:20:03.0","사료제조업(수입)","392547.848005069","184819.89874494","사료제조업","","","000","",
"183","사료제조업","02_04_05_P","6260000","626000050220150003","20150120","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 중동  1774번지 5호 로데오아울렛 233호","부산광역시 해운대구 좌동순환로 473, 233호 (중동,로데오아울렛)","48097","포포메","20150615111053","I","2019-03-23 02:20:03.0","사료제조업(배합)","397589.427500231","187097.471409014","사료제조업","","","000","",
"184","사료제조업","02_04_05_P","6260000","626000050220150005","20150129","","01","영업/정상","0000","정상","","","","","07040622518","","","부산광역시 중구 동광동2가  4번지 동양빌딩 601호","부산광역시 중구 광복로97번길 18, 601호 (동광동2가,동양빌딩)","48955","(주)비진통상","20150702161336","I","2019-03-23 02:20:03.0","사료제조업(수입)","385514.844564816","179798.854865759","사료제조업","","","000","",
"185","사료제조업","02_04_05_P","6260000","626000050220150006","20150305","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사하구 장림동  567번지 0호","부산광역시 사하구 장평로71번길 9 (장림동)","49484","태성상사","20150702161626","I","2019-03-23 02:20:03.0","사료제조업(수입)","379857.693889694","176540.067155267","사료제조업","","","000","",
"186","사료제조업","02_04_05_P","6260000","626000050220150007","20150331","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 대저2동  2099번지 4호","부산광역시 강서구 공항앞길51번길 38-0 (대저2동)","46720","(주)단비 바이오","20150615103029","I","2019-03-23 02:20:03.0","사료제조업(보조)","377845.877883642","188223.814408098","사료제조업","","","000","",
"187","사료제조업","02_04_05_P","6260000","626000050220150008","20150401","","01","영업/정상","0000","정상","","","","","","","","부산광역시 서구 암남동  620번지 29호 원양B/D 215호","부산광역시 서구 원양로 105, 215호 (암남동,원양B/D)","","(주)삼영씨푸드","20210507104047","U","2021-05-09 02:40:00.0","사료제조업(수입)","383518.040204105","175580.741380931","사료제조업","","","L00","",
"188","사료제조업","02_04_05_P","6260000","626000050220150009","20150413","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 좌동  1459번지 5호 좌동,까르띠움오피스텔 1411호","부산광역시 해운대구 해운대로 785-0, 1411호 (좌동,좌동,까르띠움오피스텔)","48102","(주)선홍무역","20150615103214","I","2019-03-23 02:20:03.0","사료제조업(수입)","398053.095798335","187700.254041993","사료제조업","","","000","",
"189","사료제조업","02_04_05_P","6260000","626000050220150010","20150413","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 좌동  1459번지 5호 좌동,까르띠움오피스텔 1411호","부산광역시 해운대구 해운대로 785-0, 1411호 (좌동,좌동,까르띠움오피스텔)","48102","(주)선홍무역","20150615104032","I","2019-03-23 02:20:03.0","사료제조업(수입)","398053.095798335","187700.254041993","사료제조업","","","000","",
"190","사료제조업","02_04_05_P","6260000","626000050220150011","20150520","","01","영업/정상","0000","정상","","","","","","","","부산광역시 남구 대연동  1808번지 대연비치아파트 105동 401호","부산광역시 남구 황령대로 504, 105동 4층 401호 (대연동,대연비치아파트)","","로하스","20160927113900","I","2019-03-23 02:20:03.0","사료제조업(수입)","392089.82662164","183968.991588182","사료제조업","","","000","",
"191","사료제조업","02_04_05_P","6260000","626000050220150015","20150630","","01","영업/정상","0000","정상","","","","","0519415442","","","","부산광역시 강서구 체육공원로 181-59 (대저1동)","","(주)푸드업","20150630182551","I","2019-03-23 02:20:03.0","사료제조업(단미)","","","사료제조업","","","000","",
"192","사료제조업","02_04_05_P","6260000","626000050220150016","20150713","","01","영업/정상","0000","정상","","","","","","","","부산광역시 해운대구 우동  1407번지 해운대두산제니스스퀘어 234호","부산광역시 해운대구 마린시티2로 33-0, 234호 (우동,해운대두산제니스스퀘어)","48119","베리스","20150713104742","I","2019-03-23 02:20:03.0","사료제조업(단미)","395388.715069604","186268.853282623","사료제조업","","","000","",
"193","사료제조업","02_04_05_P","6260000","626000050220150019","20150810","","01","영업/정상","0000","정상","","","","","0513636312","","","부산광역시 북구 화명동  2020번지","부산광역시 북구 용당로 14 (화명동)","","아이엠에스(IMS Corporation)","20150811102951","I","2019-03-23 02:20:03.0","사료제조업(수입)","382808.511495987","194360.093025655","사료제조업","","","000","",
"194","사료제조업","02_04_05_P","6260000","626000050220150020","20150812","","01","영업/정상","0000","정상","","","","","","","","부산광역시 강서구 대저2동  4298번지 2호","부산광역시 강서구 공항로533번길 169-9 (대저2동)","46714","사프","20150812180937","I","2019-03-23 02:20:03.0","사료제조업(수입)","377395.867223664","185700.624714182","사료제조업","","","000","",
"195","사료제조업","02_04_05_P","6260000","626000050220150021","20150817","","01","영업/정상","0000","정상","","","","","0518180211","","","부산광역시 부산진구 부전동  112번지 3호 삼한골든게이트 937호","부산광역시 부산진구 동천로 109, 937호 (부전동,삼한골든게이트)","","티에프씨","20151124134936","I","2019-03-23 02:20:03.0","사료제조업(수입)","387816.362564942","186316.00373302","사료제조업","","","L00","",
"196","사료제조업","02_04_05_P","6260000","626000050220150022","20150915","","01","영업/정상","0000","정상","","","","","0513334020","","","부산광역시 북구 화명동  2324번지 화명동롯데캐슬카이저 401동 1401호","부산광역시 북구 금곡대로 166, 401동 1401호 (화명동,화명동롯데캐슬카이저)","46539","프루다 인터내셔널","20150915205547","I","2019-03-23 02:20:03.0","사료제조업(수입)","383053.136267214","193324.585009319","사료제조업","","","000","",
"197","사료제조업","02_04_05_P","6260000","626000050220150023","20151006","","01","영업/정상","0000","정상","","","","","0518027702","","","부산광역시 부산진구 부전동  396번지 8호","부산광역시 부산진구 새싹로 20-1, 1층 (부전동)","","서면펫살롱","20151006162913","I","2019-03-23 02:20:03.0","사료제조업(단미)","387424.985972862","186449.7326006","사료제조업","","","000","",
"198","사료제조업","02_04_05_P","6260000","626000050220150025","20151014","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 거제동  714번지 144호","부산광역시 연제구 해맞이로 23, 116동 2층 205호 (거제동,유림아시아드아파트상가)","","기억하개 펫푸드","20200727160409","U","2020-07-29 02:40:00.0","사료제조업(단미)","388108.114728373","188454.030819108","사료제조업","","","000","",
"199","사료제조업","02_04_05_P","6260000","626000050220150026","20151125","","01","영업/정상","0000","정상","","","","","","","","","부산광역시 남구 용호로159번길 94 (용호동)","","(주)서화제약","20151125101720","I","2019-03-23 02:20:03.0","사료제조업(수입)","392880.268663129","181864.088029051","사료제조업","","","000","",
"200","사료제조업","02_04_05_P","6260000","626000050220160003","20160302","","01","영업/정상","0000","정상","","","","","","","","","부산광역시 사하구 다대로 270-5 (장림동)","","내츄럴씨푸드","20160302105529","I","2019-03-23 02:20:03.0","사료제조업(수입)","380217.449819457","177237.32645709","사료제조업","","","000","",
"201","사료제조업","02_04_05_P","6260000","626000050220160004","20160308","","01","영업/정상","0000","정상","","","","","0517526754","","","","부산광역시 해운대구 대천로 88 (좌동)","","슈슈퍼피","20160322112301","I","2019-03-23 02:20:03.0","사료제조업(단미)","397832.618620356","188232.236228956","사료제조업","","","000","",
"202","사료제조업","02_04_05_P","6260000","626000050220160005","20160323","","01","영업/정상","0000","정상","","","","","0517277192","","","부산광역시 기장군 정관읍 예림리 109번지 4호","부산광역시 기장군 정관읍 산단7로 69","46026","(주)우진바이오","20160323135454","I","2019-03-23 02:20:03.0","사료제조업(수입)","401044.60389900000","204834.25801400000","사료제조업","","","000","",
"203","사료제조업","02_04_05_P","6260000","626000050220160006","20160325","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 민락동  171번지 27호","부산광역시 수영구 광안해변로255번길 32 (민락동)","","또리 펫 푸드","20160328142112","I","2019-03-23 02:20:03.0","사료제조업(단미)","393220.332062439","186212.937478452","사료제조업","","","000","",
"204","사료제조업","02_04_05_P","6260000","626000050220160008","20160408","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동  1445번지 80호","부산광역시 동래구 미남로132번길 41, 1층 (온천동)","","(주)디엘피컴퍼니","20160524080304","I","2019-03-23 02:20:03.0","사료제조업(배합)","388604.28323217","191612.573057203","사료제조업","","","L00","",
"205","사료제조업","02_04_05_P","6260000","626000050220160009","20160420","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동  55번지 1호 21세기센츄리시티 건물","부산광역시 남구 수영로 312, 지하1층 10호 (대연동,21세기센츄리시티건물)","","앙꼬맘마","20161208182301","I","2019-03-23 02:20:03.0","사료제조업(단미)","391411.212179843","184052.409245407","사료제조업","","","000","",
