"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"74","개인하수처리시설관리업(사업장)","09_30_03_P","3330000","333000053200100003","20011211","","03","폐업","2","폐업","20070105","","","","005105213436","","612809","부산광역시 해운대구 반여동 907-12","","","(주)석정크린텍","20080214141908","I","2018-08-31 23:59:59.0","하수처리, 폐기물처리 및 청소관련 서비스업","393210.131082061","191807.720448968","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","","","","",
"75","개인하수처리시설관리업(사업장)","09_30_03_P","3330000","333000053200200001","20020822","","03","폐업","2","폐업","20070810","","","","005107034884","","612070","부산광역시 해운대구 석대동 558-1","","","연어환경","20070810144942","I","2018-08-31 23:59:59.0","","","","분뇨등관련영업관리","","","","","","","","",
"76","개인하수처리시설관리업(사업장)","09_30_03_P","3330000","333000053200200002","20021220","","03","폐업","2","폐업","20150610","","","","","","612060","부산광역시 해운대구 반여동 763-78","부산광역시 해운대구 선수촌로207번가길 26  (반여동)","","일진환경","20150611134755","I","2018-08-31 23:59:59.0","","393307.096758991","192155.976778578","분뇨등관련영업관리","","","","","","","","",
"77","개인하수처리시설관리업(사업장)","09_30_03_P","3330000","333000053200600001","20060213","","03","폐업","2","폐업","20070105","","","","","","612061","부산광역시 해운대구 반여동 1355-19","부산광역시 해운대구 반여로 21  (반여동)","","(주)세일엔지니어링","20080214142058","I","2018-08-31 23:59:59.0","분뇨 처리업","392951.242519577","190453.463973418","분뇨등관련영업관리","분뇨 처리업","","","","","","","",
"78","개인하수처리시설관리업(사업장)","09_30_03_P","3330000","333000053201900001","20190218","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","051-743-0312","","","부산광역시 해운대구 재송동 1216 벽산이센텀클래스원","부산광역시 해운대구 센텀동로 99, 벽산이센텀클래스원 912호 (재송동)","48059","비알테크놀로지(주)","20200720141034","U","2020-07-22 02:40:00.0","","393607.260373715","188408.076687691","분뇨등관련영업관리","","","","","","","","",
"79","개인하수처리시설관리업(사업장)","09_30_03_P","3340000","334000053200000005","20000303","","01","영업/정상","11","영업","","","","","051 2657400","","604040","부산광역시 사하구 장림동 921","","","(주)코엔텍","20000814154050","I","2018-08-31 23:59:59.0","분뇨 및 축산폐기물 처리업","378735.89049941","176619.874913911","분뇨등관련영업관리","분뇨 및 축산폐기물 처리업","","","","","","","",
"80","개인하수처리시설관리업(사업장)","09_30_03_P","3340000","334000053200700001","20071205","","01","영업/정상","11","영업","","","","","","","","부산광역시 사하구 하단동 596-15","부산광역시 사하구 낙동남로 1376 (하단동)","49426","(주)정원환경개발","20171013143711","I","2018-08-31 23:59:59.0","","378824.101502951","180287.829011373","분뇨등관련영업관리","","","","","","","","",
"81","개인하수처리시설관리업(사업장)","09_30_03_P","3340000","334000053200000004","20000216","","03","폐업","2","폐업","20011207","","","","","","604762","부산광역시 사하구 하단동 1176 가락타운상가210호","","","동산환경엔지니어링(주)","20110303161454","I","2018-08-31 23:59:59.0","분뇨 및 축산폐기물 처리업","378592.907593612","179817.73255814","분뇨등관련영업관리","분뇨 및 축산폐기물 처리업","","","","","","","",
"82","개인하수처리시설관리업(사업장)","09_30_03_P","3340000","334000053201000001","20100727","","03","폐업","2","폐업","20190830","","","","0512478115","","604808","부산광역시 사하구 괴정동 328-17","","","녹수건설주식회사","20190830163435","U","2019-09-01 02:40:00.0","","382544.085676221","180133.289122155","분뇨등관련영업관리","","","","","","","","",
"83","개인하수처리시설관리업(사업장)","09_30_03_P","3340000","334000053200900001","20090902","","03","폐업","2","폐업","20100526","","","","","","","부산광역시 사하구 장림동 580","","","(주)세정바이오텍","20110304174459","I","2018-08-31 23:59:59.0","","379688.803735537","176725.707798423","분뇨등관련영업관리","","","","","","","","",
"84","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000002","19991203","","01","영업/정상","11","영업","","","","","","","609350","부산광역시 금정구 청룡동 350 경동102-1004","부산광역시 금정구 청룡예전로 74  (청룡동,경동102-1004)","","(주)세일엔지니어링","20000823091303","I","2018-08-31 23:59:59.0","","389733.275675892","199895.428934097","분뇨등관련영업관리","","","","","","","","",
"85","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000005","20000303","","01","영업/정상","11","영업","","","","","","","609320","부산광역시 금정구 부곡동 13-18","부산광역시 금정구 무학송로 147  (부곡동)","","(주)세일기술단","20000823093449","I","2018-08-31 23:59:59.0","","390524.9076906","195912.313267306","분뇨등관련영업관리","","","","","","","","",
"86","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000008","20000728","","01","영업/정상","11","영업","","","","","","","609320","부산광역시 금정구 부곡동 224-58","부산광역시 금정구 중앙대로1719번길 64  (부곡동)","","녹수건설(주)","20000909114130","I","2018-08-31 23:59:59.0","","390056.119590048","195179.149883628","분뇨등관련영업관리","","","","","","","","",
"87","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000009","20000728","","01","영업/정상","11","영업","","","","","051-583-7678","","609836","부산광역시 금정구 장전동 85-2","부산광역시 금정구 수림로 106 (장전동)","609836","(주)한화환경","20150320144204","I","2018-08-31 23:59:59.0","","389340.623215783","195345.060578255","분뇨등관련영업관리","","","","","","","","",
"88","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000022","20021014","","01","영업/정상","11","영업","","","","","","","609766","부산광역시 금정구 부곡동 244-7 부곡대우아파트 상가 1동 B9호","부산광역시 금정구 부산대학로 10 (부곡동)","609766","주식회사 원경엔지니어링","20140728084249","I","2018-08-31 23:59:59.0","","390226.191823568","194536.60816259","분뇨등관련영업관리","","","","","","","","",
"89","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000024","20030103","","01","영업/정상","11","영업","","","","","051-508-4272","","609843","부산광역시 금정구 청룡동 631-5","부산광역시 금정구 놀이마당로 27 (청룡동)","609843","(주)서건엔텍21","20150105150243","I","2018-08-31 23:59:59.0","","389655.108233455","199467.347062416","분뇨등관련영업관리","","","","","","","","",
"90","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053201000002","20100713","","01","영업/정상","11","영업","","","","","0516261618","","","부산광역시 금정구 부곡동 280-2","부산광역시 금정구 동부곡로23번길 30  (부곡동)","","(주)한신환경","20110216150550","I","2018-08-31 23:59:59.0","","390624.256291267","193959.335175462","분뇨등관련영업관리","","","","","","","","",
"91","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053201200001","20120126","","01","영업/정상","11","영업","","","","","051-804-9061","","609839","부산광역시 금정구 장전동 341-14","부산광역시 금정구 금정로 36 (장전동)","609839","(주)금목환경","20120126153108","I","2018-08-31 23:59:59.0","하수처리, 폐기물처리 및 청소관련 서비스업","389850.299321","194055.895287","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","","","","",
"92","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000015","20000919","","01","영업/정상","11","영업","","","","","","","609340","부산광역시 금정구 남산동 213-3","","","한라엔지니어링 주식회사","20001114171828","I","2018-08-31 23:59:59.0","","","","분뇨등관련영업관리","","","","","","","","",
"93","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000016","20001116","","01","영업/정상","11","영업","","","","","","","609420","부산광역시 금정구 금성동 978","부산광역시 금정구 공해2길 27  (금성동)","","(주)금정토건","20001116090958","I","2018-08-31 23:59:59.0","","387049.450756653","195700.678183585","분뇨등관련영업관리","","","","","","","","",
"94","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053201300001","20130522","","01","영업/정상","11","영업","","","","","051-912-6661","","","부산광역시 금정구 구서동 1009-4","부산광역시 금정구 두실로 37 (구서동)","46228","주식회사 이피엘","20210915154406","U","2021-09-17 02:40:00.0","","389848.51846645","197724.229426368","분뇨등관련영업관리","","","","","0","","0","",
"95","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000023","20021202","","03","폐업","2","폐업","20080703","20071231","","","","","609811","부산광역시 금정구 남산동 84-44","부산광역시 금정구 범어천로38번길 30  (남산동)","","(주)유성환경","20071101091533","I","2018-08-31 23:59:59.0","그외 기타 분류안된 모든 서비스업","390252.205564206","198691.191617025","분뇨등관련영업관리","그외 기타 분류안된 모든 서비스업","","","","","","","",
"96","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053201100001","20111229","","03","폐업","2","폐업","20120409","","","","","","609843","부산광역시 금정구 청룡동 44-15","부산광역시 금정구 청룡로 30-1 (청룡동)","609843","(주)고성인텍","20120409170411","I","2018-08-31 23:59:59.0","","390027.195360975","199378.846451463","분뇨등관련영업관리","","","","","","","","",
"97","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053201400001","20140115","","03","폐업","2","폐업","20140514","","","","0515521083","","609321","부산광역시 금정구 부곡동 244-3","부산광역시 금정구 중앙대로 1663 (부곡동)","609321","블루워터주식회사","20140515164026","I","2018-08-31 23:59:59.0","","390298.143755228","194640.53698599","분뇨등관련영업관리","","","","","","","","",
"98","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000003","20000208","","03","폐업","2","폐업","20021202","","","","","","609340","부산광역시 금정구 남산동 118-2","부산광역시 금정구 중앙대로 2018-1  (남산동)","","(주)영남종합환경","20071031141829","I","2018-08-31 23:59:59.0","","390362.019085097","198130.460636182","분뇨등관련영업관리","","","","","","","","",
"99","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000004","20000221","","03","폐업","2","폐업","20090525","","","","","","609323","부산광역시 금정구 부곡동 11-6","부산광역시 금정구 무학송로 142  (부곡동)","","(주)자연과사람","20090525095534","I","2018-08-31 23:59:59.0","","390550.02591516","195824.782809681","분뇨등관련영업관리","","","","","","","","",
"100","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000007","20000721","","03","폐업","2","폐업","20051201","","","","","","609390","부산광역시 금정구 장전동 230-21","부산광역시 금정구 금정로 125  (장전동)","","한일환경엔지니어링","20071031133918","I","2018-08-31 23:59:59.0","","389951.040994332","194939.520234304","분뇨등관련영업관리","","","","","","","","",
"101","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000010","20000821","","03","폐업","2","폐업","20040329","","","","","","609320","부산광역시 금정구 부곡동 301-2","부산광역시 금정구 중앙대로 1588  (부곡동)","","정화엔지니어링","20071031134224","I","2018-08-31 23:59:59.0","","390164.39123196","193886.458167067","분뇨등관련영업관리","","","","","","","","",
"102","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000006","20000628","","03","폐업","2","폐업","20191028","","","","","","609811","부산광역시 금정구 남산동 99-3","부산광역시 금정구 금강로 682-10  (남산동)","","주식회사 성강","20210913173123","U","2021-09-15 02:40:00.0","","390080.927521287","198539.252320493","분뇨등관련영업관리","","","","","0","","0","",
"103","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053200500006","20051007","","03","폐업","2","폐업","20141006","","","","5815972","","609811","부산광역시 금정구 남산동 101-33 2층","부산광역시 금정구 범어천로21번길 26  (남산동,2층)","","우리환경테크날리지","20141006175447","I","2018-08-31 23:59:59.0","","390180.194178895","198417.358025459","분뇨등관련영업관리","","","","","","","","",
"104","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053201000001","20100713","","03","폐업","2","폐업","20130101","","","","6251618","","","부산광역시 금정구 부곡동 280-2","부산광역시 금정구 동부곡로23번길 30  (부곡동)","","(주)한신환경","20130103110030","I","2018-08-31 23:59:59.0","하수, 폐수 및 분뇨 처리업","390624.256291267","193959.335175462","분뇨등관련영업관리","하수, 폐수 및 분뇨 처리업","","","","","","","",
"105","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000011","20000816","","03","폐업","2","폐업","20030103","","","","","","609390","부산광역시 금정구 장전동 213-3","부산광역시 금정구 금정로161번길 9  (장전동)","","(주)삼인건설","20071031134445","I","2018-08-31 23:59:59.0","","389930.217882545","195283.890774947","분뇨등관련영업관리","","","","","","","","",
"106","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000020","20011015","","03","폐업","2","폐업","20050720","","","","051 518 1024","","609815","부산광역시 금정구 남산동 952-12 혜인빌딩4층","부산광역시 금정구 금샘로 585  (남산동,혜인빌딩4층)","","이씨테크환경생명기술연구원","20071031140040","I","2018-08-31 23:59:59.0","그외 기타 분류안된 모든 서비스업","389621.325510809","199255.499468693","분뇨등관련영업관리","그외 기타 분류안된 모든 서비스업","","","","","","","",
"107","개인하수처리시설관리업(사업장)","09_30_03_P","3350000","335000053000000001","19990830","","03","폐업","2","폐업","20170608","","","","051-508-1202","","609350","부산광역시 금정구 청룡동 632-3","부산광역시 금정구 범어사로 423 (청룡동)","609843","(주)우일환경테크닉스","20170609091705","I","2018-08-31 23:59:59.0","","389635.415888168","199385.436227116","분뇨등관련영업관리","","","","","","","","",
"108","개인하수처리시설관리업(사업장)","09_30_03_P","3360000","336000053201200001","20120216","","01","영업/정상","11","영업","","","","","0513363351","","","부산광역시 강서구 대저1동 1191","부산광역시 강서구 대저로29번길 54 (대저1동)","46700","천호환경(주)","20190326112516","I","2019-03-28 02:20:07.0","","378045.177941748","192622.618764395","분뇨등관련영업관리","","","","","","","","",
"109","개인하수처리시설관리업(사업장)","09_30_03_P","3360000","336000053200100001","20011211","","01","영업/정상","11","영업","","","","","","","618210","부산광역시 강서구 녹산동 546-57","부산광역시 강서구 낙동남로582번가길 14  (녹산동)","","동산환경엔지니어링(주)","20160929143904","I","2018-08-31 23:59:59.0","","371767.995757446","180812.733614603","분뇨등관련영업관리","","","","","","","","",
"110","개인하수처리시설관리업(사업장)","09_30_03_P","3360000","336000053201000001","20100802","","01","영업/정상","11","영업","","","","","","","618802","부산광역시 강서구 강동동 3227-5","부산광역시 강서구 제도로 675  (강동동)","","주식회사 동양환경","20160929143840","I","2018-08-31 23:59:59.0","하수, 폐수 및 분뇨 처리업","374396.116306859","187682.783246198","분뇨등관련영업관리","하수, 폐수 및 분뇨 처리업","","","","","","","",
"111","개인하수처리시설관리업(사업장)","09_30_03_P","3360000","336000053200500001","20051130","","03","폐업","2","폐업","20121115","","","","","","618140","부산광역시 강서구 대저1동 3052-7","부산광역시 강서구 경전철로188번길 138  (대저1동)","","한일환경엔지니어링","20121115114208","I","2018-08-31 23:59:59.0","","379122.254409162","190794.005970883","분뇨등관련영업관리","","","","","","","","",
"112","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053199900001","19990921","","01","영업/정상","11","영업","","","","","051 863 1456","","611071","부산광역시 연제구 거제동 1-56","","","화송환경개발","20000908105135","I","2018-08-31 23:59:59.0","","","","분뇨등관련영업관리","","","","","","","","",
"113","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053199900002","19991013","","01","영업/정상","11","영업","","","","","051-866-2286","","611081","부산광역시 연제구 연산동 326-1","부산광역시 연제구 쌍미천로162번길 26 (연산동)","611814","(주)영우엔지니어링","20171128165010","I","2018-08-31 23:59:59.0","","390180.040182107","189522.647112875","분뇨등관련영업관리","","","","","","","","",
"114","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053199900003","19991101","","01","영업/정상","11","영업","","","","","0518670271","","","부산광역시 연제구 연산동 15-9 삼미빌딩","부산광역시 연제구 토곡로 40, 삼미빌딩 2층 (연산동)","47585","(주)우진비엠에스","20190719171525","U","2019-07-21 02:40:00.0","","391510.723085093","189015.632741686","분뇨등관련영업관리","","","","","","","","",
"115","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053200400001","20040429","","01","영업/정상","11","영업","","","","","051 751 9030","","","부산광역시 연제구 연산동 346-39","부산광역시 연제구 과정로278번길 29 (연산동)","47562","주식회사 부일그린","20181219091114","U","2018-12-21 02:40:00.0","","390869.786625481","189800.085504823","분뇨등관련영업관리","","","","","","","","",
"116","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053200600002","20060912","","01","영업/정상","11","영업","","","","","051)755-3835","","","부산광역시 연제구 연산동 458-10","부산광역시 연제구 온천천남로160번길 2 (연산동)","47568","(주)한솔이앤씨","20181218174434","U","2018-12-20 02:40:00.0","","391914.148712637","189894.529862768","분뇨등관련영업관리","","","","","","","","",
"117","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053200000001","20000215","","03","폐업","2","폐업","20040621","","","","051 757 3555","","611089","부산광역시 연제구 연산동 420-8","","","신성환경기술","20070712145135","I","2018-08-31 23:59:59.0","","","","분뇨등관련영업관리","","","","","","","","",
"118","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053200500002","20050621","","03","폐업","2","폐업","20110926","","","","","","611085","부산광역시 연제구 연산동 1507-7","부산광역시 연제구 거제천로 78  (연산동)","","(주)이수이엔텍","20111024131825","I","2018-08-31 23:59:59.0","","388752.660409711","188838.924924372","분뇨등관련영업관리","","","","","","","","",
"119","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053200600001","20060613","","03","폐업","2","폐업","20080822","","","","","","611087","부산광역시 연제구 연산동 667-4","","","(주)정우이엔지","20080903151300","I","2018-08-31 23:59:59.0","","","","분뇨등관련영업관리","","","","","","","","",
"120","개인하수처리시설관리업(사업장)","09_30_03_P","3370000","337000053200900001","20090729","","03","폐업","2","폐업","20141216","","","","051-501-2292","","611807","부산광역시 연제구 거제동 1234-24","부산광역시 연제구 아시아드대로65번나길 11 (거제동)","611807","예동환경기술","20141216143727","I","2018-08-31 23:59:59.0","","388128.396177479","189803.203722511","분뇨등관련영업관리","","","","","","","","",
"121","개인하수처리시설관리업(사업장)","09_30_03_P","3380000","338000053200000003","20000403","","01","영업/정상","11","영업","","","","","","","613110","부산광역시 수영구 민락동 151-10","","","진평건설(주)","20000904103124","I","2018-08-31 23:59:59.0","","393186.493059531","186723.145037892","분뇨등관련영업관리","","","","","","","","",
"122","개인하수처리시설관리업(사업장)","09_30_03_P","3380000","338000053200800001","20080123","","01","영업/정상","11","영업","","","","","0515288201","","613010","부산광역시 수영구 남천동 345 부광빌딩 302호","부산광역시 수영구 수영로 371  (남천동,부광빌딩 302호)","","(주)은경이엔지","20080123160959","I","2018-08-31 23:59:59.0","","391824.127485803","184397.064550496","분뇨등관련영업관리","","","","","","","","",
"123","개인하수처리시설관리업(사업장)","09_30_03_P","3380000","338000053200600002","20060718","","03","폐업","2","폐업","20100202","","","","","","613802","부산광역시 수영구 광안동 116-5 동트레아파트 상가 505호","","","(주)미래테크닉스","20100202160403","I","2018-08-31 23:59:59.0","","392612.309619041","186862.700818662","분뇨등관련영업관리","","","","","","","","",
"124","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053199900001","19991105","","01","영업/정상","11","영업","","","","","051 3135335","","617020","부산광역시 사상구 학장동 212-6","부산광역시 사상구 학장로248번길 76  (학장동)","","대성산업종합환경","20000830161356","I","2018-08-31 23:59:59.0","분뇨 처리업","381638.240678997","184486.787610632","분뇨등관련영업관리","분뇨 처리업","","","","","","","",
"125","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200000005","20000822","","01","영업/정상","11","영업","","","","","","","617721","부산광역시 사상구 감전동 152-2","부산광역시 사상구 새벽로 131 (감전동)","617721","(주)한음환경","20140115095604","I","2018-08-31 23:59:59.0","","380482.767624189","185582.274947583","분뇨등관련영업관리","","","","","","","","",
"126","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200000001","20000503","","01","영업/정상","11","영업","","","","","","","617814","부산광역시 사상구 덕포동 368-6","부산광역시 사상구 사상로 378 (덕포동)","617814","한국환경엔지니어링","20140115101359","I","2018-08-31 23:59:59.0","","380786.114513892","188372.27708858","분뇨등관련영업관리","","","","","","","","",
"127","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200000002","20000728","","01","영업/정상","11","영업","","","","","051-316-9212","","","부산광역시 사상구 주례동 935 4층","부산광역시 사상구 백양대로 483, 4층 (주례동)","46995","(주)영동엔지니어링","20220525143327","U","2022-05-27 02:40:00.0","","382070.620479643","185570.898130941","분뇨등관련영업관리","","","","","0","","0","",
"128","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200000004","20000810","","01","영업/정상","11","영업","","","","","051 3100252","","617051","부산광역시 사상구 감전동 502-1 마트월드B동126호","부산광역시 사상구 낙동대로 910  (감전동,마트월드B동126호)","","(주)조은환경","20010212175606","I","2018-08-31 23:59:59.0","분뇨 처리업","379554.826788136","184301.128962735","분뇨등관련영업관리","분뇨 처리업","","","","","","","",
"129","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200400003","20040921","","01","영업/정상","11","영업","","","","","051-303-2231","","","부산광역시 사상구 덕포동 373-8 3층","부산광역시 사상구 삼덕로45번길 75, 3층 (덕포동)","46947","(주)호정엔지니어링","20220525142619","U","2022-05-27 02:40:00.0","","380484.854218437","188288.05937236","분뇨등관련영업관리","","","","","0","","0","",
"130","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200300001","20030312","","03","폐업","2","폐업","20171026","","","","051 324 6013","","617841","부산광역시 사상구 학장동 173-15","부산광역시 사상구 학감대로 68-5  (학장동)","","(주)홍익환경","20171127151224","I","2018-08-31 23:59:59.0","","381575.923566507","184045.35464653","분뇨등관련영업관리","","","","","","","","",
"131","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200000003","20000810","","03","폐업","2","폐업","20050523","","","","051 3266940","","617052","부산광역시 사상구 감전동 116-7 삼주오피스텔802호","부산광역시 사상구 괘감로 131  (감전동,삼주오피스텔802호)","","(주)대림 지 테크","20070713143255","I","2018-08-31 23:59:59.0","분뇨 처리업","381144.366063273","185965.49006812","분뇨등관련영업관리","분뇨 처리업","","","","","","","",
"132","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200600001","20060307","","03","폐업","2","폐업","20070830","","","","","","","부산광역시 사상구 감전동 161-4","부산광역시 사상구 대동로 267  (감전동)","","(주)보국환경기술","20070802101702","I","2018-08-31 23:59:59.0","환경상담 및 관련 엔지니어링 서비스업","380879.017753643","185372.682348691","분뇨등관련영업관리","환경상담 및 관련 엔지니어링 서비스업","","","","","","","",
"133","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200500001","20050913","","03","폐업","2","폐업","20120806","","","","0513043531","","617814","부산광역시 사상구 덕포동 392-7","부산광역시 사상구 사상로341번길 64 (덕포동)","617814","주식회사 생","20120808114902","I","2018-08-31 23:59:59.0","","380372.075518484","188093.219323581","분뇨등관련영업관리","","","","","","","","",
"134","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200600002","20061002","","03","폐업","2","폐업","20090311","","","","05132205446","","617060","부산광역시 사상구 괘법동 580-21","부산광역시 사상구 새벽로 195  (괘법동)","","(주)홍해환경산업","20090311131725","I","2018-08-31 23:59:59.0","","380672.60158062","186180.038153169","분뇨등관련영업관리","","","","","","","","",
"135","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200400001","20040423","","03","폐업","2","폐업","20120206","","","","0513123351","","617030","부산광역시 사상구 엄궁동 159-1","부산광역시 사상구 낙동대로 722  (엄궁동)","","(주)천호환경","20120206174322","I","2018-08-31 23:59:59.0","","379364.542272391","182531.317837254","분뇨등관련영업관리","","","","","","","","",
"136","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200400002","20040510","","03","폐업","2","폐업","20150228","","","","","","617721","부산광역시 사상구 감전동 152-2","부산광역시 사상구 새벽로 131 (감전동)","617721","(주)신성종합환경","20150226134804","I","2018-08-31 23:59:59.0","","380482.767624189","185582.274947583","분뇨등관련영업관리","","","","","","","","",
"137","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053200900001","20090316","","03","폐업","2","폐업","20121002","","","","311-2822","","617060","부산광역시 사상구 괘법동 581-12 2층 (세롬2길 6)","부산광역시 사상구 새벽로202번길 14  (괘법동,2층 (세롬2길 6))","","대산환경","20121002114310","I","2018-08-31 23:59:59.0","","380773.070635","186209.6740755","분뇨등관련영업관리","","","","","","","","",
"138","개인하수처리시설관리업(사업장)","09_30_03_P","3390000","339000053201200001","20121113","","03","폐업","2","폐업","20141006","","","","","","617030","부산광역시 사상구 엄궁동 138-2","부산광역시 사상구 엄궁로 70-16, 207호 (엄궁동)","617030","아쿠아셀(주)","20141006173744","I","2018-08-31 23:59:59.0","","379809.907618382","182140.508159068","분뇨등관련영업관리","","","","","","","","",
"139","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053200000001","20000808","","01","영업/정상","11","영업","","","","","051 7221219","","619900","부산광역시 기장군 기장읍 동부리 113-3","","","(주)부화엔지니어링","20000831113727","I","2018-08-31 23:59:59.0","하수처리, 폐기물처리 및 청소관련 서비스업","","","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","","","","",
"140","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053200000002","20000818","","01","영업/정상","11","영업","","","","","","","619900","부산광역시 기장군 기장읍 동부리 284-4","","","동남엔바이로","20000830171027","I","2018-08-31 23:59:59.0","하수처리, 폐기물처리 및 청소관련 서비스업","","","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","","","","",
"141","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053200000003","20000904","","01","영업/정상","11","영업","","","","","051-722-6660","","619903","부산광역시 기장군 기장읍 대라리 406-3","부산광역시 기장군 기장읍 차성로 265","619903","(주)신라정화사","20220419151111","U","2022-04-21 02:40:00.0","","401391.375537312","195774.67538181","분뇨등관련영업관리","","","","","0","","0","",
"142","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053200400001","20040108","","01","영업/정상","11","영업","","","","","005107285600","","619963","부산광역시 기장군 정관읍 매학리 475-2","","","한독환경산업 주식회사","20040108133348","I","2018-08-31 23:59:59.0","폐기물 처리 및 오염방지시설 건설업","","","분뇨등관련영업관리","폐기물 처리 및 오염방지시설 건설업","","","","","","","",
"143","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053200400002","20041108","","01","영업/정상","11","영업","","","","","","","619901","부산광역시 기장군 기장읍 교리 331-1","","","(주)대진환경개발","20041108151820","I","2018-08-31 23:59:59.0","","","","분뇨등관련영업관리","","","","","","","","",
"144","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053201400001","20141010","","01","영업/정상","11","영업","","","","","051-721-8161","","619952","부산광역시 기장군 장안읍 반룡리 831-3","부산광역시 기장군 장안읍 장안산단1로 92","619952","(주)태진엔지니어링","20200604162752","U","2020-06-06 02:40:00.0","","405926.804044414","206457.785803911","분뇨등관련영업관리","","","","","","","","",
"145","개인하수처리시설관리업(사업장)","09_30_03_P","3400000","340000053201700001","20170328","","01","영업/정상","11","영업","","","","","0517273932","","","부산광역시 기장군 장안읍 좌천리 286-1","부산광역시 기장군 장안읍 좌천2길 36 (좌천슈퍼)","46033","비제이엔지니어링","20190408095902","U","2019-04-10 02:40:00.0","","403845.485106494","203912.486795312","분뇨등관련영업관리","","","","","","","","",
