"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"127","동물판매업","02_03_07_P","3330000","333000004520140005","20140715","","01","영업/정상","0000","정상","","","","","","0","","","부산광역시 해운대구 해운대로 *** (우동)","48095","독스21 해운대 우동점","20220428181039","I","2022-07-02 17:34:28.0","","396736.89626200000","187377.08817100000","동물판매업","동물판매업(일반)","000","0",
"128","동물판매업","02_03_07_P","3330000","333000004520140006","20140902","","01","영업/정상","0000","정상","","","","","704-9600","0","","부산광역시 해운대구 좌동 더퍼스트 오피스텔상가 ***호","부산광역시 해운대구 양운로**번길 ** (좌동)","48111","굿독(Good Dog)","20220428181040","I","2022-07-02 17:34:28.0","","398304.016430747","187579.08017232","동물판매업","동물판매업(일반)","000","0",
"129","동물판매업","02_03_07_P","3330000","333000004520150001","20150126","","01","영업/정상","0000","정상","","","","","0517817172","0","","","부산광역시 해운대구 재송*로 ** (재송동)","48052","뚱이네 애견샵","20220428181040","I","2022-07-02 17:34:28.0","","393901.658672262","190222.73338741","동물판매업","동물판매업(일반)","000","0",
"130","동물판매업","02_03_07_P","3330000","333000004520150004","20151113","","01","영업/정상","0000","정상","","","","","051-702-9311","0","","","부산광역시 해운대구 해운대로 ***, ***호 (좌동, 파밀리에펄시티)","48102","스타독스","20220428181040","I","2022-07-02 17:34:28.0","","398078.684969606","187745.354457441","동물판매업","동물판매업(일반)","000","0",
"131","동물판매업","02_03_07_P","3330000","333000004520160002","20200421","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 우동 ****","부산광역시 해운대구 센텀*로 ** (우동, 지하*층)","48058","오픈주","20220428181040","I","2022-07-02 17:34:28.0","","393825.0775182","187704.240302956","동물판매업","동물판매업(일반)","000","0",
"132","동물판매업","02_03_07_P","3330000","333000004520170001","20170105","","01","영업/정상","0000","정상","","","","","","0","","","부산광역시 해운대구 윗반송로**번길 ***, *층 (반송동)","48005","어메이징펫","20220428181040","I","2022-07-02 17:34:28.0","","396378.105021756","194894.494066685","동물판매업","동물판매업(일반)","000","0",
"133","동물판매업","02_03_07_P","3330000","333000004520170003","20170420","","01","영업/정상","0000","정상","","","","","051-744-6558","0","","","부산광역시 해운대구 센텀*로 **, ***-***호 (우동, 센텀뷰라움)","48060","알프 센텀","20220428181040","I","2022-07-02 17:34:28.0","","394294","187328","동물판매업","동물판매업(일반)","000","0",
"134","동물판매업","02_03_07_P","3330000","333000004520170004","20170717","","01","영업/정상","0000","정상","","","","","0517310087","0","","부산광역시 해운대구 중동 ***-*","부산광역시 해운대구 좌동로**번길 **, *층 (중동)","48082","견우","20220428181040","I","2022-07-02 17:34:28.0","","397856.956304803","187932.191357981","동물판매업","동물판매업(일반)","000","0",
"135","동물판매업","02_03_07_P","3330000","333000004520180001","20180119","","01","영업/정상","0000","정상","","","","","051-525-1110","0","","부산광역시 해운대구 반여동 ****-* 우방신세계아파트","부산광역시 해운대구 삼어로 **, ***동 *층 ***호 (반여동, 우방신세계아파트)","48046","제이애견#","20220428181040","I","2022-07-02 17:34:28.0","","392600.099900883","191419.517487613","동물판매업","동물판매업(일반)","000","0",
"136","동물판매업","02_03_07_P","3330000","333000004520180015","20180704","","01","영업/정상","0000","정상","","","","","051-704-1951","0","","부산광역시 해운대구 좌동 ****-* 대승프라자 ***호","부산광역시 해운대구 세실로 **, 대승프라자 ***호 (좌동)","48111","독앤걸즈","20220428181041","I","2022-07-02 17:34:28.0","","398385.454005229","187707.740295381","동물판매업","동물판매업(일반)","000","0",
"137","동물판매업","02_03_07_P","3330000","333000004520180020","20180719","","01","영업/정상","0000","정상","","","","","051-710-2002","0","","부산광역시 해운대구 중동 ****-*","부산광역시 해운대구 해운대해변로***번길 **, *층 (중동)","48096","펫코스(Pet-cose)","20220428181041","I","2022-07-02 17:34:28.0","","397433.66187173","187207.142025591","동물판매업","동물판매업(일반)","000","0",
"138","동물판매업","02_03_07_P","3330000","333000004520190010","20190429","","01","영업/정상","0000","정상","","","","","051-852-6675","0","","부산광역시 해운대구 중동 ***-*","부산광역시 해운대구 좌동로 ** (중동)","48102","24h알프동물메디컬","20220629101642","U","2022-07-02 17:34:28.0","","397840.701696318","187816.43708326","동물판매업","동물판매업(일반)","000","0",
"139","동물판매업","02_03_07_P","3330000","333000004520190015","20190521","","01","영업/정상","0000","정상","","","","","051-704-7581","0","","부산광역시 해운대구 우동 ***-* 해운대한솔솔파크","부산광역시 해운대구 해운대로 *** (우동, 해운대한솔솔파크)","48093","키티앤퍼피","20220428181042","I","2022-07-02 17:34:28.0","","396159.631750183","186709.540449047","동물판매업","동물판매업(일반)","000","0",
"140","동물판매업","02_03_07_P","3340000","334000004520080002","20080912","","01","영업/정상","0000","정상","","","","","204-0046","","","부산광역시 사하구 하단동 ***-**","","","다인애견","20220428181034","I","2022-07-02 17:34:28.0","","379091.980766967","180953.660491294","동물판매업","동물판매업(일반)","000","0",
"141","동물판매업","02_03_07_P","3340000","334000004520090001","20090108","","01","영업/정상","0000","정상","","","","","204-7568","","","부산광역시 사하구 괴정동 ***-*","","","큐티애견","20220428181034","I","2022-07-02 17:34:28.0","","381879.585722372","179834.707102778","동물판매업","동물판매업(일반)","000","0",
"142","동물판매업","02_03_07_P","3340000","334000004520100003","20100422","","01","영업/정상","0000","정상","","","","","293-1581","","","부산광역시 사하구 괴정동 ****-**","","","회원애견","20220428181034","I","2022-07-02 17:34:28.0","","380659.082503622","179703.951036247","동물판매업","동물판매업(일반)","000","0",
"143","동물판매업","02_03_07_P","3340000","334000004520100005","20100614","","01","영업/정상","0000","정상","","","","","206-5521","","","부산광역시 사하구 괴정동 ****-**","","","아름이네강아지","20220428181034","I","2022-07-02 17:34:28.0","","380645.129870976","179707.570601768","동물판매업","동물판매업(일반)","000","0",
"144","동물판매업","02_03_07_P","3340000","334000004520120001","20120302","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사하구 당리동 ***-****","부산광역시 사하구 승학로 ** (당리동)","","쭈야애견샵","20220428181034","I","2022-07-02 17:34:28.0","","379890.097243021","180289.132476406","동물판매업","동물판매업(일반)","000","0",
"145","동물판매업","02_03_07_P","3340000","334000004520120002","20120515","","01","영업/정상","0000","정상","","","","","051-806-8991","","","부산광역시 사하구 다대동 **-****","부산광역시 사하구 다대로 *** (다대동)","","유리애견","20220428181035","I","2022-07-02 17:34:28.0","","380447.634279681","176134.159471473","동물판매업","동물판매업(일반)","000","0",
"146","동물판매업","02_03_07_P","3340000","334000004520120003","20120515","","01","영업/정상","0000","정상","","","","","","","","부산광역시 사하구 장림동 ****-**** 롯데마트 사하점","부산광역시 사하구 을숙도대로 *** (장림동)","","롯데마트 사하점 수족관","20220428181035","I","2022-07-02 17:34:28.0","","379719.031458622","177973.843364907","동물판매업","동물판매업(일반)","L00","0",
"147","동물판매업","02_03_07_P","3340000","334000004520120006","20121109","","01","영업/정상","0000","정상","","","","","051-264-8275","","","부산광역시 사하구 장림동 ****-**** 롯데마트 *층","부산광역시 사하구 을숙도대로 *** (감천동, 롯데마트 *층)","","쿨펫동물병원","20220428181035","I","2022-07-02 17:34:28.0","","379719.031458622","177973.843364907","동물판매업","동물판매업(일반)","000","0",
"148","동물판매업","02_03_07_P","3340000","334000004520160001","20160229","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 하단동 ***-*","부산광역시 사하구 낙동대로 *** (하단동)","49309","큐티독","20220428181035","I","2022-07-02 17:34:28.0","","379115.336580753","180795.604855305","동물판매업","동물판매업(일반)","000","0",
"149","동물판매업","02_03_07_P","3340000","334000004520160003","20130507","","01","영업/정상","0000","정상","","","","","792-8601","","","부산광역시 사하구 장림동 ***","부산광역시 사하구 다대로 *** (장림동)","49458","홈플러스스토어즈","20220428181035","I","2022-07-02 17:34:28.0","","380356.697150584","177733.129142587","동물판매업","동물판매업(일반)","L00","0",
"150","동물판매업","02_03_07_P","3340000","334000004520180010","20180528","","01","영업/정상","0000","정상","","","","","051-206-3510","0","","부산광역시 사하구 괴정동 ***-**","부산광역시 사하구 사하로 ***-* (괴정동)","49360","아이러브 애견","20220428181036","I","2022-07-02 17:34:28.0","","381733.669283087","179217.088610275","동물판매업","동물판매업(일반)","000","0",
"151","동물판매업","02_03_07_P","3340000","334000004520180019","20180822","","01","영업/정상","0000","정상","","","","","051-266-3268","0","","부산광역시 사하구 다대동 **-*","부산광역시 사하구 다대로 *** (다대동)","49514","도그라이프","20220428181037","I","2022-07-02 17:34:28.0","","380515.298639057","176066.979442777","동물판매업","동물판매업(일반)","000","0",
"152","동물판매업","02_03_07_P","3340000","334000004520180022","20180910","","01","영업/정상","0000","정상","","","","","051-205-0223","0","","부산광역시 사하구 당리동 ***-**","부산광역시 사하구 낙동대로***번길 * (당리동)","49398","똥강아지","20220428181037","I","2022-07-02 17:34:28.0","","380289.389113675","179783.940763934","동물판매업","동물판매업(일반)","000","0",
"153","동물판매업","02_03_07_P","3340000","334000004520180023","20180910","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 다대동 ****","부산광역시 사하구 다대로 *** (다대동)","49523","다키애견","20220428181037","I","2022-07-02 17:34:28.0","","379851.57394941","175087.296427656","동물판매업","동물판매업(일반)","000","0",
"154","동물판매업","02_03_07_P","3340000","334000004520180048","20181130","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 당리동 ***-**","부산광역시 사하구 괴정로 ***-* (당리동)","49411","미엘 캣터리","20220428181038","I","2022-07-02 17:34:28.0","","380143.88644269","179891.719171312","동물판매업","동물판매업(일반)","000","0",
"155","동물판매업","02_03_07_P","3340000","334000004520190009","20191016","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 다대동 ***","부산광역시 사하구 다대로 ***-*, *층 (다대동)","49524","우리집 막내","20220428181039","I","2022-07-02 17:34:28.0","","379750.761867226","174822.951508413","동물판매업","동물판매업(일반)","000","0",
"156","동물판매업","02_03_07_P","3340000","334000004520190010","20191121","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 하단동 ***-**","부산광역시 사하구 동매로 **, *층 (하단동)","49415","바른개 생활","20220428181039","I","2022-07-02 17:34:28.0","","379109.434914492","179962.977543092","동물판매업","동물판매업(일반)","000","0",
"157","동물판매업","02_03_07_P","3340000","334000004520200008","20201020","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 장림동 ***-*","부산광역시 사하구 하신중앙로 *, *층 (장림동)","49476","빨강머리 앤","20220428181039","I","2022-07-02 17:34:28.0","","379133.970486529","177395.383648385","동물판매업","동물판매업(일반)","000","0",
"158","동물판매업","02_03_07_P","3340000","334000004520210003","20210509","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 다대동 ***","부산광역시 사하구 다대로 ***-*, *층 (다대동)","49524","애기멍살롱","20220428181039","I","2022-07-02 17:34:28.0","","379750.761867226","174822.951508413","동물판매업","동물판매업(일반)","000","0",
"159","동물판매업","02_03_07_P","3350000","335000004520090003","20080902","","01","영업/정상","0000","정상","","","","","051-526-0901","0","","부산광역시 금정구 서동 ***","부산광역시 금정구 서동로 *** (서동)","46318","멍멍아 노~올자","20220428181024","I","2022-07-02 17:34:28.0","","391345.505244303","192803.658019795","동물판매업","동물판매업(일반)","000","0",
"160","동물판매업","02_03_07_P","3350000","335000004520100004","20101221","","01","영업/정상","0000","정상","","","","","051-514-2470","","","부산광역시 금정구 부곡동 ***-* 롯데마트 금정점 *층","부산광역시 금정구 중앙대로 **** (부곡동,롯데마트 금정점 *층)","","쿨펫 롯데마트 금정점","20220428181024","I","2022-07-02 17:34:28.0","","390319.153766629","195305.783615849","동물판매업","동물판매업(일반)","000","0",
"161","동물판매업","02_03_07_P","3350000","335000004520120002","20120810","","01","영업/정상","0000","정상","","","","","606-1054","0","","부산광역시 금정구 구서동 ***","부산광역시 금정구 중앙대로****번길 ** (구서동)","","이마트 금정점","20220428181024","I","2022-07-02 17:34:28.0","","390208.09260128","196546.356333373","동물판매업","동물판매업(일반)","L00","0",
"162","동물판매업","02_03_07_P","3350000","335000004520140001","20140513","","01","영업/정상","0000","정상","","","","","523-9300","0","","부산광역시 금정구 서동 ***-***","부산광역시 금정구 서동로 ***-* (서동)","46318","예쁜강아지","20220428181024","I","2022-07-02 17:34:28.0","","391271.207167729","192732.190703409","동물판매업","동물판매업(일반)","000","0",
"163","동물판매업","02_03_07_P","3350000","335000004520140002","20140603","","01","영업/정상","0000","정상","","","","","514-5678","0","","부산광역시 금정구 장전동 ***-**","부산광역시 금정구 금정로 ***-* (장전동)","46283","츄츄애견","20220428181025","I","2022-07-02 17:34:28.0","","389958.039187704","195049.858846443","동물판매업","동물판매업(일반)","000","0",
"164","동물판매업","02_03_07_P","3350000","335000004520180001","20180323","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 장전동 ***-*","부산광역시 금정구 수림로 **, *층 (장전동)","46282","네로는 검은고양이","20220428181025","I","2022-07-02 17:34:28.0","","389739.368066315","195385.1000803","동물판매업","동물판매업(일반)","000","0",
"165","동물판매업","02_03_07_P","3350000","335000004520180019","20180705","","01","영업/정상","0000","정상","","","","","0515834144","0","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금강로 ***-* (구서동)","46242","펫미인","20220428181027","I","2022-07-02 17:34:28.0","","390003.683240323","196328.165992889","동물판매업","동물판매업(일반)","000","0",
"166","동물판매업","02_03_07_P","3350000","335000004520180054","20181115","","01","영업/정상","0000","정상","","","","","051-852-3790","0","","부산광역시 금정구 장전동 ***-**","부산광역시 금정구 금정로***번길 **, 지하*층 (장전동)","46283","심즈펫","20220428181028","I","2022-07-02 17:34:28.0","","389885.086722553","195303.073232284","동물판매업","동물판매업(일반)","000","0",
"167","동물판매업","02_03_07_P","3350000","335000004520190005","20190215","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 남산동 ***-**","부산광역시 금정구 금강로 ***, *층 (남산동)","46223","캣츠타운","20220428181028","I","2022-07-02 17:34:28.0","","390015.937245301","198388.32790422","동물판매업","동물판매업(일반)","000","0",
"168","동물판매업","02_03_07_P","3350000","335000004520190006","20190308","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 장전동 ***-***","부산광역시 금정구 금정로**번길 **, *층 (장전동)","46291","고양이카페 랙돌","20220428181028","I","2022-07-02 17:34:28.0","","390012.040961868","194264.543421566","동물판매업","동물판매업(일반)","000","0",
"169","동물판매업","02_03_07_P","3350000","335000004520190009","20190423","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 구서동 **-* 태광연립","부산광역시 금정구 금정로***번길 **, *층 ***호 (구서동, 태광연립)","46243","박냥이","20220428181028","I","2022-07-02 17:34:28.0","","390234.464409041","196317.652938597","동물판매업","동물판매업(일반)","000","0",
"170","동물판매업","02_03_07_P","3350000","335000004520200002","20200506","","01","영업/정상","0000","정상","","","","","051-517-8350","0","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금강로 ***, *층 (구서동)","46228","애견훈련소 보담","20220428181028","I","2022-07-02 17:34:28.0","","389905.916212995","197419.826391808","동물판매업","동물판매업(일반)","000","0",
"171","동물판매업","02_03_07_P","3350000","335000004520210013","20211207","","01","영업/정상","0000","정상","","","","","051-515-3719","0","","부산광역시 금정구 장전동 ***-*","부산광역시 금정구 식물원로 **(장전동)","46297","금빛펫스토어","20220428181030","I","2022-07-02 17:34:28.0","","389697.631769027","193741.761380448","동물판매업","동물판매업(일반)","000","0",
"172","동물판매업","02_03_07_P","3360000","336000004520180004","20180430","","01","영업/정상","0000","정상","","","","","0519417333","0","","부산광역시 강서구 신호동 ***-*","부산광역시 강서구 신호산단*로**번가길 ** (신호동)","46759","쥬쥬펫살롱","20220428181025","I","2022-07-02 17:34:28.0","","371540.549400927","177824.292436658","동물판매업","동물판매업(일반)","000","0",
"173","동물판매업","02_03_07_P","3360000","336000004520180011","20180622","","01","영업/정상","0000","정상","","","","","201-3368","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지오션시티*로 **, ***호 (명지동)","46764","홍's살롱","20220428181026","I","2022-07-02 17:34:28.0","","373569.291010657","177601.360940585","동물판매업","동물판매업(일반)","000","0",
"174","동물판매업","02_03_07_P","3360000","336000004520190006","20190412","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-* 더샵 명지퍼스트월드 *단지","부산광역시 강서구 명지국제*로 **, ***호 (명지동, 더샵 명지퍼스트월드 *단지)","46726","조으냥","20220428181028","I","2022-07-02 17:34:28.0","","373735.179018815","179050.378104766","동물판매업","동물판매업(일반)","000","0",
"175","동물판매업","02_03_07_P","3360000","336000004520190008","20190717","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지국제*로 ***, 디엔씨빌딩 ***호 (명지동)","46726","아이비도그","20220428181028","I","2022-07-02 17:34:28.0","","375397.641233756","179270.217969623","동물판매업","동물판매업(일반)","000","0",
"176","동물판매업","02_03_07_P","3360000","336000004520190014","20191101","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 **** 스타필드 시티 명지점","부산광역시 강서구 명지국제*로 ***, 스타필드 시티 명지점 *층 ****호 (명지동)","46726","펫피플 스타필드명지점","20220428181028","I","2022-07-02 17:34:28.0","","374851.695086299","178805.753601582","동물판매업","동물판매업(일반)","L00","0",
"177","동물판매업","02_03_07_P","3360000","336000004520200014","20200825","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지국제*로 **, ***호 (명지동)","46726","개츠비 켄넬","20220428181029","I","2022-07-02 17:34:28.0","","374105.463802319","178726.266854823","동물판매업","동물판매업(일반)","000","0",
"178","동물판매업","02_03_07_P","3360000","336000004520200019","20201204","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지국제*로***번길 **, *층 (명지동)","46726","LOB켄넬","20220428181029","I","2022-07-02 17:34:28.0","","375277.750252591","180241.053817172","동물판매업","동물판매업(일반)","000","0",
"179","동물판매업","02_03_07_P","3360000","336000004520210008","20210608","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 신호동 ***-**","부산광역시 강서구 신호산단*로**번길 **, *층 (신호동)","46760","일번지견식","20220428181030","I","2022-07-02 17:34:28.0","","370936.02436193","177354.631332414","동물판매업","동물판매업(일반)","000","0",
"180","동물판매업","02_03_07_P","3360000","336000004520210011","20210823","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저*동 ****","부산광역시 강서구 경전철로 ***-*(대저*동)","46719","에이펫","20220428181030","I","2022-07-02 17:34:28.0","","378704.881145101","190412.510733194","동물판매업","동물판매업(일반)","000","0",
"181","동물판매업","02_03_07_P","3360000","336000004520220009","20220420","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지국제*로***번길 **-*, *층 (명지동)","46773","밀크푸딩 켄넬","20220428181031","I","2022-07-02 17:34:28.0","","375053.52541699","180806.893817622","동물판매업","동물판매업(일반)","000","0",
"182","동물판매업","02_03_07_P","3360000","336000004520220010","20220502","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-* 도형건설","부산광역시 강서구 명지국제*로 **, 도형건설 ***호호 (명지동)","46726","와우펫앤쥬 부산점","20220502165214","I","2022-07-02 17:34:28.0","","373350.085112146","178669.017636246","동물판매업","동물판매업(일반)","000","0",
"183","동물판매업","02_03_07_P","3360000","336000004520220011","20220616","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 명지동 ****-*","부산광역시 강서구 명지국제*로**번길 **, *동 *층 ***호 (명지동)","46726","뽀글리","20220616160452","I","2022-07-02 17:34:28.0","","374123.635251319","178834.892754919","동물판매업","동물판매업(일반)","000","0",
"184","동물판매업","02_03_07_P","3370000","337000004520180001","20180417","","01","영업/정상","0000","정상","","","","","051-866-0888","0","","부산광역시 연제구 연산동 **** 연산동 일동 미라주 더 스타 ***동 ***호","부산광역시 연제구 반송로 **, ***동 ***호 (연산동, 연산동 일동 미라주 더 스타)","47552","개청순한고양이","20220428181040","I","2022-07-02 17:34:28.0","","390141.062134838","189907.233037021","동물판매업","동물판매업(일반)","000","0",
"185","동물판매업","02_03_07_P","3370000","337000004520180037","20180927","","01","영업/정상","0000","정상","","","","","051-853-7578","0","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 연수로 ** (연산동)","47607","제이펫","20220428181050","I","2022-07-02 17:34:28.0","","389553.244745066","188196.935324236","동물판매업","동물판매업(일반)","000","0",
"186","동물판매업","02_03_07_P","3370000","337000004520180040","20181121","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 연수로**번길 ***, *층 (연산동)","47606","부산고양이분양 나비캣","20220428181050","I","2022-07-02 17:34:28.0","","389059.087300163","188492.86771454","동물판매업","동물판매업(일반)","000","0",
"187","동물판매업","02_03_07_P","3370000","337000004520210009","20210831","","01","영업/정상","0000","정상","","","","","051-853-1312","0","","부산광역시 연제구 거제동 ***-**","부산광역시 연제구 거제대로 ***(거제동)","47546","애니클로","20220428181054","I","2022-07-02 17:34:28.0","","388482.904040182","188889.617444866","동물판매업","동물판매업(일반)","000","0",
"188","동물판매업","02_03_07_P","3370000","337000004520210013","20211108","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 거제동 ***-**","부산광역시 연제구 거제대로***번길 **(거제동)","47547","몽몽드","20220428181054","I","2022-07-02 17:34:28.0","","388599.869273021","188539.301487157","동물판매업","동물판매업(일반)","000","0",
"189","동물판매업","02_03_07_P","3370000","337000004520120002","20120828","","01","영업/정상","0000","정상","","","","","","","","부산광역시 연제구 연산동 ***-*","부산광역시 연제구 반송로 ** (연산동)","","서울아쿠아룸(홈플러스 연산점)","20220428181037","I","2022-07-02 17:34:28.0","","390220.95452402","189976.508572936","동물판매업","동물판매업(일반)","000","0",
"190","동물판매업","02_03_07_P","3370000","337000004520120004","20120828","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ***-*","부산광역시 연제구 연수로 ** (연산동)","","로얄수족관","20220428181038","I","2022-07-02 17:34:28.0","","389532.511756755","188309.453546847","동물판매업","동물판매업(일반)","000","0",
"191","동물판매업","02_03_07_P","3370000","337000004520150003","20150901","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 연제구 연산동 ***-**","부산광역시 연제구 과정로***번길 * (연산동)","47559","미유펫 강아지고양이 부산본점","20220428181039","I","2022-07-02 17:34:28.0","","390337.754880927","189955.214017011","동물판매업","동물판매업(일반)","000","0",
"192","동물판매업","02_03_07_P","3370000","337000004520160001","20161028","","01","영업/정상","0000","정상","","","","","862-8668","0","","","부산광역시 연제구 거제대로 *** (거제동)","47546","거제동물병원","20220428181040","I","2022-07-02 17:34:28.0","","388487.554966093","188882.069867058","동물판매업","동물판매업(일반)","000","0",
"193","동물판매업","02_03_07_P","3380000","338000004520100001","20100719","","01","영업/정상","0000","정상","","","","","051-759-5285","","","부산광역시 수영구 민락동 ***-**","부산광역시 수영구 감포로**번길 ** (민락동)","","웰빙펫","20220428181008","I","2022-07-02 17:34:28.0","","392988.241107024","187312.127821045","동물판매업","동물판매업(일반)","000","0",
"194","동물판매업","02_03_07_P","3380000","338000004520130005","20080225","","01","영업/정상","0000","정상","","","","","754-4477","0","","부산광역시 수영구 광안동","부산광역시 수영구 수영로 *** (광안동)","48264","털보애견","20220428181009","I","2022-07-02 17:34:28.0","","392553.740827806","186657.831950958","동물판매업","동물판매업(일반)","000","0",
"195","동물판매업","02_03_07_P","3380000","338000004520130012","20080411","","01","영업/정상","0000","정상","","","","","761-2626","","","부산광역시 수영구 광안동 **-*","부산광역시 수영구 감포로 ** (광안동)","48266","명문애견","20220428181009","I","2022-07-02 17:34:28.0","","392896.03677449","187332.829901575","동물판매업","동물판매업(일반)","000","0",
"196","동물판매업","02_03_07_P","3380000","338000004520140001","20140422","","01","영업/정상","0000","정상","","","","","051-626-9992","0","","부산광역시 수영구 남천동 *-*","부산광역시 수영구 광남로**번길 ** (남천동)","48304","그루멍(groomung)","20220428181009","I","2022-07-02 17:34:28.0","","392525.568786778","185047.886458128","동물판매업","동물판매업(일반)","000","0",
"197","동물판매업","02_03_07_P","3380000","338000004520140002","20140625","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 수영동 ***-**","부산광역시 수영구 구락로 ** (수영동)","48225","앰플스위트","20220428181009","I","2022-07-02 17:34:28.0","","392857.042705167","187989.00482374","동물판매업","동물판매업(일반)","000","0",
"198","동물판매업","02_03_07_P","3380000","338000004520150004","20151211","","01","영업/정상","0000","정상","","","","","","0","","","부산광역시 수영구 수영로 ***-* (광안동)","48300","펫살롱 코코","20220428181009","I","2022-07-02 17:34:28.0","","392405.978847537","185832.304164589","동물판매업","동물판매업(일반)","000","0",
"199","동물판매업","02_03_07_P","3380000","338000004520150005","20151217","","01","영업/정상","0000","정상","","","","","","0","","","부산광역시 수영구 남천동로***번길 **, *층 (남천동)","48304","바우스토리","20220428181009","I","2022-07-02 17:34:28.0","","392549.955078033","185096.233838025","동물판매업","동물판매업(일반)","000","0",
"200","동물판매업","02_03_07_P","3380000","338000004520160001","20220523","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 수영동 ***-*","부산광역시 수영구 망미번영로**번길 ***, *층 (수영동)","48232","쁘띠몽 펫샵","20220523183809","U","2022-07-02 17:34:28.0","","392517.301326432","187587.681902817","동물판매업","동물판매업(일반)","000","0",
"201","동물판매업","02_03_07_P","3380000","338000004520170001","20170414","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 민락동 ***-*","부산광역시 수영구 광남로 ***-*, *층 (민락동)","48286","개키우는오빠 Love&Dog","20220428181009","I","2022-07-02 17:34:28.0","","393269.543893987","186441.977215265","동물판매업","동물판매업(일반)","000","0",
"202","동물판매업","02_03_07_P","3380000","338000004520180006","20180612","","01","영업/정상","0000","정상","","","","","051-755-1312","0","","부산광역시 수영구 광안동 ****-**","부산광역시 수영구 망미로*번길 ** (광안동)","48240","두두펫케어","20220428181010","I","2022-07-02 17:34:28.0","","392051.869555769","187789.382586716","동물판매업","동물판매업(일반)","000","0",
"203","동물판매업","02_03_07_P","3380000","338000004520180019","20180906","","01","영업/정상","0000","정상","","","","","0517534490","0","","부산광역시 수영구 광안동 ***-*","부산광역시 수영구 수영로***번길 **, *층 (광안동)","48302","프란다스의 개","20220428181010","I","2022-07-02 17:34:28.0","","392616.769378298","185545.635422529","동물판매업","동물판매업(일반)","000","0",
"204","동물판매업","02_03_07_P","3380000","338000004520180026","20180920","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 망미동 ***-*","부산광역시 수영구 구락로**번길 * (망미동)","48216","우리애견","20220428181010","I","2022-07-02 17:34:28.0","","392774.432583206","188106.708905261","동물판매업","동물판매업(일반)","000","0",
"205","동물판매업","02_03_07_P","3380000","338000004520190013","20190508","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 수영구 수영동 ***-*","부산광역시 수영구 망미번영로**번길 ** (수영동)","48231","LOUISMONG(루이몽)","20220428181011","I","2022-07-02 17:34:28.0","","392196.946068359","187906.65671562","동물판매업","동물판매업(일반)","000","0",
