"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"661","식품소분업","07_22_08_P","3340000","3340000-109-2017-00024","20171220","","01","영업/정상","01","영업","","","","","","","604848","부산광역시 사하구 하단동 620-8","부산광역시 사하구 제석로17번길 1, 1층 (하단동)","49408","오성푸드","20171220142737","I","2018-08-31 23:59:59.0","식품소분업","379620.802892614","180066.139513216","식품소분업","","","","","","","","","","","","","","N","0","","","",
"662","식품소분업","07_22_08_P","3340000","3340000-109-2018-00001","20180119","","01","영업/정상","01","영업","","","","","051 262 4980","5.00","604845","부산광역시 사하구 장림동 333-2 지원시티파크 아파트","부산광역시 사하구 장림번영로 50, 1층 101~104호 (장림동, 지원시티파크 아파트)","49482","홈마트장림점","20190409115545","U","2019-04-11 02:40:00.0","식품소분업","379677.110328236","177470.4537142","식품소분업","","","","","","","","","","","자가","","","N","0","","","",
"663","식품소분업","07_22_08_P","3340000","3340000-109-2010-00002","20100311","","01","영업/정상","01","영업","","","","","051 294 8234","47.36","604846","부산광역시 사하구 장림동 463-3","부산광역시 사하구 다대로354번길 71 (장림동)","49469","(주)경맥","20130319121955","I","2018-08-31 23:59:59.0","식품소분업","379949.621765667","176329.790234569","식품소분업","","","","","","","0","0","0","0","임대","","","N","0","","","",
"664","식품소분업","07_22_08_P","3340000","3340000-109-2010-00007","20100914","","01","영업/정상","01","영업","","","","","051 263 0125","60.00","604827","부산광역시 사하구 다대동 1522-7","부산광역시 사하구 다산로 12 (다대동)","49500","선진식품","20180124145816","I","2018-08-31 23:59:59.0","식품소분업","378689.412336722","174493.613000173","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"665","식품소분업","07_22_08_P","3340000","3340000-109-2011-00001","20110315","","01","영업/정상","01","영업","","","","","051 2610112","11.36","604827","부산광역시 사하구 다대동 1551-16 B 101호","부산광역시 사하구 다대낙조2길 215 (다대동,B 101호)","49503","다대마트","20130319150654","I","2018-08-31 23:59:59.0","식품소분업","379594.935538839","174211.496764498","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"666","식품소분업","07_22_08_P","3340000","3340000-109-2016-00004","20160203","","01","영업/정상","01","영업","","","","","051 263 7249","9.60","604842","부산광역시 사하구 장림동 1108-15","부산광역시 사하구 하신중앙로27번길 15, 1층 (장림동)","49477","(주)에이치엔푸드","20160203163522","I","2018-08-31 23:59:59.0","식품소분업","378973.72168511","177565.668835905","식품소분업","","","","","","","","","","","","","","N","0","","","",
"667","식품소분업","07_22_08_P","3340000","3340000-109-2016-00005","20160412","","01","영업/정상","01","영업","","","","","051 712 6605","140.30","604818","부산광역시 사하구 구평동 112-1","부산광역시 사하구 을숙도대로 717, 2,4층 (구평동)","49396","(주)부산해사랑","20170118105323","I","2018-08-31 23:59:59.0","식품소분업","380894.643549684","178097.849762746","식품소분업","","","","","","","","","","","","","","N","0","","","",
"668","식품소분업","07_22_08_P","3340000","3340000-109-2016-00009","20160531","","01","영업/정상","01","영업","","","","","051 265 3731","128.00","604842","부산광역시 사하구 장림동 1081-9","부산광역시 사하구 다대로1066번길 47, 2층 (장림동)","49478","송정","20220204100310","U","2022-02-06 02:40:00.0","식품소분업","378428.966209849","177298.418573324","식품소분업","","","","","","","","","","","","","","N","0","","","",
"669","식품소분업","07_22_08_P","3340000","3340000-109-2012-00001","20120131","","01","영업/정상","01","영업","","","","","051 204 5501","95.00","604836","부산광역시 사하구 신평동 481","부산광역시 사하구 장평로 269 (신평동)","49421","(주)삼진글로벌넷","20161118133230","I","2018-08-31 23:59:59.0","식품소분업","379810.736552659","178593.746570639","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"670","식품소분업","07_22_08_P","3340000","3340000-109-2018-00017","20181015","","01","영업/정상","01","영업","","","","","","","604824","부산광역시 사하구 다대동 680-32","부산광역시 사하구 다대동로6번길 17, 4층 (다대동)","49526","주식회사 합리적인푸드","20210419130528","U","2021-04-21 02:40:00.0","식품소분업","379820.633237456","174495.465315165","식품소분업","","","","","","","","","","","","","","N","0","","","",
"671","식품소분업","07_22_08_P","3340000","3340000-109-2018-00019","20181123","","01","영업/정상","01","영업","","","","","051 265 9181","61.36","604842","부산광역시 사하구 장림동 1086-8","부산광역시 사하구 다산로 271, B동 3층 (장림동)","49478","(주)동하씨푸드","20181127165609","U","2018-11-29 02:40:00.0","식품소분업","378125.662127392","177039.506683026","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"672","식품소분업","07_22_08_P","3340000","3340000-109-2018-00022","20180809","","01","영업/정상","01","영업","","","","","051 987 0307","21.84","604842","부산광역시 사하구 장림동 1083-2","부산광역시 사하구 하신중앙로17번길 39 (장림동)","49479","주식회사 정빈씨푸드","20220512134332","U","2022-05-14 02:40:00.0","식품소분업","378733.448205313","177498.936203759","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"673","식품소분업","07_22_08_P","3340000","3340000-109-2018-00021","20181214","","01","영업/정상","01","영업","","","","","","176.24","604842","부산광역시 사하구 장림동 1086-10","부산광역시 사하구 다산로225번길 48 (주)복어바다 1층 (장림동)","49478","주식회사 라이프앤쿡","20181226135656","U","2018-12-28 02:40:00.0","식품소분업","378074.973713118","176960.26864361","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"674","식품소분업","07_22_08_P","3340000","3340000-109-2021-00003","20210108","","01","영업/정상","01","영업","","","","","051961 8881","69.00","604835","부산광역시 사하구 신평동 326-1","부산광역시 사하구 신산북로43번길 28 (신평동)","49418","싱싱수산 사업단","20220103105022","U","2022-01-05 02:40:00.0","식품소분업","379553.926191168","178740.244098068","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"675","식품소분업","07_22_08_P","3340000","3340000-109-2021-00004","20210113","","01","영업/정상","01","영업","","","","","","36.06","604848","부산광역시 사하구 하단동 88 하단시티빌","부산광역시 사하구 제석로 3, 101동 1층 105호 (하단동, 하단시티빌)","49409","건통령","20210122184759","U","2021-01-24 02:40:00.0","식품소분업","379515.976868162","179984.337290317","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"676","식품소분업","07_22_08_P","3340000","3340000-109-2021-00001","20210104","","01","영업/정상","01","영업","","","","","051 8529926","9.00","604842","부산광역시 사하구 장림동 841-5","부산광역시 사하구 하신중앙로3번길 10-2, 2층 (장림동)","49479","(주)청정유통","20210107173358","U","2021-01-09 02:40:00.0","식품소분업","378983.682043792","177341.939489974","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"677","식품소분업","07_22_08_P","3340000","3340000-109-2020-00020","20201124","","01","영업/정상","01","영업","","","","","","66.00","604824","부산광역시 사하구 다대동 680-21","부산광역시 사하구 다대로605번길 5, 1층 (다대동)","49526","알짜푸드","20201211160805","U","2020-12-13 02:40:00.0","식품소분업","379848.331355993","174428.418993288","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"678","식품소분업","07_22_08_P","3340000","3340000-109-2020-00019","20201123","","01","영업/정상","01","영업","","","","","051266 2261","19.80","604824","부산광역시 사하구 다대동 680-22","부산광역시 사하구 다대로605번길 9, 지하1층 (다대동)","49526","(주)계영수산","20201211161301","U","2020-12-13 02:40:00.0","식품소분업","379889.132376043","174415.425547526","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"679","식품소분업","07_22_08_P","3340000","3340000-109-2021-00002","20210106","","01","영업/정상","01","영업","","","","","051 256 7005","143.00","604842","부산광역시 사하구 장림동 1081-11","부산광역시 사하구 다대로1066번길 41, 3층 (장림동)","49478","(주)블루씨푸드 부산공장","20210114175025","U","2021-01-16 02:40:00.0","식품소분업","","","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"680","식품소분업","07_22_08_P","3340000","3340000-109-2021-00005","20210114","","01","영업/정상","01","영업","","","","","051 2618616","99.00","604866","부산광역시 사하구 구평동 484-8","부산광역시 사하구 감천항로405번길 66, 2층 (구평동)","49455","신호씨푸드","20210125192111","U","2021-01-27 02:40:00.0","식품소분업","382201.82628492","174491.034687462","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"681","식품소분업","07_22_08_P","3340000","3340000-109-2016-00018","20160928","","01","영업/정상","01","영업","","","","","070 82279289","37.80","604842","부산광역시 사하구 장림동 989-39","부산광역시 사하구 장림로 76-9, 1층 (장림동)","","흥진식품","20210125193458","U","2021-01-27 02:40:00.0","식품소분업","","","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"682","식품소분업","07_22_08_P","3340000","3340000-109-2021-00007","20210129","","01","영업/정상","01","영업","","","","","051784 0010","26.40","604832","부산광역시 사하구 신평동 84-92","부산광역시 사하구 신산로 177-2 (신평동)","49442","(주)장보고식자재마트(신평점)","20210208171336","U","2021-02-10 02:40:00.0","식품소분업","380073.956147112","178590.756087208","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"683","식품소분업","07_22_08_P","3340000","3340000-109-2021-00006","20210115","","01","영업/정상","01","영업","","","","","051246 3520","150.00","604846","부산광역시 사하구 장림동 535","부산광역시 사하구 장평로 39, 2층 (장림동)","49491","일광해누리푸드","20210125192618","U","2021-01-27 02:40:00.0","식품소분업","379875.35477347","176277.736787397","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"684","식품소분업","07_22_08_P","3340000","3340000-109-2022-00003","20220525","","01","영업/정상","01","영업","","","","","","","604808","부산광역시 사하구 괴정동 193-267 성산그린빌라","부산광역시 사하구 대티로59번길 10, 지층 101호 (괴정동, 성산그린빌라)","49320","막내딸집 괴정점","20220525151944","I","2022-05-27 00:22:41.0","식품소분업","382741.958275382","180447.539330162","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"685","식품소분업","07_22_08_P","3340000","3340000-109-2020-00022","20200521","","01","영업/정상","01","영업","","","","","","40.80","604812","부산광역시 사하구 괴정동 491-9 국제아파트","부산광역시 사하구 사하로141번길 20, 상가1동 박옥경호 (괴정동, 국제아파트)","49388","홍이네 건어물","20220510112013","I","2022-05-12 00:22:32.0","식품소분업","381580.355276815","179138.609430637","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","40.8","","","",
"686","식품소분업","07_22_08_P","3350000","3350000-109-2006-00016","20061226","","01","영업/정상","01","영업","","","","","051 5273303","31.90","609809","부산광역시 금정구 금사동 40-2 2층","부산광역시 금정구 반송로490번길 38-1 (금사동,2층)","46334","청양푸드","20061226000000","I","2018-08-31 23:59:59.0","식품소분업","392744.030931698","192649.046766545","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"687","식품소분업","07_22_08_P","3350000","3350000-109-2007-00001","20070312","","01","영업/정상","01","영업","","","","","051 5178857",".00","609811","부산광역시 금정구 남산동 256-25","부산광역시 금정구 금단로 189-1, 지하1층 (남산동)","46215","해동유통","20200227160103","U","2020-02-29 02:40:00.0","식품소분업","390439.218527669","198278.407759458","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"688","식품소분업","07_22_08_P","3350000","3350000-109-2008-00004","20081201","","01","영업/정상","01","영업","","","","","051 529 2838","18.00","609809","부산광역시 금정구 금사동 68-16","부산광역시 금정구 개좌로 79 (금사동)","46330","남광푸드","20081201094010","I","2018-08-31 23:59:59.0","식품소분업","392262.645895142","193262.507126641","식품소분업","","","","","","","","","","","","","","N","7.5","","","",
"689","식품소분업","07_22_08_P","3350000","3350000-109-2009-00004","20090624","","01","영업/정상","01","영업","","","","","051 581 3021","","609826","부산광역시 금정구 부곡동 325-1","부산광역시 금정구 부곡로 97 (부곡동)","46302","(주)교림유통 써니마트(부곡점)","20140326155114","I","2018-08-31 23:59:59.0","식품소분업","390304.687063766","193704.597482467","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"690","식품소분업","07_22_08_P","3350000","3350000-109-2009-00006","20091119","","01","영업/정상","01","영업","","","","","051 582 3934","69.78","609817","부산광역시 금정구 부곡동 8-7","부산광역시 금정구 오륜대로 70 (부곡동)","46265","(주)청미각식품","20220128155237","U","2022-01-30 02:40:00.0","식품소분업","390963.492818735","195927.719093214","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"691","식품소분업","07_22_08_P","3350000","3350000-109-2004-00020","20041119","","01","영업/정상","01","영업","","","","","051 5182039","","609805","부산광역시 금정구 구서동 656-4","부산광역시 금정구 금강로555번길 16 (구서동)","46231","축협할인마트","20071122172040","I","2018-08-31 23:59:59.0","식품소분업","389835.964029919","197314.686633001","식품소분업","","","","","","","","","","","","","","N","0","","","",
"692","식품소분업","07_22_08_P","3350000","3350000-109-2005-00001","20050106","","01","영업/정상","01","영업","","","","","","4.40","609813","부산광역시 금정구 남산동 320-19 농협하나로마트내","부산광역시 금정구 금강로 717 (남산동,농협하나로마트내)","46221","옛날과자","20080602112159","I","2018-08-31 23:59:59.0","식품소분업","389984.038962899","198920.104448","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"693","식품소분업","07_22_08_P","3350000","3350000-109-2022-00006","20220421","","01","영업/정상","01","영업","","","","","","3.30","609840","부산광역시 금정구 장전동 424-24","부산광역시 금정구 금강로 243, 1층 (장전동)","46288","엠제이커피로스터리","20220421095834","I","2022-04-23 00:22:33.0","식품소분업","389701.426610178","194283.982268645","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","3.3","","","",
"694","식품소분업","07_22_08_P","3350000","3350000-109-2019-00004","20190725","","01","영업/정상","01","영업","","","","","051 515 4728","33.00","609769","부산광역시 금정구 청룡동 357 경동아파트","부산광역시 금정구 청룡예전로 100, 경동아파트 상가동 2층 204호 (청룡동)","46201","홍농상회","20190725160536","I","2019-07-27 02:21:47.0","식품소분업","389702.587979741","199770.754141571","식품소분업","","","","","","","","","","","임대","","","N","0","","","",
"695","식품소분업","07_22_08_P","3350000","3350000-109-2019-00005","20190828","","01","영업/정상","01","영업","","","","","","","609831","부산광역시 금정구 서동 212-5","부산광역시 금정구 서동로186번길 45, 녹수탕 2층 (서동)","46328","양지식품","20190828163250","I","2019-08-30 02:22:32.0","식품소분업","391648.132408623","192391.977338497","식품소분업","","","","","","","","","","","","","","N","0","","","",
"696","식품소분업","07_22_08_P","3350000","3350000-109-2022-00005","20220329","","01","영업/정상","01","영업","","","","","","14.90","609824","부산광역시 금정구 부곡동 873-3","부산광역시 금정구 오시게로 18, 1층 (부곡동)","46311","장르는 건어물 온천장역","20220411173643","U","2022-04-13 02:40:00.0","식품소분업","389889.330991253","193090.178086703","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"697","식품소분업","07_22_08_P","3350000","3350000-109-2022-00003","20220225","","01","영업/정상","01","영업","","","","","","20.00","609848","부산광역시 금정구 서동 190-26","부산광역시 금정구 서부로 20-1, 1층 102호 (서동)","46317","홈그라운드푸드","20220311150138","U","2022-03-13 02:40:00.0","식품소분업","391475.166171294","192770.69412488","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"698","식품소분업","07_22_08_P","3350000","3350000-109-2022-00004","20220311","","01","영업/정상","01","영업","","","","","","1.82","609310","부산광역시 금정구 구서동 1078 구서역 두산위브 포세이돈","부산광역시 금정구 금정로233번길 63, 101동 101-1호 (구서동, 구서역 두산위브 포세이돈)","46243","카페클로저","20220406173456","U","2022-04-08 02:40:00.0","식품소분업","390247.841668941","196239.351642997","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"699","식품소분업","07_22_08_P","3350000","3350000-109-2020-00002","20200220","","01","영업/정상","01","영업","","","","","051 714 7353","","609817","부산광역시 금정구 부곡동 14-2","부산광역시 금정구 중앙대로 1784 (부곡동)","46253","(주)웨이닝코리아부산지사","20200220151026","I","2020-02-22 00:23:23.0","식품소분업","390507.36498506","195820.85643586","식품소분업","","","","","","","","","","","","","","N","0","","","",
"700","식품소분업","07_22_08_P","3350000","3350000-109-2020-00001","20200210","","01","영업/정상","01","영업","","","","","","92.80","609813","부산광역시 금정구 남산동 481-20","부산광역시 금정구 남산로 31, 3층 (남산동)","46223","다담","20200210095352","I","2020-02-12 00:23:23.0","식품소분업","390006.922727954","198391.692610075","식품소분업","","","","","","","","","","","","","","N","0","","","",
"701","식품소분업","07_22_08_P","3350000","3350000-109-2022-00002","20220117","","01","영업/정상","01","영업","","","","","","7.10","609837","부산광역시 금정구 장전동 154-9","부산광역시 금정구 수림로61번길 60, 1층 (장전동)","46282","바이트사이트(BITESITE)","20220215155053","U","2022-02-17 02:40:00.0","식품소분업","389734.054072228","195101.168710589","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"702","식품소분업","07_22_08_P","3350000","3350000-109-2022-00001","20220103","","01","영업/정상","01","영업","","","","","","49.50","609811","부산광역시 금정구 남산동 84-47","부산광역시 금정구 범어천로38번길 26, 1층 (남산동)","46219","두영푸드","20220103140723","I","2022-01-05 00:22:41.0","식품소분업","390222.229781928","198690.232287766","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","49.5","","","",
"703","식품소분업","07_22_08_P","3350000","3350000-109-2011-00003","20110217","","01","영업/정상","01","영업","","","","","","73.70","609809","부산광역시 금정구 금사동 59-10","부산광역시 금정구 서곡로20번길 110 (금사동)","46264","해진유통","20120507112647","I","2018-08-31 23:59:59.0","식품소분업","391973.489202798","193276.761867581","식품소분업","","","","","상수도전용","","0","0","0","0","임대","","","N","0","","","",
"704","식품소분업","07_22_08_P","3350000","3350000-109-2021-00007","20211005","","01","영업/정상","01","영업","","","","","051 518 4288","33.00","609813","부산광역시 금정구 남산동 26-16 남산동새마을금고","부산광역시 금정구 범어천로52번길 27, 3층 (남산동)","46219","푸드앤문화힐링협동조합","20211005111443","I","2021-10-07 00:22:47.0","식품소분업","390187.315144943","198857.770598724","식품소분업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"705","식품소분업","07_22_08_P","3350000","3350000-109-2021-00008","20211013","","01","영업/정상","01","영업","","","","","051 513 1281","163.24","609811","부산광역시 금정구 남산동 48-22 매원빌딩","부산광역시 금정구 중앙대로 2081, 4층 (남산동)","46219","(주)이나모르에스프레소","20211013144126","I","2021-10-15 00:22:46.0","식품소분업","390322.179002825","198760.459870766","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","5","","","",
"706","식품소분업","07_22_08_P","3350000","3350000-109-2018-00006","20180725","","01","영업/정상","01","영업","","","","","051 583 999","16.50","609817","부산광역시 금정구 부곡동 65-91","부산광역시 금정구 수림로20번길 41, 1층 (부곡동)","46275","휴마트 장전점","20180725113955","I","2018-08-31 23:59:59.0","식품소분업","390172.819666963","195578.885884831","식품소분업","","","","","","","","","","","자가","","","N","16.5","","","",
"707","식품소분업","07_22_08_P","3350000","3350000-109-2020-00007","20200814","","01","영업/정상","01","영업","","","","","051 515 5444","16.50","609854","부산광역시 금정구 구서동 124","부산광역시 금정구 체육공원로101번길 51 (구서동)","46250","대대로","20200831182931","U","2020-09-02 02:40:00.0","식품소분업","390979.70299043","197043.958906227","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"708","식품소분업","07_22_08_P","3350000","3350000-109-2020-00006","20200810","","01","영업/정상","01","영업","","","","","","6.28","609814","부산광역시 금정구 남산동 130-6","부산광역시 금정구 두실로16번길 16, 1층 (남산동)","46227","모안컴퍼니","20210427145906","U","2021-04-29 02:40:00.0","식품소분업","390111.08868152","197754.187329146","식품소분업","","","","","","","","","","","","","","N","0","","","",
"709","식품소분업","07_22_08_P","3350000","3350000-109-2020-00004","20200625","","01","영업/정상","01","영업","","","","","051 254 1368","","609832","부산광역시 금정구 서동 300-7","부산광역시 금정구 서동중심로57번길 25, 1층 (서동)","46327","광민무역","20200625153048","I","2020-06-27 00:23:16.0","식품소분업","391321.285108806","192505.354315637","식품소분업","","","","","","","","","","","","","","N","16.57","","","",
"710","식품소분업","07_22_08_P","3350000","3350000-109-2021-00006","20210901","","01","영업/정상","01","영업","","","","","","22.23","609836","부산광역시 금정구 장전동 106-12","부산광역시 금정구 수림로62번길 35 (장전동)","46247","(주)예은푸드","20210901173354","I","2021-09-03 00:22:50.0","식품소분업","389771.893777099","195588.57982331","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"711","식품소분업","07_22_08_P","3350000","3350000-109-2021-00002","20210223","","01","영업/정상","01","영업","","","","","051 581 9700","9.00","609310","부산광역시 금정구 구서동 1059 쌍용예가2단지","부산광역시 금정구 수림로72번길 163, 쌍용예가2단지 1층 (구서동)","46242","쌍용두배로마트","20210309172423","U","2021-03-11 02:40:00.0","식품소분업","389845.428544327","196128.931078384","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"712","식품소분업","07_22_08_P","3350000","3350000-109-2021-00003","20210401","","01","영업/정상","01","영업","","","","","","44.70","609845","부산광역시 금정구 회동동 551 금성타운아파트","부산광역시 금정구 금사로 156, D102호 (회동동, 금성타운아파트)","46329","와이제이씨푸드(YJ)","20210414095417","U","2021-04-16 02:40:00.0","식품소분업","392605.108577419","193813.351507992","식품소분업","","","","","상수도전용","","0","0","0","0","자가","","","N","0","","","",
"713","식품소분업","07_22_08_P","3350000","3350000-109-2021-00004","20210416","","01","영업/정상","01","영업","","","","","","51.75","609836","부산광역시 금정구 장전동 21 임페리얼빌라 상가동 1호","부산광역시 금정구 수림로 134-1, 임페리얼빌라 1층 (장전동)","46280","참소바","20210512093347","U","2021-05-14 02:40:00.0","식품소분업","389196.740986871","195122.853875326","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"714","식품소분업","07_22_08_P","3350000","3350000-109-2009-00010","20090428","","01","영업/정상","01","영업","","","","","051 752 8346","","609809","부산광역시 금정구 금사동 70-9","부산광역시 금정구 공단로 51, 1층 (금사동)","46331","주식회사 성신","20181017164814","I","2018-10-19 02:36:48.0","식품소분업","392340.468760937","193107.319150616","식품소분업","","","","","","","","","","","","","","N","0","","","",
"715","식품소분업","07_22_08_P","3350000","3350000-109-2006-00012","20061031","","01","영업/정상","01","영업","","","","","051 5830852","25.90","609851","부산광역시 금정구 부곡동 308-16","부산광역시 금정구 동부곡로6번길 25 (부곡동)","46303","다코(DACO)안데스청염","20070105000000","I","2018-08-31 23:59:59.0","식품소분업","390408.472280701","193717.160410334","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"716","식품소분업","07_22_08_P","3350000","3350000-109-2012-00002","20120227","","01","영업/정상","01","영업","","","","","051 509 7023","6.21","609836","부산광역시 금정구 장전동 40","부산광역시 금정구 부산대학로63번길 2 (장전동, NC백화점 지하1층)","46241","이랜드리테일 부산대점","20220504150733","U","2022-05-07 02:40:00.0","식품소분업","389314.662085919","194669.898821687","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"717","식품소분업","07_22_08_P","3350000","3350000-109-2013-00001","20130329","","01","영업/정상","01","영업","","","","","051 528 5711","33.00","609809","부산광역시 금정구 금사동 115-1","부산광역시 금정구 삼어로 216 (금사동)","46334","(주)주원","20130701153908","I","2018-08-31 23:59:59.0","식품소분업","392629.595747285","192683.853324188","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"718","식품소분업","07_22_08_P","3350000","3350000-109-2014-00003","20141112","","01","영업/정상","01","영업","","","","","051 823 5895","60.10","609809","부산광역시 금정구 금사동 115-6","부산광역시 금정구 반송로490번길 26-9 (금사동)","46334","상도유통주식회사","20141124162437","I","2018-08-31 23:59:59.0","식품소분업","392700.863498436","192703.206679246","식품소분업","","","","","","","","","","","","","","N","0","","","",
"719","식품소분업","07_22_08_P","3350000","3350000-109-2015-00009","20150130","","01","영업/정상","01","영업","","","","","051 523 0818","5.20","609831","부산광역시 금정구 서동 236-6 1층","부산광역시 금정구 반송로 374, 1층 (서동)","46335","와우전복앤건어물","20170607170743","I","2018-08-31 23:59:59.0","식품소분업","391739.443137881","192298.895175046","식품소분업","","","","","","","0","0","0","0","","","","N","0","","","",
"720","식품소분업","07_22_08_P","3350000","3350000-109-2016-00001","20160121","","01","영업/정상","01","영업","","","","","","9.90","609836","부산광역시 금정구 장전동 95","부산광역시 금정구 금강로 379, 1층 (장전동)","46246","더월마트 장전점","20211027135914","U","2021-10-29 02:40:00.0","식품소분업","389825.171084084","195642.324682816","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"721","식품소분업","07_22_08_P","3350000","3350000-109-2016-00003","20160328","","01","영업/정상","01","영업","","","","","","12.00","609822","부산광역시 금정구 부곡동 276-17","부산광역시 금정구 동부곡로15번길 77, 1층 (부곡동)","46271","고려식품","20211110114237","U","2021-11-12 02:40:00.0","식품소분업","390542.201186784","194213.606862845","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"722","식품소분업","07_22_08_P","3350000","3350000-109-2016-00004","20160908","","01","영업/정상","01","영업","","","","","051 516 5048","10.28","609805","부산광역시 금정구 구서동 213-2","부산광역시 금정구 금강로578번길 17 (구서동)","46229","태진푸드","20200311145745","U","2020-03-13 02:40:00.0","식품소분업","390010.744161755","197522.889953418","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"723","식품소분업","07_22_08_P","3350000","3350000-109-2016-00012","20161227","","01","영업/정상","01","영업","","","","","","21.40","609816","부산광역시 금정구 남산동 999-1","부산광역시 금정구 금샘로 456, 2층 (남산동)","46226","(주)서원유통 탑마트 남산점","20220627160109","U","2022-06-29 02:40:00.0","식품소분업","389713.846312394","198027.910780487","식품소분업","0","0","","","","0","0","0","0","0","자가","0","0","N","0","","","",
"724","식품소분업","07_22_08_P","3350000","3350000-109-2017-00001","20170113","","01","영업/정상","01","영업","","","","","051 518 3427","9.90","609814","부산광역시 금정구 남산동 126-5","부산광역시 금정구 중앙대로1985번길 36, 1층 (남산동)","46227","(주)이대명과","20170113152453","I","2018-08-31 23:59:59.0","식품소분업","390089.776096267","197856.674315203","식품소분업","","","","","","","","","","","자가","","","N","0","","","",
"725","식품소분업","07_22_08_P","3350000","3350000-109-2017-00002","20170207","","01","영업/정상","01","영업","","","","","051 508 1627","48.64","609370","부산광역시 금정구 두구동 199","부산광역시 금정구 체육공원로 651-15 (두구동)","46206","경운상사","20170207180447","I","2018-08-31 23:59:59.0","식품소분업","391992.206405649","201920.782847775","식품소분업","","","","","","","","","","","","","","N","0","","","",
"726","식품소분업","07_22_08_P","3350000","3350000-109-2017-00003","20170322","","01","영업/정상","01","영업","","","","","051 711 4445","21.08","609840","부산광역시 금정구 장전동 425-1","부산광역시 금정구 부산대학로63번길 30, 3층 (장전동)","46288","이흥용과자점","20200714161128","U","2020-07-16 02:40:00.0","식품소분업","389643.193639387","194323.778547414","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
"727","식품소분업","07_22_08_P","3350000","3350000-109-2017-00004","20170414","","01","영업/정상","01","영업","","","","","080 020 2770","13.20","609817","부산광역시 금정구 부곡동 14-2 2층일부","부산광역시 금정구 중앙대로 1784, 2층 (부곡동)","46253","고고커피","20170502095128","I","2018-08-31 23:59:59.0","식품소분업","390507.36498506","195820.85643586","식품소분업","","","","","","","0","0","0","0","자가","","","N","0","","","",
