"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명",
"130","골프연습장업","10_31_01_P","3290000","CDFH3301052008000008","20081008","","01","영업/정상","13","영업중","","","","","051-802-0994","","","부산광역시 부산진구 부암동 538-14 협성프라자 5층","부산광역시 부산진구 당감로 104 (부암동, 협성프라자)","47136","챔피언스크린골프","20210325134144","U","2021-03-27 02:40:00.0","","385620.26098377","187648.451273509","골프연습장업","사립","","","","","","","",
"131","골프연습장업","10_31_01_P","3290000","CDFH3301052008000009","20081119","","01","영업/정상","13","영업중","","","","","051-862-2121","","","부산광역시 부산진구 양정동 273-1 CB101호","부산광역시 부산진구 중앙대로969번길 11 (양정동, 양정롯데갤러리움아파트)","47210","롯데 휘트니스 골프존","20210226091820","U","2021-02-28 02:40:00.0","","388751.482938045","188266.399630144","골프연습장업","사립","","","","","","","",
"132","골프연습장업","10_31_01_P","3290000","CDFH3301052009000001","20090114","","01","영업/정상","13","영업중","","","","","051-817-6363","","614873","부산광역시 부산진구 초읍동 208-6 삼진빌딩 3층","부산광역시 부산진구 성지로 94 (초읍동)","47115","빅토리스크린골프","20201030112552","U","2020-11-01 02:40:00.0","","386970.815479828","188567.922303059","골프연습장업","사립","","","","","","","",
"133","골프연습장업","10_31_01_P","3290000","CDFH3301052009000002","20090318","","01","영업/정상","13","영업중","","","","","051-892-8394","","","부산광역시 부산진구 개금동 197-5번지 성원쌍떼뷰 상가2층 206호","부산광역시 부산진구 개금온정로 5 (개금동, 성원상떼뷰)","47268","ST골프","20170622131918","I","2018-08-31 23:59:59.0","","384430.630690869","185721.876196787","골프연습장업","사립","","","","","","","",
"134","골프연습장업","10_31_01_P","3290000","CDFH3301052009000003","20090513","","01","영업/정상","13","영업중","","","","","051-852-3333","","","부산광역시 부산진구 부전동 525-3번지 서면베르빌 1차 지하2층","부산광역시 부산진구 부전로 43 (부전동, 서면베르빌)","47284","베르빌골프아카데미","20170206153718","I","2018-08-31 23:59:59.0","","387219.144332511","185793.454774444","골프연습장업","사립","","1","","","","","",
"135","골프연습장업","10_31_01_P","3290000","CDFH3301052009000005","20090526","","01","영업/정상","13","영업중","","","","","051-891-2212","","","부산광역시 부산진구 당감동 810-3 스카이빌딩 401호","부산광역시 부산진구 백양관문로 109 (당감동, 스카이빌딩)","47163","위더스 스크린 골프","20210322165850","U","2021-03-24 02:40:00.0","","384616.304848999","187321.327160902","골프연습장업","사립","","","","","","","",
"136","골프연습장업","10_31_01_P","3290000","CDFH3301052010000001","20100104","","01","영업/정상","13","영업중","","","","","051-638-0088","","","부산광역시 부산진구 범천동 839-32 8층","부산광역시 부산진구 자유평화로3번길 14-21 (범천동, 소망빌딩)","47366","UPGA스크린골프","20220126153601","U","2022-01-28 02:40:00.0","","387840.784136651","184510.669756514","골프연습장업","사립","","0","0","0","0","","",
"137","골프연습장업","10_31_01_P","3290000","CDFH3301052016000001","20160823","","01","영업/정상","13","영업중","","","","","051-804-0750","","","부산광역시 부산진구 부전동 450 네오스포 4층 278-347호(281-285,289,295,301,307,336,341제외)","부산광역시 부산진구 신천대로 122, 네오스포동 4층 346 외호 (부전동, 네오스포)","47282","네오골프아카데미","20201030112742","U","2020-11-01 02:40:00.0","","387101.414313981","185755.075318029","골프연습장업","사립","","","","","","","",
"138","골프연습장업","10_31_01_P","3290000","CDFH3301052016000002","20161102","","01","영업/정상","13","영업중","","","","","051-714-6665","","","부산광역시 부산진구 범천동 851-3번지 201호","부산광역시 부산진구 황령대로30번길 68, 201호 (범천동)","47355","DR스크린골프","20191017130433","U","2019-10-19 02:40:00.0","","387898.942178235","184874.496307277","골프연습장업","사립","","","","5718.42","","","",
"139","골프연습장업","10_31_01_P","3290000","CDFH3301052016000003","20161215","","01","영업/정상","13","영업중","","","","","051-892-0755","","","부산광역시 부산진구 가야동 60-4","부산광역시 부산진구 가야대로507번길 164, 4층 (가야동)","47271","우수스크린골프","20201030090538","U","2020-11-01 02:40:00.0","","385344.513810789","186014.401196804","골프연습장업","사립","","","","466.56","","","",
"140","골프연습장업","10_31_01_P","3290000","CDFH3301052017000001","20170512","","01","영업/정상","13","영업중","","","","","051-892-7777","","","부산광역시 부산진구 부암동 729번지 5층","부산광역시 부산진구 백양산로53번길 24, 5층 (부암동, 백양산한가족)","47148","제이앤코(J&CO)","20200511094358","U","2020-05-13 02:40:00.0","","384844.536954984","187878.714791047","골프연습장업","사립","","1","","","","","",
"141","골프연습장업","10_31_01_P","3290000","CDFH3301052010000006","20100608","","01","영업/정상","13","영업중","","","","","051-807-0755","","","부산광역시 부산진구 전포동 875-1 진흥프라자4층","부산광역시 부산진구 중앙대로 792 (전포동, 진흥프라자)","47241","롯데 스크린 골프","20210406144818","U","2021-04-08 02:40:00.0","","387920.855264676","186754.084405418","골프연습장업","사립","","","","","","","",
"142","골프연습장업","10_31_01_P","3290000","CDFH3301052010000007","20100611","","01","영업/정상","13","영업중","","","","","051-803-3177","","","부산광역시 부산진구 전포동 690-4 현대타워오피스텔 지하201호","부산광역시 부산진구 전포대로199번길 15 (전포동, 현대타워)","47297","OK스크린골프","20210406144417","U","2021-04-08 02:40:00.0","","388038.599996574","185847.48270792","골프연습장업","사립","","","","","","","",
"143","골프연습장업","10_31_01_P","3290000","CDFH3301052010000004","20100311","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 초읍동 292-2 7층","부산광역시 부산진구 초읍천로 110 (초읍동)","47104","스카이스크린골프","20210331134550","U","2021-04-02 02:40:00.0","","386363.316976814","188866.519280974","골프연습장업","사립","","","","","","","",
"144","골프연습장업","10_31_01_P","3290000","CDFH3301052010000005","20100419","","01","영업/정상","13","영업중","","","","","532-7575","","614850","부산광역시 부산진구 부전동 533-5 5층","부산광역시 부산진구 서면로 9, 5층 (부전동)","47288","백양스크린골프","20200910152438","U","2020-09-12 02:40:00.0","","387421.963535204","185546.086792075","골프연습장업","사립","","","","","","","",
"145","골프연습장업","10_31_01_P","3290000","CDFH3301052011000005","20111214","","01","영업/정상","13","영업중","","","","","051-911-0202","","","부산광역시 부산진구 가야동 669-9 벽산아파트 상가 지층","부산광역시 부산진구 엄광로 68 (가야동, 벽산아파트)","47391","한양가야스토아(주)","20210323161324","U","2021-03-25 02:40:00.0","","384502.365301052","184924.599813961","골프연습장업","사립","","","","","","","",
"146","골프연습장업","10_31_01_P","3290000","CDFH3301052012000002","20120927","","01","영업/정상","13","영업중","","","","","051-894-9300","","614803","부산광역시 부산진구 가야동 471-6","부산광역시 부산진구 가야공원로 112, 1층 (가야동)","47390","가야골프클럽스크린","20210323160922","U","2021-03-25 02:40:00.0","","384757.104788657","184619.333439293","골프연습장업","사립","","","","","","","",
"147","골프연습장업","10_31_01_P","3290000","CDFH3301052014000001","20140512","","01","영업/정상","13","영업중","","","","","051-914-0010","","614031","부산광역시 부산진구 부전동 537-9","부산광역시 부산진구 중앙대로666번길 50, 상가동 b102호 (부전동, 더샾센트럴스타)","47300","(주)센트럴스타골프아카데미","20201030113448","U","2020-11-01 02:40:00.0","","387748.383011444","185533.437357236","골프연습장업","사립","","","","","","","",
"148","골프연습장업","10_31_01_P","3290000","CDFH3301052014000003","20141011","","01","영업/정상","13","영업중","","","","","051-714-0753","","614100","부산광역시 부산진구 당감동 738-3 3층","부산광역시 부산진구 당감서로 84, 3층 (당감동)","47142","제니스골프24","20210329091438","U","2021-03-31 02:40:00.0","","385544.179921632","187289.073170804","골프연습장업","사립","","","","","","","",
"149","골프연습장업","10_31_01_P","3290000","CDFH3301052015000001","20150113","","01","영업/정상","13","영업중","","","","","051-911-0202","","614764","부산광역시 부산진구 가야동 669-9","부산광역시 부산진구 엄광로 68, 상가동 지하1층 (가야동, 가야벽산아파트)","47391","대영유통(주)","20210323161208","U","2021-03-25 02:40:00.0","","384502.365301052","184924.599813961","골프연습장업","사립","","","","","","","",
"150","골프연습장업","10_31_01_P","3290000","CDFH3301052015000002","20150707","","01","영업/정상","13","영업중","","","","","051-891-2557","","614811","부산광역시 부산진구 개금동 447-63 601호","부산광역시 부산진구 백양대로320번길 4, 601호 (개금동)","47175","인코스스크린","20211021152202","U","2021-10-23 02:40:00.0","","383687.12376285","185763.036088645","골프연습장업","사립","","0","0","3544.25","0","","",
"151","골프연습장업","10_31_01_P","3290000","CDFH3301052018000001","20180130","","01","영업/정상","13","영업중","","","","","051-898-9600","","","부산광역시 부산진구 개금동 858 캐슬사우나","부산광역시 부산진구 냉정로178번길 21, 캐슬사우나 5층 (개금동)","47321","SG워터스크린골프","20210408130837","U","2021-04-10 02:40:00.0","","383985.743375145","185178.942754618","골프연습장업","사립","","","","4312.67","","","",
"152","골프연습장업","10_31_01_P","3290000","CDFH3301052018000002","20181206","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 406-26번지 HP양정점","부산광역시 부산진구 중앙대로 935, 2층 (양정동)","47210","Y&B골프","20181206110328","I","2018-12-08 02:20:10.0","","388626.962934476","188011.354176204","골프연습장업","사립","","","","1828.85","","","",
"153","골프연습장업","10_31_01_P","3290000","CDFH3301052005000002","20050831","","04","취소/말소/만료/정지/중지","35","직권말소","20180302","","","","819-3333","","","부산광역시 부산진구 전포동 181-1번지 대우디오빌2차 211호","부산광역시 부산진구 전포대로 274 (전포동, 서면대우디오빌2)","47237","디오빌 골프클럽","20180302103632","I","2018-08-31 23:59:59.0","","388153.839025721","186593.504685927","골프연습장업","사립","","","","43141.69","","","",
"154","골프연습장업","10_31_01_P","3290000","CDFH3301052007000006","20071127","","04","취소/말소/만료/정지/중지","35","직권말소","20180302","","","","","","614872","부산광역시 부산진구 초읍동 277-5번지 오티시이즈오피스텔 201호, 202호일부","부산광역시 부산진구 새싹로 256, 201, 202호 (초읍동)","47124","골프존파크","20180302125526","I","2018-08-31 23:59:59.0","","386494.090661035","188559.621692112","골프연습장업","사립","","","","","","","",
"155","골프연습장업","10_31_01_P","3290000","CDFH3301052008000007","20081007","","04","취소/말소/만료/정지/중지","35","직권말소","20180717","","","","051)867-7666","","","부산광역시 부산진구 양정동 401-5번지","부산광역시 부산진구 거제대로22번길 16 (양정동)","47214","필드스크린골프연습장","20180716175056","I","2018-08-31 23:59:59.0","","388370.870958359","187633.978804191","골프연습장업","사립","","","","","","","",
"156","골프연습장업","10_31_01_P","3290000","CDFH3301052010000002","20100119","","04","취소/말소/만료/정지/중지","35","직권말소","20180717","","","","051-816-0270","","","부산광역시 부산진구 초읍동 351-13번지 4층","부산광역시 부산진구 성지곡로 17 (초읍동, 문화빌딩)","47101","이상스크린골프","20180716174239","I","2018-08-31 23:59:59.0","","386422.437403163","189123.98722957","골프연습장업","사립","","","","","","","",
"157","골프연습장업","10_31_01_P","3300000","CDFH3301051990000001","19900103","","03","폐업","03","폐업","20030906","","","","5525659","","607801","부산광역시 동래구 낙민동 133-3번지","","","영남골프스쿨","20110322174340","I","2018-08-31 23:59:59.0","","390333.097421436","190589.816635189","골프연습장업","사립","","","","8337.28","","","",
"158","골프연습장업","10_31_01_P","3300000","CDFH3301052013000002","20130416","","03","폐업","03","폐업","20200627","","","","","","","부산광역시 동래구 사직동 99-2 거성빌딩 4,5층","부산광역시 동래구 종합운동장로 60, 4,5층 (사직동, 거성빌딩)","47875","굿샷 스크린골프","20200627110551","U","2020-06-29 02:40:00.0","","387917.309534745","190460.938713368","골프연습장업","사립","","","1","4624.79","","","",
"159","골프연습장업","10_31_01_P","3300000","CDFH3301051994000001","19980227","","03","폐업","03","폐업","20171213","","","","556-0046","","607835","부산광역시 동래구 온천동 779-25번지","부산광역시 동래구 중앙대로1367번길 70-5 (온천동)","","럭키실내골프연습장","20171213134242","I","2018-08-31 23:59:59.0","","388804.820697717","192129.468559872","골프연습장업","사립","","","0","0","","","",
"160","골프연습장업","10_31_01_P","3300000","CDFH3301051995000001","19950927","","03","폐업","03","폐업","","","","","5243818","","607829","부산광역시 동래구 안락동 433-1번지","부산광역시 동래구 충렬대로 368  (안락동)","","동래골프연습장","20110329172232","I","2018-08-31 23:59:59.0","","391024.721499922","190696.675178817","골프연습장업","사립","","","0","0","","","",
"161","골프연습장업","10_31_01_P","3300000","CDFH3301051996000002","19960902","","03","폐업","03","폐업","20101213","","","","532172","","607808","부산광역시 동래구 명장동 63-9번지","","","삼성스포렉스실내골프","20101213132716","I","2018-08-31 23:59:59.0","","391202.373979842","191289.345957951","골프연습장업","사립","","0","0","0","","","",
"162","골프연습장업","10_31_01_P","3300000","CDFH3301051996000003","19961111","","03","폐업","03","폐업","","","","","5558818","","607835","부산광역시 동래구 온천동 765-2번지","","","세원골프연습장","20110318103240","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","","","0","0","","","",
"163","골프연습장업","10_31_01_P","3300000","CDFH3301052004000004","20041130","","03","폐업","03","폐업","","","","","502-1113","","607836","부산광역시 동래구 온천동 1441-13번지","부산광역시 동래구 충렬대로 152  (온천동)","","퍼펙트골프연습장","20110426104954","I","2018-08-31 23:59:59.0","","389032.435200299","191467.148178726","골프연습장업","사립","","","1","1878.18","","","",
"164","골프연습장업","10_31_01_P","3300000","CDFH3301052005000001","20050430","","03","폐업","03","폐업","20100930","","","","","","607842","부산광역시 동래구 온천동 1447-8번지 동경쉐르빌 102동 201호","부산광역시 동래구 미남로116번길 5, 102동 201호 (온천동,동경쉐르빌)","","F2동경실내골프연습장","20100930153108","I","2018-08-31 23:59:59.0","","388428.851273591","191454.223314378","골프연습장업","사립","0","","","","","","",
"165","골프연습장업","10_31_01_P","3300000","CDFH3301052006000001","20060928","","03","폐업","03","폐업","20151126","","","","529-0709","","607830","부산광역시 동래구 안락동 628-9번지 2층","부산광역시 동래구 충렬대로428번길 62  (안락동,2층)","","썬밸리스크린골프클럽","20151126093933","I","2018-08-31 23:59:59.0","","391534.082283634","190338.039519768","골프연습장업","사립","","","","","","","",
"166","골프연습장업","10_31_01_P","3300000","CDFH3301052009000002","20090304","","03","폐업","03","폐업","20171213","","","","051-558-7111","","607050","부산광역시 동래구 수안동 182번지 성완 세띠앙 (7층 711호","부산광역시 동래구 충렬대로238번길 7, 711호 (수안동,성완 세띠앙 (7층)","","세띠앙골프앤스크린","20171213134016","I","2018-08-31 23:59:59.0","","389852.38719487","191077.466795013","골프연습장업","사립","","","","","","","",
"167","골프연습장업","10_31_01_P","3300000","CDFH3301051996000004","19960401","","03","폐업","03","폐업","","","","","528-6588","","607829","부산광역시 동래구 안락동 433-1번지","부산광역시 동래구 충렬대로 368  (안락동)","","동래골프장","20110329172306","I","2018-08-31 23:59:59.0","","391024.721499922","190696.675178817","골프연습장업","사립","","","","1494.15","","","",
"168","골프연습장업","10_31_01_P","3300000","CDFH3301051997000002","19970910","","03","폐업","03","폐업","","","","","50288","","607817","부산광역시 동래구 사직동 104-6번지","부산광역시 동래구 아시아드대로 113  (사직동)","","효림골프연습장","20110512144138","I","2018-08-31 23:59:59.0","","388094.768716892","190336.426275253","골프연습장업","사립","","","0","0","","","",
"169","골프연습장업","10_31_01_P","3300000","CDFH3301051998000001","19980731","","03","폐업","03","폐업","20080303","","","","557-2300","","607020","부산광역시 동래구 복천동 527-2번지","","","우성골프크리닉","20110317173150","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","","","","466.6","","","",
"170","골프연습장업","10_31_01_P","3300000","CDFH3301051999000001","19990316","","03","폐업","03","폐업","","","","","5565614","","607823","부산광역시 동래구 수안동 192-3번지","부산광역시 동래구 명륜로 82  (수안동)","","동래골프크리닉","20110322163430","I","2018-08-31 23:59:59.0","","389753.600893987","191101.426318574","골프연습장업","사립","","","0","0","","","",
"171","골프연습장업","10_31_01_P","3300000","CDFH3301052003000001","20030725","","03","폐업","03","폐업","20151231","","","","051-507-6939","","607818","부산광역시 동래구 사직동 129-29번지","부산광역시 동래구 여고로 55 (사직동)","","현대 실내골프장","20160105093017","I","2018-08-31 23:59:59.0","","388450.187644839","190516.831604715","골프연습장업","사립","","","","","","","",
"172","골프연습장업","10_31_01_P","3300000","CDFH3301052004000001","20040709","","03","폐업","03","폐업","20071226","","","","529-1745","","607827","부산광역시 동래구 안락동 962번지","부산광역시 동래구 충렬사로 39  (안락동)","","영남골프스쿨","20110329175603","I","2018-08-31 23:59:59.0","","390853.226665593","191390.183540376","골프연습장업","사립","","","","7745.89","","","",
"173","골프연습장업","10_31_01_P","3300000","CDFH3301052004000003","20041123","","03","폐업","03","폐업","20151102","","","","","","607837","부산광역시 동래구 온천동 1394-1번지 그린파크 골프연습장","부산광역시 동래구 충렬대로 75  (온천동,그린파크 골프연습장)","","그린파크 골프연습장","20151102135122","I","2018-08-31 23:59:59.0","","388371.72175458","191913.024120932","골프연습장업","사립","","","","","","","",
"174","골프연습장업","10_31_01_P","3300000","CDFH3301052009000004","20090826","","03","폐업","03","폐업","20200521","","","","051-532-7071","","607826","부산광역시 동래구 안락동 472-7번지 6층","부산광역시 동래구 충렬대로 467, 6층 (안락동)","47798","한스스크린골프","20200521084901","U","2020-05-23 02:40:00.0","","392039.830513475","190508.684186725","골프연습장업","사립","","","1","1124.12","","","",
"175","골프연습장업","10_31_01_P","3300000","CDFH3301052008000005","20080604","","03","폐업","03","폐업","20190917","","","","556-3381","","607833","부산광역시 동래구 온천동 198-11번지 외1  (2층 일부)","부산광역시 동래구 금강로 91 (온천동,외1  (2층 일부))","","포시즌스크린골프","20190917181142","U","2019-09-19 02:40:00.0","","389173.026152186","192858.724691088","골프연습장업","사립","","","","","","","",
"176","골프연습장업","10_31_01_P","3300000","CDFH3301052008000007","20080811","","03","폐업","03","폐업","20200827","","","","505-7200","","607820","부산광역시 동래구 사직동 93-22 3층 일부","부산광역시 동래구 아시아드대로161번길 81, 3층 일부층 (사직동)","47866","JK 스크린","20200827193601","U","2020-08-29 02:40:00.0","","387659.089362144","190574.892086494","골프연습장업","사립","","","","","","","",
"177","골프연습장업","10_31_01_P","3300000","CDFH3301052008000008","20080818","","03","폐업","03","폐업","20151231","","","","","","607842","부산광역시 동래구 온천동 1414-18번지 3층(일부)","부산광역시 동래구 아시아드대로228번길 28 (온천동,3층(일부))","","PGA스크린골프","20160105092806","I","2018-08-31 23:59:59.0","","388318.657173147","191311.286475236","골프연습장업","사립","","","","","","","",
"178","골프연습장업","10_31_01_P","3300000","CDFH3301052008000009","20081223","","03","폐업","03","폐업","20091001","","","","501-1940","","607820","부산광역시 동래구 사직동 981-12번지 지하1층","","","엔돌핀스크린골프","20150306142717","I","2018-08-31 23:59:59.0","","","","골프연습장업","사립","","","","","","","",
"179","골프연습장업","10_31_01_P","3300000","CDFH3301052011000009","20111220","","03","폐업","03","폐업","20130403","","","","051-556-8990","","607831","부산광역시 동래구 온천동 165-2번지 2층 일부","부산광역시 동래구 금강공원로 10-1, 2층96~98호 일부,2층16~20호,2층99~107호 (온천동)","607831","스파골프랜드","20130403161906","I","2018-08-31 23:59:59.0","","389628.686907194","193062.548596453","골프연습장업","사립","","","","","","","",
"180","골프연습장업","10_31_01_P","3300000","CDFH3301052014000001","20140409","","03","폐업","03","폐업","20200521","","","","553-4500","","607831","부산광역시 동래구 온천동 152-18번지 르메이에르아파트상가(가104,가105,가107~114,가118,가119호)","부산광역시 동래구 금강공원로20번길 46 (온천동, 르메이에르아파트상가(가104,가105,가107~114,가118,가119호)","47709","티박스 스크린골프","20200521084833","U","2020-05-23 02:40:00.0","","389629.528081544","193303.809736895","골프연습장업","사립","","","","","","","",
"181","골프연습장업","10_31_01_P","3300000","CDFH3301052010000001","20100305","","03","폐업","03","폐업","20171213","","","","051-552-1345","","607787","부산광역시 동래구 온천동 153-8번지 SK허브스카이 제4층","부산광역시 동래구 중앙대로 1523 (온천동,SK허브스카이 제4층)","","허브스카이실내골프연습장","20171213134123","I","2018-08-31 23:59:59.0","","389816.233000769","193329.605871168","골프연습장업","사립","","","","1520.66","","","",
"182","골프연습장업","10_31_01_P","3300000","CDFH3301052010000002","20100820","","03","폐업","03","폐업","20140610","","","","","","607814","부산광역시 동래구 사직동 50-12번지 2층","부산광역시 동래구 석사로 23 (사직동,2층)","","EG골프","20140610135400","I","2018-08-31 23:59:59.0","","387742.78560298","190844.589082081","골프연습장업","사립","","","1","1519.56","","","",
"183","골프연습장업","10_31_01_P","3300000","CDFH3301052011000003","20110816","","03","폐업","03","폐업","20150710","","","","527-7003","","607829","부산광역시 동래구 안락동 765-1번지 3층","부산광역시 동래구 안연로109번길 24, 3층 (안락동)","607829","봉 스크린골프연습장","20150713103343","I","2018-08-31 23:59:59.0","","390876.819485414","190677.284878977","골프연습장업","사립","","","","2151.59","","","",
"184","골프연습장업","10_31_01_P","3300000","CDFH3301052015000002","20150422","","03","폐업","03","폐업","20160318","","","","051-501-0333","","607786","부산광역시 동래구 사직동 1017번지","부산광역시 동래구 사직로 80, 223동 지2층 B201~203호 (사직동, 사직쌍용예가)","47863","예가골프연습장","20160318150218","I","2018-08-31 23:59:59.0","","387144.17668815","190534.020672018","골프연습장업","사립","","","1","6936.56","","","",
"185","골프연습장업","10_31_01_P","3300000","CDFH3301052017000001","20170519","","03","폐업","03","폐업","20190215","","","","","","","부산광역시 동래구 사직동 93-6번지","부산광역시 동래구 사직북로 4, 지하1층 B106호 (사직동, 사직동자이언츠파크)","47866","VS 스크린골프","20190215150722","U","2019-02-17 02:40:00.0","","387655.81972947","190506.472924428","골프연습장업","사립","Y","","","23195.3","","","",
"186","골프연습장업","10_31_01_P","3300000","CDFH3301052020000001","20200109","","01","영업/정상","13","영업중","","","","","051-552-9999","","","부산광역시 동래구 온천동 153-8 SKHUBSKY","부산광역시 동래구 중앙대로 1523, SKHUBSKY 23층 (온천동)","47710","스카이 365 휘트니스(골프)","20210915175746","U","2021-09-17 02:40:00.0","","389816.233000769","193329.605871168","골프연습장업","사립","","","","","","","",
"187","골프연습장업","10_31_01_P","3300000","CDFH3301051996000001","19960402","","01","영업/정상","13","영업중","","","","","552-8091","","607834","부산광역시 동래구 온천동 435-28번지","부산광역시 동래구 금강로 67 (온천동)","","금강골프연습장","20160929130212","I","2018-08-31 23:59:59.0","","389056.336304566","192643.129973549","골프연습장업","사립","","","0","","","","",
"188","골프연습장업","10_31_01_P","3300000","CDFH3301052005000002","20051018","","01","영업/정상","13","영업중","","","","","507-1919","","607842","부산광역시 동래구 온천동 1447-1번지 3층","부산광역시 동래구 미남로 130, 3층 (온천동)","47822","세리골프존스크린","20140903162821","I","2018-08-31 23:59:59.0","","388417.699902977","191558.717723","골프연습장업","사립","","","1","","","","",
"189","골프연습장업","10_31_01_P","3300000","CDFH3301052007000001","20070625","","01","영업/정상","13","영업중","","","","","521-6266","","607830","부산광역시 동래구 안락동 606-4번지 5층","부산광역시 동래구 충렬대로 420, 5층 (안락동)","47890","안락스크린골프연습장","20200514164424","U","2020-05-16 02:40:00.0","","391544.11506292","190588.476263509","골프연습장업","사립","","","","","","","",
"190","골프연습장업","10_31_01_P","3300000","CDFH3301052007000003","20071112","","01","영업/정상","13","영업중","","","","","","","607826","부산광역시 동래구 안락동 472-7 마루빌딩 (5층)","부산광역시 동래구 충렬대로 467, 5층 (안락동, 마루빌딩)","47798","한스골프아카데미","20200723115705","U","2020-07-25 02:40:00.0","","392039.830513475","190508.684186725","골프연습장업","사립","","","","1124.12","","","",
"191","골프연습장업","10_31_01_P","3300000","CDFH3301052001000001","20010419","","01","영업/정상","13","영업중","","","","","051-552-8409","","607835","부산광역시 동래구 온천동 779-29번지","부산광역시 동래구 중앙대로1367번길 72  (온천동)","","동래스크린골프연습장","20170103092455","I","2018-08-31 23:59:59.0","","388804.127086838","192110.921589685","골프연습장업","사립","","","","","","","",
"192","골프연습장업","10_31_01_P","3300000","CDFH3301052009000003","20090525","","01","영업/정상","13","영업중","","","","","506-3650","","607813","부산광역시 동래구 사직동 160-7","부산광역시 동래구 중앙대로 1261 (사직동)","","모아 골프랜드","20210610135007","U","2021-06-12 02:40:00.0","","389126.631714387","190912.100366315","골프연습장업","사립","","","1","2296.8","","","",
"193","골프연습장업","10_31_01_P","3300000","CDFH3301052009000005","20091001","","01","영업/정상","13","영업중","","","","","501-1940","","607820","부산광역시 동래구 사직동 981-8번지","부산광역시 동래구 쇠미로27번길 18-6 (사직동)","47873","엔돌핀스크린골프","20200514164555","U","2020-05-16 02:40:00.0","","386929.503549827","190555.701358863","골프연습장업","사립","","","1","675.8","","","",
"194","골프연습장업","10_31_01_P","3300000","CDFH3301052009000006","20091009","","01","영업/정상","13","영업중","","","","","506-4568","","607842","부산광역시 동래구 온천동 1414-18번지 4층","부산광역시 동래구 아시아드대로228번길 28, 4층 (온천동)","47837","해오름 골프연습장","20180619154238","I","2018-08-31 23:59:59.0","","388318.657173147","191311.286475236","골프연습장업","사립","","","1","1146.68","","","",
"195","골프연습장업","10_31_01_P","3300000","CDFH3301052009000007","20091112","","01","영업/정상","13","영업중","","","","","051-531-7717","","607808","부산광역시 동래구 명장동 57-6번지 지하1층","부산광역시 동래구 명안로85번길 52 (명장동,지하1층)","","명장골프","20200514164612","U","2020-05-16 02:40:00.0","","391337.572046918","191551.182195621","골프연습장업","사립","","","1","3365.46","","","",
"196","골프연습장업","10_31_01_P","3300000","CDFH3301052007000004","20071128","","01","영업/정상","13","영업중","","","","","","","607786","부산광역시 동래구 사직동 1017번지 사직쌍용예가아파트상가 223동 B204~호","부산광역시 동래구 사직로 80, 223동 B204~B207호 (사직동, 사직쌍용예가아파트상가)","47863","류도훈 골프아카데미","20160322171702","I","2018-08-31 23:59:59.0","","387144.17668815","190534.020672018","골프연습장업","사립","Y","","","","","","",
"197","골프연습장업","10_31_01_P","3300000","CDFH3301052008000001","20080310","","01","영업/정상","13","영업중","","","","","522-8844~6","","607827","부산광역시 동래구 안락동 945-9번지 2층~5층 232, 402호","부산광역시 동래구 충렬사로 39, 232, 402호 (안락동,2층~5층)","","태광스크린골프클럽","20200514164444","U","2020-05-16 02:40:00.0","","390974.925262127","191324.382959917","골프연습장업","사립","","","","","","","",
"198","골프연습장업","10_31_01_P","3300000","CDFH3301052008000002","20080313","","01","영업/정상","13","영업중","","","","","529-1745","","607829","부산광역시 동래구 안락동 433-1번지 롯데캐슬상가 203호","부산광역시 동래구 충렬대로 368, 203호 (안락동, 롯데캐슬상가)","47889","골프 인","20200514164505","U","2020-05-16 02:40:00.0","","391024.721499922","190696.675178817","골프연습장업","사립","","","","","","","",
"199","골프연습장업","10_31_01_P","3300000","CDFH3301052008000004","20080429","","01","영업/정상","13","영업중","","","","","503-3836","","607782","부산광역시 동래구 온천동 1412-1번지 반도보라스카이뷰 301호","부산광역시 동래구 아시아드대로 234, 301호 (온천동, 반도보라스카이뷰)","47837","반도골프클리닉","20140103094858","I","2018-08-31 23:59:59.0","","388310.527062149","191440.874252037","골프연습장업","사립","","","","","","","",
"200","골프연습장업","10_31_01_P","3300000","CDFH3301052009000001","20090115","","01","영업/정상","13","영업중","","","","","051-531-7979","","607828","부산광역시 동래구 안락동 591-2번지 지하1층","부산광역시 동래구 충렬대로 417, 지하1층 (안락동)","607828","라베골프존","20151208171545","I","2018-08-31 23:59:59.0","","391563.419342916","190673.458306052","골프연습장업","사립","","","","","","","",
