"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"163","동물미용업","02_03_11_P","3300000","330000004920180034","20181016","","01","영업/정상","0000","정상","","","","","051-527-8742","0","","부산광역시 동래구 명장동 **-*","부산광역시 동래구 반송로 *** (명장동)","47752","한양동물병원","20220428181036","I","2022-07-02 17:34:28.0","","391225.773762664","191419.56967112","동물미용업","동물미용업(일반)","000","0",
"164","동물미용업","02_03_11_P","3300000","330000004920180037","20181022","","01","영업/정상","0000","정상","","","","","051-553-4409","0","","부산광역시 동래구 온천동 ***-*","부산광역시 동래구 금강공원로 **-* (온천동)","47711","류태현동물병원","20220428181036","I","2022-07-02 17:34:28.0","","389584.165135871","193008.32481381","동물미용업","동물미용업(일반)","000","0",
"165","동물미용업","02_03_11_P","3300000","330000004920180038","20181022","","01","영업/정상","0000","정상","","","","","051-554-3422","0","","부산광역시 동래구 명륜동 ***-**","부산광역시 동래구 명륜로***번길 *, *층 (명륜동)","47747","훈동물병원","20220428181036","I","2022-07-02 17:34:28.0","","389598.722014438","192188.090892303","동물미용업","동물미용업(일반)","000","0",
"166","동물미용업","02_03_11_P","3300000","330000004920190001","20190507","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 사직북로 **, *층 (사직동)","47859","로몽","20220428181036","I","2022-07-02 17:34:28.0","","387517.712890526","190865.164577139","동물미용업","동물미용업(일반)","000","0",
"167","동물미용업","02_03_11_P","3300000","330000004920190002","20190524","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 **** 사직역 삼정그린코아 더 베스트 *차","부산광역시 동래구 사직로 *, 상가 ***동 ***호 (사직동, 사직역 삼정그린코아 더 베스트 *차)","47867","그루밍 펫 뷰티샵","20220428181036","I","2022-07-02 17:34:28.0","","387969.373279321","190592.219178473","동물미용업","동물미용업(일반)","000","0",
"168","동물미용업","02_03_11_P","3300000","330000004920190003","20190529","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 ***-**","부산광역시 동래구 여고로***번길 **, *층 (사직동)","47830","쥬디캣(Judy Cat)","20220428181036","I","2022-07-02 17:34:28.0","","388804.008232821","190872.596654722","동물미용업","동물미용업(일반)","000","0",
"169","동물미용업","02_03_11_P","3300000","330000004920190004","20190724","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 충렬대로***번길 **-*, *층 (안락동)","47890","오늘더빛나개","20220428181036","I","2022-07-02 17:34:28.0","","391434.053271121","190466.526250548","동물미용업","동물미용업(일반)","000","0",
"170","동물미용업","02_03_11_P","3300000","330000004920190006","20191021","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 사직북로 **, *층 (사직동)","47859","펫토피아","20220428181036","I","2022-07-02 17:34:28.0","","387567.09646189","190757.631818077","동물미용업","동물미용업(일반)","000","0",
"171","동물미용업","02_03_11_P","3300000","330000004920190007","20191115","","01","영업/정상","0000","정상","","","","","051-532-2232","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 온천천로 ***, *층 (안락동)","47900","아껴줄개","20220428181036","I","2022-07-02 17:34:28.0","","391534.368180117","190049.428574255","동물미용업","동물미용업(일반)","000","0",
"172","동물미용업","02_03_11_P","3300000","330000004920190008","20191219","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 온천천로***번가길 **, *층 (안락동)","47900","킹프림 애견샵","20220428181036","I","2022-07-02 17:34:28.0","","391328.814327861","190200.986892889","동물미용업","동물미용업(일반)","000","0",
"173","동물미용업","02_03_11_P","3300000","330000004920190009","20191226","","01","영업/정상","0000","정상","","","","","051-506-8492,8493","0","","부산광역시 동래구 사직동 ***-*","부산광역시 동래구 아시아드대로 ***-*, *층 (사직동)","47875","유기화동물의료센터","20220428181036","I","2022-07-02 17:34:28.0","","388055.224147153","190505.554749038","동물미용업","동물미용업(일반)","000","0",
"174","동물미용업","02_03_11_P","3300000","330000004920200001","20200120","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 ***-*","부산광역시 동래구 쇠미로 ***, *층 (사직동)","47854","멍멍","20220428181036","I","2022-07-02 17:34:28.0","","387523.65705335","191136.061582623","동물미용업","동물미용업(일반)","000","0",
"175","동물미용업","02_03_11_P","3300000","330000004920200002","20200213","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 사직북로 ** (사직동)","47859","살롱드퍼피","20220428181037","I","2022-07-02 17:34:28.0","","387546.591406795","190839.968285845","동물미용업","동물미용업(일반)","000","0",
"176","동물미용업","02_03_11_P","3300000","330000004920200003","20200221","","01","영업/정상","0000","정상","","","","","051-502-2359","0","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 석사로 **, *층 (사직동)","47858","하우매니퍼피","20220428181037","I","2022-07-02 17:34:28.0","","387887.543141905","190917.904298627","동물미용업","동물미용업(일반)","000","0",
"177","동물미용업","02_03_11_P","3300000","330000004920200007","20200515","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명륜동 *-** 센텀빌딩","부산광역시 동래구 시실로 **, 센텀빌딩 (명륜동)","47739","전수진.ALL THE PET","20220428181037","I","2022-07-02 17:34:28.0","","389841.979700913","192906.838692215","동물미용업","동물미용업(일반)","000","0",
"178","동물미용업","02_03_11_P","3300000","330000004920200008","20200624","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 충렬사로 ** (안락동)","47754","해피펫살롱","20220428181037","I","2022-07-02 17:34:28.0","","391014.457569217","191316.521859655","동물미용업","동물미용업(일반)","000","0",
"179","동물미용업","02_03_11_P","3300000","330000004920200009","20200708","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 **** 동래삼정그린코아포레스트","부산광역시 동래구 쇠미로 ***, 상가P*동 ***호 (온천동, 동래삼정그린코아포레스트)","47869","올리브펫살롱","20220428181037","I","2022-07-02 17:34:28.0","","387676.162822652","191414.848718066","동물미용업","동물미용업(일반)","000","0",
"180","동물미용업","02_03_11_P","3300000","330000004920200012","20201026","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 ****-**","부산광역시 동래구 여고북로***번길 * (온천동)","47828","오늘도,예쁘개","20220428181037","I","2022-07-02 17:34:28.0","","388613.292766086","191106.014974039","동물미용업","동물미용업(일반)","000","0",
"181","동물미용업","02_03_11_P","3300000","330000004920200013","20201120","","01","영업/정상","0000","정상","","","","","0515078088","0","","부산광역시 동래구 사직동 ***-*","부산광역시 동래구 아시아드대로***번길 **-* (사직동)","47843","멍블리퍼피살롱","20220428181037","I","2022-07-02 17:34:28.0","","388424.766028366","190607.264667561","동물미용업","동물미용업(일반)","000","0",
"182","동물미용업","02_03_11_P","3300000","330000004920210001","20210331","","01","영업/정상","0000","정상","","","","","051-555-1125","0","","부산광역시 동래구 낙민동 ***-**","부산광역시 동래구 충렬대로 ***, *층 (낙민동)","47879","헤아림동물병원","20220428181037","I","2022-07-02 17:34:28.0","","390306.734115262","190985.68596868","동물미용업","동물미용업(일반)","000","0",
"183","동물미용업","02_03_11_P","3300000","330000004920210002","20210528","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-***","부산광역시 동래구 충렬대로***번길 **, *층 (안락동)","47895","라운드 독","20220428181037","I","2022-07-02 17:34:28.0","","391506.828063329","190261.409176668","동물미용업","동물미용업(일반)","000","0",
"184","동물미용업","02_03_11_P","3300000","330000004920210005","20210714","","01","영업/정상","0000","정상","","","","","051-552-6800","0","","부산광역시 동래구 온천동 ***-** 온천장역삼정그린코아더시티","부산광역시 동래구 중앙대로****번길 **, 온천장역삼정그린코아더시티 상가동 ***~***호 (온천동)","47711","온마음동물병원","20220428181037","I","2022-07-02 17:34:28.0","","389550.296744753","192975.519593792","동물미용업","동물미용업(일반)","000","0",
"185","동물미용업","02_03_11_P","3300000","330000004920210008","20210804","","01","영업/정상","0000","정상","","","","","051-505-5110","0","","부산광역시 동래구 온천동 ****-**","부산광역시 동래구 아시아드대로***번길 **-*, *층 (온천동)","47850","뽀삐애견샵","20220428181037","I","2022-07-02 17:34:28.0","","388060.220531234","191507.378937048","동물미용업","동물미용업(일반)","000","0",
"186","동물미용업","02_03_11_P","3300000","330000004920210010","20211028","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로**번길 ***, *층 ***호 (명장동)","47766","강아지당","20220428181037","I","2022-07-02 17:34:28.0","","391581.395098823","192049.903085013","동물미용업","동물미용업(일반)","000","0",
"187","동물미용업","02_03_11_P","3300000","330000004920210012","20211125","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로**번길 *, ***동 (명장동)","47776","JUN PET(준펫)","20220428181037","I","2022-07-02 17:34:28.0","","391902.696952648","191481.980428357","동물미용업","동물미용업(일반)","000","0",
"188","동물미용업","02_03_11_P","3300000","330000004920220002","20220203","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-*","부산광역시 동래구 안락로 *, 지하*층 (안락동)","47754","효효그루밍","20220428181037","I","2022-07-02 17:34:28.0","","390968.805979824","191092.573513242","동물미용업","동물미용업(일반)","000","0",
"189","동물미용업","02_03_11_P","3300000","330000004920220005","20220308","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 ***-* SKHUBSKY","부산광역시 동래구 중앙대로 ****, SKHUBSKY A*동 **호 (온천동)","47710","까리하개","20220428181037","I","2022-07-02 17:34:28.0","","389816.233000769","193329.605871168","동물미용업","동물미용업(일반)","000","0",
"190","동물미용업","02_03_11_P","3300000","330000004920220006","20220331","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 ***-**","부산광역시 동래구 금강로***번길 **, *층 (온천동)","47712","고양이무마취미용 냥지곤지","20220428181038","I","2022-07-02 17:34:28.0","","389419.484160828","193000.169128372","동물미용업","동물미용업(일반)","000","0",
"191","동물미용업","02_03_11_P","3300000","330000004920220007","20220405","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명장동 ***-*","부산광역시 동래구 명안로**번길 **(명장동)","47775","디클로젯","20220428181038","I","2022-07-02 17:34:28.0","","391764.91554572","191429.910118195","동물미용업","동물미용업(일반)","000","0",
"192","동물미용업","02_03_11_P","3300000","330000004920220008","20220509","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 ***-*","부산광역시 동래구 금강로**번길 *, *층 (온천동)","47713","인누온","20220509151018","I","2022-07-02 17:34:28.0","","389080.556660685","192592.064498458","동물미용업","동물미용업(일반)","000","0",
"193","동물미용업","02_03_11_P","3300000","330000004920220009","20220510","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명륜동 **-*","부산광역시 동래구 시실로 **-*, *층 (명륜동)","47744","킁킁펫살롱","20220510155709","I","2022-07-02 17:34:28.0","","390029.150100654","192688.419470214","동물미용업","동물미용업(일반)","000","0",
"194","동물미용업","02_03_11_P","3300000","330000004920220010","20220602","","01","영업/정상","0000","정상","","","","","051-552-5553","0","","부산광역시 동래구 온천동 ****-**","부산광역시 동래구 충렬대로***번길 *(온천동)","47733","리브동물의료센터","20220602110608","I","2022-07-02 17:34:28.0","","388853.616249747","191635.463685208","동물미용업","동물미용업(일반)","000","0",
"195","동물미용업","02_03_11_P","3300000","330000004920220011","20220607","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명장동 ***-**","부산광역시 동래구 명장로 **, *층 (명장동)","47769","뽀독뽀독애견샵","20220607120222","I","2022-07-02 17:34:28.0","","391984.618886869","191464.382550942","동물미용업","동물미용업(일반)","000","0",
"196","동물미용업","02_03_11_P","3300000","330000004920220012","20220613","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 안연로 **-*(안락동)","47901","라온하제","20220613121623","I","2022-07-02 17:34:28.0","","391148.384520373","190167.047201065","동물미용업","동물미용업(일반)","000","0",
"197","동물미용업","02_03_11_P","3310000","331000004920180005","20180608","","01","영업/정상","0000","정상","","","","","051-623-7599","0","","부산광역시 남구 용호동 ***-* 메트로동물병원","부산광역시 남구 용호로 **, 메트로동물병원 (용호동)","48518","메트로동물병원","20220428181027","I","2022-07-02 17:34:28.0","","391986.415535235","183043.787046405","동물미용업","동물미용업(일반)","000","0",
"198","동물미용업","02_03_11_P","3310000","331000004920180006","20180608","","01","영업/정상","0000","정상","","","","","051-634-4017","0","","부산광역시 남구 문현동 ***-**","부산광역시 남구 수영로 ** (문현동)","48457","문현동물병원","20220428181027","I","2022-07-02 17:34:28.0","","388762.266305384","183880.000666591","동물미용업","동물미용업(일반)","000","0",
"199","동물미용업","02_03_11_P","3310000","331000004920180007","20180608","","01","영업/정상","0000","정상","","","","","051-612-7552","0","","부산광역시 남구 용호동 ***-*","부산광역시 남구 용호로 *** (용호동)","48593","해온동물병원","20220428181027","I","2022-07-02 17:34:28.0","","392414.019054274","181186.111387049","동물미용업","동물미용업(일반)","000","0",
"200","동물미용업","02_03_11_P","3310000","331000004920180008","20180608","","01","영업/정상","0000","정상","","","","","051-628-0855","0","","부산광역시 남구 용호동 ***-* 목련아파트","부산광역시 남구 용호로***번길 *, 상가동 *층 ***호 (용호동, 목련아파트)","48578","용호동물병원","20220428181027","I","2022-07-02 17:34:28.0","","392505.215427484","182296.122660257","동물미용업","동물미용업(일반)","000","0",
"201","동물미용업","02_03_11_P","3310000","331000004920180009","20180612","","01","영업/정상","0000","정상","","","","","714-0220","0","","부산광역시 남구 용호동 ***-**","부산광역시 남구 용호로 *** (용호동)","48591","지경희동물병원","20220428181027","I","2022-07-02 17:34:28.0","","392400.489068155","181526.932028603","동물미용업","동물미용업(일반)","000","0",
"202","동물미용업","02_03_11_P","3310000","331000004920180010","20180716","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용당동 ***-*","부산광역시 남구 신선로 ***, *층 (용당동)","48536","호동&경동 애견호텔전문점","20220428181028","I","2022-07-02 17:34:28.0","","391189.448173778","182257.774710236","동물미용업","동물미용업(일반)","000","0",
"203","동물미용업","02_03_11_P","3310000","331000004920180012","20180731","","01","영업/정상","0000","정상","","","","","051-627-1275","0","","부산광역시 남구 용호동 ***-* 힐탑탑플레이스","부산광역시 남구 분포로 ***, 힐탑탑플레이스 A동 *층 ***호 (용호동)","48515","헬로동물병원","20220519114346","U","2022-07-02 17:34:28.0","","392515.689667818","183481.94111857","동물미용업","동물미용업(일반)","000","0",
"204","동물미용업","02_03_11_P","3310000","331000004920180013","20180821","","01","영업/정상","0000","정상","","","","","051-627-0507","0","","부산광역시 남구 대연동 ***-**","부산광역시 남구 수영로 *** (대연동)","48497","붐애견","20220428181028","I","2022-07-02 17:34:28.0","","390908.186270179","183807.933779318","동물미용업","동물미용업(일반)","000","0",
"205","동물미용업","02_03_11_P","3310000","331000004920180014","20180821","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-*","부산광역시 남구 수영로 *** (대연동)","48445","고양이 무마취미용 무냥무냥 부산 대연점","20220428181028","I","2022-07-02 17:34:28.0","","390487.342969125","183799.204837057","동물미용업","동물미용업(일반)","000","0",
"206","동물미용업","02_03_11_P","3310000","331000004920180015","20180821","","01","영업/정상","0000","정상","","","","","0516450403","0","","부산광역시 남구 문현동 ***-**","부산광역시 남구 수영로 ** (문현동)","48457","25시동물병원","20220428181028","I","2022-07-02 17:34:28.0","","388721.005330062","183893.217801329","동물미용업","동물미용업(일반)","000","0",
"207","동물미용업","02_03_11_P","3310000","331000004920180016","20180824","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 수영로***번길 ** (대연동)","48439","엠케이그루밍샵","20220428181028","I","2022-07-02 17:34:28.0","","390467.676328288","183937.006263444","동물미용업","동물미용업(일반)","000","0",
"208","동물미용업","02_03_11_P","3310000","331000004920180017","20180824","","01","영업/정상","0000","정상","","","","","051-628-2924","0","","부산광역시 남구 감만동 **-**","부산광역시 남구 석포로 **-*, *층 (감만동)","48490","애견하우스","20220428181028","I","2022-07-02 17:34:28.0","","389906.437750739","182395.847494456","동물미용업","동물미용업(일반)","000","0",
"209","동물미용업","02_03_11_P","3310000","331000004920180018","20180903","","01","영업/정상","0000","정상","","","","","623-0050","0","","부산광역시 남구 대연동 ***-*","부산광역시 남구 용소로 ** (대연동)","48500","프란다스의 개","20220428181028","I","2022-07-02 17:34:28.0","","391427.950301391","183463.239604282","동물미용업","동물미용업(일반)","000","0",
"210","동물미용업","02_03_11_P","3310000","331000004920180020","20191226","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 감만동 *-**","부산광역시 남구 석포로**번가길 *, 상가동 ***호 (감만동)","48545","쭈 애견미용","20220428181028","I","2022-07-02 17:34:28.0","","389985.883568578","182220.563822945","동물미용업","동물미용업(일반)","000","0",
"211","동물미용업","02_03_11_P","3310000","331000004920180025","20180917","","01","영업/정상","0000","정상","","","","","051-624-2475","0","","부산광역시 남구 대연동 ****-*","부산광역시 남구 수영로 *** (대연동)","48445","유앤동물의료센터","20220428181028","I","2022-07-02 17:34:28.0","","390487.342969125","183799.204837057","동물미용업","동물미용업(일반)","000","0",
"212","동물미용업","02_03_11_P","3310000","331000004920180026","20180917","","01","영업/정상","0000","정상","","","","","051-621-7555","0","","부산광역시 남구 대연동 **-** 한성빌딩","부산광역시 남구 수영로 ***, 한성빌딩 *층 (대연동)","48508","튼튼동물병원","20220428181029","I","2022-07-02 17:34:28.0","","391519.240747706","184124.231977278","동물미용업","동물미용업(일반)","000","0",
"213","동물미용업","02_03_11_P","3310000","331000004920180027","20180918","","01","영업/정상","0000","정상","","","","","0516327580","0","","부산광역시 남구 문현동 ***-* 다솜 동물 병원","부산광역시 남구 수영로**번길 *, 다솜 동물 병원 *층 (문현동)","48415","(주)다솜동물메디컬센터","20220428181029","I","2022-07-02 17:34:28.0","","388526.203913101","183992.328822561","동물미용업","동물미용업(일반)","000","0",
"214","동물미용업","02_03_11_P","3310000","331000004920180028","20180918","","01","영업/정상","0000","정상","","","","","0516467582","0","","부산광역시 남구 용호동 ***-** 엘지메트로시티","부산광역시 남구 분포로 ***, ****동 *층 ***호 (용호동, 엘지메트로시티)","48516","자이안트동물병원","20220519114601","U","2022-07-02 17:34:28.0","","392474.578116018","183052.21115244","동물미용업","동물미용업(일반)","000","0",
"215","동물미용업","02_03_11_P","3310000","331000004920180030","20181001","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-*","부산광역시 남구 용호로***번길 **, *층 (용호동)","48591","꽃강아지","20220428181029","I","2022-07-02 17:34:28.0","","392536.915390929","181544.587838597","동물미용업","동물미용업(일반)","000","0",
"216","동물미용업","02_03_11_P","3310000","331000004920180031","20181001","","01","영업/정상","0000","정상","","","","","0516351122","0","","부산광역시 남구 문현동 ***-* 대림문현시티프라자","부산광역시 남구 수영로 **, *층 ***호 (문현동, 대림문현시티프라자)","48456","쿠마와푸코네","20220428181029","I","2022-07-02 17:34:28.0","","388635.876447612","183867.774199672","동물미용업","동물미용업(일반)","000","0",
"217","동물미용업","02_03_11_P","3310000","331000004920180032","20181001","","01","영업/정상","0000","정상","","","","","051-633-6887","0","","부산광역시 남구 감만동 ***-* 선진학원","부산광역시 남구 우암로**번길 ** (감만동)","48544","애견마트","20220428181029","I","2022-07-02 17:34:28.0","","389774.484229926","181743.954102229","동물미용업","동물미용업(일반)","000","0",
"218","동물미용업","02_03_11_P","3310000","331000004920180033","20181001","","01","영업/정상","0000","정상","","","","","0516265111","0","","부산광역시 남구 대연동 ****","부산광역시 남구 못골번영로 **, *층 (대연동)","48438","벨라애견카페","20220428181029","I","2022-07-02 17:34:28.0","","390318.905203018","183942.872069478","동물미용업","동물미용업(일반)","000","0",
"219","동물미용업","02_03_11_P","3310000","331000004920180034","20191014","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-** 동양공인중개사","부산광역시 남구 용호로 ***, 동양공인중개사 *층 (용호동)","48593","꽃멍개","20220428181029","I","2022-07-02 17:34:28.0","","392455.90884841","181036.806384294","동물미용업","동물미용업(일반)","000","0",
"220","동물미용업","02_03_11_P","3310000","331000004920180036","20181012","","01","영업/정상","0000","정상","","","","","051-612-1830","0","","부산광역시 남구 대연동 **** 대연비치아파트","부산광역시 남구 황령대로 ***, 상가동 ***호 (대연동, 대연비치아파트)","48514","뽀도독","20220428181029","I","2022-07-02 17:34:28.0","","392089.82662164","183968.991588182","동물미용업","동물미용업(일반)","000","0",
"221","동물미용업","02_03_11_P","3310000","331000004920180039","20181012","","01","영업/정상","0000","정상","","","","","051-628-0070","0","","부산광역시 남구 대연동 ****-* 이승모내과","부산광역시 남구 수영로 ***, 이승모내과 *층 (대연동)","48445","더펫코리아","20220428181029","I","2022-07-02 17:34:28.0","","390444.202405947","183795.599381043","동물미용업","동물미용업(일반)","000","0",
"222","동물미용업","02_03_11_P","3310000","331000004920180043","20181019","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 문현동 ***-*","부산광역시 남구 자유평화로**번길 **, *층 (문현동)","48402","개폼","20220428181029","I","2022-07-02 17:34:28.0","","388231.403775741","184566.083017804","동물미용업","동물미용업(일반)","000","0",
"223","동물미용업","02_03_11_P","3310000","331000004920190001","20190125","","01","영업/정상","0000","정상","","","","","051-622-4539","0","","부산광역시 남구 용호동 ***-** 엘지메트로시티","부산광역시 남구 분포로 ***, ****동 ***호 (용호동, 엘지메트로시티)","48516","촉촉이네","20220428181029","I","2022-07-02 17:34:28.0","","392474.578116018","183052.21115244","동물미용업","동물미용업(일반)","000","0",
"224","동물미용업","02_03_11_P","3310000","331000004920190002","20190201","","01","영업/정상","0000","정상","","","","","051-635-7772","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 수영로 ***, *층 (대연동)","48453","마이독스","20220428181030","I","2022-07-02 17:34:28.0","","389974.118685275","183754.095667298","동물미용업","동물미용업(일반)","000","0",
"225","동물미용업","02_03_11_P","3310000","331000004920190003","20190528","","01","영업/정상","0000","정상","","","","","051-626-5020","0","","부산광역시 남구 용호동 ***","부산광역시 남구 용호로 **, *층 (용호동)","48523","펫미장원 공감","20220428181030","I","2022-07-02 17:34:28.0","","392358.244600128","182741.294402904","동물미용업","동물미용업(일반)","000","0",
"226","동물미용업","02_03_11_P","3310000","331000004920190006","20190718","","01","영업/정상","0000","정상","","","","","0516129909","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 못골번영로**번길 **, *층 (대연동)","48436","폼나개","20220428181030","I","2022-07-02 17:34:28.0","","390484.110928885","184445.203836642","동물미용업","동물미용업(일반)","000","0",
"227","동물미용업","02_03_11_P","3310000","331000004920190008","20190722","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ***-* 대흥택시","부산광역시 남구 유엔로 ***, 대흥택시 점포*호 (대연동)","48506","개털살롱","20220428181030","I","2022-07-02 17:34:28.0","","391158.275431948","183257.960482894","동물미용업","동물미용업(일반)","000","0",
"228","동물미용업","02_03_11_P","3310000","331000004920210003","20210118","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 *** 더블유","부산광역시 남구 분포로 ***, 스퀘어동층 ****호 (용호동, 더블유)","48515","씨유펫 (용호더블유스퀘어점)","20220428181030","I","2022-07-02 17:34:28.0","","392495.046847798","183633.944535074","동물미용업","동물미용업(일반)","000","0",
"229","동물미용업","02_03_11_P","3310000","331000004920210006","20210121","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-* 한림웅변학원","부산광역시 남구 동명로 ***-*, 한림웅변학원 *층 (용호동)","48584","우리함개","20220428181031","I","2022-07-02 17:34:28.0","","392640.175928997","182043.27813155","동물미용업","동물미용업(일반)","000","0",
"230","동물미용업","02_03_11_P","3310000","331000004920210009","20210421","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 문현동 **-* 성지문현파크맨션","부산광역시 남구 진남로 ***, *층 *호 (문현동, 성지문현파크맨션)","48423","먼지.zip","20220428181031","I","2022-07-02 17:34:28.0","","389400.30318017","184487.881729015","동물미용업","동물미용업(일반)","000","0",
"231","동물미용업","02_03_11_P","3310000","331000004920210015","20210712","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-*","부산광역시 남구 용호로**번길 **, *층 (용호동)","48523","뽀독 뽀독","20220428181031","I","2022-07-02 17:34:28.0","","392419.925437035","182623.363847321","동물미용업","동물미용업(일반)","000","0",
"232","동물미용업","02_03_11_P","3310000","331000004920210019","20211109","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ***-* 대흥택시","부산광역시 남구 유엔로 ***, 대흥택시 (대연동)","48506","예뻐지개냥","20220428181031","I","2022-07-02 17:34:28.0","","391158.275431948","183257.960482894","동물미용업","동물미용업(일반)","000","0",
"233","동물미용업","02_03_11_P","3310000","331000004920210020","20211116","","01","영업/정상","0000","정상","","","","","051-621-7780","","","부산광역시 남구 대연동 ***-** 논두렁꿩알","부산광역시 남구 유엔로***번가길 **, *층 (대연동, 논두렁꿩알)","48502","멍멍샵","20220428181031","I","2022-07-02 17:34:28.0","","391022.802217278","183509.634206611","동물미용업","동물미용업(일반)","000","0",
"234","동물미용업","02_03_11_P","3310000","331000004920210022","20211201","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 **-* 한양빌딩","부산광역시 남구 수영로***번길 **, 한양빌딩 *층 (대연동)","48512","우리집첫째","20220428181031","I","2022-07-02 17:34:28.0","","391537.29861516","183878.110186354","동물미용업","동물미용업(일반)","000","0",
"235","동물미용업","02_03_11_P","3310000","331000004920210023","20211217","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 **** 대연힐스테이트푸르지오","부산광역시 남구 수영로 ***, ***동 ***호 (대연동, 대연힐스테이트푸르지오)","48432","달봉이네 대연점","20220428181031","I","2022-07-02 17:34:28.0","","391411.450181345","184553.672800184","동물미용업","동물미용업(일반)","000","0",
"236","동물미용업","02_03_11_P","3310000","331000004920210024","20211227","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 우암동 ***-***","부산광역시 남구 우암로 ***-*(우암동)","48479","홍 애견미용","20220428181031","I","2022-07-02 17:34:28.0","","388598.05008128","182654.059240974","동물미용업","동물미용업(일반)","000","0",
"237","동물미용업","02_03_11_P","3310000","331000004920220001","20220104","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-*","부산광역시 남구 수영로 ***-*(대연동)","48492","조양래 동물병원 미용실","20220428181031","I","2022-07-02 17:34:28.0","","390524.549331831","183746.282357667","동물미용업","동물미용업(일반)","000","0",
"238","동물미용업","02_03_11_P","3310000","331000004920220003","20220420","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 진남로 ***(대연동)","48448","댕글","20220428181031","I","2022-07-02 17:34:28.0","","389590.301381168","184161.680300388","동물미용업","동물미용업(일반)","000","0",
