"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총종업원수",
"114","동물위탁관리업","02_03_10_P","3300000","330000004820220003","20220203","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명륜동 *-**","부산광역시 동래구 온천천로 *, *층 (명륜동)","47739","금댕이","20220428181037","I","2022-07-02 17:34:28.0","","389765.951758556","192897.92797777","동물위탁관리업","동물위탁관리업","000","0",
"115","동물위탁관리업","02_03_10_P","3300000","330000004820220008","20220420","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 온천동 ***-*","부산광역시 동래구 금강로**번길 *, *층 (온천동)","47713","인누온(inuon)","20220428181038","I","2022-07-02 17:34:28.0","","389080.556660685","192592.064498458","동물위탁관리업","동물위탁관리업","000","0",
"116","동물위탁관리업","02_03_10_P","3300000","330000004820220009","20220510","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 명륜동 **-*","부산광역시 동래구 시실로 **-*, *층 (명륜동)","47744","킁킁펫살롱","20220510155429","I","2022-07-02 17:34:28.0","","390029.150100654","192688.419470214","동물위탁관리업","동물위탁관리업","000","0",
"117","동물위탁관리업","02_03_10_P","3300000","330000004820220010","20220613","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 안연로 **-*(안락동)","47901","라온하제","20220613133123","I","2022-07-02 17:34:28.0","","391148.384520373","190167.047201065","동물위탁관리업","동물위탁관리업","000","0",
"118","동물위탁관리업","02_03_10_P","3310000","331000004820180007","20180608","","01","영업/정상","0000","정상","","","","","051-612-7552","0","","부산광역시 남구 용호동 ***-*","부산광역시 남구 용호로 *** (용호동)","48593","해온동물병원","20220428181027","I","2022-07-02 17:34:28.0","","392414.019054274","181186.111387049","동물위탁관리업","동물위탁관리업","000","0",
"119","동물위탁관리업","02_03_10_P","3310000","331000004820180008","20180608","","01","영업/정상","0000","정상","","","","","051-628-0855","0","","부산광역시 남구 용호동 ***-* 목련아파트","부산광역시 남구 용호로***번길 *, 상가동 *층 ***호 (용호동, 목련아파트)","48578","용호동물병원","20220428181027","I","2022-07-02 17:34:28.0","","392505.215427484","182296.122660257","동물위탁관리업","동물위탁관리업","000","0",
"120","동물위탁관리업","02_03_10_P","3310000","331000004820180010","20180716","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용당동 ***-*","부산광역시 남구 신선로 ***, *층 (용당동)","48536","호동&경동 애견호텔전문점","20220428181028","I","2022-07-02 17:34:28.0","","391189.448173778","182257.774710236","동물위탁관리업","동물위탁관리업","000","0",
"121","동물위탁관리업","02_03_10_P","3310000","331000004820180012","20180731","","01","영업/정상","0000","정상","","","","","051-627-1275","0","","부산광역시 남구 용호동 ***-* 힐탑탑플레이스","부산광역시 남구 분포로 ***, 힐탑탑플레이스 A동 *층 ***호 (용호동)","48515","헬로동물병원","20220519114521","U","2022-07-02 17:34:28.0","","392515.689667818","183481.94111857","동물위탁관리업","동물위탁관리업","000","0",
"122","동물위탁관리업","02_03_10_P","3310000","331000004820180018","20180903","","01","영업/정상","0000","정상","","","","","623-0050","0","","부산광역시 남구 대연동 ***-*","부산광역시 남구 용소로 ** (대연동)","48500","프란다스의 개","20220428181028","I","2022-07-02 17:34:28.0","","391427.950301391","183463.239604282","동물위탁관리업","동물위탁관리업","000","0",
"123","동물위탁관리업","02_03_10_P","3310000","331000004820180019","20180903","","01","영업/정상","0000","정상","","","","","621-7780","0","","부산광역시 남구 대연동 ***-** 논두렁꿩알 ***호","부산광역시 남구 유엔로***번가길 ** (대연동, 논두렁꿩알)","48502","멍멍샵","20220428181028","I","2022-07-02 17:34:28.0","","391022.802217278","183509.634206611","동물위탁관리업","동물위탁관리업","000","0",
"124","동물위탁관리업","02_03_10_P","3310000","331000004820180024","20180917","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-* 호수약국","부산광역시 남구 수영로 ***-*, 호수약국 (대연동)","48492","조양래 동물의료센터","20220428181028","I","2022-07-02 17:34:28.0","","390524.549331831","183746.282357667","동물위탁관리업","동물위탁관리업","000","0",
"125","동물위탁관리업","02_03_10_P","3310000","331000004820180025","20180917","","01","영업/정상","0000","정상","","","","","051-624-2475","0","","부산광역시 남구 대연동 ****-*","부산광역시 남구 수영로 *** (대연동)","48445","유앤동물의료센터","20220428181028","I","2022-07-02 17:34:28.0","","390487.342969125","183799.204837057","동물위탁관리업","동물위탁관리업","000","0",
"126","동물위탁관리업","02_03_10_P","3310000","331000004820180026","20180917","","01","영업/정상","0000","정상","","","","","051-621-7555","0","","부산광역시 남구 대연동 **-** 한성빌딩","부산광역시 남구 수영로 ***, 한성빌딩 *층 (대연동)","48508","튼튼동물병원","20220428181029","I","2022-07-02 17:34:28.0","","391519.240747706","184124.231977278","동물위탁관리업","동물위탁관리업","000","0",
"127","동물위탁관리업","02_03_10_P","3310000","331000004820180027","20180918","","01","영업/정상","0000","정상","","","","","0516327580","0","","부산광역시 남구 문현동 ***-* 다솜 동물 병원","부산광역시 남구 수영로**번길 *, 다솜 동물 병원 *층 (문현동)","48415","(주)다솜동물메디컬센터","20220428181029","I","2022-07-02 17:34:28.0","","388526.203913101","183992.328822561","동물위탁관리업","동물위탁관리업","000","0",
"128","동물위탁관리업","02_03_10_P","3310000","331000004820180033","20181001","","01","영업/정상","0000","정상","","","","","0516265111","0","","부산광역시 남구 대연동 ****","부산광역시 남구 못골번영로 **, *층 (대연동)","48438","벨라애견카페","20220428181029","I","2022-07-02 17:34:28.0","","390318.905203018","183942.872069478","동물위탁관리업","동물위탁관리업","000","0",
"129","동물위탁관리업","02_03_10_P","3310000","331000004820180038","20181012","","01","영업/정상","0000","정상","","","","","051-628-0070","0","","부산광역시 남구 대연동 ****-* 이승모내과","부산광역시 남구 수영로 ***, 이승모내과 *층 (대연동)","48445","더펫코리아","20220428181029","I","2022-07-02 17:34:28.0","","390444.202405947","183795.599381043","동물위탁관리업","동물위탁관리업","000","0",
"130","동물위탁관리업","02_03_10_P","3310000","331000004820180042","20181017","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 우암동 ***-** 탑열린학원","부산광역시 남구 동제당로 ***, 탑열린학원 지하*층 (우암동)","48469","개와 사람(애견호텔)","20220428181029","I","2022-07-02 17:34:28.0","","389242.480812327","182695.098215957","동물위탁관리업","동물위탁관리업","000","0",
"131","동물위탁관리업","02_03_10_P","3310000","331000004820180043","20181019","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 문현동 ***-*","부산광역시 남구 자유평화로**번길 **, *층 (문현동)","48402","개폼","20220428181029","I","2022-07-02 17:34:28.0","","388231.403775741","184566.083017804","동물위탁관리업","동물위탁관리업","000","0",
"132","동물위탁관리업","02_03_10_P","3310000","331000004820180046","20181112","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-** 통도정사","부산광역시 남구 용호로 ***, 통도정사 *층 (용호동)","48587","묘한호텔","20220428181029","I","2022-07-02 17:34:28.0","","392400.598736755","181630.470037672","동물위탁관리업","동물위탁관리업","000","0",
"133","동물위탁관리업","02_03_10_P","3310000","331000004820180047","20181120","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 수영로***번길 **, *층 (대연동)","48460","돌봄","20220428181029","I","2022-07-02 17:34:28.0","","390196.913214842","183416.364997899","동물위탁관리업","동물위탁관리업","000","0",
"134","동물위탁관리업","02_03_10_P","3310000","331000004820190002","20190201","","01","영업/정상","0000","정상","","","","","051-635-7772","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 수영로 ***, *층 (대연동)","48453","마이독스","20220428181030","I","2022-07-02 17:34:28.0","","389974.118685275","183754.095667298","동물위탁관리업","동물위탁관리업","000","0",
"135","동물위탁관리업","02_03_10_P","3310000","331000004820190004","20190603","","01","영업/정상","0000","정상","","","","","051-626-5010","0","","부산광역시 남구 용호동 ***","부산광역시 남구 용호로 **, *층 (용호동)","48523","(주)더블유반려동물케어센터","20220428181030","I","2022-07-02 17:34:28.0","","392358.244600128","182741.294402904","동물위탁관리업","동물위탁관리업","000","0",
"136","동물위탁관리업","02_03_10_P","3310000","331000004820190006","20190718","","01","영업/정상","0000","정상","","","","","0516129909","0","","부산광역시 남구 대연동 ****-**","부산광역시 남구 못골번영로**번길 **, *층 (대연동)","48436","폼나개","20220428181030","I","2022-07-02 17:34:28.0","","390484.110928885","184445.203836642","동물위탁관리업","동물위탁관리업","000","0",
"137","동물위탁관리업","02_03_10_P","3310000","331000004820200002","20200227","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 감만동 **-* 우암 자유 *차 아파트","부산광역시 남구 양지골로 *** (감만동, 우암 자유 *차 아파트)","48540","쭈애견미용","20220428181030","I","2022-07-02 17:34:28.0","","390091.570766419","182366.58054465","동물위탁관리업","동물위탁관리업","000","0",
"138","동물위탁관리업","02_03_10_P","3310000","331000004820200003","20200423","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 ***-**","부산광역시 남구 용호로 ***, *층 (용호동)","48591","지경희동물병원 미용실","20220428181030","I","2022-07-02 17:34:28.0","","392400.489068155","181526.932028603","동물위탁관리업","동물위탁관리업","000","0",
"139","동물위탁관리업","02_03_10_P","3310000","331000004820200008","20200731","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 용호동 *-* *층","부산광역시 남구 이기대공원로 **-** (용호동)","48576","댕댕월드 애견호텔","20220428181030","I","2022-07-02 17:34:28.0","","392989.242777383","183063.253258374","동물위탁관리업","동물위탁관리업","000","0",
"140","동물위탁관리업","02_03_10_P","3310000","331000004820210021","20211201","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 **-* 한양빌딩","부산광역시 남구 수영로***번길 **, 한양빌딩 *층 (대연동)","48512","우리집첫째","20220428181031","I","2022-07-02 17:34:28.0","","391537.29861516","183878.110186354","동물위탁관리업","동물위탁관리업","000","0",
"141","동물위탁관리업","02_03_10_P","3310000","331000004820220001","20220504","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 대연동 ****-*","부산광역시 남구 수영로 ***, *층 (대연동)","48445","도그마루 강아지 고양이 부산점","20220504090110","I","2022-07-02 17:34:28.0","","390444.202405947","183795.599381043","동물위탁관리업","동물위탁관리업","000","0",
"142","동물위탁관리업","02_03_10_P","3310000","331000004820220002","20220629","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 남구 문현동 ***-**","부산광역시 남구 수영로**번나길 **(문현동)","48418","메리몰펫샵","20220629171046","I","2022-07-02 17:34:28.0","","388901.18649745","184523.777603681","동물위탁관리업","동물위탁관리업","000","0",
"143","동물위탁관리업","02_03_10_P","3320000","332000004820180018","20180711","","01","영업/정상","0000","정상","","","","","0513437566","0","","부산광역시 북구 덕천동 ***-*","부산광역시 북구 만덕대로 **, *층 (덕천동)","46548","유동물의료센터","20220428181032","I","2022-07-02 17:34:28.0","","382906.335406306","192089.322149114","동물위탁관리업","동물위탁관리업","000","0",
"144","동물위탁관리업","02_03_10_P","3320000","332000004820180021","20180801","","01","영업/정상","0000","정상","","","","","051-336-0790","0","","부산광역시 북구 구포동 ***-**","부산광역시 북구 팽나무로 * (구포동)","46600","나라애견","20220428181032","I","2022-07-02 17:34:28.0","","382474.528058431","191350.058543229","동물위탁관리업","동물위탁관리업","000","0",
"145","동물위탁관리업","02_03_10_P","3320000","332000004820180024","20180816","","01","영업/정상","0000","정상","","","","","051-333-5740","0","","부산광역시 북구 구포동 ****-*","부산광역시 북구 시랑로 **, *층 (구포동)","46631","애견스토리","20220428181032","I","2022-07-02 17:34:28.0","","382541.404323024","190815.321066383","동물위탁관리업","동물위탁관리업","000","0",
"146","동물위탁관리업","02_03_10_P","3320000","332000004820180027","20180816","","01","영업/정상","0000","정상","","","","","051-341-3400","0","","부산광역시 북구 덕천동 ***-*","부산광역시 북구 만덕대로**번길 **, *층 (덕천동)","46567","아지다펫","20220428181032","I","2022-07-02 17:34:28.0","","383269.253732541","192076.843823184","동물위탁관리업","동물위탁관리업","000","0",
"147","동물위탁관리업","02_03_10_P","3320000","332000004820180032","20180822","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 만덕동 ***-*","부산광역시 북구 덕천로 ***-*, *층 (만덕동)","46571","슈에뜨시앙","20220428181032","I","2022-07-02 17:34:28.0","","384606.36931335","192057.766571947","동물위탁관리업","동물위탁관리업","000","0",
"148","동물위탁관리업","02_03_10_P","3320000","332000004820180034","20180828","","01","영업/정상","0000","정상","","","","","337-0975","0","","부산광역시 북구 금곡동 ****-* 농협하나로클럽","부산광역시 북구 금곡대로 ***, 농협하나로클럽 *층 (금곡동)","46519","하나동물병원","20220428181032","I","2022-07-02 17:34:28.0","","382983.91775577","196375.470354374","동물위탁관리업","동물위탁관리업","000","0",
"149","동물위탁관리업","02_03_10_P","3320000","332000004820180036","20180830","","01","영업/정상","0000","정상","","","","","051-342-0399","0","","부산광역시 북구 구포동 ***-* 구포농협중앙지소","부산광역시 북구 낙동대로****번길 **, 구포농협중앙지소 (구포동)","46583","깍까독","20220428181032","I","2022-07-02 17:34:28.0","","382126.328137827","191656.174094451","동물위탁관리업","동물위탁관리업","000","0",
"150","동물위탁관리업","02_03_10_P","3320000","332000004820180040","20180914","","01","영업/정상","0000","정상","","","","","051-331-0633","0","","부산광역시 북구 덕천동 ***-* 삼정그린코아아파트","부산광역시 북구 만덕대로 ***, 삼정그린코아아파트 상가*동 ***호 (덕천동)","46554","해피몽","20220428181033","I","2022-07-02 17:34:28.0","","383934.836497921","192378.532914385","동물위탁관리업","동물위탁관리업","000","0",
"151","동물위탁관리업","02_03_10_P","3320000","332000004820180043","20180920","","01","영업/정상","0000","정상","","","","","051-365-0053","0","","부산광역시 북구 화명동 ****-* 대성빌딩","부산광역시 북구 화명대로 **, 대성빌딩 ***호 (화명동)","46527","야옹아 멍멍해봐","20220428181033","I","2022-07-02 17:34:28.0","","382914.855661455","194677.236669963","동물위탁관리업","동물위탁관리업","000","0",
"152","동물위탁관리업","02_03_10_P","3320000","332000004820180047","20180920","","01","영업/정상","0000","정상","","","","","051-365-4900","0","","부산광역시 북구 화명동 ****-*","부산광역시 북구 학사로 ***, *층 (화명동)","46527","백평애견용품 백화점","20220428181033","I","2022-07-02 17:34:28.0","","382721.327279307","194421.850118302","동물위탁관리업","동물위탁관리업","000","0",
"153","동물위탁관리업","02_03_10_P","3320000","332000004820180055","20181011","","01","영업/정상","0000","정상","","","","","051-363-7593","0","","부산광역시 북구 화명동 ****-* 화명빌딩","부산광역시 북구 금곡대로 ***, 화명빌딩 *층 ***호 (화명동)","46528","행복한 동물병원","20220428181033","I","2022-07-02 17:34:28.0","","383303.890909194","195174.378192544","동물위탁관리업","동물위탁관리업","000","0",
"154","동물위탁관리업","02_03_10_P","3320000","332000004820180056","20181016","","01","영업/정상","0000","정상","","","","","051-331-5384","0","","부산광역시 북구 덕천동 ***-*","부산광역시 북구 만덕대로 ***, *층 (덕천동)","46569","로이네 애견호텔","20220428181033","I","2022-07-02 17:34:28.0","","384236.263923554","192309.483991818","동물위탁관리업","동물위탁관리업","000","0",
"155","동물위탁관리업","02_03_10_P","3320000","332000004820180058","20181016","","01","영업/정상","0000","정상","","","","","051-361-7582","0","","부산광역시 북구 화명동 ***-** 새마을금고","부산광역시 북구 금곡대로 ***, 새마을금고 *층 (화명동)","46539","카이저 동물병원","20220428181033","I","2022-07-02 17:34:28.0","","382940.737125889","193602.746582289","동물위탁관리업","동물위탁관리업","000","0",
"156","동물위탁관리업","02_03_10_P","3320000","332000004820180062","20181130","","01","영업/정상","0000","정상","","","","","051-343-7588","0","","부산광역시 북구 화명동 **** 화명*차동원로얄듀크비스타","부산광역시 북구 금곡대로 ***, ***동 ***호 (화명동, 화명*차동원로얄듀크비스타)","46541","노아 동물병원","20220428181033","I","2022-07-02 17:34:28.0","","382841.007094245","193563.953069006","동물위탁관리업","동물위탁관리업","000","0",
"157","동물위탁관리업","02_03_10_P","3320000","332000004820190008","20190426","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 만덕동 ***-*","부산광역시 북구 덕천로 ***-*, *층 (만덕동)","46609","뽀대난 멍냥이","20220428181034","I","2022-07-02 17:34:28.0","","385953.608697266","191892.903167486","동물위탁관리업","동물위탁관리업","000","0",
"158","동물위탁관리업","02_03_10_P","3320000","332000004820190012","20190826","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 만덕동 *** 휴먼시아아파트","부산광역시 북구 만덕*로 **, 휴먼시아아파트 상가동 ***호 (만덕동)","46561","바니펫살롱","20220428181034","I","2022-07-02 17:34:28.0","","384957.367306682","192396.773361031","동물위탁관리업","동물위탁관리업","000","0",
"159","동물위탁관리업","02_03_10_P","3320000","332000004820200002","20200220","","01","영업/정상","0000","정상","","","","","051-334-0070","0","","부산광역시 북구 만덕동 ***-* 대성타워맨션 ***동 ***호","부산광역시 북구 덕천로***번길 **, ***동 ***호 (만덕동, 대성타워맨션)","46565","멍멍이네","20220428181034","I","2022-07-02 17:34:28.0","","385162.074244978","192159.614250199","동물위탁관리업","동물위탁관리업","000","0",
"160","동물위탁관리업","02_03_10_P","3320000","332000004820200004","20200325","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 화명동 ***-* 거림빌딩 ***-*호","부산광역시 북구 화명신도시로 *, 거림빌딩 ***-*호 (화명동)","46541","도담도담 grooming shop","20220428181035","I","2022-07-02 17:34:28.0","","382785.085948843","193587.91806133","동물위탁관리업","동물위탁관리업","000","0",
"161","동물위탁관리업","02_03_10_P","3320000","332000004820200010","20200709","","01","영업/정상","0000","정상","","","","","051-710-7110","0","","부산광역시 북구 구포동 ***-*","부산광역시 북구 백양대로 ****, *층 (구포동)","46582","피터펫 애견카페 부산북구점","20220428181035","I","2022-07-02 17:34:28.0","","382452.052389153","191511.736216753","동물위탁관리업","동물위탁관리업","000","0",
"162","동물위탁관리업","02_03_10_P","3320000","332000004820200012","20200730","","01","영업/정상","0000","정상","","","","","051-363-0010","0","","부산광역시 북구 화명동 ****-*","부산광역시 북구 화명대로**번길 **, *층 (화명동)","46527","호텔스컴도그 화명점","20220428181035","I","2022-07-02 17:34:28.0","","382826.152383585","194296.73987081","동물위탁관리업","동물위탁관리업","000","0",
"163","동물위탁관리업","02_03_10_P","3320000","332000004820210008","20211014","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 화명동 ****-*","부산광역시 북구 금곡대로 ***, *층 (화명동)","46533","도그마루 강아지 고양이 부산 화명점","20220428181035","I","2022-07-02 17:34:28.0","","383255.768572425","194488.161114315","동물위탁관리업","동물위탁관리업","000","0",
"164","동물위탁관리업","02_03_10_P","3320000","332000004820220003","20220414","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 구포동 ****-*","부산광역시 북구 시랑로***번길 *, 포우포우 *층 (구포동)","46642","포우포우","20220428181035","I","2022-07-02 17:34:28.0","","382722.229523072","190420.638022985","동물위탁관리업","동물위탁관리업","000","0",
"165","동물위탁관리업","02_03_10_P","3320000","332000004820220004","20220517","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 금곡동 **-*","부산광역시 북구 효열로***번길 **, *층 (금곡동)","46506","요미요미 강아지미용실","20220517132119","I","2022-07-02 17:34:28.0","","383512.623910183","198121.630632255","동물위탁관리업","동물위탁관리업","000","0",
"166","동물위탁관리업","02_03_10_P","3330000","333000004820180007","20180524","","01","영업/정상","0000","정상","","","","","051-608-1053","0","","부산광역시 해운대구 중동 **** 이마트해운대점","부산광역시 해운대구 좌동순환로 ***, 이마트해운대점 *층 (중동)","48096","(주)이마트 해운대점 몰리스 펫샵","20220428181040","I","2022-07-02 17:34:28.0","","397397.83276594","187354.835259309","동물위탁관리업","동물위탁관리업","L00","0",
"167","동물위탁관리업","02_03_10_P","3330000","333000004820180009","20180604","","01","영업/정상","0000","정상","","","","","051-784-5525","0","","부산광역시 해운대구 재송동 ***-*","부산광역시 해운대구 해운대로***번길 *, *층 (재송동)","48056","호텔스 컴도그","20220428181040","I","2022-07-02 17:34:28.0","","393339.595222194","189063.238018607","동물위탁관리업","동물위탁관리업","000","0",
"168","동물위탁관리업","02_03_10_P","3330000","333000004820180017","20180719","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 중동 ****-* 해운대에스에이치타워 ***호","부산광역시 해운대구 해운대로 ***, 해운대에스에이치타워 ***호 (중동)","48101","부산고양이미용&호텔 냥스타그램","20220428181041","I","2022-07-02 17:34:28.0","","397539.318494566","187402.458972696","동물위탁관리업","동물위탁관리업","000","0",
"169","동물위탁관리업","02_03_10_P","3330000","333000004820180019","20180719","","01","영업/정상","0000","정상","","","","","051-710-2002","0","","부산광역시 해운대구 중동 ****-*","부산광역시 해운대구 해운대해변로***번길 **, *층 (중동)","48096","펫코스(Pet-cose)","20220428181041","I","2022-07-02 17:34:28.0","","397433.66187173","187207.142025591","동물위탁관리업","동물위탁관리업","000","0",
"170","동물위탁관리업","02_03_10_P","3330000","333000004820180024","20180724","","01","영업/정상","0000","정상","","","","","051-731-4477","0","","부산광역시 해운대구 중동 ****-**","부산광역시 해운대구 좌동순환로***번길 **, *층 (중동)","48117","앨리스","20220428181041","I","2022-07-02 17:34:28.0","","398192.204365872","186825.813315791","동물위탁관리업","동물위탁관리업","000","0",
"171","동물위탁관리업","02_03_10_P","3330000","333000004820180026","20180724","","01","영업/정상","0000","정상","","","","","02-2104-5927","0","","부산광역시 해운대구 우동 **** 센텀시티 몰","부산광역시 해운대구 센텀*로 **, 센텀시티 몰 지하*층 (우동)","48058","몰리스펫샵 센텀","20220428181041","I","2022-07-02 17:34:28.0","","393825.0775182","187704.240302956","동물위탁관리업","동물위탁관리업","L00","0",
"172","동물위탁관리업","02_03_10_P","3330000","333000004820180028","20180730","","01","영업/정상","0000","정상","","","","","051-746-9420","0","","부산광역시 해운대구 중동 **** 동일아파트 상가동 ***호","부산광역시 해운대구 해운대해변로 ***, 상가동 *층 ***호 (중동, 동일아파트)","48103","개 키우는 언니","20220428181041","I","2022-07-02 17:34:28.0","","397783.466885107","187288.050667739","동물위탁관리업","동물위탁관리업","000","0",
"173","동물위탁관리업","02_03_10_P","3330000","333000004820180029","20180730","","01","영업/정상","0000","정상","","","","","051-525-1110","0","","부산광역시 해운대구 반여동 ****-* 우방신세계아파트 정문상가동 ***호","부산광역시 해운대구 삼어로 **, 정문상가동 *층 ***호 (반여동, 우방신세계아파트)","48046","제이애견샵","20220428181041","I","2022-07-02 17:34:28.0","","392600.099900883","191419.517487613","동물위탁관리업","동물위탁관리업","000","0",
"174","동물위탁관리업","02_03_10_P","3330000","333000004820180032","20180809","","01","영업/정상","0000","정상","","","","","051-746-2009","0","","부산광역시 해운대구 중동 ****-* *층","부산광역시 해운대구 좌동로**번길 *, *층 (중동)","48102","쁘띠몽","20220428181041","I","2022-07-02 17:34:28.0","","397561.555736349","187511.173029975","동물위탁관리업","동물위탁관리업","000","0",
"175","동물위탁관리업","02_03_10_P","3330000","333000004820180035","20180809","","01","영업/정상","0000","정상","","","","","051-744-0545","0","","부산광역시 해운대구 중동 **** 해운대 달맞이 유림 노르웨이숲 상가동 ***호","부산광역시 해운대구 달맞이길**번길 **, 상가동 ***호 (중동, 해운대 달맞이 유림 노르웨이숲)","48117","도그스타일","20220428181041","I","2022-07-02 17:34:28.0","","398058.722065644","186789.981410457","동물위탁관리업","동물위탁관리업","000","0",
"176","동물위탁관리업","02_03_10_P","3330000","333000004820180036","20180828","","01","영업/정상","0000","정상","","","","","051-747-7407","0","","부산광역시 해운대구 우동 **** 벽산이오렌지프라자","부산광역시 해운대구 마린시티*로 **, 벽산이오렌지프라자 ***~***호 (우동)","48118","마린시티종합동물병원","20220428181041","I","2022-07-02 17:34:28.0","","395560.220499924","186273.769084383","동물위탁관리업","동물위탁관리업","000","0",
"177","동물위탁관리업","02_03_10_P","3330000","333000004820180045","20180914","","01","영업/정상","0000","정상","","","","","051-704-7581","0","","부산광역시 해운대구 우동 ***-* 해운대한솔솔파크 상가동 ***호","부산광역시 해운대구 해운대로 ***, 상가동 ***호 (우동, 해운대한솔솔파크)","48093","키티앤퍼피","20220428181041","I","2022-07-02 17:34:28.0","","396159.631750183","186709.540449047","동물위탁관리업","동물위탁관리업","000","0",
"178","동물위탁관리업","02_03_10_P","3330000","333000004820180047","20180917","","01","영업/정상","0000","정상","","","","","051-747-4416","0","","부산광역시 해운대구 우동 *** 롯데아파트 상가동 ***호","부산광역시 해운대구 해운대로***번길 **, 상가동 ***호 (우동, 롯데아파트)","48065","하이멍","20220428181041","I","2022-07-02 17:34:28.0","","395663.206758157","187124.139219426","동물위탁관리업","동물위탁관리업","000","0",
"179","동물위탁관리업","02_03_10_P","3330000","333000004820180048","20180917","","01","영업/정상","0000","정상","","","","","070-4213-4707","0","","부산광역시 해운대구 좌동 ***-* 해성빌딩","부산광역시 해운대구 양운로 ***-*, 해성빌딩 *층 (좌동)","48082","달봉이 COMPANY","20220428181041","I","2022-07-02 17:34:28.0","","397865.811014634","188176.269371763","동물위탁관리업","동물위탁관리업","000","0",
"180","동물위탁관리업","02_03_10_P","3330000","333000004820180051","20180921","","01","영업/정상","0000","정상","","","","","051-744-6671","0","","부산광역시 해운대구 우동 ***-*","부산광역시 해운대구 해운대로 ***, *층 (우동)","48095","독스21 해운대우동점","20220428181041","I","2022-07-02 17:34:28.0","","396661.611162823","187066.901525248","동물위탁관리업","동물위탁관리업","000","0",
"181","동물위탁관리업","02_03_10_P","3330000","333000004820180053","20180927","","01","영업/정상","0000","정상","","","","","051-544-0204","0","","부산광역시 해운대구 반송동 ***-*** 현우재활용센타","부산광역시 해운대구 아랫반송로**번길 ***, *층 (반송동)","48014","반송애견샵","20220428181041","I","2022-07-02 17:34:28.0","","395555.799676308","194315.869424991","동물위탁관리업","동물위탁관리업","000","0",
"182","동물위탁관리업","02_03_10_P","3330000","333000004820180059","20180927","","01","영업/정상","0000","정상","","","","","051-746-7582","0","","부산광역시 해운대구 우동 **** 센텀큐","부산광역시 해운대구 센텀*로 **, 센텀큐 ***~***호 (우동)","48059","센텀동물메디컬센터","20220428181042","I","2022-07-02 17:34:28.0","","394120.995204637","188054.455807495","동물위탁관리업","동물위탁관리업","000","0",
"183","동물위탁관리업","02_03_10_P","3330000","333000004820180061","20180927","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 우동 ****-* 한일오르듀 ***호","부산광역시 해운대구 마린시티*로 **, 한일오르듀 ***호 (우동)","48118","(주)마린숲","20220428181042","I","2022-07-02 17:34:28.0","","395534.321856148","186145.130163447","동물위탁관리업","동물위탁관리업","L00","0",
"184","동물위탁관리업","02_03_10_P","3330000","333000004820180062","20180927","","01","영업/정상","0000","정상","","","","","051-927-7575","0","","부산광역시 해운대구 반여동 ****-** 농협반여동지점","부산광역시 해운대구 선수촌로 **-**, *층 (반여동)","48038","반여착한동물병원","20220428181042","I","2022-07-02 17:34:28.0","","392797.465071381","190989.374771274","동물위탁관리업","동물위탁관리업","000","0",
