"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"92","비디오물제작업","03_10_05_P","3290000","CDFF1241072013000004","20130823","","01","영업/정상","13","영업중","","","","","070-4077~4377","","","부산광역시 부산진구 양정동 ***번지","부산광역시 부산진구 중앙대로 ***, b-***호 (양정동, 시청센트빌)","47209","(주)스카이미디어","20130823162830","I","2018-08-31 23:59:59.0","","388873.520125228","188434.585440228","비디오물제작업","","1","","cd, dvd","109","","1","","","","","","","","","","","","","","","","","","","","","","","",
"93","비디오물제작업","03_10_05_P","3290000","CDFF1241072014000001","20121228","","01","영업/정상","13","영업중","","","","","853-9505","","","부산광역시 부산진구 양정동 ***-*번지","부산광역시 부산진구 동평로***번길 ***, ***호 (양정동, 시티존오피스텔)","47209","(주)하나디자인","20141125101834","I","2018-08-31 23:59:59.0","","388772.534916383","188599.957443776","비디오물제작업","","6","","영상컨텐츠개발, 홍보관영상제작","139.66","5","1","","","","","","","","","","","","","","","","","","","","","","","근린상업지역",
"94","비디오물제작업","03_10_05_P","3290000","CDFF1241072016000003","20160708","","01","영업/정상","13","영업중","","","","","0519363783","","","부산광역시 부산진구 범천동 ***-**번지","부산광역시 부산진구 중앙대로 ***-*, *층 (범천동, 디자인글꼴)","47352","(주)디자인부산","20160708183106","I","2018-08-31 23:59:59.0","","387481.217481022","184908.353287577","비디오물제작업","","3","","비디오물","90","3","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"95","비디오물제작업","03_10_05_P","3290000","CDFF1241072016000004","20160809","","01","영업/정상","13","영업중","","","","","07040766680","","","부산광역시 부산진구 가야동 ***-**번지","부산광역시 부산진구 가야대로***번길 *-*, *층 (가야동)","47270","소프트모티","20160809145438","I","2018-08-31 23:59:59.0","","384863.56712906","185766.725128017","비디오물제작업","","3","주택가주변","비디오물","95.92","3","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"96","비디오물제작업","03_10_05_P","3290000","CDFF1241072016000007","20160927","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-*번지 ***호","부산광역시 부산진구 동천로 ***, *층 ***호 (전포동, 한신밴)","47247","액츄얼뷰","20170511105707","I","2018-08-31 23:59:59.0","","387869.134317928","186381.28184674","비디오물제작업","","12","","비디오물","3.5","9","","사무실","","","","","","","","","","","","","","","","","","","","","","일반상업지역",
"97","비디오물제작업","03_10_05_P","3290000","CDFF1241072017000001","20170119","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-* KT&G 상상마당부산","부산광역시 부산진구 서면로 **, KT&G 상상마당부산 *층 (부전동)","47288","코스웬콘텐츠 주식회사","20210617091823","U","2021-06-19 02:40:00.0","","387394.967970419","185837.316568408","비디오물제작업","","15","","비디오물","33.1","13","","사무실","","","","","","","","","","","","","","","","","","","","","","일반상업지역",
"98","비디오물제작업","03_10_05_P","3290000","CDFF1241072018000001","20180116","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*번지 반도빌딩","부산광역시 부산진구 새싹로 **, ***호 (부전동)","47248","주식회사 오투네트웍스","20180116104342","I","2018-08-31 23:59:59.0","","387275.993227235","186675.516188702","비디오물제작업","","5","","교양다큐, 예능쇼, 드라마","49.5","3","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반상업지역",
"99","비디오물제작업","03_10_05_P","3290000","CDFF1241072018000002","20180427","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 전포동 ***-* e커머스비즈센터","부산광역시 부산진구 동천로 ***, e커머스비즈센터 ***호 (전포동)","47247","이음미디어 주식회사","20210827132650","U","2021-08-29 02:40:00.0","","387869.134317928","186381.28184674","비디오물제작업","","8","","비디오물","46.2","3","","교육연구시설","","","","","","","","","","","","","","","","","","","","","","자연녹지지역",
"100","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000009","20210916","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*","부산광역시 부산진구 서전로 *, 서면위워크 *층 ***호 (부전동)","47291","주식회사 옹골찬사람들","20210916155954","I","2021-09-18 00:22:49.0","","387675.306243393","186202.474284777","비디오물제작업","","0","","광고영상 및 비디오물","48.45","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"101","비디오물제작업","03_10_05_P","3290000","CDFF1241072022000004","20220325","","01","영업/정상","13","영업중","","","","","051-806-9262","","","부산광역시 부산진구 양정동 ***-* 양정로타리메디타운 ***호","부산광역시 부산진구 연수로 *, 양정로타리메디타운 ***호 (양정동)","47216","씬플리즈(sceneplz)","20220325103457","I","2022-03-27 00:22:35.0","","388682.041503297","187986.201931186","비디오물제작업","","0","","비디오물, 영상","33","10","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"102","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000007","20200508","","01","영업/정상","13","영업중","","","","","051-988-2414","","","부산광역시 부산진구 전포동 ***-**","부산광역시 부산진구 황령대로 **-*, 허브하임 *층 (전포동)","47306","(주)센문","20210325164254","I","2021-03-27 00:23:11.0","","388235.205362394","185406.995683304","비디오물제작업","","","","영상 촬영, 제작","123.69","","","","","","","","","","","","","","","","","","","","","","","","","",
"103","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000004","20210312","","01","영업/정상","13","영업중","","","","","070-4177-3726","","","부산광역시 부산진구 가야동 ***-*","부산광역시 부산진구 대학로 **, 지하*층 (가야동)","47337","디에스와이(DSY) 엔터테인먼트","20210312153826","I","2021-03-14 00:23:00.0","","385350.312081306","185205.797111274","비디오물제작업","","","","광고 및 영상물 제작","126.5","","","","","","","","","","","","","","","","","","","","","","","","","",
"104","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000005","20210312","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*","부산광역시 부산진구 서전로**번길 **-*, *층 (부전동)","47291","왁자지껄 서커스","20210312154123","I","2021-03-14 00:23:00.0","","387639.169219436","186132.904390823","비디오물제작업","","","","광고영화 및 비디오물 제작","125.6","","","","","","","","","","","","","","","","","","","","","","","","","",
"105","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000008","20210415","","01","영업/정상","13","영업중","","","","","070-8877-7092","","","부산광역시 부산진구 양정동 ***-*","부산광역시 부산진구 진연로*번길 **, 산호빌딩 ***호 (양정동)","47209","주식회사 아이엘아이사회서비스","20210415170635","I","2021-04-17 00:22:58.0","","388843.807620424","188478.98541112","비디오물제작업","","","","비디오물","95.69","","","","","","","","","","","","","","","","","","","","","","","","","",
"106","비디오물제작업","03_10_05_P","3290000","CDFF1241072020000004","20181130","","01","영업/정상","13","영업중","","","","","0518069262","","","부산광역시 부산진구 양정동 ***-* 양정로타리메디타운","부산광역시 부산진구 연수로 *, 양정로타리메디타운 *층 (양정동)","47216","우리미디어","20201201105146","I","2020-12-03 00:23:07.0","","388682.041503297","187986.201931186","비디오물제작업","","","","홍보영상물제작 및 영상중계","194.52","","","","","","","","","","","","","","","","","","","","","","","","","",
"107","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000001","20210114","","01","영업/정상","13","영업중","","","","","1577-6702","","","부산광역시 부산진구 범전동 ***","부산광역시 부산진구 중앙대로 ***, 광장빌딩 *층 (범전동)","47215","나이스컴퍼니주식회사","20210114090032","I","2021-01-16 00:23:15.0","","388180.905997586","187343.363144513","비디오물제작업","","","","광고영상","183.67","","","","","","","","","","","","","","","","","","","","","","","","","",
"108","비디오물제작업","03_10_05_P","3290000","CDFF1241072021000002","20210129","","01","영업/정상","13","영업중","","","","","0517104008","","","부산광역시 부산진구 부전동 ***-** KT&G부산부전지사","부산광역시 부산진구 부전로 **, KT&G부산부전지사 *층 (부전동)","47290","주식회사 글로브임펙트","20210129105831","I","2021-01-31 00:23:03.0","","387280.619672939","185679.050795793","비디오물제작업","","","","비디오물,광고,홍보영상 등","376.16","","","","","","","","","","","","","","","","","","","","","","","","","",
"109","비디오물제작업","03_10_05_P","3290000","CDFF1241072022000005","20220513","","01","영업/정상","13","영업중","","","","","051-754-7474","","","부산광역시 부산진구 부전동 ***-* KT&G 상상마당부산 ***호","부산광역시 부산진구 서면로 **, KT&G 상상마당부산 *층 ***호 (부전동)","47288","주식회사 문화콩","20220513094822","I","2022-05-15 00:22:32.0","","387394.967970419","185837.316568408","비디오물제작업","","0","","홍보·기록·광고스팟·다큐멘터리 영상","40.33","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"110","비디오물제작업","03_10_05_P","3290000","CDFF1241072022000006","20220527","","01","영업/정상","13","영업중","","","","","051-931-2700","","","부산광역시 부산진구 부전동 ***-* *층 ***호","부산광역시 부산진구 서전로 *, 현대카드 현대캐피탈 부산사옥 *층 ***호 (부전동)","47291","(주)에디스교육","20220527102210","I","2022-05-29 00:22:32.0","","387675.306243393","186202.474284777","비디오물제작업","","0","","교육 영상·비디오물","15.19","20","8","사무실","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"111","비디오물제작업","03_10_05_P","3290000","CDFF1241072000000002","20000901","","04","취소/말소/만료/정지/중지","35","직권말소","20100329","","","","","","","부산광역시 부산진구 부전동 ***-*번지","부산광역시 부산진구 중앙대로 ***  (부전동)","","공영프로덕션","20100419093746","I","2018-08-31 23:59:59.0","","387573.84597643","186341.582103738","비디오물제작업","","","","비디오","","","","","","","","","","","","","","","","","","","","","","","","","","",
"112","비디오물제작업","03_10_05_P","3300000","CDFF1241072009000003","20090904","","03","폐업","03","폐업","20130720","","","","","","","부산광역시 동래구 안락동 ***-**번지 청초골드빌 ***호동","부산광역시 동래구 명안로**번길 *-**, ***호동 (안락동,청초골드빌)","","엔씨미디어","20180723094132","I","2018-08-31 23:59:59.0","","391515.950409677","191068.48909422","비디오물제작업","","","","비디오물","","","","","","","","","","","","","","","","","","","","","","","","","","",
"113","비디오물제작업","03_10_05_P","3300000","CDFF1241072016000003","20160422","","03","폐업","03","폐업","20161104","","","","","","","부산광역시 동래구 온천동 ****-**번지","부산광역시 동래구 충렬대로 **, *층 (온천동)","47731","주식회사 부산항공","20161104141133","I","2018-08-31 23:59:59.0","","388532.936821714","191774.030080915","비디오물제작업","","","","홍보, 광고, 교육, 방송영상제작","77.47","","","","","","","","","","","","","","","","","","","","","","","","","",
"114","비디오물제작업","03_10_05_P","3300000","CDFF1241072019000002","20190327","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 석사로 **, *층 ***호 (사직동)","47858","라임오렌지","20190327172750","I","2019-03-29 02:20:08.0","","387782.890865629","190821.697872606","비디오물제작업","","","","비디오물","33","","","","","","","","","","","","","","","","","","","","","","","","","",
"115","비디오물제작업","03_10_05_P","3300000","CDFF1241072022000004","20191014","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 수안동 ***-*","부산광역시 동래구 충렬대로***번길 **, *층 ***호 (수안동)","47813","(주)다한다 커뮤니케이션","20220421150109","I","2022-04-23 00:22:33.0","","389862.783553038","191260.614038823","비디오물제작업","","0","","영상물제작","27.39","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"116","비디오물제작업","03_10_05_P","3300000","CDFF1241072022000005","20220425","","01","영업/정상","13","영업중","","","","","051-714-3691","","","부산광역시 동래구 안락동 ***-**","부산광역시 동래구 온천천로 ***, *층 (안락동)","47905","(주)마이스테이션","20220425085445","I","2022-04-27 00:22:42.0","","392408.175468233","189897.559387485","비디오물제작업","","0","","비디오물","109.76","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"117","비디오물제작업","03_10_05_P","3300000","CDFF1241072019000003","20190919","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 안락동 ***-**번지 헤르만하우스","부산광역시 동래구 반송로***번길 **, *층 ***호 (안락동, 헤르만하우스)","47754","JKMEDIA(제이케이미디어)","20190919092509","I","2019-09-21 02:22:32.0","","391013.527473572","191275.809520086","비디오물제작업","","","","방송프로그램제작,
다큐멘터리, 교육영상, 홍보영상, 광고","18.69","","","","","","","","","","","","","","","","","","","","","","","","","",
"118","비디오물제작업","03_10_05_P","3300000","CDFF1241072019000004","20191021","","01","영업/정상","13","영업중","","","","","051-711-7111","","","부산광역시 동래구 사직동 **-**번지 오름파크","부산광역시 동래구 석사로 **, ****호 (사직동, 오름파크)","47856","주식회사 써머트리","20191021162652","I","2019-10-23 00:22:57.0","","387724.211110894","190825.764976197","비디오물제작업","","","","광고, 영상촬영, 홍보영상","70.76","","","","","","","","","","","","","","","","","","","","","","","","","",
"119","비디오물제작업","03_10_05_P","3300000","CDFF1241072022000003","20220223","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-**","부산광역시 동래구 중앙대로****번길 **-*, *층 (온천동)","47728","블루울프","20220223084740","I","2022-02-25 00:22:37.0","","389084.087527494","192061.481539487","비디오물제작업","","0","","광고영상,기타영상,다큐멘터리","80.63","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"120","비디오물제작업","03_10_05_P","3300000","CDFF1241072022000002","20220126","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ****-** 승만골든빌라","부산광역시 동래구 사직북로**번길 ***, ***호 (온천동, 승만골든빌라)","47850","스튜디오정비소","20220126172750","I","2022-01-28 00:22:39.0","","388055.890124637","191355.046581076","비디오물제작업","","0","","관공서 홍보용 영상","55.54","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"121","비디오물제작업","03_10_05_P","3300000","CDFF1241072020000001","20200327","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 복천동 ***-**번지","부산광역시 동래구 복천로 **, *층 (복천동)","47803","창의콘텐츠협동조합 플랫폼 디","20200327211449","I","2020-03-29 00:23:21.0","","390123.684094772","191642.051954151","비디오물제작업","","4","주택가주변","문화, 예술, 홍보, 관광 등 영상콘텐츠","33","","","","","","","","","","","","","","","","","","","","","","","","","",
"122","비디오물제작업","03_10_05_P","3300000","CDFF1241072022000001","20220104","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명륜동 ***-* 스카이뷰","부산광역시 동래구 명륜로***번길 *, 스카이뷰 *층 (명륜동)","47738","케이엠지엠 동래점","20220104132248","I","2022-01-06 00:22:40.0","","389593.594729713","191312.565299227","비디오물제작업","","0","","방송컨텐츠","338.94","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"123","비디오물제작업","03_10_05_P","3300000","CDFF1241072021000005","20211202","","01","영업/정상","13","영업중","","","","","051-502-2688","","","부산광역시 동래구 사직동 **-**","부산광역시 동래구 사직북로**번길 **, *,*층 (사직동)","47864","주식회사 투애티","20211202102854","I","2021-12-04 00:22:43.0","","387337.97489457","190597.959939602","비디오물제작업","","0","","사진,동영상","170.05","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"124","비디오물제작업","03_10_05_P","3300000","CDFF1241072018000001","20180830","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-*번지","부산광역시 동래구 금강로**번길 *, *층층 (온천동)","47715","트림스톤 콘텐츠","20180830112653","I","2018-08-31 23:59:59.0","","389075.411118401","192569.553152509","비디오물제작업","","","","비디오물 제작업","58.92","","","","","","","","","","","","","","","","","","","","","","","","","",
"125","비디오물제작업","03_10_05_P","3300000","CDFF1241072021000003","20210702","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명륜동 ***-***","부산광역시 동래구 충렬대로 ***, *층 (명륜동)","47815","(주)스마트소셜","20210702142902","I","2021-07-04 00:22:53.0","","389268.397252097","191368.272810995","비디오물제작업","","","","영상 및비디오물 콘텐츠","85.64","","","","","","","","","","","","","","","","","","","","","","","","","",
"126","비디오물제작업","03_10_05_P","3300000","CDFF1241072021000002","20210610","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-* 은우아일레","부산광역시 동래구 금강로 ***, ***호 (온천동, 은우아일레)","47712","스튜디오 채플린","20210610085256","I","2021-06-12 00:22:54.0","","389251.29372765","192918.387024857","비디오물제작업","","","","영상","59.8","","","","","","","","","","","","","","","","","","","","","","","","","",
"127","비디오물제작업","03_10_05_P","3300000","CDFF1241072000000001","20000908","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ****-*번지","부산광역시 동래구 아시아드대로***번길 ** (온천동)","47850","대안영상음반프로덕션","20111030194724","I","2018-08-31 23:59:59.0","","388076.389696558","191407.941480296","비디오물제작업","","","","비디오물제작","","","","","","","","","","","","","","","","","","","","","","","","","","",
"128","비디오물제작업","03_10_05_P","3300000","CDFF1241072008000001","20080314","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ****-**번지 프라임원룸 ***호","부산광역시 동래구 아시아드대로***번가길 **-*,  ***호 (온천동,프라임원룸)","","피알커뮤니케이션","20091210095253","I","2018-08-31 23:59:59.0","","388160.129445284","191262.383257095","비디오물제작업","","","","비디오제작","","","","","","","","","","","","","","","","","","","","","","","","","","",
"129","비디오물제작업","03_10_05_P","3300000","CDFF1241072009000002","20090304","","01","영업/정상","13","영업중","","","","","051-502-9378","","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 석사로 **, ***호 (사직동, 보현타워)","47857","앨리스플래닛","20150225174822","I","2018-08-31 23:59:59.0","","387832.056749615","190917.359997828","비디오물제작업","","","","비디오영상제작","28.6","","","","","","","","","","","","","","","","","","","","","","","","","",
"130","비디오물제작업","03_10_05_P","3300000","CDFF1241072011000001","20110420","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 낙민동 **-*번지 *층***호","부산광역시 동래구 충렬대로***번길 **  (낙민동,*층***호)","","(주)스타트리 아카데미","20110420095653","I","2018-08-31 23:59:59.0","","390805.03821904","190612.851490221","비디오물제작업","","","","방송물 및 홍보영상","67.5","","","","","","","","","","","","","","","","","","","","","","","","","",
"131","비디오물제작업","03_10_05_P","3300000","CDFF1241072013000001","19991126","","01","영업/정상","13","영업중","","","","","863-8305","","","부산광역시 동래구 사직동 ***-*번지 삼주빌딩 *층","부산광역시 동래구 여고로 * (사직동)","47875","청화학술원㈜","20130506104350","I","2018-08-31 23:59:59.0","","387921.556147136","190412.418040707","비디오물제작업","","","","비디오","","","","","","","","","","","","","","","","","","","","","","","","","","",
"132","비디오물제작업","03_10_05_P","3300000","CDFF1241072014000001","20140416","","01","영업/정상","13","영업중","","","","","070-4866-6148","","","부산광역시 동래구 온천동 ****-*번지 대잎오피스텔 ***호","부산광역시 동래구 아시아드대로 ***, ***호 (온천동, 대잎오피스텔)","47839","(주)판테라픽쳐스 부산지사","20140416173426","I","2018-08-31 23:59:59.0","","388103.526570453","191198.87519428","비디오물제작업","","9","","홍보영상, 광고영상","81","8","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","준주거지역",
"133","비디오물제작업","03_10_05_P","3300000","CDFF1241072015000001","20150209","","01","영업/정상","13","영업중","","","","","070-8820-0990","","","부산광역시 동래구 사직동 **-**번지","부산광역시 동래구 석사로 **, *층 (사직동)","47856","리치플랜(RICH PLAN)","20150209103311","I","2018-08-31 23:59:59.0","","387742.78560298","190844.589082081","비디오물제작업","","4","기타","기업홍보영상,방송CF, 3D시뮬레이션","70","4","0","근린생활시설","","","","","","","","","","","","","","","","","","","","","","준주거지역",
"134","비디오물제작업","03_10_05_P","3300000","CDFF1241072015000002","20130503","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 ***-*번지 삼주빌딩","부산광역시 동래구 여고로 *, *층 (사직동, 삼주빌딩)","47875","(주)삼주코컴","20150520145028","I","2018-08-31 23:59:59.0","","387921.556147136","190412.418040707","비디오물제작업","","6","기타","홍보영상, 영상광고","166.95","5","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","일반상업지역",
"135","비디오물제작업","03_10_05_P","3300000","CDFF1241072016000002","20160317","","01","영업/정상","13","영업중","","","","","502-9378","","","부산광역시 동래구 사직동 **-**번지 ***호","부산광역시 동래구 석사로 **, ***호 (사직동, 사직동 보현타워)","47857","앨리스플래닛 주식회사","20160317175825","I","2018-08-31 23:59:59.0","","387832.056749615","190917.359997828","비디오물제작업","","","","영상콘텐츠, 방송, 광고 제작","102.9","7","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"136","비디오물제작업","03_10_05_P","3300000","CDFF1241072020000002","20201216","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 **-*","부산광역시 동래구 명안로**번길 **, *층 (명장동)","47780","주식회사 라이징","20210609143541","U","2021-06-11 02:40:00.0","","391311.072170184","191371.12389795","비디오물제작업","","","","광고,홍보영상","139.45","","","","","","","","","","","","","","","","","","","","","","","","","",
"137","비디오물제작업","03_10_05_P","3300000","CDFF1241072021000001","20130712","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 ***-*","부산광역시 동래구 중앙대로 ****-*, *층 (사직동)","47832","(주)더블비젼","20210129162556","I","2021-01-31 00:23:03.0","","389139.045147881","191223.590881805","비디오물제작업","","3","","동영상","78.15","3","","","","","","","","","","","","","","","","","","","","","","","","",
"138","비디오물제작업","03_10_05_P","3300000","CDFF1241072022000006","20220525","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 명장동 ***-*","부산광역시 동래구 서동중심로 *, 대영빌딩 *층 ***호 (명장동)","47760","소나무프로덕션","20220525090004","I","2022-05-27 00:22:41.0","","391537.812668247","192131.428340738","비디오물제작업","","0","","광고,홍보","50","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"139","비디오물제작업","03_10_05_P","3310000","CDFF1241072006000001","20060407","","03","폐업","03","폐업","20100407","","","","","","","부산광역시 남구 대연동 ***-**번지 경성대학교 영상벤처센터 ***호","부산광역시 남구 수영로 ***, ***호 (대연동, 경성대학교 영상벤처센터)","608806","(주) 시티캠프","20111208134933","I","2018-08-31 23:59:59.0","","391130.360384722","184212.409130411","비디오물제작업","","","","비디오물제작","","3","","","","","","","","","","","","","","","","","","","","","","","","",
"140","비디오물제작업","03_10_05_P","3310000","CDFF1241072008000001","20080227","","03","폐업","03","폐업","20100303","","","","","","","부산광역시 남구 대연동 ****-*번지 시온빌딩 *층","부산광역시 남구 못골번영로 **, *층 (대연동, 시온빌딩)","608818","Esonus(이소누스)","20111208135307","I","2018-08-31 23:59:59.0","","390297.257219899","184249.310054599","비디오물제작업","","","","영상물","239.99","1","","","","","","","","","","","","","","","","","","","","","","","","",
"141","비디오물제작업","03_10_05_P","3310000","CDFF1241072012000001","20120419","","03","폐업","03","폐업","20140226","","","","051-898-4388","","","부산광역시 남구 대연동 **-*번지 **세기센츄리시티 ***호","부산광역시 남구 수영로 ***, *층 ***호 (대연동, **세기센츄리시티)","608743","착한넷","20140226172652","I","2018-08-31 23:59:59.0","","391387.045228588","184001.974278176","비디오물제작업","","","","교육동영상, 홍보영상","117.14","","","","","","","","","","","","","","","","","","","","","","","","","",
"142","비디오물제작업","03_10_05_P","3310000","CDFF1241072017000001","20170315","","03","폐업","03","폐업","20191206","","","","","","","부산광역시 남구 용당동 ***번지 부경대학교용당캠퍼스,부산창원지원센터 ***호","부산광역시 남구 신선로 ***, ***호 (용당동, 부경대학교용당캠퍼스,부산창원지원센터)","48547","줌인미디어","20191206141758","U","2019-12-08 02:40:00.0","","390581.475369707","181723.441355382","비디오물제작업","","7","기타","서비스, 전문, 과학 및 기술 서비스/방송프로그램 및 기업PR제작","30.24","6","1","교육연구시설","","","","","","","","","","","","","","","","","","","","","","자연녹지지역",
"143","비디오물제작업","03_10_05_P","3310000","CDFF1241072008000002","20080314","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 ****-*번지 부산은행대연동지점","부산광역시 남구 수영로 ***, 부산은행대연동지점 *층 (대연동)","48496","(주)애드맥스","20190314175701","I","2019-03-16 02:21:52.0","","390626.139938557","183753.287827637","비디오물제작업","","","","홍보영상물, 비디오물","","","","","","","","","","","","","","","","","","","","","","","","","","일반주거지역",
"144","비디오물제작업","03_10_05_P","3310000","CDFF1241072019000004","20190527","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용당동 *** 부경대학교용당캠퍼스 *공학관 ***-*호","부산광역시 남구 신선로 ***, 부경대학교용당캠퍼스 *공학관 ***-*호 (용당동)","48548","(주)뉴젠아이앤에스","20211110185817","U","2021-11-12 02:40:00.0","","390581.475369707","181723.441355382","비디오물제작업","","","","교육 및 홍보용 콘텐츠","60","","","","","","","","","","","","","","","","","","","","","","","","","",
"145","비디오물제작업","03_10_05_P","3310000","CDFF1241072019000005","20140114","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 **-* 영광드림타워","부산광역시 남구 용소로*번길 ** (대연동, 영광드림타워)","48511","주식회사 페이퍼캠","20220207165346","U","2022-02-09 02:40:00.0","","391638.219006989","184118.178363274","비디오물제작업","","","주택가주변","기업홍보영상, 관공서홍보영상","95.56","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"146","비디오물제작업","03_10_05_P","3310000","CDFF1241072022000002","20220128","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용당동 *** 동명대학교 *동 ***호","부산광역시 남구 신선로 ***, 동명대학교 *동 ***호 (용당동)","48520","주식회사 프라더스","20220128145416","I","2022-01-30 00:22:49.0","","391538.835030288","182215.578755891","비디오물제작업","","0","","기업영상, 브랜드홍보영상, 제품광고영상, SNS홍보영상, CF 등","29.3","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"147","비디오물제작업","03_10_05_P","3310000","CDFF1241072022000004","20220304","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 대연동 **-* 디지털영화관","부산광역시 남구 용소로**번길 **, 디지털영화관 *층 (대연동)","48498","케이엠지엠 한국마인드게임멤버 경성대점","20220304162718","I","2022-03-10 13:22:36.0","","","","비디오물제작업","","0","","비디오물","163","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"148","비디오물제작업","03_10_05_P","3310000","CDFF1241072022000005","20220307","","01","영업/정상","13","영업중","","","","","0517103459","","","부산광역시 남구 용당동 ***-* 문화빌딩 지하*층","부산광역시 남구 신선로 ***, 문화빌딩 지하*층 (용당동)","48531","주식회사 케이피에이지","20220307172825","I","2022-03-10 13:22:36.0","","","","비디오물제작업","","0","","비디오물","195","0","1","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"149","비디오물제작업","03_10_05_P","3310000","CDFF1241072022000003","20220214","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용당동 *** 부경대학교용당캠퍼스 *공학관 B***호","부산광역시 남구 신선로 ***, 부경대학교용당캠퍼스 *공학관 B***호 (용당동)","48548","위니드(Weneed)","20220214140954","I","2022-02-16 00:22:49.0","","390581.475369707","181723.441355382","비디오물제작업","","0","","관공서·지자체 홍보영상 및 미디어 콘텐츠 동영상","32.4","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
