"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"61","공연장","03_06_01_P","3310000","CDFE1230002021000001","20210203","","01","영업/정상","13","영업중","","","","","16001716","","","부산광역시 남구 대연동 52-18 대명빌딩","부산광역시 남구 용소로13번길 30, 대명빌딩 지하1층 (대연동)","48512","부산 해바라기 소극장","20210203100931","I","2021-02-05 00:23:13.0","","391534.447310279","183980.500474552","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"62","공연장","03_06_01_P","3320000","CDFE1230002013000002","20131108","","03","폐업","03","폐업","20160901","","","","366-8212","","616800","부산광역시 북구 구포동 산 42-62번지 부산광역시 학생예술문화회관","부산광역시 북구 낙동북로 737-1 (구포동)","616800","부산광역시 학생예술문화회관 소극장","20160901144104","I","2018-08-31 23:59:59.0","","382298.93049600000","191036.16197900000","공연장","공연장","자연녹지지역","5","기타","","","문화시설","3","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"63","공연장","03_06_01_P","3320000","CDFE1230002005000001","20050728","","01","영업/정상","13","영업중","","","","","051-309-4084","","616820","부산광역시 북구 덕천동 434번지","부산광역시 북구 금곡대로46번길 50 (덕천동)","616820","북구 문화예술회관","20190118144849","U","2019-01-20 02:40:00.0","","382573.831189714","192334.156780824","공연장","공연장","","4","","","","문화시설","3","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"64","공연장","03_06_01_P","3320000","CDFE1230002013000003","20131224","","01","영업/정상","13","영업중","","","","","343-7134","","616803","부산광역시 북구 구포동 624-3번지 (3층)","부산광역시 북구 백양대로 1167, 3층 (구포동)","616803","꿈팡팡 624 소극장","20170706133902","I","2018-08-31 23:59:59.0","","382455.238785026","191532.811119367","공연장","공연장","일반주거지역","5","학교정화(상대)","","","근린생활시설","4","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"65","공연장","03_06_01_P","3320000","CDFE1230002013000001","20131108","","01","영업/정상","13","영업중","","","","","366-8114","","616800","부산광역시 북구 구포동 산 42-62","부산광역시 북구 낙동북로 737-1 (구포동)","616800","부산광역시 학생예술문화회관 대극장","20210304130104","U","2021-03-06 02:40:00.0","","382298.93049600000","191036.16197900000","공연장","공연장","자연녹지지역","5","기타","","","문화시설","3","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"66","공연장","03_06_01_P","3330000","CDFE1230002004000001","20040921","","03","폐업","03","폐업","20150101","","","","740-5451","","612726","부산광역시 해운대구 우동 760-3번지 오션타워 20층 2001호","부산광역시 해운대구 해운대해변로 203, 20층 2001호 (우동, 오션타워)","612726","오션 스카이","20150331150001","I","2018-08-31 23:59:59.0","","396180.621244719","186522.35047527","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"67","공연장","03_06_01_P","3330000","CDFE1230002004000002","20041217","","03","폐업","03","폐업","20190129","","","","","","612824","부산광역시 해운대구 우동 1410-3번지 한화리조트","부산광역시 해운대구 마린시티3로 52 (우동, 한화리조트)","612824","태종대","20190129175823","U","2019-01-31 02:40:00.0","","395399.72601113","186020.059335379","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"68","공연장","03_06_01_P","3330000","CDFE1230002007000001","20071231","","03","폐업","03","폐업","20190816","","","","051-730-3802","","612020","부산광역시 해운대구 우동 1496번지","부산광역시 해운대구 센텀남대로 59, 8층 (우동)","612020","롯데시네마 센텀시티(제4관)","20190816175155","U","2019-08-18 02:40:00.0","","394083.501537578","187707.586117775","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"69","공연장","03_06_01_P","3330000","CDFE1230002010000001","20100830","","03","폐업","03","폐업","20130329","","","","051-744-4885","","612821","부산광역시 해운대구 우동 651-2번지","부산광역시 해운대구 해운대해변로 217, 지하1~3층 (우동)","612821","점프부산전용극장","20130329085224","I","2018-08-31 23:59:59.0","","396311.478370083","186563.963573726","공연장","공연장","","3","기타","","","호텔","","3","","","","","","","","","","","","","","","","","","","","","","","","","",
"70","공연장","03_06_01_P","3330000","CDFE1230002011000001","20110530","","03","폐업","03","폐업","20140603","","","","","","612761","부산광역시 해운대구 우동 587-1번지","부산광역시 해운대구 해운대로 648 (우동)","612761","좋은데이솜사탕아트홀","20140603113924","I","2018-08-31 23:59:59.0","","396848.162435114","187172.579511016","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"71","공연장","03_06_01_P","3330000","CDFE1230002011000002","20110720","","03","폐업","03","폐업","20190114","","","","051-795-7080","","612846","부산광역시 해운대구 중동 957-2번지 지하1층 103호","부산광역시 해운대구 달맞이길62번길 38, 지하1층 103호 (중동)","612846","해운대연가","20190117170042","U","2019-01-19 02:40:00.0","","397764.36636716","186527.157168576","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"72","공연장","03_06_01_P","3330000","CDFE1230002015000001","20150727","","03","폐업","03","폐업","20180321","","","","811-0040","","612821","부산광역시 해운대구 우동 651-2번지","부산광역시 해운대구 해운대해변로 217 (우동)","612821","'왕비의잔치' 전용극장","20180321094047","I","2018-08-31 23:59:59.0","","396311.478370083","186563.963573726","공연장","공연장","","3","기타","","","문화시설","","3","","","","","","","","","","","","","","","","","","","","","","","","","",
"73","공연장","03_06_01_P","3330000","CDFE1230002019000001","20191224","","03","폐업","03","폐업","20210628","","","","","","","부산광역시 해운대구 중동 1521-44","부산광역시 해운대구 좌동순환로 421, 2층 (중동)","48114","Tree house","20210628102051","U","2021-06-30 02:40:00.0","","398077.592060565","186879.284175495","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"74","공연장","03_06_01_P","3330000","CDFE1230002003000001","20030107","","01","영업/정상","13","영업중","","","","","","","","부산광역시 해운대구 우동 1127-37 부산사회체육센타","부산광역시 해운대구 APEC로 68, 부산사회체육센타 (우동)","48060","국민생활관소극장","20220323133324","U","2022-03-25 02:40:00.0","","394673.1452088","187436.017382353","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"75","공연장","03_06_01_P","3330000","CDFE1230002007000002","20070220","","01","영업/정상","13","영업중","","","","","051-749-7651","","612836","부산광역시 해운대구 좌동 1458-1번지 해운대문화회관","부산광역시 해운대구 양운로 97 (좌동, 해운대문화회관)","612836","해운대문화회관(해운홀)","20190709100350","U","2019-07-11 02:40:00.0","","397988.014887742","187938.979810581","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"76","공연장","03_06_01_P","3330000","CDFE1230002007000003","20070220","","01","영업/정상","13","영업중","","","","","051-749-7651","","612836","부산광역시 해운대구 좌동 1458-1번지 해운대문화회관","부산광역시 해운대구 양운로 97 (좌동, 해운대문화회관)","612836","해운대문화회관(고운홀)","20181122175809","U","2018-11-24 02:36:36.0","","397988.014887742","187938.979810581","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"77","공연장","03_06_01_P","3330000","CDFE1230002009000001","20090225","","01","영업/정상","13","영업중","","","","","051-745-1044","","612020","부산광역시 해운대구 우동 1495","부산광역시 해운대구 센텀남대로 35, 9층 (우동, 신세계센텀시티)","612020","신세계문화홀","20220516180352","U","2022-05-18 02:40:00.0","","393952.264486105","187602.933160728","공연장","공연장","중심상업지역","19","기타","","","문화시설","14","5","","","","","","","","","","","","","","","","","","","","","","","","","",
"78","공연장","03_06_01_P","3330000","CDFE1230002011000003","20111116","","01","영업/정상","13","영업중","","","","","051-780-6000","","612892","부산광역시 해운대구 우동 1467","부산광역시 해운대구 수영강변대로 120 (우동, 영화의 전당)","612892","하늘연극장","20220126133210","U","2022-01-28 02:40:00.0","","393724.655115205","187847.348782974","공연장","공연장","","","","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"79","공연장","03_06_01_P","3330000","CDFE1230002012000001","20120530","","01","영업/정상","13","영업중","","","","","","","612847","부산광역시 해운대구 중동 1394-284번지 해운오피스텔 201호","부산광역시 해운대구 중동1로19번길 14 (중동)","612847","수 아트홀","20190820140451","U","2019-08-22 02:40:00.0","","396962.3377421","187049.104883775","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"80","공연장","03_06_01_P","3330000","CDFE1230002013000001","20131218","","01","영업/정상","13","영업중","","","","","850-9000","","612020","부산광역시 해운대구 우동 1468번지 케이엔엔타워 지하동 101호","부산광역시 해운대구 센텀서로 30, 지하1층 101호 (우동, 케이엔엔타워)","612020","KNN 시어터","20190813172708","U","2019-08-15 02:40:00.0","","393851.969576247","187910.040763301","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"81","공연장","03_06_01_P","3330000","CDFE1230002021000001","20211014","","01","영업/정상","13","영업중","","","","","051-702-7559","","","부산광역시 해운대구 송정동 436-4","부산광역시 해운대구 송정광어골로 41, 지하1층 (송정동)","48073","쿠무다 콘서트홀","20220428104547","U","2022-04-30 02:40:00.0","","400087.05396596","188680.789824039","공연장","공연장","","0","기타","","","문화시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"82","공연장","03_06_01_P","3340000","CDFE1230002002000001","20021230","","01","영업/정상","13","영업중","","","","","","","604851","부산광역시 사하구 하단동 1151-14번지","부산광역시 사하구 낙동남로1233번길 25  (하단동)","","을숙도문화회관대공연장","20080712111550","I","2018-08-31 23:59:59.0","","377251.892703857","180656.899733448","공연장","공연장","자연녹지지역","","기타","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"83","공연장","03_06_01_P","3340000","CDFE1230002006000001","20060214","","01","영업/정상","13","영업중","","","","","051-220-5347","","604851","부산광역시 사하구 하단동 1151-14번지","부산광역시 사하구 낙동남로1233번길 25  (하단동)","","을숙도문화회관소공연장","20060214111919","I","2018-08-31 23:59:59.0","","377251.892703857","180656.899733448","공연장","공연장","자연녹지지역","2","기타","","","문화시설","2","","","","","","","","","","","","","","","","","","","","","","","","","","",
"84","공연장","03_06_01_P","3350000","CDFE1230002004000001","20040923","","03","폐업","03","폐업","20090311","","","","583-6799","","609838","부산광역시 금정구 장전동 391번지","","","하이트하우스","20090703154240","I","2018-08-31 23:59:59.0","","","","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"85","공연장","03_06_01_P","3350000","CDFE1230002014000001","20140508","","03","폐업","03","폐업","20161229","","","","070-4322-3113","","609845","부산광역시 금정구 회동동 157-6번지","부산광역시 금정구 개좌로 162, B동 (회동동)","609845","금사락","20161230144048","I","2018-08-31 23:59:59.0","","392780.367640718","193896.1715796","공연장","공연장","","3","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",
"86","공연장","03_06_01_P","3350000","CDFE1230002016000002","20161031","","03","폐업","03","폐업","20210713","","","","","","","부산광역시 금정구 장전동 235-1","부산광역시 금정구 금강로321번길 15 (장전동)","46287","셔우드 홀","20210713151426","U","2021-07-15 02:40:00.0","","389784.522687218","195046.158983367","공연장","공연장","","6","","","","","5","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"87","공연장","03_06_01_P","3350000","CDFE1230002003000001","20030107","","01","영업/정상","13","영업중","","","","","519-4082","","609800","부산광역시 금정구 구서동 481","부산광역시 금정구 체육공원로 7 (구서동)","","금정문화회관 은빛샘홀","20201231144250","U","2021-01-02 02:40:00.0","","390552.681148793","196094.684275675","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"88","공연장","03_06_01_P","3350000","CDFE1230002003000002","20030107","","01","영업/정상","13","영업중","","","","","519-4082","","609800","부산광역시 금정구 구서동 481","부산광역시 금정구 체육공원로 7 (구서동)","","금정문화회관 금빛누리홀","20201231144312","U","2021-01-02 02:40:00.0","","390552.681148793","196094.684275675","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"89","공연장","03_06_01_P","3350000","CDFE1230002009000002","20091019","","01","영업/정상","13","영업중","","","","","051-550-1532","","609370","부산광역시 금정구 두구동 669","부산광역시 금정구 체육공원로399번길 324 (두구동)","","꿈나래 어린이 극장","20220221155919","U","2022-02-23 02:40:00.0","","391519.106057","201135.192463","공연장","공연장","자연녹지지역","","","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"90","공연장","03_06_01_P","3350000","CDFE1230002012000001","20120319","","01","영업/정상","13","영업중","","","","","051-509-7000","","","부산광역시 금정구 장전동 40 부산대학교","부산광역시 금정구 부산대학로63번길 2, 부산대학교 6층 (장전동)","46241","엔씨소극장","20220422160348","U","2022-04-24 02:40:00.0","","389314.662085919","194669.898821687","공연장","공연장","","10","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","",
"91","공연장","03_06_01_P","3350000","CDFE1230002016000001","20161007","","01","영업/정상","13","영업중","","","","","070-8273-9206","","","부산광역시 금정구 장전동 382-3번지","부산광역시 금정구 장전온천천로113번길 17 (장전동, 대원불교대학)","46284","증인아트홀","20180206192921","I","2018-08-31 23:59:59.0","","390003.93021565","194860.33144543","공연장","공연장","","7","","","","","6","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"92","공연장","03_06_01_P","3350000","CDFE1230002018000001","20180119","","01","영업/정상","13","영업중","","","","","051-520-9015","","","부산광역시 금정구 금사동 7-1 동일고무벨트","부산광역시 금정구 공단동로55번길 28, 동일고무벨트 (금사동)","46329","Campus D 고촌홀","20210419105937","U","2021-04-21 02:40:00.0","","392580.527944391","193593.348380989","공연장","공연장","준공업지역","","기타","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"93","공연장","03_06_01_P","3350000","CDFE1230002020000001","20201224","","01","영업/정상","13","영업중","","","","","0515157314","","","부산광역시 금정구 부곡동 333-3","부산광역시 금정구 부곡로 77, 지하1층 (부곡동)","46306","신명천지 소극장","20210114112753","U","2021-01-16 02:40:00.0","","390275.082422639","193514.713271729","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"94","공연장","03_06_01_P","3360000","CDFE1230002018000001","20180913","","01","영업/정상","13","영업중","","","","","1899-5435","","","부산광역시 강서구 명지동 3237-14번지","부산광역시 강서구 명지오션시티4로 88, 8층 (명지동)","46765","성원아트홀","20180913172812","U","2018-09-13 23:59:59.0","","373512.357679862","177446.75776892","공연장","공연장","","13","","","","근린생활시설","10","3","","","","","","","","","","","","","","","","","","","","","","","","","",
"95","공연장","03_06_01_P","3370000","CDFE1230002012000001","20120221","","03","폐업","03","폐업","20170707","","","","051-500-4500","","611809","부산광역시 연제구 거제동 1299번지","부산광역시 연제구 월드컵대로 344 (거제동)","611809","아시아드","20170707174823","I","2018-08-31 23:59:59.0","","387530.923047292","189804.729525978","공연장","공연장","","4","","","","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"96","공연장","03_06_01_P","3370000","CDFE1230002009000001","20090506","","01","영업/정상","13","영업중","","","","","051)868-5955","","611800","부산광역시 연제구 거제동 18-22번지","부산광역시 연제구 월드컵대로 190 (거제동)","","한결 아트홀","20130219152557","I","2018-08-31 23:59:59.0","","389036.490615527","189655.286633799","공연장","공연장","","9","","","","문화시설","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"97","공연장","03_06_01_P","3380000","CDFE1230002009000002","20090525","","03","폐업","03","폐업","20170216","","","","051-990-1500","","613827","부산광역시 수영구 민락동 316-2번지","부산광역시 수영구 감포로8번길 69 (민락동)","","MBC삼주아트홀","20170221145319","I","2018-08-31 23:59:59.0","","393560.435815231","186680.450075565","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0",
"98","공연장","03_06_01_P","3380000","CDFE1230002011000001","20110801","","03","폐업","03","폐업","20200826","","","","","","613811","부산광역시 수영구 광안동 1078-16 동원빌딩(지하1층)","부산광역시 수영구 수영로 657 (광안동,동원빌딩(지하1층))","","청춘나비아트홀","20200826150722","U","2020-08-28 02:40:00.0","","392559.677818294","187077.269991922","공연장","공연장","일반상업지역","7","유흥업소밀집지역","","","근린생활시설","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"99","공연장","03_06_01_P","3380000","CDFE1230002014000001","20140211","","03","폐업","03","폐업","20190802","","","","","","","부산광역시 수영구 남천동 556-23번지","부산광역시 수영구 황령대로 493, 성보빌딩 지하1층 (남천동)","48313","아트레볼루션","20190805123705","U","2019-08-07 02:40:00.0","","392046.813375007","184163.159613569","공연장","공연장","일반상업지역","9","기타","","","근린생활시설","8","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"100","공연장","03_06_01_P","3380000","CDFE1230002017000001","20171115","","03","폐업","03","폐업","20210714","","","","051-623-6232","","","부산광역시 수영구 수영동 525 채안빌딩","부산광역시 수영구 수영로 765-1, 지하1층 (수영동)","48222","효로민락소극장","20210714163700","U","2021-07-16 02:40:00.0","","393317.69007403","187369.742516848","공연장","공연장","","0","주택가주변","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"101","공연장","03_06_01_P","3380000","CDFE1230002009000001","20090211","","01","영업/정상","13","영업중","","","","","1600-0316","","613804","부산광역시 수영구 광안동 143 광안역 상가 1호","부산광역시 수영구 수영로582번길 10, 지하1층 (광안동)","613804","부산메트로홀","20220315164706","U","2022-03-17 02:40:00.0","","392521.124782678","186295.139961861","공연장","공연장","","0","","","","","0","0","","","","","","","","","","","","0","","","","","","","","","","","","","0",
"102","공연장","03_06_01_P","3380000","CDFE1230002013000001","20130131","","01","영업/정상","13","영업중","","","","","051-626-0116","","613011","부산광역시 수영구 남천동 69-6번지","부산광역시 수영구 수영로 421-1 (남천동)","613011","레몬트리소극장","20190307115128","U","2019-03-09 02:40:00.0","","392128.255708793","184765.314836397","공연장","공연장","","","기타","","","문화시설","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"103","공연장","03_06_01_P","3380000","CDFE1230002015000002","20150921","","01","영업/정상","13","영업중","","","","","611-6616","","","부산광역시 수영구 남천동 12-19","부산광역시 수영구 남천동로 7, 지하1층 (남천동, 장우빌딩)","48307","액터스소극장","20220428140112","U","2022-04-30 02:40:00.0","","392207.132591733","184691.371070203","공연장","공연장","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",
"104","공연장","03_06_01_P","3380000","CDFE1230002018000001","20180118","","01","영업/정상","13","영업중","","","","","0517601812","","","부산광역시 수영구 망미동 475-6번지 F1963","부산광역시 수영구 구락로123번길 20, F1963 (망미동)","48212","석천홀","20190315145114","U","2019-03-17 02:40:00.0","","392547.547271786","188491.683779076","공연장","공연장","상업지역","","기타","","","문화시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"105","공연장","03_06_01_P","3380000","CDFE1230002021000002","20211005","","01","영업/정상","13","영업중","","","","","051-760-1956","","","부산광역시 수영구 망미동 494-1","부산광역시 수영구 구락로141번길 37, F1963 지하1층 (망미동)","48212","GMC(금난새 뮤직 센터)","20211005141737","I","2021-10-07 00:22:47.0","","392521.659186071","188471.491444208","공연장","공연장","일반상업지역","0","기타","","","","0","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"106","공연장","03_06_01_P","3380000","CDFE1230002020000001","20200831","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 남천동 47-9","부산광역시 수영구 수영로 477, 화민빌딩 지하1층 (남천동)","48265","소극장 6번출구","20200831113756","I","2020-09-02 00:23:13.0","","392244.211205417","185304.770772255","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"107","공연장","03_06_01_P","3380000","CDFE1230002021000001","20210209","","01","영업/정상","13","영업중","","","","","051-911-1447","","","부산광역시 수영구 광안동 197-18","부산광역시 수영구 광안해변로 193, 7층 (광안동)","48303","어댑터플레이스","20220316134828","U","2022-03-18 02:40:00.0","","392818.23763732","185662.748331472","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"108","공연장","03_06_01_P","3380000","CDFE1230002022000001","20220530","","01","영업/정상","13","영업중","","","","","","","","부산광역시 수영구 남천동 69-19 교연빌딩 2층","부산광역시 수영구 수영로 409, 교연빌딩 2층 (남천동)","48316","아델라 아트홀","20220530130558","I","2022-06-01 00:22:31.0","","392071.414743233","184671.587334392","공연장","공연장","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"109","공연장","03_06_01_P","3390000","CDFE1230002013000001","20130708","","01","영업/정상","13","영업중","","","","","051-999-5265","","617736","부산광역시 사상구 괘법동 1-1","부산광역시 사상구 백양대로700번길 140 (괘법동)","617736","신라대학교 예음관소극장","20210416100949","U","2021-04-18 02:40:00.0","","381982.833821596","187734.82995019","공연장","공연장","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"110","공연장","03_06_01_P","3390000","CDFE1230002014000001","20140627","","01","영업/정상","13","영업중","","","","","051-316-9111","","617841","부산광역시 사상구 학장동 288-12번지 다누림센터1층","부산광역시 사상구 가야대로196번길 51 (학장동, 다누림센터1층)","617841","다누림홀","20160511145722","I","2018-08-31 23:59:59.0","","381704.216984208","184957.197796515","공연장","공연장","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"111","공연장","03_06_01_P","3400000","CDFE1230002019000001","20190919","","03","폐업","03","폐업","20191231","","","","051-626-7002","","","부산광역시 기장군 기장읍 당사리 524번지 롯데몰 동부산점","부산광역시 기장군 기장읍 기장해안로 147, 롯데몰 동부산점 야외주차장","46084","매직서커스","20200117164113","U","2020-01-19 02:40:00.0","","401473.933606044","190354.279831841","공연장","공연장","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",
"112","공연장","03_06_01_P","3400000","CDFE1230002022000001","20220329","","01","영업/정상","13","영업중","","","","","1661-2000","","","부산광역시 기장군 기장읍 시랑리 산 46","부산광역시 기장군 기장읍 동부산관광로 42","46083","가든스테이지","20220329100842","I","2022-03-31 00:22:34.0","","401646.70301259","190623.423385646","공연장","공연장","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"113","공연장","03_06_01_P","3400000","CDFE1230002016000001","20160601","","01","영업/정상","13","영업중","","","","","051-709-4062","","","부산광역시 기장군 장안읍 기룡리 산 126번지","부산광역시 기장군 장안읍 장안로 211 (안데르센극장)","46028","안데르센극장","20190108174329","U","2019-01-10 02:40:00.0","","403426.481984787","209040.029039836","공연장","공연장","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","",
"114","공연장","03_06_01_P","3400000","CDFE1230002017000001","20170703","","01","영업/정상","13","영업중","","","","","051-723-0568","","","부산광역시 기장군 일광면 이천리 777-2번지","부산광역시 기장군 일광면 이천6길 2","46043","가마골 소극장","20181129090100","U","2018-12-01 02:40:00.0","","403297.832205788","198759.092784606","공연장","공연장","","5","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
