"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총종업원수","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"64","식품첨가물제조업","07_22_12_P","3360000","3360000-108-2018-00003","20181018","","03","폐업","02","폐업","20200316","","","","051 337 2578","2.00","618800","부산광역시 강서구 강동동 107-8번지","부산광역시 강서구 낙동북로43번길 38-16 (강동동)","46705","(주)현백","20200316152310","U","2020-03-18 02:40:00.0","식품첨가물제조업","376268.260480468","192826.372165641","식품첨가물제조업","","","","","","","","","","","","","","N","0","","","",
"65","식품첨가물제조업","07_22_12_P","3370000","3370000-108-2011-00002","19971101","","03","폐업","02","폐업","20060525","","","","0518513220","","","부산광역시 연제구","","","미원식품(주) 부산공장","20060818222941","I","2018-08-31 23:59:59.0","식품첨가물제조업","","","식품첨가물제조업","","","","","","","0","0","0","0","","0","0","N","0","","","",
"66","식품첨가물제조업","07_22_12_P","3370000","3370000-108-2011-00001","19980907","","03","폐업","02","폐업","20070104","","","","0518506116",".00","","부산광역시 연제구","","","대상(주)","20080104090354","I","2018-08-31 23:59:59.0","식품첨가물제조업","","","식품첨가물제조업","","","","","","","0","0","0","0","","0","0","N","0","","","",
"67","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00009","20051208","","03","폐업","02","폐업","20200914","","","","051304 3588","198.32","617814","부산광역시 사상구 덕포동 366-3","부산광역시 사상구 사상로 374-38 (덕포동)","","성림식품","20200914092610","U","2020-09-16 02:40:00.0","식품첨가물제조업","380993.864832345","188262.830603753","식품첨가물제조업","","","","","","","2","2","4","6","","","","N","23.88","","","",
"68","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00003","20051208","","03","폐업","02","폐업","20190225","","","","051304 3588","198.32","617814","부산광역시 사상구 덕포동 366-3번지","부산광역시 사상구 사상로 374-38 (덕포동)","","성림식품","20190225094710","U","2019-02-27 02:40:00.0","식품첨가물제조업","380993.864832345","188262.830603753","식품첨가물제조업","","","","","","","2","2","4","6","","","","N","23.88","","","",
"69","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00007","20091110","","03","폐업","02","폐업","20101126","","","","0519996323","788.64","617060","부산광역시 사상구 괘법동 산 1-1번지 신라대학교 마린바이오센터내 공장동","","","신라바이오텍","20101201230409","I","2018-08-31 23:59:59.0","식품첨가물제조업","382570.401135476","187570.045156033","식품첨가물제조업","","","","","","","0","1","0","4","","","","N","0","","","",
"70","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00008","20091223","","03","폐업","02","폐업","20101117","","","","0513147726","114.48","617829","부산광역시 사상구 엄궁동 138번지","","","(주)지엔티라이프","20101117230408","I","2018-08-31 23:59:59.0","식품첨가물제조업","379966.18225909","182179.154483122","식품첨가물제조업","","","","","","","0","0","0","0","","","","N","0","","","",
"71","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00004","19980109","","03","폐업","02","폐업","20060602","","","","028207192","","","부산광역시 사상구","","","(주)농심부산공장","20060818222941","I","2018-08-31 23:59:59.0","식품첨가물제조업","","","식품첨가물제조업","","","","","","","0","0","0","0","","0","0","N","0","","","",
"72","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00005","19980515","","03","폐업","02","폐업","20060612","","","","0518090759","","","부산광역시 사상구","","","동산식품","20060818222941","I","2018-08-31 23:59:59.0","식품첨가물제조업","","","식품첨가물제조업","","","","","","","0","0","0","0","","0","0","N","0","","","",
"73","식품첨가물제조업","07_22_12_P","3390000","3390000-108-2011-00006","20040624","","03","폐업","02","폐업","20050315","","","","0513105847",".00","617805","부산광역시 사상구 감전동 951-1   번지","","","(주)금양","20060818222941","I","2018-08-31 23:59:59.0","식품첨가물제조업","","","식품첨가물제조업","","","","","","","","","","","","","","N","0","","","",
"74","식품첨가물제조업","07_22_12_P","3400000","3400000-108-2021-00002","20211228","","03","폐업","02","폐업","20220502","","","","","90.18","619906","부산광역시 기장군 기장읍 청강리 242-3","부산광역시 기장군 기장읍 청강로85번길 88-2","46080","금림바이오캠","20220502131437","U","2022-05-04 02:40:00.0","식품첨가물제조업","401990.290675156","195240.873321149","식품첨가물제조업","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"75","식품첨가물제조업","07_22_12_P","3400000","3400000-108-2011-00001","20111101","","03","폐업","02","폐업","20161207","","","","051 722 6674","302.00","619912","부산광역시 기장군 일광면 횡계리 27번지","부산광역시 기장군 일광면 횡계길 7, 302호 (해양생물산업육성센터)","46048","(주)제이케이바이오켐","20111103174455","I","2018-08-31 23:59:59.0","식품첨가물제조업","402792.323019555","199422.531912758","식품첨가물제조업","","","","","","","","","","","자가","","","N","0","","","",
"76","식품첨가물제조업","07_22_12_P","3400000","3400000-108-2012-00001","20120727","","03","폐업","02","폐업","20160906","","","","051 722 0275","407.17","619912","부산광역시 기장군 일광면 횡계리 27번지 (재)부산테크노파크 해양생물산업육성센터 304,305호,B동101호","부산광역시 기장군 일광면 횡계길 7 ((재)부산테크노파크 해양생물산업육성센터 304,305호,B동101호)","46048","(주)글루칸","20130605171421","I","2018-08-31 23:59:59.0","식품첨가물제조업","402792.323019555","199422.531912758","식품첨가물제조업","","","","","","","","","","","자가","","","N","0","","","",
