"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"118","국내여행업","03_12_01_P","3250000","CDFI2260012012000001","20120216","","01","영업/정상","13","영업중","","","","","051-468-7747","","600014","부산광역시 중구 중앙동4가 88-6 501호","부산광역시 중구 충장대로5번길 8, 501호 (중앙동4가)","48939","(주)세환네트워크","20210524172652","U","2021-05-26 02:40:00.0","","385665.291301408","180440.606406416","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","150000000","20200813","20210812","","",
"119","국내여행업","03_12_01_P","3250000","CDFI2260012017000008","20170711","","01","영업/정상","13","영업중","","","","","051-465-2356","","","부산광역시 중구 영주동 214-10","부산광역시 중구 망양로383번안길 36 (영주동)","48901","(주)레일킹","20211125191316","U","2021-11-27 02:40:00.0","","384902.362334193","181013.431409814","국내여행업","","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210731","20220731","","0",
"120","국내여행업","03_12_01_P","3250000","CDFI2260012017000014","20130220","","01","영업/정상","13","영업중","","","","","051-631-4070","","","부산광역시 중구 중앙동4가 76-13","부산광역시 중구 충장대로5번길 63-1, 302호 (중앙동4가)","48934","(주)투어락","20211110130537","U","2021-11-12 02:40:00.0","","385767.031316531","180994.197041077","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20200220","20210219","","0",
"121","국내여행업","03_12_01_P","3250000","CDFI2260012008000004","20080903","","01","영업/정상","13","영업중","","","","","051-442-1836","","","부산광역시 중구 중앙동2가 42","부산광역시 중구 중앙대로 57, 10층 (중앙동2가)","48957","(주)원샷골프투어","20201112163939","U","2020-11-14 02:40:00.0","","385579.05748912","180074.002418158","국내여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20200626","20210625","","",
"122","국내여행업","03_12_01_P","3250000","CDFI2260012008000005","20081024","","01","영업/정상","13","영업중","","","","","051-467-9010","","600102","부산광역시 중구 대창동2가 37-3 센트럴오피스텔 1501호","부산광역시 중구 중앙대로 131, 1501호 (대창동2가, 센트럴오피스텔)","600102","(주)투어장네트워크","20211021170246","U","2021-10-23 02:40:00.0","","385629.733383327","180827.538655672","국내여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211024","20221024","","0",
"123","국내여행업","03_12_01_P","3250000","CDFI2260012011000001","20110124","","01","영업/정상","13","영업중","","","","","051-246-0819","","600818","부산광역시 중구 창선동2가 7-4 4층","부산광역시 중구 광복로 39 (창선동2가,4층)","","(주)허니스투어","20210524172518","U","2021-05-26 02:40:00.0","","384967.910706187","179701.218325305","국내여행업","","상업지역","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","90000000","20200214","20210213","","",
"124","국내여행업","03_12_01_P","3250000","CDFI2260012012000003","20070227","","01","영업/정상","13","영업중","","","","","051-442-6300","","","부산광역시 중구 중앙동4가 25-4","부산광역시 중구 중앙대로 70, 4층 (중앙동4가)","48941","(주)이투어프랜드","20210409111157","U","2021-04-11 02:40:00.0","","385637.167034815","180199.557790712","국내여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","","20210404","20220403","","",
"125","국내여행업","03_12_01_P","3250000","CDFI2260012013000001","20050412","","01","영업/정상","13","영업중","","","","","051-645-3116","","600014","부산광역시 중구 중앙동4가 53-34번지 화성중앙빌딩 202호","부산광역시 중구 해관로 72-1, 202호 (중앙동4가, 화성중앙빌딩)","48929","제일여행개발","20200522135042","U","2020-05-24 02:40:00.0","","385531.701312067","180366.998979336","국내여행업","관광사업","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","50000000","20200525","20210524","","",
"126","국내여행업","03_12_01_P","3250000","CDFI2260012014000002","20140319","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 중앙동4가 55-1","부산광역시 중구 해관로 76, 3층 (중앙동4가)","48929","(주)에이스여행사","20210402160951","U","2021-04-04 02:40:00.0","","385531.645845873","180398.800867519","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","150000000","20210325","20220324","","",
"127","국내여행업","03_12_01_P","3250000","CDFI2260012014000003","20140407","","01","영업/정상","13","영업중","","","","","051-468-8383","","","부산광역시 중구 중앙동3가 14-11","부산광역시 중구 대청로141번길 3 (중앙동3가)","48931","주말엔","20220316085216","U","2022-03-18 02:40:00.0","","385491.762490074","180126.763181102","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220406","20230406","","0",
"128","국내여행업","03_12_01_P","3250000","CDFI2260012015000001","20150119","","01","영업/정상","13","영업중","","","","","051-991-7700","","600071","부산광역시 중구 부평동1가 1-1번지","부산광역시 중구 대청로 72, 2층 (부평동1가)","48978","(주)하나국제여행사","20200401153147","U","2020-04-03 02:40:00.0","","384817.217262562","180075.413635129","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","60000000","20200209","20210208","","",
"129","국내여행업","03_12_01_P","3250000","CDFI2260012015000008","20151218","","01","영업/정상","13","영업중","","","","","051-264-7900","","","부산광역시 중구 중앙동4가 89-2","부산광역시 중구 중앙대로 96 (중앙동4가)","48939","(주)지니투어","20210524173259","U","2021-05-26 02:40:00.0","","385614.928477875","180471.183034331","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","30000000","20201228","20211227","","",
"130","국내여행업","03_12_01_P","3250000","CDFI2260012003000008","20031118","","01","영업/정상","13","영업중","","","","","051-466-1100","","600100","부산광역시 중구 대창동1가 51 중앙빌딩 304","부산광역시 중구 해관로 89 (대창동1가,중앙빌딩 304)","","(주)부산그린여행사","20211125094116","U","2021-11-27 02:40:00.0","","385507.640529964","180548.792611588","국내여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20211117","20221117","","0",
"131","국내여행업","03_12_01_P","3250000","CDFI2260012004000010","20041119","","01","영업/정상","13","영업중","","","","","051-255-1177","","600016","부산광역시 중구 중앙동6가 9-1 광복지하상가 A-22","부산광역시 중구 중앙대로 지하 17 (중앙동6가, A-22호 광복지하상가)","48955","(주)삼성해외여행","20211110180430","U","2021-11-12 02:40:00.0","","385670.69094284","179770.553768032","국내여행업","관광사업","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","150000000","20211117","20221116","","0",
"132","국내여행업","03_12_01_P","3250000","CDFI2260012007000004","20070305","","01","영업/정상","13","영업중","","","","","051-245-1066","","","부산광역시 중구 중앙동4가 79-1","부산광역시 중구 충장대로9번길 52, 1710호 (중앙동4가, 마린센터빌딩)","48936","(주)두모씨앤씨","20220304175526","U","2022-03-10 02:40:00.0","","385825.756707547","180869.292984843","국내여행업","관광사업","","0","","","한국관광협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20220305","20230305","","0",
"133","국내여행업","03_12_01_P","3250000","CDFI2260012021000005","20210625","","01","영업/정상","13","영업중","","","","","051-715-9977","","","부산광역시 중구 중앙동4가 81-3 403호","부산광역시 중구 충장대로9번길 37-1, 403호 (중앙동4가)","48937","(주)버스투어여행사","20211215112947","I","2021-12-16 00:22:43.0","","385737.128797598","180747.48756571","국내여행업","","","0","","","서울보증보험","","0","0","0","0","Bus Tour Travel Agency","Domestic travel business","0","0","","0","0","","0","0","","0","","","","","","","15000000","20210901","20220831","","0",
"134","국내여행업","03_12_01_P","3250000","CDFI2260012006000007","20060508","","01","영업/정상","13","영업중","","","","","051-464-9800","","600100","부산광역시 중구 대창동1가 25-2 세방빌딩 3층","부산광역시 중구 중앙대로 113-1 (대창동1가,세방빌딩 3층)","","(주)강남국제고속관광","20210524172108","U","2021-05-26 02:40:00.0","","385578.122719036","180649.789732156","국내여행업","관광사업","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","500000000","20210509","20220509","","",
"135","국내여행업","03_12_01_P","3250000","CDFI2260012021000004","20211117","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 창선동2가 1-3","부산광역시 중구 광복로37번길 8-1, 2층 (창선동2가)","48946","위브부산","20211118194513","U","2021-11-20 02:40:00.0","","384957.199836755","179763.927364392","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211117","20221116","","0",
"136","국내여행업","03_12_01_P","3250000","CDFI2260012019000001","20170210","","01","영업/정상","13","영업중","","","","","051-244-8363","","","부산광역시 중구 중앙동4가 83-5번지 팬오션(주)부산빌딩","부산광역시 중구 중앙대로 102, 팬오션(주)부산빌딩 7층 717호 (중앙동4가)","48938","여행공간","20200611130439","U","2020-06-13 02:40:00.0","","385606.581749269","180536.052576311","국내여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","","20200210","20210209","","",
"137","국내여행업","03_12_01_P","3250000","CDFI2260012002000011","20020710","","04","취소/말소/만료/정지/중지","30","허가취소","","","","","441-7770","","600815","부산광역시 중구 중앙동4가 30-9번지","부산광역시 중구 해관로 64  (중앙동4가)","","토탈투어","20051129105139","I","2018-08-31 23:59:59.0","","385539.972540558","180278.841231343","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"138","국내여행업","03_12_01_P","3250000","CDFI2260011997000003","19970703","","04","취소/말소/만료/정지/중지","30","허가취소","","","","","442-0510","","600816","부산광역시 중구 중앙동4가 78-17번지 산정빌딩 412호","부산광역시 중구 충장대로5번길 50,  412호 (중앙동4가,산정빌딩)","","(주)크라운항공여행사","20051018170807","I","2018-08-31 23:59:59.0","","385743.591993988","180834.003783231","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"139","국내여행업","03_12_01_P","3250000","CDFI2260012001000012","20011214","20061228","04","취소/말소/만료/정지/중지","31","등록취소","","","","","241-6973","","600016","부산광역시 중구 중앙동6가 21-2번지","부산광역시 중구 중앙대로 31  (중앙동6가)","","LEE골프여행사","20110704171008","I","2018-08-31 23:59:59.0","","385603.532182924","179816.313601081","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"140","국내여행업","03_12_01_P","3250000","CDFI2260012003000011","20030829","20061011","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","600816","부산광역시 중구 중앙동4가 76-6번지","부산광역시 중구 중앙대로 156-1  (중앙동4가)","","중앙아트투어","20110704171700","I","2018-08-31 23:59:59.0","","385761.113647219","181039.074263948","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50000000","","","","",
"141","국내여행업","03_12_01_P","3250000","CDFI2260012002000010","20020415","20070510","04","취소/말소/만료/정지/중지","31","등록취소","","","","","463-0085","","600814","부산광역시 중구 중앙동4가 22-1번지","부산광역시 중구 충장대로 6  (중앙동4가)","","(주)아름고속여행","20110704171140","I","2018-08-31 23:59:59.0","","385668.490693904","180298.978180092","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"142","국내여행업","03_12_01_P","3250000","CDFI2260012009000008","20071220","20130422","04","취소/말소/만료/정지/중지","31","등록취소","","","","","051-507-3200","","600102","부산광역시 중구 대창동2가 32-4번지 성림빌딩 302호","부산광역시 중구 중앙대로 141  (대창동2가,성림빌딩 302호)","","(주)도화여행사","20130422181953","I","2018-08-31 23:59:59.0","","385660.958071263","180904.603426922","국내여행업","관광사업","준주거지역","9","기타","","","근린생활시설","5","","","","","","","","","","","","","95.37","","","","","","","","","150000000","20110810","20120810","","95",
"143","국내여행업","03_12_01_P","3250000","CDFI2260012005000009","20050929","20150423","04","취소/말소/만료/정지/중지","31","등록취소","","","","","464-2909","","600814","부산광역시 중구 중앙동4가 23-1번지 노블리안2차 416호호","부산광역시 중구 중앙대로 80, 416호호 (중앙동4가,노블리안2차)","","(주)블로그여행사","20150423101944","I","2018-08-31 23:59:59.0","","385630.742187332","180306.821082315","국내여행업","관광사업","","","","","한국관광협회","","","","","","","","","","","","","","","","","","","","","","","","150000000","20130929","20140929","","",
"144","국내여행업","03_12_01_P","3250000","CDFI2260012007000006","20070424","20091007","04","취소/말소/만료/정지/중지","31","등록취소","","","","","241-1744","","600074","부산광역시 중구 부평동4가 52-3번지 골든시티타워 1304호","부산광역시 중구 보수대로 82,  1304호 (부평동4가,골든시티타워)","","그린투어여행사","20091007143656","I","2018-08-31 23:59:59.0","","384249.201710589","180080.172971726","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50000000","","","","",
"145","국내여행업","03_12_01_P","3250000","CDFI2260012016000002","20160129","20190213","04","취소/말소/만료/정지/중지","31","등록취소","","","","","051 7537300","","","부산광역시 중구 중앙동4가 31-1번지","부산광역시 중구 중앙대로81번길 3 (중앙동4가)","48929","파초여행(주)","20190213112146","U","2019-02-15 02:40:00.0","","385541.993353413","180309.073000547","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","150000000","20160202","20170201","","",
"146","국내여행업","03_12_01_P","3260000","CDFI2260012014000002","20140731","","03","폐업","03","폐업","20210604","","","","","","","부산광역시 서구 서대신동1가 212 대신 푸르지오 109동 201호","부산광역시 서구 대영로38번길 11, 109동 201호 (서대신동1가, 대신 푸르지오)","49232","(주)키움여행","20210607085541","U","2021-06-09 02:40:00.0","","383723.330102872","180655.856798388","국내여행업","","","","","","서울보증보험주식회사","근린생활시설","","","","","","","","","","","","","","","","","","","","","","","30000000","20180807","20190806","","",
"147","국내여행업","03_12_01_P","3260000","CDFI2260012015000001","20150313","","03","폐업","03","폐업","20150421","","","","241-3004~5","","602801","부산광역시 서구 남부민동","부산광역시 서구 충무대로255번길 9, 319호 (남부민동, 충무쇼핑)","602801","(주)월드경호","20150422113607","I","2018-08-31 23:59:59.0","","384430.667595597","178981.33160318","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500000000","","","","",
"148","국내여행업","03_12_01_P","3260000","CDFI2260012008000001","20080102","","03","폐업","03","폐업","20101022","","","","241-0588","","602838","부산광역시 서구 토성동1가 51-1번지 봄여름가을겨울 상가 105호","부산광역시 서구 보수대로 15,  105호 (토성동1가,봄여름가을겨울 상가)","","(주)넘버원글로벌네트워크","20101026145622","I","2018-08-31 23:59:59.0","","384524.469054597","179570.534282476","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"149","국내여행업","03_12_01_P","3260000","CDFI2260012009000001","20091026","","03","폐업","03","폐업","20091123","","","","051-242-7660","","602832","부산광역시 서구 암남동 176-1번지","","","주식회사블루스카이인터내셔날","20091123174856","I","2018-08-31 23:59:59.0","","384312.93650057","177441.748341131","국내여행업","","일반상업지역","1","아파트지역","","","근린생활시설","5","1","","","","","","","","","","","","66","","","","","","","","","50000000","","","","66",
"150","국내여행업","03_12_01_P","3260000","CDFI2260012019000001","20190207","","01","영업/정상","13","영업중","","","","","","","","부산광역시 서구 토성동1가 51-1번지 봄여름가을겨울","부산광역시 서구 보수대로 15, 상가동 106호 (토성동1가, 봄여름가을겨울)","49247","위드트래블(WITH TRAVEL)","20190207154750","I","2019-02-09 02:21:15.0","","384524.469054597","179570.534282476","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5300","","","","",
"151","국내여행업","03_12_01_P","3260000","CDFI2260012019000002","20190826","","01","영업/정상","13","영업중","","","","","051-441-1144","","","부산광역시 서구 서대신동3가 694-1 협성르네상스 117동 201호","부산광역시 서구 대티로 159, 117동 201호 (서대신동3가, 협성르네상스)","49208","퍼펙트투어","20200922162648","U","2020-09-24 02:40:00.0","","383176.906835168","181175.027825949","국내여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","","20200826","20210825","","",
"152","국내여행업","03_12_01_P","3260000","CDFI2260012016000001","20100914","","01","영업/정상","13","영업중","","","","","","","","부산광역시 서구 서대신동3가 239-7","부산광역시 서구 망양로 54, 2층 (서대신동3가)","49226","주식회사 미래트레블","20200922162212","U","2020-09-24 02:40:00.0","","383632.198128646","181376.535429556","국내여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","","20200918","20210918","","",
"153","국내여행업","03_12_01_P","3260000","CDFI2260012013000002","20130329","","01","영업/정상","13","영업중","","","","","","","","부산광역시 서구 충무동1가 39-46","부산광역시 서구 충무대로256번길 7, 708호 (충무동1가)","49254","파란투어","20210129092527","U","2021-01-31 02:40:00.0","","384530.759886871","179056.052902179","국내여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","39000000","20190411","20200411","","",
"154","국내여행업","03_12_01_P","3260000","CDFI2260012013000004","20131227","","01","영업/정상","13","영업중","","","","","051-242-9450","","","부산광역시 서구 동대신동3가 173번지 문화아파트","부산광역시 서구 구덕로 350, 1층 상가 63호 (동대신동3가, 문화아파트)","49211","곰두리투어","20200103180252","U","2020-01-05 02:40:00.0","","383709.862554152","181407.364386398","국내여행업","","","","","","부산광역시관광협회","","","","","","","","","","","","","","","","","","","","","","","","30000000","20191230","20201229","","",
"155","국내여행업","03_12_01_P","3260000","CDFI2260012020000001","20200527","","01","영업/정상","13","영업중","","","","","","","","부산광역시 서구 부민동2가 1번지 동아대학교부민캠퍼스","부산광역시 서구 구덕로 225, 동아대학교부민캠퍼스 평생교육원동 5층 3호 (부민동2가)","49236","당신이 통일입니다 협동조합","20200527101448","I","2020-05-29 00:23:19.0","","384047.41688983","180228.452549615","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47000000","","","","",
"156","국내여행업","03_12_01_P","3260000","CDFI2260012021000001","20210609","","01","영업/정상","13","영업중","","","","","","","","부산광역시 서구 암남동 166-3","부산광역시 서구 충무대로82번길 27-1, 3층 (암남동)","49269","청춘투어","20210609102841","I","2021-06-11 00:22:55.0","","384307.767483158","177354.376036871","국내여행업","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","30000000","","","","",
"157","국내여행업","03_12_01_P","3260000","CDFI2260012001000001","20011211","20070123","04","취소/말소/만료/정지/중지","30","허가취소","","","","","051-637-6000","","602061","부산광역시 서구 아미동1가 10-1번지 부산의과대학1층 1120호","부산광역시 서구 구덕로 179 (아미동1가,부산의과대학1층 1120호)","","(주)명진관광","20140115165638","I","2018-08-31 23:59:59.0","","384030.498741004","179806.024724594","국내여행업","관광사업","","","","","한국관광협회중앙회 여행공제","","","","","","","","","","","","","","","","","","","","","","","","150000000","20021021","20031021","","",
"158","국내여행업","03_12_01_P","3260000","CDFI2260012007000001","20070129","20080813","04","취소/말소/만료/정지/중지","31","등록취소","","","","","231-9961","","602816","부산광역시 서구 부민동1가 17-1번지 명보빌딩 1층","부산광역시 서구 구덕로 216  (부민동1가,명보빌딩 1층)","","(주)필인","20111117171420","I","2018-08-31 23:59:59.0","","384131.793970006","180183.255871028","국내여행업","관광사업","일반상업지역","8","","","","교육연구시설","8","2","","","","","","","","","","","","258.15","","","","","","","","","20000000","","","","258",
"159","국내여행업","03_12_01_P","3270000","CDFI2260012019000005","20131226","","03","폐업","03","폐업","20220112","","","","051-343-7008","","","부산광역시 동구 범일동 830-296 진흥 마제스타워 범일","부산광역시 동구 자성로133번길 6, 103동 5층 3205호 (범일동, 진흥 마제스타워 범일)","48742","(주)온에어투어","20220112135312","U","2022-01-14 02:40:00.0","","388171.887743719","184002.524603295","국내여행업","","주거지역","3","기타","","서울보증보험주식회사","아파트","2","0","0","0","","","0","0","","0","0","","0","56","","0","","","","","","","50000000","20210124","20220124","","56",
"160","국내여행업","03_12_01_P","3270000","CDFI2260012019000007","20190801","","03","폐업","03","폐업","20200618","","","","","","","부산광역시 동구 초량동 1209-6","부산광역시 동구 중앙대로 183, 지하1층 (초량동)","48818","우리여행사","20210204104439","U","2021-02-06 02:40:00.0","","385790.051186732","181302.044796354","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"161","국내여행업","03_12_01_P","3270000","CDFI2260012019000006","20190627","","03","폐업","03","폐업","20190920","","","","","","","부산광역시 동구 초량동 1169-8번지","부산광역시 동구 중앙대로260번길 3-7, 302호 (초량동)","48731","에이치투어","20190920175919","U","2019-09-24 02:40:00.0","","386178.178030838","182048.113629388","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"162","국내여행업","03_12_01_P","3270000","CDFI2260012009000001","20090121","","03","폐업","03","폐업","20140508","","","","","","601806","부산광역시 동구 범일동 612-19번지","부산광역시 동구 범일로 76 (범일동)","","(주)낙원관광여행사","20140508175818","I","2018-08-31 23:59:59.0","","387657.321660856","183883.234933794","국내여행업","관광사업","일반상업지역","3","기타","","서울보증보험주식회사","사무실","3","","","","","","","","","","","","","120","","","","","","","","","50000000","20140302","20150301","","120",
"163","국내여행업","03_12_01_P","3270000","CDFI2260012009000009","20090324","","03","폐업","03","폐업","20120607","","","","","","601829","부산광역시 동구 초량동 379-1번지 4층","부산광역시 동구 대영로243번길 111  (초량동,4층)","","국내테마여행사","20121126174429","I","2018-08-31 23:59:59.0","","385915.353769897","181639.093308271","국내여행업","","","2","","","","","2","","","","","","","","","","","","","37.34","","","","","","","","","50000000","","","","37",
"164","국내여행업","03_12_01_P","3270000","CDFI2260012009000010","20090324","","03","폐업","03","폐업","20120607","","","","051-624-1615","","601012","부산광역시 동구 초량동 379-1번지 4층","부산광역시 동구 대영로243번길 111  (초량동,4층)","","국내테마여행사","20120607110756","I","2018-08-31 23:59:59.0","","385915.353769897","181639.093308271","국내여행업","","","2","","","","","2","","","","","","","","","","","","","37.34","","","","","","","","","50000000","","","","37",
"165","국내여행업","03_12_01_P","3270000","CDFI2260012011000004","20110909","","03","폐업","03","폐업","20211118","","","","051-442-0069","","601829","부산광역시 동구 초량동 357-2","부산광역시 동구 중앙대로 231, 3층 (초량동)","48815","우리강산해외여행사(주)","20211221141135","U","2021-12-23 02:40:00.0","","385980.704136562","181753.832465771","국내여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","30000000","20210909","20220908","","0",
"166","국내여행업","03_12_01_P","3270000","CDFI2260012011000001","20110112","","03","폐업","03","폐업","20190305","","","","244-8500","","601011","부산광역시 동구 초량동 1204-7번지 혁정빌딩 604호","부산광역시 동구 중앙대로196번길 6-7, 604호 (초량동,혁정빌딩)","","(주)세라고속관광","20190306130317","U","2019-03-08 02:40:00.0","","385906.073130304","181303.884021228","국내여행업","","","","","","한국관광협회중앙회","","","","","","","","","","","","","","","","","","","","","","","","100000000","20190112","20200112","","",
"167","국내여행업","03_12_01_P","3270000","CDFI2260012003000005","20031031","","03","폐업","03","폐업","20040413","","","","","","601715","부산광역시 동구 초량동 1147-14 국제오피스텔 701호","","","(주)새동아여행사","20040413170953","I","2018-08-31 23:59:59.0","","","","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"168","국내여행업","03_12_01_P","3270000","CDFI2260012003000006","20030704","","03","폐업","03","폐업","20040702","","","","466-7042","","601010","부산광역시 동구 초량동 1213-5 에스케이글로벌빌딩 306호","","","(주)묵성여행사","20040702132037","I","2018-08-31 23:59:59.0","","","","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"169","국내여행업","03_12_01_P","3270000","CDFI2260012003000007","20030711","","03","폐업","03","폐업","20111118","","","","441-2811","","601729","부산광역시 동구 초량동 1203-10번지 프레지던트오피스텔 1302호","부산광역시 동구 중앙대로180번길 13,  1302호 (초량동,프레지던트오피스텔)","","(주)제일항공여행사","20120415161729","I","2018-08-31 23:59:59.0","","385956.31866986","181231.059906128","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"170","국내여행업","03_12_01_P","3270000","CDFI2260012003000008","20030804","","03","폐업","03","폐업","20061115","","","","966-6008","","601010","부산광역시 동구 초량동 1154-6 명진빌딩 9층","","","(주)아이케이티그룹","20061120154907","I","2018-08-31 23:59:59.0","","","","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"171","국내여행업","03_12_01_P","3270000","CDFI2260012010000002","19980309","","03","폐업","03","폐업","20111206","","","","254-3131","","601719","부산광역시 동구 범일동 830-42번지 썬오피스텔 701호","부산광역시 동구 조방로 39,  701호 (범일동,썬오피스텔)","","동성관광여행사","20120415161626","I","2018-08-31 23:59:59.0","","387727.932157079","184254.180458819","국내여행업","관광사업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20090308","20100308","","",
"172","국내여행업","03_12_01_P","3270000","CDFI2260012010000003","20100806","","03","폐업","03","폐업","20161018","","","","463-8888","","601830","부산광역시 동구 초량동 548-2번지","부산광역시 동구 대영로243번길 61 (초량동)","48818","(주)뉴월드투어","20161021132735","I","2018-08-31 23:59:59.0","","385735.572749093","181442.485670192","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","30000000","20150730","20160729","","",
"173","국내여행업","03_12_01_P","3270000","CDFI2260012010000005","20101109","","03","폐업","03","폐업","20140701","","","","070-8672-5996","","601828","부산광역시 동구 초량동 172-24번지 유원빌딩 3층","부산광역시 동구 중앙대로 243-8, 3층 (초량동, 유원빌딩)","601828","(주)티엔티투어","20140710151422","I","2018-08-31 23:59:59.0","","386034.405665302","181898.158148095","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100000000","","","","",
"174","국내여행업","03_12_01_P","3270000","CDFI2260012009000015","20091215","","03","폐업","03","폐업","20100511","","","","1644-5785","","601808","부산광역시 동구 범일동 830-276번지 삼정빌딩 802호","부산광역시 동구 조방로 19  (범일동,삼정빌딩 802호)","","(주)하나웨딩상조","20100513135416","I","2018-08-31 23:59:59.0","","387867.211501678","184107.909838092","국내여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50000000","","","","",
"175","국내여행업","03_12_01_P","3270000","CDFI2260012019000009","20160418","","03","폐업","03","폐업","20220104","","","","051-987-0990","","","부산광역시 동구 초량동 1204-12","부산광역시 동구 중앙대로180번길 7, 한창빌딩 403호 (초량동)","48821","(주)투어탱크","20220104133345","U","2022-01-06 02:40:00.0","","385889.045182791","181254.04588322","국내여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","31919453","20190418","20200417","","",
"176","국내여행업","03_12_01_P","3270000","CDFI2260012014000004","20120409","","03","폐업","03","폐업","20190723","","","","634-2626","","601836","부산광역시 동구 초량동 1151-1번지 유한양행부산사옥","부산광역시 동구 중앙대로 342, 4층 (초량동, 유한양행부산사옥)","48729","(주)윈윈투어","20190724102602","U","2019-07-26 02:40:00.0","","386490.271324611","182706.047486974","국내여행업","","","","","","서울보증보험","사무실","","","","","","","","","","","","","","","","","","","","","","","100000000","20180409","20190408","","",
