"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"80","축산물운반업","07_22_25_P","3310000","331000000820160002","20160905","","03","폐업","0002","폐업","20220110","","","","","133.17","","부산광역시 남구 문현동 ***-**","부산광역시 남구 동제당로 ***, *층 ***호 (문현동)","48464","MJ 콜벤","20220110114537","U","2022-01-12 02:40:00.0","","389185.507698252","183273.055252216","축산물운반업","","0","000","0",
"81","축산물운반업","07_22_25_P","3320000","332000000820190001","20190902","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 화명동 ****번지","부산광역시 북구 금곡대로 ***, ***동 ****호 (화명동, 롯데캐슬카이저)","46539","JW물류","20190902144620","I","2019-09-04 02:22:18.0","","383053.136267214","193324.585009319","축산물운반업","","","000","",
"82","축산물운반업","07_22_25_P","3320000","332000000820210003","20211230","","01","영업/정상","0000","정상","","","","","","4","","부산광역시 북구 만덕동 *** 휴먼시아아파트 상가동 ***호","부산광역시 북구 만덕*로 **, 휴먼시아아파트 상가동 ***호 (만덕동)","46561","대송운수","20211230103010","I","2022-01-01 00:22:41.0","","384957.367306682","192396.773361031","축산물운반업","","0","000","0",
"83","축산물운반업","07_22_25_P","3320000","332000000820210002","20210825","","01","영업/정상","0000","정상","","","","","051-342-6500","15","","부산광역시 북구 구포동 ****-* 협진태양아파트","부산광역시 북구 백양대로 ****, ***호 (구포동, 협진태양아파트)","46650","(주)행운물류","20210825140929","I","2021-08-27 00:22:50.0","","381617.539582972","190548.761316912","축산물운반업","","0","L00","0",
"84","축산물운반업","07_22_25_P","3320000","332000000820210001","20210729","","01","영업/정상","0000","정상","","","","","902-0015","50","","부산광역시 북구 금곡동 **-**","부산광역시 북구 금곡대로***번길 ***, ***호 (금곡동)","46505","(주)센텀로지스틱스","20210802112557","U","2021-08-04 02:40:00.0","","383532.392513108","198207.599799942","축산물운반업","","0","L00","0",
"85","축산물운반업","07_22_25_P","3320000","332000000820200001","20201109","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 북구 화명동 ****","부산광역시 북구 금곡대로 ***, ***동 ****호 (화명동, 롯데캐슬카이저)","46539","명성유통","20201118094843","U","2020-11-20 02:40:00.0","","383053.136267214","193324.585009319","축산물운반업","","","000","",
"86","축산물운반업","07_22_25_P","3320000","332000000820090001","20090720","","01","영업/정상","0000","정상","","","","","333-8072","0","","부산광역시 북구 덕천동 ***-*번지","부산광역시 북구 덕천로 *** (덕천동)","","(주)대명식품","20131014111307","I","2018-08-31 23:59:59.0","","383651.193136019","191989.367156984","축산물운반업","","","L00","",
"87","축산물운반업","07_22_25_P","3320000","332000000820060001","20060814","","01","영업/정상","0000","정상","","","","","337-6466","82.5","","부산광역시 북구 구포동 ****-**번지","부산광역시 북구 사상로 ***, *층 (구포동)","46504","(주)한솔로지스","20190114115402","U","2019-01-16 02:40:00.0","","381222.211350982","190558.865400982","축산물운반업","","","L00","",
"88","축산물운반업","07_22_25_P","3320000","332000000820180001","20180706","","01","영업/정상","0000","정상","","","","","051-365-4146","14.58","","부산광역시 북구 금곡동 ****-*","부산광역시 북구 금곡대로 ***, 금곡월드프라자 ***호 (금곡동)","46509","(주)신광종합물류","20211014124920","U","2021-10-16 02:40:00.0","","383187.953800754","196281.988973649","축산물운반업","","0","L00","0",
"89","축산물운반업","07_22_25_P","3320000","332000000820060003","20060922","","03","폐업","0002","폐업","20080909","","","","342-3081","0","","부산광역시 북구 구포동 ***-**번지 (*층)","부산광역시 북구 백양대로 **** (구포동,(*층))","","성운통운(주)","20080909163626","I","2018-08-31 23:59:59.0","","381899.941126925","190967.684539473","축산물운반업","","","L00","",
"90","축산물운반업","07_22_25_P","3320000","332000000820070002","20071029","","03","폐업","0002","폐업","20100623","","","","925-9001","0","","부산광역시 북구 구포동 ****-*번지 협진프라자 ***호","","","(주)태종물류","20100623143122","I","2018-08-31 23:59:59.0","","381617.539582972","190548.761316912","축산물운반업","","","L00","",
"91","축산물운반업","07_22_25_P","3320000","332000000820090002","20091125","","03","폐업","0002","폐업","20111130","","","","241-7740","0","","부산광역시 북구 만덕동 ***-*번지","부산광역시 북구 덕천로***번길 **-** (만덕동)","","성원유통","20111130140201","I","2018-08-31 23:59:59.0","","385091.793401198","191787.622373092","축산물운반업","","","000","",
"92","축산물운반업","07_22_25_P","3320000","332000000820130001","20130708","","03","폐업","0002","폐업","20201125","","","","","99","","부산광역시 북구 구포동 ***-**","부산광역시 북구 낙동대로****번길 ** (구포동)","46581","세연유통","20201125175548","U","2020-11-27 02:40:00.0","","382464.346408319","191635.833321359","축산물운반업","","","000","",
"93","축산물운반업","07_22_25_P","3320000","332000000820060002","20060817","","03","폐업","0002","폐업","20201125","","","","341-3706","0","","부산광역시 북구 구포동 ***-**","부산광역시 북구 백양대로 **** (구포동)","","진성화유통","20201125152922","U","2020-11-27 02:40:00.0","","381797.224084998","190797.141100898","축산물운반업","","","000","",
"94","축산물운반업","07_22_25_P","3320000","332000000820150001","20150608","","03","폐업","0002","폐업","20210224","","","","051-205-6668","90.5","","","부산광역시 북구 효열로***번길 ** (금곡동)","46505","진환후레쉬(주)","20210224170707","U","2021-02-26 02:40:00.0","","383530.856427136","198162.727267062","축산물운반업","","","L00","",
"95","축산물운반업","07_22_25_P","3320000","332000000820150002","20150624","","03","폐업","0002","폐업","20210224","","","","","20","","부산광역시 북구 구포동","부산광역시 북구 사상로***번길 * (구포동)","46504","구포","20210224170205","U","2021-02-26 02:40:00.0","","381185.806287353","190393.142559782","축산물운반업","","","000","",
"96","축산물운반업","07_22_25_P","3320000","332000000820070001","20070706","","04","취소/말소/만료/정지/중지","0004","말소","20210408","","","","342-6500","0","","부산광역시 북구 구포동 ****-* ***호","","","(주)씨엔씨물류","20210408133609","U","2021-04-10 02:40:00.0","","381617.539582972","190548.761316912","축산물운반업","","","000","",
"97","축산물운반업","07_22_25_P","3320000","332000000820100001","20100507","","04","취소/말소/만료/정지/중지","0004","말소","20210408","","","","301-9945","20","","부산광역시 북구 구포동 ****-*","부산광역시 북구 낙동대로****번길 *-* (구포동)","46504","(주)삼덕인터내셔날","20210408133543","U","2021-04-10 02:40:00.0","","381017.387943955","190422.941832713","축산물운반업","","","L00","",
"98","축산물운반업","07_22_25_P","3320000","332000000819660001","19660726","","04","취소/말소/만료/정지/중지","0004","말소","20210408","","","","304-0437","0","","부산광역시 북구 구포동 ****-*","부산광역시 북구 사상로***번길 ** (구포동)","","동원운수(주)","20210408133631","U","2021-04-10 02:40:00.0","","381077.868225122","190338.842631857","축산물운반업","","","000","",
"99","축산물운반업","07_22_25_P","3330000","333000000820100002","20101028","","01","영업/정상","0000","정상","","","","","","24","","부산광역시 해운대구 반송동 ***-**","부산광역시 해운대구 반송로***번길 ** (반송동)","48018","대한유통","20201201155455","U","2020-12-03 02:40:00.0","","395360.230729508","193745.279973253","축산물운반업","","","000","",
"100","축산물운반업","07_22_25_P","3330000","333000000820120001","20120625","","01","영업/정상","0000","정상","","","","","051-525-2988","20","","부산광역시 해운대구 반여동 ***-*","부산광역시 해운대구 선수촌로***번길 * (반여동)","48032","주식회사 하림부산포스트","20220112105400","U","2022-01-14 02:40:00.0","","393280.122788198","192038.703701425","축산물운반업","","0","L00","0",
"101","축산물운반업","07_22_25_P","3330000","333000000820130001","20130110","","01","영업/정상","0000","정상","","","","","051-784-6743","48.46","","부산광역시 해운대구 재송동 ***","부산광역시 해운대구 재반로 **-** (재송동)","48056","(주)해광통운","20211027161929","U","2021-10-29 02:40:00.0","","393564.154856479","189232.298979587","축산물운반업","","0","L00","0",
"102","축산물운반업","07_22_25_P","3330000","333000000820150001","20150731","","01","영업/정상","0000","정상","","","","","516661577","26.4","","부산광역시 해운대구 반여동 *** 반여농산물도매시장 서비스동","부산광역시 해운대구 수영강변대로 ***, 반여농산물도매시장 서비스동 *층 (반여동)","48031","한솔물류센터","20220701140903","U","2022-07-03 02:40:00.0","","393233.931123062","192684.487637586","축산물운반업","","0","L00","0",
"103","축산물운반업","07_22_25_P","3330000","333000000820160001","20160328","","01","영업/정상","0000","정상","","","","","5280454","53","","부산광역시 해운대구 석대동 ***번지","부산광역시 해운대구 반송로***번길 **-* (석대동)","48002","(주)중앙로지스","20180702111153","I","2018-08-31 23:59:59.0","","392978.975719781","193113.409233251","축산물운반업","","","L00","",
"104","축산물운반업","07_22_25_P","3330000","333000000820210001","20210114","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 해운대구 반여동 ****","부산광역시 해운대구 반여로 *** (반여동, 센텀롯데캐슬아파트)","48035","길유통","20210413105139","U","2021-04-15 02:40:00.0","","393296.108207876","191553.901342434","축산물운반업","","","000","",
"105","축산물운반업","07_22_25_P","3330000","333000000820030002","20031114","","03","폐업","0002","폐업","20040330","","","","","9","","부산광역시 해운대구 좌동 ****번지 대우*차상가 ***호","","","본촌치킨","20040330100334","I","2018-08-31 23:59:59.0","","398482.052793217","187456.378311817","축산물운반업","","","000","",
"106","축산물운반업","07_22_25_P","3330000","333000000819970001","19970619","","03","폐업","0002","폐업","20220407","","","","7040527","182.3","","부산광역시 해운대구 송정동 **-*","부산광역시 해운대구 송정*로**번길 ** (송정동)","48069","DK factory","20220407113432","U","2022-04-09 02:40:00.0","","400832.811192872","190567.938686437","축산물운반업","","0","000","0",
"107","축산물운반업","07_22_25_P","3330000","333000000820030001","20030327","","03","폐업","0002","폐업","20070417","","","","528-0454","12","","부산광역시 해운대구 반여동 ****번지","","","(주)중앙냉동","20070417132954","I","2018-08-31 23:59:59.0","","392927.645190575","191390.769791396","축산물운반업","","","000","",
"108","축산물운반업","07_22_25_P","3330000","333000000820100001","20101028","","03","폐업","0002","폐업","20201130","","","","","35.37","","부산광역시 해운대구 반송동 ***-**","","","HL푸드","20201201144448","U","2020-12-03 02:40:00.0","","395360.230729508","193745.279973253","축산물운반업","","","000","",
"109","축산물운반업","07_22_25_P","3330000","333000000820110001","20110907","","03","폐업","0002","폐업","20210315","","","","741-9300","129.6","","부산광역시 해운대구 송정동 **-*","","","진명상사","20210315092753","U","2021-03-17 02:40:00.0","","400850.11376111","190807.25680432","축산물운반업","","","000","",
"110","축산물운반업","07_22_25_P","3330000","333000000820110002","20111229","","03","폐업","0002","폐업","20201210","","","","","20","","부산광역시 해운대구 반송동 ***-**","부산광역시 해운대구 아랫반송로**번길 ** (반송동)","48018","깻잎통닭","20201216112910","U","2020-12-18 02:40:00.0","","395524.640452352","193794.795587496","축산물운반업","","","000","",
"111","축산물운반업","07_22_25_P","3330000","333000000820060001","20060629","","04","취소/말소/만료/정지/중지","0004","말소","20210503","","","","666-6161","60.48","","부산광역시 해운대구 반여동 *** ***호","","","대구축산농협급식사업소","20210506141113","U","2021-05-08 02:40:00.0","","393233.931123062","192684.487637586","축산물운반업","","","000","",
"112","축산물운반업","07_22_25_P","3330000","333000000820060002","20060705","","04","취소/말소/만료/정지/중지","0004","말소","20210503","","","","521-7400","81.6","","부산광역시 해운대구 재송동 ***-*","부산광역시 해운대구 해운대로**번길 **-* (재송동)","48054","성원상사","20210506141200","U","2021-05-08 02:40:00.0","","393222.509153458","189872.116387782","축산물운반업","","","000","",
"113","축산물운반업","07_22_25_P","3330000","333000000820090001","20090921","","04","취소/말소/만료/정지/중지","0004","말소","20210503","","","","","85.96","","부산광역시 해운대구 반여동 *** ***호","","","농협중앙회 중앙급식영업점","20210506141021","U","2021-05-08 02:40:00.0","","393233.931123062","192684.487637586","축산물운반업","","","000","",
"114","축산물운반업","07_22_25_P","3330000","333000000819900001","19901130","","04","취소/말소/만료/정지/중지","0004","말소","20210503","","","","523-0976","21","","부산광역시 해운대구 반여동 ***-**","","","대원식육","20210506141238","U","2021-05-08 02:40:00.0","","393220.982502159","191930.661979899","축산물운반업","","","000","",
"115","축산물운반업","07_22_25_P","3340000","334000000820180001","20180305","","01","영업/정상","0000","정상","","","","","2530177","549.96","","부산광역시 사하구 구평동 ***","부산광역시 사하구 두송로 ***-* (구평동)","49460","(주)영남웰푸드","20210520194704","U","2021-05-22 02:40:00.0","","381366.580468733","176976.121819553","축산물운반업","","","L00","",
"116","축산물운반업","07_22_25_P","3340000","334000000820210004","20211221","","01","영업/정상","0000","정상","","","","","","33","","부산광역시 사하구 당리동 ***-** *층","부산광역시 사하구 괴정로 ***-*, *층 (당리동)","49411","(주)삼보로지스","20211221130745","I","2021-12-23 00:22:42.0","","380098.702147364","179913.736496342","축산물운반업","","0","L00","0",
"117","축산물운반업","07_22_25_P","3340000","334000000820030001","20030224","","01","영업/정상","0000","정상","","","","","3230112","40","","부산광역시 사하구 당리동 ***-*","부산광역시 사하구 괴정로 *** (당리동)","49398","(주)이노물류","20210226151032","U","2021-02-28 02:40:00.0","","380178.203670899","179814.820904757","축산물운반업","","","L00","",
"118","축산물운반업","07_22_25_P","3340000","334000000820070002","20070423","","01","영업/정상","0000","정상","","","","","2911980","73.22","","부산광역시 사하구 감천동 ***-**","부산광역시 사하구 원양로***번길 ** (감천동)","49451","(주)해성물류","20220518101432","U","2022-05-20 02:40:00.0","","382951.860735424","177958.36737229","축산물운반업","","0","L00","0",
"119","축산물운반업","07_22_25_P","3340000","334000000820070003","20070430","","01","영업/정상","0000","정상","","","","","261-3100","32.16","","부산광역시 사하구 장림동 ****번지","","","(주)지원냉동물류","20141020134615","I","2018-08-31 23:59:59.0","","378084.042155194","177281.918898616","축산물운반업","","","L00","",
"120","축산물운반업","07_22_25_P","3340000","334000000820120001","20120716","","01","영업/정상","0000","정상","","","","","2423404","33","","부산광역시 사하구 감천동 ***-**","부산광역시 사하구 원양로 *** (감천동)","49452","(주)강동운수","20220610145724","U","2022-06-12 02:40:00.0","","382852.793754942","177505.422460379","축산물운반업","","0","L00","0",
"121","축산물운반업","07_22_25_P","3340000","334000000820140002","20141117","","01","영업/정상","0000","정상","","","","","","35","","부산광역시 사하구 구평동 ***-*번지","부산광역시 사하구 감천항로 *** (구평동)","49455","한솔물류","20160202140939","I","2018-08-31 23:59:59.0","","381968.925391454","174626.658689664","축산물운반업","","","L00","",
"122","축산물운반업","07_22_25_P","3340000","334000000820150001","20150922","","01","영업/정상","0000","정상","","","","","2034310","34","","부산광역시 사하구 당리동","부산광역시 사하구 괴정로 ***, *층 (당리동, 수정빌딩)","49398","(주)로지스아이","20210514110318","U","2021-05-16 02:40:00.0","","380178.203670899","179814.820904757","축산물운반업","","","L00","",
"123","축산물운반업","07_22_25_P","3340000","334000000820060004","20061026","","01","영업/정상","0000","정상","","","","","","35","","부산광역시 사하구 장림동 ***-*번지","부산광역시 사하구 장림시장*길 *** (장림동)","49482","킨불라 숯불치킨 체인 사업본부","20140411131630","I","2018-08-31 23:59:59.0","","379734.649505261","177350.963274857","축산물운반업","","","000","",
"124","축산물운반업","07_22_25_P","3340000","334000000820210003","20210412","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 하단동 ****-* 가락타운*단지 ***동 ***호","부산광역시 사하구 하신번영로 ***, ***동 ***호 (하단동, 가락타운*단지)","49305","커먼","20210412154809","I","2021-04-14 00:22:57.0","","378522.007200069","180909.306630124","축산물운반업","","","000","",
"125","축산물운반업","07_22_25_P","3340000","334000000820210002","20210208","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 사하구 감천동 ***-*","부산광역시 사하구 감천로**번길 ** (감천동)","49372","인선","20210303112527","U","2021-03-05 02:40:00.0","","382346.78836604","178641.307507064","축산물운반업","","","000","",
"126","축산물운반업","07_22_25_P","3340000","334000000820210001","20210113","","01","영업/정상","0000","정상","","","","","051-208-5015","91","","부산광역시 사하구 괴정동 ***-* ***호","부산광역시 사하구 사리로 **, ***호 (괴정동, 지광베르디아)","49348","(주)비엔에프","20210114093111","I","2021-01-16 00:23:15.0","","382238.679619511","179910.267800829","축산물운반업","","","L00","",
"127","축산물운반업","07_22_25_P","3340000","334000000820190001","20180403","","03","폐업","0002","폐업","20210831","","","","","33","","부산광역시 사하구 당리동 ***-**","부산광역시 사하구 괴정로 ***-*, *층 (당리동)","49411","(주)현대로지스","20210906165656","U","2021-09-08 02:40:00.0","","380098.702147364","179913.736496342","축산물운반업","","0","L00","0",
"128","축산물운반업","07_22_25_P","3340000","334000000820040001","20040714","","03","폐업","0002","폐업","20060621","","","","","15","","부산광역시 사하구 신평동 ***-*번지","부산광역시 사하구 하신번영로 *** (신평동)","","선경냉동운수(주)","20060621164610","I","2018-08-31 23:59:59.0","","378652.925746092","179362.527146416","축산물운반업","","","L00","",
"129","축산물운반업","07_22_25_P","3340000","334000000820040002","20040809","","03","폐업","0002","폐업","20060421","","","","","120","","부산광역시 사하구 신평동 **-*번지","부산광역시 사하구 신산로 *** (신평동)","","(주)장원냉동물류","20060421172042","I","2018-08-31 23:59:59.0","","380121.764056845","178577.05138749","축산물운반업","","","L00","",
"130","축산물운반업","07_22_25_P","3340000","334000000820050004","20051201","","03","폐업","0002","폐업","20080416","","","","262-3322","115","","부산광역시 사하구 다대동 ****번지","","","(주)한맥물류","20080416165647","I","2018-08-31 23:59:59.0","","378657.08118942","175944.196657226","축산물운반업","","","000","",
"131","축산물운반업","07_22_25_P","3340000","334000000820060001","20060329","","03","폐업","0002","폐업","20090527","","","","","42","","부산광역시 사하구 감천동 ***-*번지","","","(주)세종물류","20090527135100","I","2018-08-31 23:59:59.0","","382783.517165258","178189.195198626","축산물운반업","","","000","",
"132","축산물운반업","07_22_25_P","3340000","334000000820070005","20071122","","03","폐업","0002","폐업","20110526","","","","203-3406","39","","부산광역시 사하구 감천동 ***-*번지","부산광역시 사하구 원양로 *** (감천동)","","백두냉동운수(주)","20110526164323","I","2018-08-31 23:59:59.0","","382925.396854029","177979.680201219","축산물운반업","","","L00","",
"133","축산물운반업","07_22_25_P","3340000","334000000820080001","20081219","","03","폐업","0002","폐업","20210315","","","","263-7545","15","","부산광역시 사하구 감천동 ***-**","부산광역시 사하구 원양로 *** (감천동)","49452","보성지티에스(주)","20210315104539","U","2021-03-17 02:40:00.0","","382852.793754942","177505.422460379","축산물운반업","","","L00","",
"134","축산물운반업","07_22_25_P","3340000","334000000820110001","20111123","","03","폐업","0002","폐업","20160201","","","","2656611","166","","부산광역시 사하구 장림동 ***-*번지","부산광역시 사하구 장림번영로***번길 ** (장림동)","49466","두루물류(주)","20160201175445","I","2018-08-31 23:59:59.0","","380185.045537359","177224.336443702","축산물운반업","","","L00","",
"135","축산물운반업","07_22_25_P","3340000","334000000820140001","20140422","","03","폐업","0002","폐업","20210319","","","","205-6668","15","","부산광역시 사하구 하단동 ***-**","부산광역시 사하구 낙동대로 *** (하단동)","49308","찬진로직스주식회사","20210319100140","U","2021-03-21 02:40:00.0","","379107.935318869","180819.502594487","축산물운반업","","","000","",
"136","축산물운반업","07_22_25_P","3340000","334000000820160001","20161026","","03","폐업","0002","폐업","20170901","","","","","0","","부산광역시 사하구 괴정동 ***-*번지","부산광역시 사하구 사하로***번길 **-* (괴정동)","49389","YJ물류","20170901154102","I","2018-08-31 23:59:59.0","","381412.591928603","179085.98402303","축산물운반업","","","000","",
"137","축산물운반업","07_22_25_P","3340000","334000000820060002","20060627","","03","폐업","0002","폐업","20100408","","","","","44","","부산광역시 사하구 괴정동 ***-**번지","부산광역시 사하구 낙동대로 *** (괴정동)","","현대유통","20100408131310","I","2018-08-31 23:59:59.0","","380775.660648155","179679.148008564","축산물운반업","","","000","",
"138","축산물운반업","07_22_25_P","3340000","334000000820060003","20060811","","03","폐업","0002","폐업","20210226","","","","","27.5","","부산광역시 사하구 신평동 ***-*","부산광역시 사하구 신산북로**번길 ** (신평동)","","서부급식영업점","20210226171411","U","2021-02-28 02:40:00.0","","379546.541691789","178872.461747926","축산물운반업","","","000","",
"139","축산물운반업","07_22_25_P","3340000","334000000820070001","20070207","","03","폐업","0002","폐업","20171226","","","","","105","","부산광역시 사하구 하단동 ***-***번지","부산광역시 사하구 하신중앙로 *** (하단동)","","북부 급식 영업점","20171227102550","I","2018-08-31 23:59:59.0","","378764.360375027","179629.024950501","축산물운반업","","","000","",
"140","축산물운반업","07_22_25_P","3340000","334000000819850001","19851209","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","","0","","부산광역시 사하구 신평동","","","(주)미화당 장림지부","20211102152224","U","2021-11-04 02:40:00.0","","","","축산물운반업","","0","000","0",
"141","축산물운반업","07_22_25_P","3340000","334000000820050001","20050114","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","","78","","부산광역시 사하구 감천동 ***-*","","","(주)세흥물류","20211102152209","U","2021-11-04 02:40:00.0","","382149.372352667","178424.293172969","축산물운반업","","0","000","0",
"142","축산물운반업","07_22_25_P","3340000","334000000820050003","20050506","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","","14.72","","부산광역시 사하구 다대동 ***-**","부산광역시 사하구 윤공단로**번길 ** (다대동)","","대한유통","20211102152152","U","2021-11-04 02:40:00.0","","379368.057565427","174738.531494451","축산물운반업","","0","000","0",
"143","축산물운반업","07_22_25_P","3340000","334000000820090002","20090730","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","271-0641","50","","부산광역시 사하구 다대동 **** ***호","부산광역시 사하구 다송로**번길 **, ***호 (다대동,에스엔씨빌딩)","","진일(주)","20211102152136","U","2021-11-04 02:40:00.0","","380540.836768886","175274.144961403","축산물운반업","","0","L00","0",
"144","축산물운반업","07_22_25_P","3340000","334000000820070004","20071030","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","261-6331","23.76","","부산광역시 사하구 장림동 ***-*","부산광역시 사하구 다대로***번길 ** (장림동)","","(주)디에스푸드","20211102152102","U","2021-11-04 02:40:00.0","","379969.395712362","176789.156786307","축산물운반업","","0","000","0",
"145","축산물운반업","07_22_25_P","3340000","334000000820090001","20090528","","04","취소/말소/만료/정지/중지","0004","말소","20210602","","","","205-5202","42","","부산광역시 사하구 장림동 ***-*","부산광역시 사하구 장림로 *** (장림동)","","(주)연합냉동물류","20211102152121","U","2021-11-04 02:40:00.0","","380468.275451379","177920.074084492","축산물운반업","","0","L00","0",
"146","축산물운반업","07_22_25_P","3350000","335000000820090002","20090827","","01","영업/정상","0000","정상","","","","","","331.96","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금단로 ** (구서동)","","수빈상사","20210528154646","U","2021-05-30 02:40:00.0","","390539.752689817","197212.14418308","축산물운반업","","","000","",
"147","축산물운반업","07_22_25_P","3350000","335000000820090004","20090827","","01","영업/정상","0000","정상","","","","","","331.96","","부산광역시 금정구 구서동 ***-**","부산광역시 금정구 금단로 ** (구서동)","","송석원","20210528155326","U","2021-05-30 02:40:00.0","","390539.752689817","197212.14418308","축산물운반업","","","000","",
"148","축산물운반업","07_22_25_P","3350000","335000000820140001","20140812","","01","영업/정상","0000","정상","","","","","553-0870","158.43","","부산광역시 금정구 부곡동 ***-*번지","부산광역시 금정구 동부곡로*번길 *** (부곡동)","46271","(주)제이에스드림푸드","20140812130715","I","2018-08-31 23:59:59.0","","390459.589606482","194346.251054328","축산물운반업","","","L00","",
"149","축산물운반업","07_22_25_P","3350000","335000000819910001","19910211","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 남산동 ***-*","부산광역시 금정구 금강로 *** (남산동)","","대한유통","20210528154751","U","2021-05-30 02:40:00.0","","389997.880702358","198744.313638664","축산물운반업","","","000","",
"150","축산물운반업","07_22_25_P","3350000","335000000820210001","20210120","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 구서동 ****-* 구서우성아파트","부산광역시 금정구 금강로***번길 **, **동 ***호 (구서동, 구서우성아파트)","46231","개별화물","20210120155824","I","2021-01-22 00:23:04.0","","389727.626693795","197223.790594013","축산물운반업","","","000","",
"151","축산물운반업","07_22_25_P","3350000","335000000820220001","20220621","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 금정구 남산동 ***-** 현대그레이스아파트","부산광역시 금정구 벅구산로 **-*, ***호 (남산동, 현대그레이스아파트)","46214","금영화물","20220621175151","I","2022-06-23 00:22:40.0","","390500.720040769","198657.050483461","축산물운반업","","0","000","0",
"152","축산물운반업","07_22_25_P","3350000","335000000820020001","20021127","","03","폐업","0002","폐업","20090119","","","","518-1941","0","","부산광역시 금정구 부곡동 **번지","","","(주)육팔운수","20090119143839","I","2018-08-31 23:59:59.0","","","","축산물운반업","","","L00","",
"153","축산물운반업","07_22_25_P","3350000","335000000820070001","20070329","","03","폐업","0002","폐업","20070528","","","","","0","","부산광역시 금정구 부곡동 ***-**번지","부산광역시 금정구 서부곡로**번길 * (부곡동)","","해드림","20070528152310","I","2018-08-31 23:59:59.0","","390212.863103742","193926.653023607","축산물운반업","","","000","",
"154","축산물운반업","07_22_25_P","3350000","335000000820070002","20070620","","03","폐업","0002","폐업","20170308","","","","051-515-4210","45","","부산광역시 금정구 부곡동 **-*번지","부산광역시 금정구 무학송로 *** (부곡동)","","강서유통","20170308135050","I","2018-08-31 23:59:59.0","","390538.231846077","195736.728554938","축산물운반업","","","000","",
"155","축산물운반업","07_22_25_P","3350000","335000000820080001","20080402","","03","폐업","0002","폐업","20100412","","","","","60","","부산광역시 금정구 구서동 ***-*번지","부산광역시 금정구 중앙대로****번길 ** (구서동)","","거산유통","20100412172311","I","2018-08-31 23:59:59.0","","389901.240586379","196436.913414926","축산물운반업","","","000","",
"156","축산물운반업","07_22_25_P","3350000","335000000820090003","20090827","","03","폐업","0002","폐업","20100331","","","","","331.96","","부산광역시 금정구 구서동 ***-**번지","부산광역시 금정구 금단로 ** (구서동)","","경주상사","20100331160536","I","2018-08-31 23:59:59.0","","390539.752689817","197212.14418308","축산물운반업","","","000","",
"157","축산물운반업","07_22_25_P","3350000","335000000820130001","20130215","","03","폐업","0002","폐업","20171115","","","","516-6162","35.04","","부산광역시 금정구 남산동 ***-**번지","부산광역시 금정구 금샘로 *** (남산동)","46217","대구축협 부산급식 사업소","20171115182026","I","2018-08-31 23:59:59.0","","389668.16917846","199131.240158644","축산물운반업","","","000","",
"158","축산물운반업","07_22_25_P","3350000","335000000820160001","20160415","","03","폐업","0002","폐업","20210315","","","","","113","","부산광역시 금정구 장전동 ***-**","부산광역시 금정구 수림로**번길 **-* (장전동)","46282","주식회사 해성푸드","20210316094813","U","2021-03-18 02:40:00.0","","389744.053286536","195127.709126141","축산물운반업","","","L00","",
"159","축산물운반업","07_22_25_P","3350000","335000000819910002","19910408","","03","폐업","0002","폐업","20210607","","","","","0","","부산광역시 금정구 부곡동 ***-**","부산광역시 금정구 무학송로 ** (부곡동)","","한우유통","20210607171926","U","2021-06-09 02:40:00.0","","390398.481977631","194730.922728535","축산물운반업","","","000","",
"160","축산물운반업","07_22_25_P","3350000","335000000819920001","19920118","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","508-5252","0","","부산광역시 금정구 청룡동 ***-**","부산광역시 금정구 청룡로 ** (청룡동)","","강산식품","20210520093315","U","2021-05-22 02:40:00.0","","389681.902436608","199347.312987077","축산물운반업","","","000","",
"161","축산물운반업","07_22_25_P","3350000","335000000819990001","19990628","","04","취소/말소/만료/정지/중지","0004","말소","20210518","","","","514-5350","0","","부산광역시 금정구 남산동 ***-*","부산광역시 금정구 중앙대로****번길 ** (남산동)","","삼일시품","20210520093347","U","2021-05-22 02:40:00.0","","390089.776096267","197856.674315203","축산물운반업","","","000","",
