"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"780","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200814338","20080110","","01","영업/정상","11","영업","","","","","2037880","","","부산광역시 사하구 신평동 370-59","부산광역시 사하구 을숙도대로569번길 13 (신평동)","","동흥","20220407091040","U","2022-04-09 02:40:00.0","도장 및 기타 피막처리업","379280.204287556","178170.970375697","대기배출업소관리","도장 및 기타 피막처리업","5종","","","0","","300","",
"781","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200819220","20080116","","01","영업/정상","11","영업","","","","","2937032","","","부산광역시 사하구 신평동 485 영진편물","부산광역시 사하구 신산로 127 (신평동)","49421","신창산업","20220523173503","U","2022-05-25 02:40:00.0","직물 및 편조원단 염색 가공업","379547.613573451","178575.566672786","대기배출업소관리","직물 및 편조원단 염색 가공업","4종","","","0","","0","",
"782","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000024","20101230","","01","영업/정상","11","영업","","","","","0512628733","","","부산광역시 사하구 장림동 335-2","부산광역시 사하구 장림번영로 72 (장림동)","","(주)부광푸드","20220411132322","U","2022-04-13 02:40:00.0","기타 육류 가공 및 저장처리업","379889.427762622","177469.189286198","대기배출업소관리","기타 육류 가공 및 저장처리업","5종","","","0","","0","",
"783","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000025","20110105","","01","영업/정상","11","영업","","","","","0512644605","","","부산광역시 사하구 장림동 538-20","부산광역시 사하구 장평로41번길 20 (장림동)","","(주)디아이에프레포츠","20220603175106","U","2022-06-08 02:40:00.0","낚시 및 수렵용구 제조업","379791.81097104","176299.968136051","대기배출업소관리","낚시 및 수렵용구 제조업","5종","","","0","","0","",
"784","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100002","20110131","","01","영업/정상","11","영업","","","","","051-316-1296","","","부산광역시 사하구 다대동 1511-1","부산광역시 사하구 홍티로 103 (다대동)","","부영씨에스티(주)","20220102145400","U","2022-01-04 02:40:00.0","도장 및 기타 피막처리업","378689.680948359","175608.897194753","대기배출업소관리","도장 및 기타 피막처리업","4종","","","0","","0","",
"785","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100003","20110131","","01","영업/정상","11","영업","","","","","","","","부산광역시 사하구 다대동 1506-5","부산광역시 사하구 홍티로 133 (다대동)","","금석연마","20220630093452","U","2022-07-02 02:40:00.0","그외 기타 금속가공업","378614.708648484","175931.715417052","대기배출업소관리","그외 기타 금속가공업","5종","","8","300","8","300","",
"786","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200829175","20080213","","01","영업/정상","11","영업","","","","","2023101","","","부산광역시 사하구 신평동 652-1","부산광역시 사하구 하신번영로 99 (신평동)","","(주)아즈텍WB","20211129145127","U","2021-12-01 02:40:00.0","섬유 염색 및 가공업","378641.124036173","178693.544487644","대기배출업소관리","섬유 염색 및 가공업","3종","","","0","","0","",
"787","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200725612","20070219","","01","영업/정상","11","영업","","","","","0512610580","","","부산광역시 사하구 장림동 980-20번지","부산광역시 사하구 하신중앙로3번길 110 (장림동)","","(주)협동사","20181231103404","U","2019-01-02 02:40:00.0","기타 조립금속제품 제조업","378505.20389793","177140.616236241","대기배출업소관리","기타 조립금속제품 제조업","5종","","","","","300","",
"788","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847161","20080304","","01","영업/정상","11","영업","","","","","051-205-7411","","","부산광역시 사하구 신평동 560","부산광역시 사하구 다대로170번길 29 (신평동)","49444","(주)에스앤더블류","20210728093252","U","2021-07-30 02:40:00.0","조립금속제품 제조업 기계 및 가구 제외","379939.122966338","178211.695378845","대기배출업소관리","조립금속제품 제조업 기계 및 가구 제외","4종","","","0","","0","",
"789","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847162","20080305","","01","영업/정상","11","영업","","","","","0512612996","","","부산광역시 사하구 장림동 975-95번지","부산광역시 사하구 하신중앙로3번가길 46 (장림동)","","F.C.F","20191101144606","U","2019-11-03 02:40:00.0","사료 제조업","378687.638959558","177182.18228352","대기배출업소관리","사료 제조업","5종","","24","365","24","365","",
"790","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847167","20080306","","01","영업/정상","11","영업","","","","","051-205-9327","","","부산광역시 사하구 신평동 651-3","부산광역시 사하구 신산로29번길 34 (신평동)","","신아염직공업사","20210825150648","U","2021-08-27 02:40:00.0","직물 및 편조원단 염색 가공업","378568.297700909","178881.860807058","대기배출업소관리","직물 및 편조원단 염색 가공업","3종","","","0","","0","",
"791","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847172","20080321","","01","영업/정상","11","영업","","","","","0512642522","","","부산광역시 사하구 장림동 980-1","부산광역시 사하구 하신중앙로3번길 64 (장림동)","","(주)화신볼트산업","20200915160824","U","2020-09-17 02:40:00.0","그외 기타 금속가공업","378572.57936058","177102.598810326","대기배출업소관리","그외 기타 금속가공업","5종","볼트","8","300","8","300","",
"792","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847205","20080709","","01","영업/정상","11","영업","","","","","051-204-0161","","","부산광역시 사하구 신평동 654-2","부산광역시 사하구 신산로 11 (신평동)","","경현물산(주)신평지점","20201007114945","U","2020-10-09 02:40:00.0","직물 및 편조원단 염색 가공업","378305.391542208","178618.570189076","대기배출업소관리","직물 및 편조원단 염색 가공업","4종","","","","","","",
"793","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847209","20080711","","01","영업/정상","11","영업","","","","","0512029405","","","부산광역시 사하구 신평동 642-3","부산광역시 사하구 하신번영로127번길 25 (신평동)","","(주)동진다이닝","20210601093720","U","2021-06-03 02:40:00.0","직물 및 편조원단 염색 가공업","378316.454320978","178969.824891612","대기배출업소관리","직물 및 편조원단 염색 가공업","4종","","20","300","20","300","",
"794","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847211","20080711","","01","영업/정상","11","영업","","","","","051-314-2795","","","부산광역시 사하구 장림동 1087-15번지","부산광역시 사하구 다산로225번길 13 (장림동)","604842","더존테크 삼천기업","20200224134052","U","2020-02-26 02:40:00.0","도금업","378104.885365943","176583.023001548","대기배출업소관리","도금업","5종","","8","300","8","300","",
"795","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847214","20080714","","01","영업/정상","11","영업","","","","","0512659725","","","부산광역시 사하구 장림동 1088-9","부산광역시 사하구 다산로225번길 24 (장림동)","49478","금화금속","20211228204058","U","2021-12-30 02:40:00.0","도금업","378131.977064911","176688.353473648","대기배출업소관리","도금업","5종","","8","300","8","300","",
"796","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847215","20080714","","01","영업/정상","11","영업","","","","","051-261-7073","","","부산광역시 사하구 다대동 1506-1","부산광역시 사하구 다산로 162 (다대동)","","(주)한국담수토부","20220624174402","U","2022-06-26 02:40:00.0","선박 구성부분품 제조업","378449.450541591","175987.519838156","대기배출업소관리","선박 구성부분품 제조업","5종","","8","300","8","300","",
"797","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847216","20080714","","01","영업/정상","11","영업","","","","","051-203-7004","","604030","부산광역시 사하구 신평동 574번지","부산광역시 사하구 을숙도대로 617 (신평동)","","(주)한국레미콘 신평2공장","20181227183409","U","2018-12-29 02:40:00.0","레미콘 제조업","379896.960459834","178074.965498334","대기배출업소관리","레미콘 제조업","3종","","11","329","11","329","",
"798","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847217","20080714","","01","영업/정상","11","영업","","","","","0512626373","","","부산광역시 사하구 장림동 1089-1","부산광역시 사하구 다산로 250 (장림동)","604842","영광사","20201029150131","U","2020-10-31 02:40:00.0","도금업","378245.481355637","176858.269962976","대기배출업소관리","도금업","5종","","8","300","8","300","",
"799","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847219","20080714","","01","영업/정상","11","영업","","","","","051-201-5452","","","부산광역시 사하구 신평동 652-4","부산광역시 사하구 신산로 33 (신평동)","","예진에프앤지(주)신평공장","20211026094806","U","2021-10-28 02:40:00.0","직물 및 편조원단 염색 가공업","378572.497497348","178589.635625","대기배출업소관리","직물 및 편조원단 염색 가공업","2종","","10","300","10","300","",
"800","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847222","20080714","","01","영업/정상","11","영업","","","","","0512626619","","","부산광역시 사하구 장림동 1087-8","부산광역시 사하구 다산로225번길 31 (장림동)","","세운금속","20210803104546","U","2021-08-05 02:40:00.0","도금업","378066.045463306","176748.47472086","대기배출업소관리","도금업","5종","","8","300","8","300","",
"801","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200524236","20051121","","01","영업/정상","11","영업","","","","","051 2052288","","null","부산광역시 사하구 신평동 566-13번지","부산광역시 사하구 을숙도대로677번길 27 (신평동)","","매일교통(주)","20181227175328","U","2018-12-29 02:40:00.0","택시 운송업","380512.593623373","178300.517414455","대기배출업소관리","택시 운송업","5종","","0","0","0","0","",
"802","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200525554","20050524","","01","영업/정상","11","영업","","","","","0512625510","","","부산광역시 사하구 장림동 334-13번지","부산광역시 사하구 장평로 149 (장림동)","","천호종합정비","20191223171001","U","2019-12-25 02:40:00.0","자동차 수리업","379818.980040682","177378.776331562","대기배출업소관리","자동차 수리업","5종","","8","300","8","300","",
"803","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200525567","20051227","","01","영업/정상","11","영업","","","","","051-265-9777","","null","부산광역시 사하구 장림동 1033번지","부산광역시 사하구 을숙도대로 570 (장림동)","","(주)리호","20181231102257","U","2019-01-02 02:40:00.0","접착제 및 젤라틴 제조업","379416.338602661","177984.890287727","대기배출업소관리","접착제 및 젤라틴 제조업","5종","","8","300","0","0","",
"804","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200527117","20050204","","01","영업/정상","11","영업","","","","","051-263-9200","","","부산광역시 사하구 구평동 38-73","부산광역시 사하구 감천항로 60 (구평동)","","동서유지(주)부산공장","20200814175807","U","2020-08-16 02:40:00.0","커피 가공업","381940.784034305","178048.924081516","대기배출업소관리","커피 가공업","5종","","16","300","16","300","",
"805","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200527125","20050617","","01","영업/정상","11","영업","","","","","051-262-7256~7","","604060","부산광역시 사하구 구평동 482-1번지","부산광역시 사하구 감천항로429번길 27 (구평동)","","진우종합목재상사","20181231102341","U","2019-01-02 02:40:00.0","기타 목재가구 제조업","382069.359255539","174518.254333995","대기배출업소관리","기타 목재가구 제조업","4종","","8","300","8","300","",
"806","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200527130","20051130","","01","영업/정상","11","영업","","","","","051 2636031","","","부산광역시 사하구 구평동 477-1","부산광역시 사하구 감천항로419번길 21 (구평동)","","(주)동진금속","20211028172540","U","2021-10-30 02:40:00.0","동주물 주조업","382086.604378102","174719.307911382","대기배출업소관리","동주물 주조업","4종","","8","300","8","300","",
"807","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200615581","20060713","","01","영업/정상","11","영업","","","","","264-4035","","","부산광역시 사하구 장림동 980-58번지","부산광역시 사하구 하신중앙로3번길 60-7 (장림동)","49479","유림산업","20181231102637","U","2019-01-02 02:40:00.0","도장 및 기타 피막처리업","378629.06439494","177091.778284535","대기배출업소관리","도장 및 기타 피막처리업","4종","","0","0","0","0","",
"808","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100007","20110404","","01","영업/정상","11","영업","","","","","051-203-2806","","","부산광역시 사하구 신평동 534-4번지","부산광역시 사하구 을숙도대로 591 (신평동)","","재영산업","20181231144920","U","2019-01-02 02:40:00.0","기계장비 조립용 플라스틱제품 제조업","379607.124127424","178078.535519769","대기배출업소관리","기계장비 조립용 플라스틱제품 제조업","4종","","","","","","",
"809","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100008","20020719","","01","영업/정상","11","영업","","","","","261-9843","","null","부산광역시 사하구 장림동 1082-2번지","부산광역시 사하구 장림로93번길 19 (장림동)","","(주)태성물산","20181231132247","U","2019-01-02 02:40:00.0","수산물 가공 및 저장처리업","378461.536097939","177482.434695467","대기배출업소관리","수산물 가공 및 저장처리업","5종","","","","","","",
"810","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100009","20110414","","01","영업/정상","11","영업","","","","","264-4352","","","부산광역시 사하구 구평동 478-5","부산광역시 사하구 감천항로419번길 31 (구평동)","","흥진엔지니어링","20211228210325","U","2021-12-30 02:40:00.0","기타 조립금속제품 제조업","382120.254080153","174621.620207341","대기배출업소관리","기타 조립금속제품 제조업","5종","","","0","","300","",
"811","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100010","20110422","","01","영업/정상","11","영업","","","","","051-979-1630","","","부산광역시 사하구 구평동 388-1","부산광역시 사하구 구평로16번길 51 (구평동)","","탱크테크(주)","20210702181854","U","2021-07-04 02:40:00.0","선박 구성부분품 제조업","381749.525652756","176835.185344088","대기배출업소관리","선박 구성부분품 제조업","4종","","","","","250","",
"812","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100011","20110427","","01","영업/정상","11","영업","","","","","051-266-5075","","","부산광역시 사하구 장림동 980-79","부산광역시 사하구 하신중앙로3번길 61 (장림동)","","은광산업사","20210928104204","U","2021-09-30 02:40:00.0","도장 및 기타 피막처리업","378687.003982572","177023.204874333","대기배출업소관리","도장 및 기타 피막처리업","4종","","8","300","8","300","",
"813","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100012","20110504","","01","영업/정상","11","영업","","","","","0704401772","","","부산광역시 사하구 장림동 980-36번지","부산광역시 사하구 하신중앙로3번길 115 (장림동)","","호열테크","20181231145254","U","2019-01-02 02:40:00.0","도금업","378516.325993364","177213.647666972","대기배출업소관리","도금업","5종","","8","300","8","300","",
"814","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100015","20110528","","01","영업/정상","11","영업","","","","","051-264-9300","","","부산광역시 사하구 다대동 1519-2번지","부산광역시 사하구 다산로 74 (다대동)","49498","와이시피(주)(다대공장)","20181231132351","U","2019-01-02 02:40:00.0","기타 조립금속제품 제조업","378701.558690436","175122.316774475","대기배출업소관리","기타 조립금속제품 제조업","3종","인발 PIPE","","","","","",
"815","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100017","20110712","","01","영업/정상","11","영업","","","","","051-264-9881","","","부산광역시 사하구 장림동 404-1번지 (주)금오테크","부산광역시 사하구 다대로300번길 21 (주)금오테크 (장림동)","49468","(주)금오테크","20190708102544","U","2019-07-10 02:40:00.0","기타 건축용 플라스틱 조립제품 제조업","380018.955388077","176860.225311777","대기배출업소관리","기타 건축용 플라스틱 조립제품 제조업","4종","","8","300","","","",
"816","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100018","20110715","","01","영업/정상","11","영업","","","","","3146799","","","부산광역시 사하구 장림동 570","부산광역시 사하구 장평로 72 (장림동)","","원정테크","20220621162200","U","2022-06-23 02:40:00.0","도금업","379901.355660388","176599.237602687","대기배출업소관리","도금업","5종","","","0","","0","",
"817","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100021","20110801","","01","영업/정상","11","영업","","","","","317-9700","","","부산광역시 사하구 다대동 1541-1번지","부산광역시 사하구 홍티로 132 (다대동)","","영풍종합목재상사","20181231132523","U","2019-01-02 02:40:00.0","목재 도구 및 기구 제조업","378678.477644652","175961.502935055","대기배출업소관리","목재 도구 및 기구 제조업","5종","","","","","300","",
"818","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100022","20110919","","01","영업/정상","11","영업","","","","","051-266-1891","","","부산광역시 사하구 장림동 1087-9","부산광역시 사하구 다산로225번길 27 (장림동)","49478","우경금속","20200707090500","U","2020-07-09 02:40:00.0","도금업","378072.314730246","176721.757424129","대기배출업소관리","도금업","5종","","","","","","",
"819","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100023","20110919","","01","영업/정상","11","영업","","","","","0512636366","","","부산광역시 사하구 장림동 1088-8","부산광역시 사하구 다산로225번길 28 (장림동)","49478","연일금속","20210817104417","U","2021-08-19 02:40:00.0","도금업","378126.05616456","176721.384103299","대기배출업소관리","도금업","4종","","","0","","0","",
"820","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100024","20110919","","01","영업/정상","11","영업","","","","","051-264-0610","","","부산광역시 사하구 장림동 1088-8","부산광역시 사하구 다산로225번길 28 (장림동)","49478","밀양금속","20200929142956","U","2020-10-01 02:40:00.0","도금업","378126.05616456","176721.384103299","대기배출업소관리","도금업","5종","도금 자동차 부품","","","","","",
"821","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100026","20111004","","01","영업/정상","11","영업","","","","","051-317-6701","","","부산광역시 사하구 신평동 370-164","부산광역시 사하구 신산로 70 (신평동)","49434","영신(종합)검사정비","20220614090352","U","2022-06-16 02:40:00.0","자동차 종합 수리업","378930.146837607","178513.59407313","대기배출업소관리","자동차 종합 수리업","4종","","","0","","0","",
"822","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201100032","20111219","","01","영업/정상","11","영업","","","","","051-266-0100","","","부산광역시 사하구 구평동 402-37","부산광역시 사하구 감천항로 253-6 (구평동)","","항도산업개발(주)","20220210090804","U","2022-02-12 02:40:00.0","아스콘 제조업","381629.290242812","176433.784990683","대기배출업소관리","아스콘 제조업","2종","","4","200","4","200","",
"823","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021199727028","19970107","","01","영업/정상","11","영업","","","","","0512086618","","","부산광역시 사하구 신평동 370-5번지","부산광역시 사하구 하신중앙로 147 (신평동)","","쌍용레미콘(주) 서부산사업소","20200316140320","U","2020-03-18 02:40:00.0","레미콘 제조업","378952.511627585","178767.204462279","대기배출업소관리","레미콘 제조업","4종","","","","","","",
"824","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201200004","20120321","","01","영업/정상","11","영업","","","","","0513148831","","","부산광역시 사하구 장림동 1089-7","부산광역시 사하구 다산로 230 (장림동)","","성창사","20210819104633","U","2021-08-21 02:40:00.0","도금업","378328.029206546","176706.328112185","대기배출업소관리","도금업","4종","","8","300","8","300","",
"825","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201200005","20120409","","01","영업/정상","11","영업","","","","","2621863","","","부산광역시 사하구 장림동 1087-9","부산광역시 사하구 다산로225번길 27 (장림동)","","성원사","20211029191353","U","2021-10-31 02:40:00.0","도금업","378072.314730246","176721.757424129","대기배출업소관리","도금업","5종","선박부품","8","300","8","300","",
"826","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201200007","20120511","","01","영업/정상","11","영업","","","","","0512616453","","","부산광역시 사하구 장림동 1087-9","부산광역시 사하구 다산로225번길 27 (장림동)","","유성금속","20200921151403","U","2020-09-23 02:40:00.0","도금업","378072.314730246","176721.757424129","대기배출업소관리","도금업","5종","","","","","300","",
"827","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021199625307","19960803","","01","영업/정상","11","영업","","","","","","","","부산광역시 사하구 장림동 927","부산광역시 사하구 보덕포1길 90 (장림동)","49485","(주)영화산업","20210729172957","U","2021-07-31 02:40:00.0","금속 주조 및 기타 야금용 기계 제조업","378874.846594366","176583.647142812","대기배출업소관리","금속 주조 및 기타 야금용 기계 제조업","4종","정밀주조부품","8","240","8","240","",
"828","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021199625308","19960903","","01","영업/정상","11","영업","","","","","051 263 8922","","","부산광역시 사하구 장림동 335-4","부산광역시 사하구 장평로 150 (장림동)","","(주)용성","20201202093230","U","2020-12-04 02:40:00.0","낚시 및 수렵용구 제조업","379920.412477108","177417.385936911","대기배출업소관리","낚시 및 수렵용구 제조업","5종","","2","300","2","300","",
"829","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021199725345","19970923","","01","영업/정상","11","영업","","","","","051263 2111","","","부산광역시 사하구 장림동 106","부산광역시 사하구 을숙도대로 670 (장림동)","49462","(주)부산정비","20220504095743","U","2022-05-07 02:40:00.0","자동차 수리업","380397.568840592","177915.8184556","대기배출업소관리","자동차 수리업","4종","","2","300","2","300","",
"830","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200615584","20060802","","01","영업/정상","11","영업","","","","","051-266-8793","","","부산광역시 사하구 장림동 223-1번지","부산광역시 사하구 다대로 260 (장림동)","49466","일광기획","20181231102721","U","2019-01-02 02:40:00.0","출판, 인쇄 및 기록매체 복제업","380239.348358778","177350.762153229","대기배출업소관리","출판, 인쇄 및 기록매체 복제업","5종","","8","300","0","0","",
"831","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200624333","20060929","","01","영업/정상","11","영업","","","","","0512654477","","","부산광역시 사하구 신평동 370-195","부산광역시 사하구 하신중앙로 107 (신평동)","49434","(주)부산부기산업","20210610103302","U","2021-06-12 02:40:00.0","자동차 종합 수리업","379061.988964171","178395.612151275","대기배출업소관리","자동차 종합 수리업","4종","","2","300","0","0","",
"832","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200625576","20060522","","01","영업/정상","11","영업","","","","","051 2667351","","","부산광역시 사하구 장림동 1108-8번지","부산광역시 사하구 장림로 124 (장림동)","49477","신광산업","20181231102816","U","2019-01-02 02:40:00.0","고무제품 및 플라스틱제품 제조업","378933.562938563","177662.659162572","대기배출업소관리","고무제품 및 플라스틱제품 제조업","5종","","8","300","8","300","",
"833","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000017","20101105","","01","영업/정상","11","영업","","","","","0512636900","","","부산광역시 사하구 장림동 365번지","부산광역시 사하구 장평로132번길 27 (장림동)","49467","대원화이바","20181231131813","U","2019-01-02 02:40:00.0","그외 기타 화학제품 제조업","380095.401197566","177002.821669244","대기배출업소관리","그외 기타 화학제품 제조업","5종","","12","260","","","",
"834","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000018","20101011","","01","영업/정상","11","영업","","","","","051-264-2348","","","부산광역시 사하구 장림동 1082-1","부산광역시 사하구 장림로93번길 21 (장림동)","","(주)현대에프앤씨","20200724130437","U","2020-07-26 02:40:00.0","동물용 사료 및 조제식품 제조업","378500.709628147","177493.878185664","대기배출업소관리","동물용 사료 및 조제식품 제조업","5종","","","","","","",
"835","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200029270","20000601","","01","영업/정상","11","영업","","","","","051 2660060","","","부산광역시 사하구 장림동 1086-9","부산광역시 사하구 다산로 267 (장림동)","","(주)제이에스산업","20211217180037","U","2021-12-19 02:40:00.0","기타 섬유제품 제조업","378137.459335","176989.012110859","대기배출업소관리","기타 섬유제품 제조업","4종","Split Leather","8","300","","0","",
"836","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847227","20080714","","01","영업/정상","11","영업","","","","","051-201-3531","","","부산광역시 사하구 신평동 655-3","부산광역시 사하구 하신번영로73번길 34 (신평동)","","(주)세도","20211105110833","U","2021-11-07 02:40:00.0","섬유 염색 및 가공업","378338.393294752","178402.652356076","대기배출업소관리","섬유 염색 및 가공업","4종","","24","300","24","300","",
"837","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847231","20080714","","01","영업/정상","11","영업","","","","","051-266-0253","","","부산광역시 사하구 다대동 1516-5","부산광역시 사하구 다산로 81 (다대동)","","흥진산업(주)","20210803093315","U","2021-08-05 02:40:00.0","건설 및 광산용 기계장비 제조업","378547.348984634","175205.812691821","대기배출업소관리","건설 및 광산용 기계장비 제조업","4종","","7","288","7","288","",
"838","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847233","20080714","","01","영업/정상","11","영업","","","","","051-209-2321","","604030","부산광역시 사하구 신평동 532번지","부산광역시 사하구 을숙도대로 601 (신평동)","","(주)에스앤더블류 제2공장","20181227183551","U","2018-12-29 02:40:00.0","기타 조립금속제품 제조업","379727.787973568","178100.154750036","대기배출업소관리","기타 조립금속제품 제조업","4종","","8","240","8","240","",
"839","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847235","20080715","","01","영업/정상","11","영업","","","","","051-294-2222","","","부산광역시 사하구 신평동 647-4","부산광역시 사하구 하신번영로 127 (신평동)","","1급가락정비","20211209172141","U","2021-12-11 02:40:00.0","자동차 종합 수리업","378646.914496708","178999.20511066","대기배출업소관리","자동차 종합 수리업","5종","","8","300","8","300","",
"840","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847236","20080715","","01","영업/정상","11","영업","","","","","0512620271","","","부산광역시 사하구 다대동 1508-9","부산광역시 사하구 다산로105번길 40 (다대동)","","(주)월드강남","20211105101526","U","2021-11-07 02:40:00.0","일반철물 제조업","378379.945547685","175680.188885171","대기배출업소관리","일반철물 제조업","4종","","","0","","300","",
"841","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847239","20080717","","01","영업/정상","11","영업","","","","","051-266-8791","","","부산광역시 사하구 다대동 1503-5","부산광역시 사하구 다산로176번길 17 (다대동)","","(주)태영열처리","20211016165608","U","2021-10-19 02:40:00.0","금속 열처리업","378480.870311203","176178.210308932","대기배출업소관리","금속 열처리업","3종","","16","300","8","300","",
"842","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847241","20080718","","01","영업/정상","11","영업","","","","","051-207-0850","","","부산광역시 사하구 신평동 467","부산광역시 사하구 하신중앙로 140 (신평동)","","훼미리식품(주)부산공장","20211007232616","U","2021-10-09 02:40:00.0","낙농제품 및 식용빙과류 제조업","379125.281232545","178737.555644459","대기배출업소관리","낙농제품 및 식용빙과류 제조업","5종","","","0","","262","",
"843","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021201000023","20101215","","01","영업/정상","11","영업","","","","","07042218516","","null","부산광역시 사하구 장림동 335-5번지","부산광역시 사하구 장평로146번길 3 (장림동)","","(주)옥스포드토이","20181231131929","U","2019-01-02 02:40:00.0","인형 및 장난감 제조업","379919.051761155","177349.666959209","대기배출업소관리","인형 및 장난감 제조업","5종","","","","","","",
"844","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021199625296","19960327","","01","영업/정상","11","영업","","","","","051 261 8311","","604042","부산광역시 사하구 장림동 62번지","부산광역시 사하구 두송로 38 (장림동)","","(주)리엔리","20181231093757","U","2019-01-02 02:40:00.0","사무용 기계 및 장비 제조업","380595.237804095","177240.007172021","대기배출업소관리","사무용 기계 및 장비 제조업","5종","","2","300","2","300","",
"845","대기오염물질배출시설설치사업장","09_30_08_P","3340000","334000021200847248","20080725","","01","영업/정상","11","영업","","","","","0512645775","","","부산광역시 사하구 장림동 1087-5","부산광역시 사하구 다산로225번길 39 (장림동)","","국제공업사","20210914105531","U","2021-09-16 02:40:00.0","도금업","378047.261862374","176828.586520714","대기배출업소관리","도금업","4종","","6","240","6","240","",
