"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"103","종합여행업","03_12_03_P","3270000","CDFI2260042020000005","20201217","","01","영업/정상","13","영업중","","","","","051-714-0187","","","부산광역시 동구 초량동 1152-1 금산빌딩","부산광역시 동구 중앙대로 328, 금산빌딩 3층 (초량동)","48729","주식회사 카티브 (KATV Co., Ltd)","20220405112605","U","2022-04-07 02:40:00.0","","386410.615098513","182607.916566205","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220329","20230328","","0",
"104","종합여행업","03_12_03_P","3270000","CDFI2260042022000003","20211103","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 초량동 1169-3 강남빌딩","부산광역시 동구 중앙대로 270, 강남빌딩 10층 1023호 (초량동)","48731","AQUA 여행컨설팅","20220328085600","U","2022-03-30 02:40:00.0","","386177.958994368","182089.626704726","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211104","20221103","","0",
"105","종합여행업","03_12_03_P","3270000","CDFI2260042022000005","20220503","","01","영업/정상","13","영업중","","","","","051-442-0230","","","부산광역시 동구 초량동 1201-1","부산광역시 동구 중앙대로214번길 7-8, 2101호 (초량동)","48733","주식회사 케빈트래블 부산지점","20220509141850","U","2022-05-11 02:40:00.0","","386084.250830287","181613.908816635","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","74000000","","","","0",
"106","종합여행업","03_12_03_P","3270000","CDFI2260042022000007","20220617","","01","영업/정상","13","영업중","","","","","051-464-1050","","","부산광역시 동구 초량동 1201-1","부산광역시 동구 중앙대로214번길 7-8 (초량동)","48733","마이비자","20220622162302","U","2022-06-24 02:40:00.0","","386084.250830287","181613.908816635","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20220621","20230620","","0",
"107","종합여행업","03_12_03_P","3270000","CDFI2260042022000006","20220518","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동구 범일동 830-136","부산광역시 동구 조방로16번길 5, 4층 401-2호 (범일동)","48741","수나투어","20220519090707","I","2022-05-21 00:22:47.0","","387936.44662896","184157.711090932","종합여행업","","","0","","","서울보증보험","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20220523","20230522","","0",
"108","종합여행업","03_12_03_P","3270000","CDFI2260042018000010","20181113","20200723","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 동구 초량동 1169-3 강남빌딩 613호","부산광역시 동구 중앙대로 270, 강남빌딩 613호 (초량동)","48731","하나가오 여행사","20210208175259","U","2021-02-10 02:40:00.0","","386177.958994368","182089.626704726","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"109","종합여행업","03_12_03_P","3270000","CDFI2260042008000001","20080724","20120709","04","취소/말소/만료/정지/중지","31","등록취소","","","","","462-2215","","601837","부산광역시 동구 초량동 1169-11번지 아키빌딩 301호","부산광역시 동구 중앙대로 264,  301호 (초량동,아키빌딩)","","(주)우주여행사","20130117162510","I","2018-08-31 23:59:59.0","","386151.607173136","182025.581590054","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"110","종합여행업","03_12_03_P","3280000","CDFI2260042019000001","20190312","","01","영업/정상","13","영업중","","","","","051-418-1863","","","부산광역시 영도구 대평동1가 103","부산광역시 영도구 대평로27번길 6 (대평동1가)","49043","대평동마을회(깡깡이예술마을)","20220323093643","U","2022-03-25 02:40:00.0","","385417.826533614","178803.121893529","종합여행업","","일반상업지역","3","기타","","서울보증보험주식회사","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","219.4","","0","","","","","","","213000000","20220318","20230317","","219",
"111","종합여행업","03_12_03_P","3280000","CDFI2260042018000001","20180319","","01","영업/정상","13","영업중","","","","","0514188697","","","부산광역시 영도구 남항동1가 125-9","부산광역시 영도구 남항로 17 (남항동1가)","49054","세진여행사","20220215171041","U","2022-02-17 02:40:00.0","","385842.677871406","178624.718304088","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","125000000","20220319","20230318","","0",
"112","종합여행업","03_12_03_P","3280000","CDFI2260042019000002","20180710","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 3층 (대교동1가)","49037","(주)어반스토리(Urban Story)","20210729131645","U","2021-07-31 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","0","","","서울보증보험","","0","0","0","0","Urban Story Co. Ltd","General Travel Business","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210801","20220731","","0",
"113","종합여행업","03_12_03_P","3280000","CDFI2260042022000001","20220111","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 107호 (대교동1가)","49037","(주)원더투어","20220207094818","U","2022-02-09 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","0","","","한국관광협회중앙회 관광공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","20220126","20230126","","0",
"114","종합여행업","03_12_03_P","3280000","CDFI2260042020000001","20200128","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 동삼동 901-18","부산광역시 영도구 하리서길 27-4, 103호 (동삼동)","49125","투어비(TOUR B)","20220208095224","U","2022-02-10 02:40:00.0","","389835.352802532","176232.618665254","종합여행업","","준주거지역","3","","","서울보증보험주식회사","단독주택","3","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220201","20230131","","0",
"115","종합여행업","03_12_03_P","3280000","CDFI2260042020000002","20180214","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 306-37호 (대교동1가)","49037","BEYOND BUSAN","20220516162348","U","2022-05-18 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","1","주택가주변","","서울보증보험","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","40.13","","0","","","","","","","100550000","20220517","20230516","","40",
"116","종합여행업","03_12_03_P","3280000","CDFI2260042021000001","20211012","","01","영업/정상","13","영업중","","","","","0514634391","","","부산광역시 영도구 대평동1가 7 하나빌","부산광역시 영도구 대평로20번길 23, 101호 (대평동1가, 하나빌)","49040","이글투어","20220120161405","U","2022-01-22 02:40:00.0","","385543.768263658","178904.597314821","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","20211012","20221011","","0",
"117","종합여행업","03_12_03_P","3280000","CDFI2260042020000005","20200804","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 203호 (대교동1가)","49037","디스커버로컬라이프 주식회사","20210925131141","U","2021-09-27 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","","","","0",
"118","종합여행업","03_12_03_P","3280000","CDFI2260042020000003","20180517","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 204호 (대교동1가)","49037","쏠레미오(주)","20220516162555","U","2022-05-18 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","105.2","","0","","","","","","","100000000","20220521","20230520","","105",
"119","종합여행업","03_12_03_P","3280000","CDFI2260042020000004","20200714","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 306호-4호 (대교동1가)","49037","씨스테이(C-STAY)","20210715160700","U","2021-07-17 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","0","","","서울보증보험","사무실","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","168187538","20210714","20220713","","0",
"120","종합여행업","03_12_03_P","3280000","CDFI2260042020000006","20200813","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 대교동1가 59 Sea-Side Complex Town","부산광역시 영도구 봉래나루로 33, Sea-Side Complex Town 307호 (대교동1가)","49037","코리아 가이드 센터 주식회사","20210823131004","U","2021-08-25 02:40:00.0","","385754.477258744","179113.980448494","종합여행업","","","0","","","한국여행업협회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210825","20220824","","0",
"121","종합여행업","03_12_03_P","3280000","CDFI2260042020000007","20201007","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 동삼동 477-7","부산광역시 영도구 중리북로 53, 2층 (동삼동)","49117","주식회사 한국해양콘텐츠개발","20201229091320","U","2020-12-31 02:40:00.0","","388745.235081949","176716.01395798","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","","","","","","","","","","106500000","20201013","20211012","","",
"122","종합여행업","03_12_03_P","3280000","CDFI2260042022000002","20180316","","01","영업/정상","13","영업중","","","","","","","","부산광역시 영도구 청학동 99-85","부산광역시 영도구 청학남로47번길 20, 3층 (청학동)","49020","아포지 트래블","20220616152349","I","2022-06-18 00:22:31.0","","388045.91378505","178643.712576858","종합여행업","","","0","","","한국관광협회중앙회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100003304","20190911","20200911","","0",
"123","종합여행업","03_12_03_P","3290000","CDFI2260042011000001","20110518","","03","폐업","03","폐업","20200413","","","","","","614844","부산광역시 부산진구 부전동 264-3번지 2층 2호","부산광역시 부산진구 새싹로28번길 24, 2층 202호 (부전동)","47253","(주)에이티비","20200413140543","U","2020-04-15 02:40:00.0","","387486.093652467","186515.015262333","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","200000000","20190520","20200519","","",
"124","종합여행업","03_12_03_P","3290000","CDFI2260042012000001","20090514","","03","폐업","03","폐업","20191129","","","","","","614828","부산광역시 부산진구 범천동 858-23번지","부산광역시 부산진구 황령대로 13, 2118호 (범천동, 한라시그마타워)","614828","(주)코리아타비여행사","20191129172614","U","2019-12-01 02:40:00.0","","387735.741929162","185175.263274274","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"125","종합여행업","03_12_03_P","3290000","CDFI2260042012000002","20120420","","03","폐업","03","폐업","20200413","","","","051-501-3880","","","부산광역시 부산진구 부전동 280-76번지 부전역사","부산광역시 부산진구 부전로 181 (부전동)","47248","(주)선진관광여행사","20200413152103","U","2020-04-15 02:40:00.0","","387685.14022504","187008.523503115","종합여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","","20190422","20200422","","",
"126","종합여행업","03_12_03_P","3290000","CDFI2260042012000006","20120711","","03","폐업","03","폐업","20140725","","","","203-6401","","614021","부산광역시 부산진구 범천동 859-7번지 대동레미안 202호","부산광역시 부산진구 중앙대로644번길 62, 202호 (범천동, 대동레미안)","614021","(주)코비즈","20140729165657","I","2018-08-31 23:59:59.0","","387840.280191989","185303.62418065","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200000000","","","","",
"127","종합여행업","03_12_03_P","3290000","CDFI2260042012000003","20120425","","03","폐업","03","폐업","20160304","","","","","","","부산광역시 부산진구 부암동 48-3번지 312호","부산광역시 부산진구 시민공원로19번길 65 (부암동, 타워베르빌)","47191","(주)와우재팬","20160329153246","I","2018-08-31 23:59:59.0","","386781.223304313","187128.267326264","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"128","종합여행업","03_12_03_P","3290000","CDFI2260042015000005","20151118","","03","폐업","03","폐업","20170216","","","","","","","부산광역시 부산진구 범천동 858-23번지","부산광역시 부산진구 황령대로 13, 1415호 (범천동, 한라시그마타워)","47353","(주)꿀잼투어","20170216173652","I","2018-08-31 23:59:59.0","","387735.741929162","185175.263274274","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","","20151123","20161122","","",
"129","종합여행업","03_12_03_P","3290000","CDFI2260042015000006","20151218","","03","폐업","03","폐업","20190620","","","","","","","부산광역시 부산진구 부전동 128-3번지","부산광역시 부산진구 중앙대로 754, 701호 (부전동)","47245","(주)래쌍투어","20190620173819","U","2019-06-22 02:40:00.0","","387708.748334555","186429.230925284","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","","20161230","20171229","","",
"130","종합여행업","03_12_03_P","3290000","CDFI2260042014000002","20060724","","03","폐업","03","폐업","20200310","","","","1688-9394","","614846","부산광역시 부산진구 부전동 537-9번지 더샾센트럴스타 E동 1104호","부산광역시 부산진구 중앙대로666번길 50, E동 1104호 (부전동)","47300","(주)한국공정여행사","20200310171650","U","2020-03-12 02:40:00.0","","387748.383011444","185533.437357236","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","","20191231","20201230","","",
"131","종합여행업","03_12_03_P","3290000","CDFI2260042018000002","20180412","","03","폐업","03","폐업","20200504","","","","0505505 5001","","","부산광역시 부산진구 부전동 347-40번지 서면종합상가시장 169호","부산광역시 부산진구 부전로162번길 28, 서면종합상가시장 169호 (부전동)","47252","부산카톨릭여행사","20200504173727","U","2020-05-06 02:40:00.0","","387528.393422261","186694.666831446","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","100000000","20190413","20200412","","",
"132","종합여행업","03_12_03_P","3290000","CDFI2260042017000004","20170330","","03","폐업","03","폐업","20190627","","","","051 8531333","","","부산광역시 부산진구 전포동 681-11번지","부산광역시 부산진구 전포대로223번길 15, 507호 (전포동, 테크노프라자)","47293","(주)온누리투어","20190627155156","U","2019-06-29 02:40:00.0","","388033.05977904","186077.852245149","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","100000000","20180320","20190319","","",
"133","종합여행업","03_12_03_P","3290000","CDFI2260042018000004","20171102","","03","폐업","03","폐업","20180904","","","","051-506-8887","","","부산광역시 부산진구 양정동 217번지 시청센트빌","부산광역시 부산진구 중앙대로 981, 시청센트빌 919호 (양정동)","47209","나누미 글로벌","20180904151413","U","2018-09-04 23:59:59.0","","388873.520125228","188434.585440228","종합여행업","","","","","","서울보증보험","","","","","","","","","","","","","","","33","","","","","","","","","112691520","20171103","20181102","","33",
"134","종합여행업","03_12_03_P","3290000","CDFI2260042001000001","20010824","","03","폐업","03","폐업","20120713","","","","806-8811","","614847","부산광역시 부산진구 부전동 257-37번지","부산광역시 부산진구 중앙대로 721-1  (부전동)","","(주)뉴부산여행사","20120713162914","I","2018-08-31 23:59:59.0","","387499.213775323","186152.902131289","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"135","종합여행업","03_12_03_P","3290000","CDFI2260042012000005","20121015","","03","폐업","03","폐업","20140430","","","","809-9381","","614866","부산광역시 부산진구 전포동 207-73번지","부산광역시 부산진구 전포대로 226-12 (전포동)","614866","(주)비씨엠에스","20140430140446","I","2018-08-31 23:59:59.0","","388167.438362442","186155.757647434","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"136","종합여행업","03_12_03_P","3290000","CDFI2260042015000004","20151118","","03","폐업","03","폐업","20180806","","","","","","","부산광역시 부산진구 부전동 467-12번지","부산광역시 부산진구 부전로 92, 301호 (부전동)","47257","(주)와이엠유미국제여행사","20180806110228","I","2018-08-31 23:59:59.0","","387166.470382429","186277.964504351","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","210000000","20170113","20180112","","",
"137","종합여행업","03_12_03_P","3290000","CDFI2260042013000001","20130207","","03","폐업","03","폐업","20170217","","","","802-9955","","","부산광역시 부산진구 부전동 226-9번지","부산광역시 부산진구 중앙대로666번길 17 (부전동)","47296","서주고속관광(주)","20170217174947","I","2018-08-31 23:59:59.0","","387674.292977056","185628.880768977","종합여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","","20160516","20170516","","",
"138","종합여행업","03_12_03_P","3290000","CDFI2260042017000001","20170117","","03","폐업","03","폐업","20180612","","","","051-717-0377","","","부산광역시 부산진구 범천동 875-11번지 209호","부산광역시 부산진구 신천대로65번길 90, 209호 (범천동, 평광우리가)","47352","(주)번개투어","20180612131703","I","2018-08-31 23:59:59.0","","387460.537736194","184943.170987968","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","100000000","20170206","20180205","","",
"139","종합여행업","03_12_03_P","3290000","CDFI2260042011000002","20110906","","03","폐업","03","폐업","20160221","","","","912-3377","","614854","부산광역시 부산진구 양정동 184-1번지 시티존오피스텔 3층 301호","부산광역시 부산진구 동평로405번길 129,  301호 (양정동,시티존오피스텔 3층)","","(주)케이스타크루즈","20160303165146","I","2018-08-31 23:59:59.0","","388772.534916383","188599.957443776","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200000000","","","","",
"140","종합여행업","03_12_03_P","3290000","CDFI2260042018000011","20160225","","03","폐업","03","폐업","20210809","","","","","","","부산광역시 부산진구 부전동 474-80 유원골든타워오피스텔 1404호","부산광역시 부산진구 서면문화로 27, 유원골든타워오피스텔 1404호 (부전동)","47257","(주)가성여행사","20210809181125","U","2021-08-11 02:40:00.0","","387225.613588405","186408.726533861","종합여행업","","","","","","한국관광협회중앙회","","","","","","","","","","","","","","","","","","","","","","","","","20200302","20210302","","",
"141","종합여행업","03_12_03_P","3290000","CDFI2260042018000012","20180319","","03","폐업","03","폐업","20200630","","","","051-714-6867","","","부산광역시 부산진구 부전동 474-80 유원골든타워오피스텔 1404호","부산광역시 부산진구 서면문화로 27, 유원골든타워오피스텔 1404호 (부전동)","47257","대성여행사","20201102093815","U","2020-11-04 02:40:00.0","","387225.613588405","186408.726533861","종합여행업","","","","","","한국관광협회중앙회","","","","","","","","","","","","","","","","","","","","","","","","100000000","20190716","20200716","","",
"142","종합여행업","03_12_03_P","3290000","CDFI2260042019000002","20190418","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 360-2번지 바우하우스2, 6층 601호","부산광역시 부산진구 양지로17번길 14, 6층 601호 (양정동, 바우하우스2)","47229","뉴스타투어","20190626200806","U","2019-06-28 02:40:00.0","","388569.482406564","187525.149996361","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","123962800","20190419","20200418","","",
"143","종합여행업","03_12_03_P","3290000","CDFI2260042019000005","20170511","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 512-1번지 3층","부산광역시 부산진구 부전로 73-1, 3층 (부전동)","47284","(주)여광여행을빛내다","20190820175630","U","2019-08-22 02:40:00.0","","387139.580116716","186101.203786305","종합여행업","","준주거지역","14","","","서울보증보험","근린생활시설","11","3","","","","","","","","","","","","181","","","","","","","","","100000000","20190530","20200529","","181",
"144","종합여행업","03_12_03_P","3290000","CDFI2260042019000006","20190723","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 양정동 150-3번지 시청역롯데골드로즈","부산광역시 부산진구 중앙대로 993, 시청역롯데골드로즈 1511호 (양정동)","47209","(주)올여행클럽","20190902084500","U","2019-09-04 02:40:00.0","","388926.25548886","188502.470592042","종합여행업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101092600","20190822","20200821","","",
"145","종합여행업","03_12_03_P","3290000","CDFI2260042019000007","20190826","","01","영업/정상","13","영업중","","","","","070-8872-5116","","","부산광역시 부산진구 양정동 369-19","부산광역시 부산진구 중앙대로 919, 한들빌딩 10층 101호 (양정동)","47213","(주)더나눔","20210903134437","U","2021-09-05 02:40:00.0","","388546.281085623","187869.572167252","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20210826","20220825","","0",
"146","종합여행업","03_12_03_P","3290000","CDFI2260042012000004","20120704","","01","영업/정상","13","영업중","","","","","051-807-0223","","","부산광역시 부산진구 부전동 474-80 유원골든타워오피스텔","부산광역시 부산진구 서면문화로 27, 유원골든타워오피스텔 1024호 (부전동)","47257","로터스투어(Lotus Tour)","20210701190540","U","2021-07-03 02:40:00.0","","387225.613588405","186408.726533861","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","","20210705","20220704","","",
"147","종합여행업","03_12_03_P","3290000","CDFI2260042013000006","20131125","","01","영업/정상","13","영업중","","","","","051-806-3651","","614720","부산광역시 부산진구 범천동 839-48 12층","부산광역시 부산진구 자유평화로 11, 12층 (범천동)","47366","더리본주식회사","20210817125757","U","2021-08-19 02:40:00.0","","387778.879751482","184455.754008589","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","569","","","","","","","","","2000000000","20191209","20201208","","569",
"148","종합여행업","03_12_03_P","3290000","CDFI2260042013000003","20130715","","01","영업/정상","13","영업중","","","","","634-9610","","614021","부산광역시 부산진구 범천동 859-16번지 세운이노빌 204호","부산광역시 부산진구 황령대로 23, 204호 (범천동, 세운이노빌)","47353","(주)글로벌네트워크","20191101165950","U","2019-11-03 02:40:00.0","","387843.689661718","185208.340967988","종합여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","","20191103","20201103","","",
"149","종합여행업","03_12_03_P","3290000","CDFI2260042016000001","20101021","","01","영업/정상","13","영업중","","","","","051-464-6456","","","부산광역시 부산진구 범천동 963-11번지","부산광역시 부산진구 신암로 50, 3층 (범천동)","47370","JW정진관광개발마케팅","20200109113005","U","2020-01-11 02:40:00.0","","387310.129656824","184995.919829412","종합여행업","","일반상업지역","","아파트지역","","서울보증보험주식회사","아파트","","","","","","","","","","","","","","140.11","","","","","","","","","202000000","20190612","20200611","","140",
"150","종합여행업","03_12_03_P","3290000","CDFI2260042017000007","20170904","","01","영업/정상","13","영업중","","","","","051-867-1472","","","부산광역시 부산진구 양정동 353-17","부산광역시 부산진구 중앙대로 898, 4층 (양정동)","47229","포시즌항공여행사","20220504172810","U","2022-05-07 02:40:00.0","","388467.048363567","187647.545582003","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","149000000","20220504","20230503","","0",
"151","종합여행업","03_12_03_P","3290000","CDFI2260042017000008","20170919","","01","영업/정상","13","영업중","","","","","051 8098888","","","부산광역시 부산진구 범천동 849-1","부산광역시 부산진구 범일로 190, 1층 (범천동, 도문빌딩)","47357","(주)부산은성관광","20201007130055","U","2020-10-09 02:40:00.0","","387653.797549383","185030.316717821","종합여행업","","","","","","한국관광협회중앙회여행공제회","","","","","","","","","","","","","","","","","","","","","","","","500000000","20200920","20210920","","",
"152","종합여행업","03_12_03_P","3290000","CDFI2260042016000002","20160809","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크","부산광역시 부산진구 중앙대로 821, 201동 218호 (범전동, 삼한골든뷰 센트럴파크)","47249","(주)한마음여행사","20220509095714","U","2022-05-11 02:40:00.0","","","","종합여행업","","","","","","서울보증보험주식회사","","","","","","","","","","","","","","","","","","","","","","","","100000000","20200822","20210821","","",
"153","종합여행업","03_12_03_P","3290000","CDFI2260042014000003","20141001","","01","영업/정상","13","영업중","","","","","051-819-9153","","","부산광역시 부산진구 전포동 681-2","부산광역시 부산진구 전포대로223번길 19, 에이동 507호 (전포동, 테크노프라자)","47293","백두산고속투어(주)","20210928163723","U","2021-09-30 02:40:00.0","","388005.691688458","186077.039992466","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","20211013","20221013","","0",
"154","종합여행업","03_12_03_P","3290000","CDFI2260042015000001","20150211","","01","영업/정상","13","영업중","","","","","051-808-2002","","","부산광역시 부산진구 범천동 862-1번지 ABL 부산타워","부산광역시 부산진구 중앙대로 640, ABL 부산타워 23층 (범천동)","47353","(주)웨딩채널","20200330164115","U","2020-04-01 02:40:00.0","","387619.580051433","185342.713258992","종합여행업","","","","","","한국관광협회중앙회 여행공제회","","","","","","","","","","","","","","","","","","","","","","","","269567675","20180307","20190307","","",
"155","종합여행업","03_12_03_P","3290000","CDFI2260042017000002","20170215","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 530-8","부산광역시 부산진구 부전로 15-2 (부전동)","47290","(주)서주관광","20220404090425","U","2022-04-07 02:40:00.0","","387357.763265943","185564.584055804","종합여행업","","","0","","","한국관광협회중앙회여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220331","20230331","","0",
"156","종합여행업","03_12_03_P","3290000","CDFI2260042017000003","20170306","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 512-13","부산광역시 부산진구 가야대로756번길 21, 1층 (부전동)","47284","(주)위드민","20220622161909","U","2022-06-24 02:40:00.0","","387111.398342557","186076.707976053","종합여행업","","","0","","","서울보증보험주식회사","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20220514","20230513","","0",
"157","종합여행업","03_12_03_P","3290000","CDFI2260042017000009","19900523","","01","영업/정상","13","영업중","","","","","051-465-3333","","","부산광역시 부산진구 부전동 474-80 유원골든타워오피스텔","부산광역시 부산진구 서면문화로 27, 1416호 (부전동, 유원골든타워오피스텔)","47257","(주)진성관광여행사","20211126113041","U","2021-11-28 02:40:00.0","","387225.613588405","186408.726533861","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","JIN SUNG TRAVEL CORPORATION","THE GENERAL TRAVEL AGENCY","0","0","","0","0","","0","0","","0","","","","","","","0","20211125","20221125","","0",
"158","종합여행업","03_12_03_P","3290000","CDFI2260042017000010","20171124","","01","영업/정상","13","영업중","","","","","051-253-5887","","","부산광역시 부산진구 부전동 474-80 유원골든타워오피스텔","부산광역시 부산진구 서면문화로 27, 510호 (부전동)","47257","발해투어랜드(주)","20211203142207","U","2021-12-05 02:40:00.0","","387225.613588405","186408.726533861","종합여행업","","","0","","","한국관광협회중앙회 여행공제회","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","100000000","20211205","20221205","","0",
