"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"139","축산가공업","07_22_05_P","6260000","626000000420160001","20160128","","01","영업/정상","0000","정상","","","","","0515289119","218.16","","부산광역시 동래구 명장동  562번지","부산광역시 동래구 시실로107번길 31, 1층 (명장동)","","명성유통","20200206091547","U","2020-02-08 02:40:00.0","식육가공업","390587.732180169","192538.03045226","축산물가공업","식육가공업","","000","0",
"140","축산가공업","07_22_05_P","6260000","626000000420160002","20160219","","01","영업/정상","0000","정상","","","","","0515212733","243.22","","부산광역시 금정구 회동동  150번지 10호","부산광역시 금정구 동천로7번길 28 (회동동)","","금옥유통","20160219112633","I","2018-10-04 11:12:49.0","식육가공업","393103.220529954","194161.990518218","축산물가공업","식육가공업","","000","0",
"141","축산가공업","07_22_05_P","6260000","626000000420130003","20130220","","01","영업/정상","0000","정상","","","","","0518529298","240","","부산광역시 사상구 삼락동  97번지 13호","부산광역시 사상구 낙동대로1460번길 32, 2층 (삼락동)","611804","케이닥","20180315095708","I","2018-10-04 11:12:49.0","식육가공업","","","축산물가공업","식육가공업","","000","0",
"142","축산가공업","07_22_05_P","6260000","626000000420130004","20130220","","01","영업/정상","0000","정상","","","","","0518529926","377.91","","부산광역시 사하구 장림동  842번지 1호","부산광역시 사하구 하신중앙로3번길 10-2 (장림동)","604842","(주)청정유통","20181112174503","U","2018-11-14 02:36:29.0","식육가공업","378985.082812443","177359.785271745","축산물가공업","식육가공업","","L00","0",
"143","축산가공업","07_22_05_P","6260000","626000000420130013","20130725","","01","영업/정상","0000","정상","","","","","0519115055","91","","부산광역시 부산진구 부전동  347번지 28호","부산광역시 부산진구 부전로152번길 31-7 (부전동)","614843","조은닭","20170104081448","I","2018-10-04 11:12:49.0","식육가공업","387488.580865842","186588.695809223","축산물가공업","식육가공업","","000","0",
"144","축산가공업","07_22_05_P","6260000","626000000420160012","20160425","","01","영업/정상","0000","정상","","","","","0519718873","142.59","","부산광역시 강서구 강동동  2091번지 5호","부산광역시 강서구 상덕로 42, 2층 (강동동)","","농업회사법인 주식회사 낙동강오리알","20160425103620","I","2018-10-04 11:12:49.0","식육가공업","373721.882031471","189755.972976226","축산물가공업","식육가공업","","L00","0",
"145","축산가공업","07_22_05_P","6260000","626000000420160033","20161122","","01","영업/정상","0000","정상","","","","","0518062388","79.87","","부산광역시 부산진구 부전동  347번지 10호","부산광역시 부산진구 부전로158번길 16-8, 1층 (부전동)","","엄마손푸드","20170627102705","I","2018-10-04 11:12:49.0","식육가공업","387469.442594859","186671.624999436","축산물가공업","식육가공업","","000","0",
"146","축산가공업","07_22_05_P","6260000","626000000420160034","20161129","","01","영업/정상","0000","정상","","","","","0515835593","33","","부산광역시 금정구 장전동  651번지 54호","부산광역시 금정구 온천장로 136, 3층 (장전동)","","(주)친절한푸드","20161129172451","I","2018-10-04 11:12:49.0","식육가공업","389813.536332423","193460.269441716","축산물가공업","식육가공업","","L00","0",
"147","축산가공업","07_22_05_P","6260000","626000000420160035","20161219","","01","영업/정상","0000","정상","","","","","0518321447","153.35","","부산광역시 강서구 대저1동  2747번지 5호","부산광역시 강서구 체육공원로6번길 56 (대저1동)","","주식회사 만세","20211129115625","U","2021-12-01 02:40:00.0","식육가공업","379970.908946861","191433.182175668","축산물가공업","식육가공업","0","L00","0",
"148","축산가공업","07_22_05_P","6260000","626000000420160036","20161222","","01","영업/정상","0000","정상","","","","","0518632040","142","","부산광역시 기장군 정관읍 매학리 525번지 2호 1동","부산광역시 기장군 정관읍 곰내길 629-32, 1동","","티앤에스피플(주)","20210603102631","U","2021-06-05 02:40:00.0","식육가공업","397272.942198954","204037.807533265","축산물가공업","식육가공업","","L00","0",
"149","축산가공업","07_22_05_P","6260000","626000000420170001","20170103","","01","영업/정상","0000","정상","","","","","0519415807","127.33","","부산광역시 강서구 대저1동  3681번지 3호","부산광역시 강서구 평강로187번길 23, 1층 (대저1동)","","거성미트앤푸드","20170103185813","I","2018-10-04 11:12:49.0","식육가공업","376592.788785449","191011.217080727","축산물가공업","식육가공업","","000","0",
"150","축산가공업","07_22_05_P","6260000","626000000420170004","20170125","","01","영업/정상","0000","정상","","","","","","393.45","","부산광역시 강서구 대저2동  3842번지 2호","부산광역시 강서구 금호순서길89번가길 44-1(대저2동)","","승리푸드","20211123154758","U","2021-11-25 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","0","000","0",
"151","축산가공업","07_22_05_P","6260000","626000000420170006","20170215","","01","영업/정상","0000","정상","","","","","0515165353","277.2","","부산광역시 금정구 회동동  197번지 6호","부산광역시 금정구 회천로19번길 9, 2층 (회동동)","","백프로푸드","20170215125110","I","2018-10-04 11:12:49.0","식육가공업","392531.584861355","194033.083511793","축산물가공업","식육가공업","","000","0",
"152","축산가공업","07_22_05_P","6260000","626000000420170007","20170221","","01","영업/정상","0000","정상","","","","","0519721558","294","","부산광역시 강서구 대저2동  5659번지 21호","부산광역시 강서구 공항로339번길 26-15, 1층 (대저2동)","","에프앤씨진국","20170222092436","I","2018-10-04 11:12:49.0","식육가공업","377434.177090736","184065.261381048","축산물가공업","식육가공업","","000","0",
"153","축산가공업","07_22_05_P","6260000","626000000420170008","20170320","","01","영업/정상","0000","정상","","","","","0515276860","152.37","","부산광역시 연제구 연산동  53번지 10호","부산광역시 연제구 토곡남로20번가길 1-3, 1층 (연산동)","","인투인푸드","20200220095346","U","2020-02-22 02:40:00.0","식육가공업","391693.313072062","188987.975875966","축산물가공업","식육가공업","","000","0",
"154","축산가공업","07_22_05_P","6260000","626000000420170009","20170328","","01","영업/정상","0000","정상","","","","","0512507064","5181.27","","부산광역시 서구 암남동  739번지","부산광역시 서구 원양로 171, 11층 (암남동)","","참손푸드(주)","20180502171949","I","2018-10-04 11:12:49.0","식육가공업","383295.414372254","175993.708593444","축산물가공업","식육가공업","","L00","0",
"155","축산가공업","07_22_05_P","6260000","626000000420170010","20170403","","01","영업/정상","0000","정상","","","","","","100.1","","부산광역시 해운대구 송정동  183번지 5호","부산광역시 해운대구 송정강변로 53, 1층 (송정동)","","박군레시피","20200117162957","U","2020-01-19 02:40:00.0","식육가공업","400773.125592491","189680.36297199","축산물가공업","식육가공업","","000","0",
"156","축산가공업","07_22_05_P","6260000","626000000420170021","20171124","","01","영업/정상","0000","정상","","","","","","33.25","","부산광역시 북구 구포동  1188번지 8호","부산광역시 북구 사상로583번길 29, 2호 (구포동)","","부평식품","20180711164606","I","2018-10-04 11:12:49.0","식육가공업","381073.776599791","190366.335064023","축산물가공업","식육가공업","","000","0",
"157","축산가공업","07_22_05_P","6260000","626000000420170022","20171124","","01","영업/정상","0000","정상","","","","","0515122288","152.87","","부산광역시 기장군 일광면 용천리 458번지 0호","부산광역시 기장군 일광면 곡천길 371-5, 1,2층","","테이스티플랫폼","20211108092519","U","2021-11-10 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","0","000","0",
"158","축산가공업","07_22_05_P","6260000","626000000420170023","20171206","","01","영업/정상","0000","정상","","","","","0519719989","131.66","","부산광역시 강서구 녹산동  185번지 2호","부산광역시 강서구 낙동남로622번길 42, 1층 (녹산동)","","(주)강산푸드앤덕","20211125135005","U","2021-11-27 02:40:00.0","식육가공업","372095.334011608","180995.814914893","축산물가공업","식육가공업","0","L00","0",
"159","축산가공업","07_22_05_P","6260000","626000000420180002","20180123","","01","영업/정상","0000","정상","","","","","0519720449","33.35","","부산광역시 강서구 대저1동  1688번지 1호","부산광역시 강서구 낙동북로188번길 9 (대저1동)","","강동오리판매장","20180123171310","I","2018-10-04 11:12:49.0","식육가공업","377465.92429500000","192556.33731900000","축산물가공업","식육가공업","","000","0",
"160","축산가공업","07_22_05_P","6260000","626000000420180007","20180305","","01","영업/정상","0000","정상","","","","","0517419300","561","","부산광역시 해운대구 반여동  917번지 0호","부산광역시 해운대구 선수촌로 164-5, 1층 (반여동)","","진경푸드시스템","20180305171306","I","2018-10-04 11:12:49.0","식육가공업","393301.022915698","191868.305798806","축산물가공업","식육가공업","","000","0",
"161","축산가공업","07_22_05_P","6260000","626000000420180008","20180315","","01","영업/정상","0000","정상","","","","","0514421116","381.2","","부산광역시 기장군 장안읍 오리 1109번지 8호","부산광역시 기장군 장안읍 오리산단로 174, 1층","","프론티어 식품","20210930132010","U","2021-10-02 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","0","L00","0",
"162","축산가공업","07_22_05_P","6260000","626000000420180009","20180322","","01","영업/정상","0000","정상","","","","","","94.59","","부산광역시 수영구 수영동  212번지 2호","부산광역시 수영구 수미로50번나길 10, 1층 (수영동)","","T/H푸드","20220509104924","U","2022-05-11 02:40:00.0","식육가공업","392671.934143375","187846.734268688","축산물가공업","식육가공업","0","000","0",
"163","축산가공업","07_22_05_P","6260000","626000000420180010","20180327","","01","영업/정상","0000","정상","","","","","","0","","부산광역시 강서구 대저1동  317번지 12호","부산광역시 강서구 공항로1409번길 43-3 (대저1동)","","(주)꿈을실현하는사람들","20190924111803","U","2019-09-26 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","","L00","0",
"164","축산가공업","07_22_05_P","6260000","626000000420180011","20180409","","01","영업/정상","0000","정상","","","","","0518319292","","","부산광역시 강서구 대저1동  2400번지 55호","부산광역시 강서구 대저로299번길 90, 1층 (대저1동)","","양우식품","20180409095747","I","2018-10-04 11:12:49.0","식육가공업","380717","192456","축산물가공업","식육가공업","","000","0",
"165","축산가공업","07_22_05_P","6260000","626000000420180012","20180417","","01","영업/정상","0000","정상","","","","","0518035589","236.54","","부산광역시 금정구 회동동  444번지 11호","부산광역시 금정구 수원지로22번길 58 (회동동)","","케이닥푸드","20210504111653","U","2021-05-06 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","","000","0",
"166","축산가공업","07_22_05_P","6260000","626000000420180013","20180420","","01","영업/정상","0000","정상","","","","","0513037999","233","","부산광역시 사상구 덕포동  389번지 2호","부산광역시 사상구 사상로349번길 38, 지하1층 (덕포동)","","조선식품","20180504144226","I","2018-10-04 11:12:49.0","식육가공업","380560.957294765","188132.864659731","축산물가공업","식육가공업","","000","0",
"167","축산가공업","07_22_05_P","6260000","626000000420110016","20110721","","01","영업/정상","0000","정상","","","","","0519412818","477.9","618340","부산광역시 강서구 식만동  315번지 27호","부산광역시 강서구 식만로 271-5 (식만동)","618340","산들강","20170104153149","I","2018-10-04 11:12:49.0","식육가공업","374337.990618902","192460.760624471","축산물가공업","식육가공업","","000","0",
"168","축산가공업","07_22_05_P","6260000","626000000420160005","20160229","","01","영업/정상","0000","정상","","","","","0519726993","248.4","","부산광역시 강서구 대저1동  317번지 11호","부산광역시 강서구 대저중앙로375번길 46 (대저1동)","","(주)명원홀딩스","20220216180634","U","2022-02-18 02:40:00.0","식육가공업","381049.378091324","193264.762535513","축산물가공업","식육가공업","0","L00","0",
"169","축산가공업","07_22_05_P","6260000","626000000420160006","20160302","","01","영업/정상","0000","정상","","","","","0518928876","359.04","","부산광역시 기장군 정관읍 달산리 1077번지 5호","부산광역시 기장군 정관읍 산단3로 101-17","","주식회사 다그로푸드","20210120140131","U","2021-01-22 02:40:00.0","식육가공업","399002.49263300000","204243.88809700000","축산물가공업","식육가공업","","L00","0",
"170","축산가공업","07_22_05_P","6260000","626000000420160008","20160401","","01","영업/정상","0000","정상","","","","","0513045950","32.4","","부산광역시 사상구 모라동  654번지 2호","부산광역시 사상구 모라로 49 (모라동)","","정은유통","20160401110728","I","2018-10-04 11:12:49.0","식육가공업","380951.532777072","189658.361393945","축산물가공업","식육가공업","","000","4",
"171","축산가공업","07_22_05_P","6260000","626000000420160009","20160412","","01","영업/정상","0000","정상","","","","20200925","0519416396","180","","부산광역시 강서구 강동동  211번지 2호","부산광역시 강서구 낙동북로31번길 19 (강동동)","","케이디유통","20200925103348","U","2020-09-27 02:40:00.0","식육가공업","376044.736355223","192947.505057587","축산물가공업","식육가공업","","000","0",
"172","축산가공업","07_22_05_P","6260000","626000000420160010","20160415","","01","영업/정상","0000","정상","","","","20180517","0513014405","462","","부산광역시 북구 구포동  1186번지 20호","부산광역시 북구 사상로583번길 6, 3층 (구포동)","","(주)에이젯푸드서비스","20180605122649","I","2018-10-04 11:12:49.0","식육가공업","381185.806287353","190393.142559782","축산물가공업","식육가공업","","L00","0",
"173","축산가공업","07_22_05_P","6260000","626000000420160014","20160511","","01","영업/정상","0000","정상","","","","","0513025214","248.2","","부산광역시 북구 구포동  1188번지 7호","부산광역시 북구 사상로577번길 42-1, 1층 (구포동)","","공공식품","20170126152410","I","2018-10-04 11:12:49.0","식육가공업","381006.078964235","190355.698856011","축산물가공업","식육가공업","","000","0",
"174","축산가공업","07_22_05_P","6260000","626000000420160015","20160516","","01","영업/정상","0000","정상","","","","","0515822779","330","","부산광역시 금정구 회동동  149번지 9호","부산광역시 금정구 동천로7번길 34-9, 2층 (회동동)","","(주)선민식품","20160516105035","I","2018-10-04 11:12:49.0","식육가공업","393153.846462358","194181.724183369","축산물가공업","식육가공업","","L00","0",
"175","축산가공업","07_22_05_P","6260000","626000000420160016","20160525","","01","영업/정상","0000","정상","","","","","0513422719","517","","부산광역시 강서구 대저1동  476번지 13호","부산광역시 강서구 대저중앙로394번가길 131, 1층 (대저1동)","","하이웰푸드(주)","20170104080706","I","2018-10-04 11:12:49.0","식육가공업","380349.468807588","192728.905777897","축산물가공업","식육가공업","","L00","0",
"176","축산가공업","07_22_05_P","6260000","626000000420160019","20160617","","01","영업/정상","0000","정상","","","","","0513285339","198","","부산광역시 서구 남부민동  26번지 3호","부산광역시 서구 천마로 196, 1~3층 (남부민동)","","주식회사 신의푸드","20210406100123","U","2021-04-08 02:40:00.0","식육가공업","384334.624071352","178978.892904324","축산물가공업","식육가공업","","L00","0",
"177","축산가공업","07_22_05_P","6260000","626000000420160020","20160627","","01","영업/정상","0000","정상","","","","","0512642600","33","","부산광역시 사하구 신평동  612번지 5호","부산광역시 사하구 하신번영로167번길 39 (신평동)","","닥쌀","20160627174517","I","2018-10-04 11:12:49.0","식육가공업","378452.614313559","179357.902329732","축산물가공업","식육가공업","","000","0",
"178","축산가공업","07_22_05_P","6260000","626000000420160021","20160701","","01","영업/정상","0000","정상","","","","","0517822015","132.92","","부산광역시 기장군 기장읍 내리 342번지 0호 1동","부산광역시 기장군 기장읍 내리1길 6, 1동","","피플스컴퍼니","20211117121915","U","2021-11-19 02:40:00.0","식육가공업","400904","192088","축산물가공업","식육가공업","0","000","0",
"179","축산가공업","07_22_05_P","6260000","626000000420160023","20160801","","01","영업/정상","0000","정상","","","","","0513372578","490","","부산광역시 강서구 강동동  107번지 8호","부산광역시 강서구 낙동북로43번길 38-16 (강동동)","","주식회사 현백","20200319174224","U","2020-03-21 02:40:00.0","식육가공업","376268.260480468","192826.372165641","축산물가공업","식육가공업","","L00","0",
"180","축산가공업","07_22_05_P","6260000","626000000420160025","20160826","","01","영업/정상","0000","정상","","","","","0517590199","90.52","","부산광역시 수영구 광안동  125번지 11호","부산광역시 수영구 무학로 44, 1층 (광안동)","","코리아 F＆C","20190429135507","U","2019-05-01 02:40:00.0","식육가공업","392957.71397764","186719.166020256","축산물가공업","식육가공업","","000","0",
"181","축산가공업","07_22_05_P","6260000","626000000420160027","20161014","","01","영업/정상","0000","정상","","","","","0517221895","244.79","","부산광역시 기장군 기장읍 대라리 187번지 3호","부산광역시 기장군 기장읍 대청로36번길 66","","세진유통","20170706182124","I","2018-10-04 11:12:49.0","알가공업","401457.065563416","195100.088667443","축산물가공업","알가공업","","000","0",
"182","축산가공업","07_22_05_P","6260000","626000000420160028","20161017","","01","영업/정상","0000","정상","","","","","0517811124","24","","부산광역시 해운대구 재송동  1184번지 10호","부산광역시 해운대구 재송2로90번길 29 (재송동)","","해심원","20161017093951","I","2018-10-04 11:12:49.0","식육가공업","394298.67193093","190126.810435332","축산물가공업","식육가공업","","000","0",
"183","축산가공업","07_22_05_P","6260000","626000000420160030","20161019","","01","영업/정상","0000","정상","","","","","0512318107","72.72","","부산광역시 중구 부평동1가  35번지 14호","부산광역시 중구 중구로21번길 8, 1,2층 (부평동1가)","","we푸드","20161019095625","I","2018-10-04 11:12:49.0","식육가공업","384770.164668861","179736.749020719","축산물가공업","식육가공업","","000","0",
"184","축산가공업","07_22_05_P","6260000","626000000420160031","20161111","","01","영업/정상","0000","정상","","","","","0518654222","103.15","","부산광역시 금정구 회동동  517번지 22호","부산광역시 금정구 개좌로 158-20, 1층 (회동동)","","주식회사 무촌식품","20161111180414","I","2018-10-04 11:12:49.0","식육가공업","392777.05400876","193803.679806605","축산물가공업","식육가공업","","L00","0",
"185","축산가공업","07_22_05_P","6260000","626000000420170014","20170614","","01","영업/정상","0000","정상","","","","","0519277416","87.35","","부산광역시 해운대구 반송동  640번지 30호 스위트","부산광역시 해운대구 운봉길 59, 스위트 1층 (반송동)","","미래식품","20200303165448","U","2020-03-05 02:40:00.0","식육가공업","395447.926166776","194671.573183711","축산물가공업","식육가공업","","000","0",
"186","축산가공업","07_22_05_P","6260000","626000000420170015","20170704","","01","영업/정상","0000","정상","","","","","","73.56","","부산광역시 해운대구 중동  1477번지 17호 한경하이츠빌 101호","부산광역시 해운대구 달맞이길117번나길 159, 지하1층 101호 (중동,한경하이츠빌)","","가족상회","20220208093201","U","2022-02-10 02:40:00.0","식육가공업","398996.182728503","187114.571982437","축산물가공업","식육가공업","0","000","0",
"187","축산가공업","07_22_05_P","6260000","626000000420110027","20111213","","01","영업/정상","0000","정상","","","","","0513231535","164.8","617805","부산광역시 사상구 엄궁동  556번지 6호","부산광역시 사상구 낙동대로 809-51 (엄궁동)","617805","(주)해인푸드","20151123165733","I","2018-10-04 11:12:49.0","식육가공업","379574.939721532","183110.776627276","축산물가공업","식육가공업","","L00","0",
"188","축산가공업","07_22_05_P","6260000","626000000420110029","20111219","","01","영업/정상","0000","정상","","","","","0519960766","235","617845","부산광역시 사상구 감전동  952번지 33호","부산광역시 사상구 장인로37번길 47-11, 1,2층 (감전동)","617845","새벽식품","20220524172646","U","2022-05-26 02:40:00.0","식육가공업","379756.541692821","184718.291570454","축산물가공업","식육가공업","0","000","0",
"189","축산가공업","07_22_05_P","6260000","626000000420120001","20120103","","01","영업/정상","0000","정상","","","","","","91.44","613814","부산광역시 해운대구 좌동  1464번지 1호 빌드201 201호","부산광역시 해운대구 양운로80번길 14, 201호 (좌동,빌드201)","613814","주식회사 진경에프앤씨","20210406132832","U","2021-04-08 02:40:00.0","식육가공업","398150.696985971","187928.489730384","축산물가공업","식육가공업","","L00","0",
"190","축산가공업","07_22_05_P","6260000","626000000420150010","20150504","","01","영업/정상","0000","정상","","","","","0513042749","39.6","","부산광역시 북구 구포동  1185번지 5호","부산광역시 북구 사상로583번길 26 (구포동)","616807","대사식품","20150504093058","I","2018-10-04 11:12:49.0","식육가공업","381060.168710521","190398.453047677","축산물가공업","식육가공업","","000","0",
"191","축산가공업","07_22_05_P","6260000","626000000420150011","20150508","","01","영업/정상","0000","정상","","","","","0513117680","110","","부산광역시 사상구 감전동  142번지 1호","부산광역시 사상구 새벽로 150, 3층 (감전동)","617800","(주)신화탑푸드","20161010134139","I","2018-10-04 11:12:49.0","식육가공업","380638.445129903","185726.248823377","축산물가공업","식육가공업","","L00","0",
"192","축산가공업","07_22_05_P","6260000","626000000420150012","20150508","","01","영업/정상","0000","정상","","","","","0518680030","92.66","","부산광역시 연제구 연산동  409번지 8호","부산광역시 연제구 과정로251번길 34, 1층 (연산동)","611816","(주)한솔식품","20180410142111","I","2018-10-04 11:12:49.0","식육가공업","391300.665637671","189536.878193856","축산물가공업","식육가공업","","000","0",
"193","축산가공업","07_22_05_P","6260000","626000000420150014","20150603","","01","영업/정상","0000","정상","","","","","","81.5","","부산광역시 기장군 기장읍 대변리 474번지 1호","부산광역시 기장군 대변로 132","619904","(주)안가","20191127113843","U","2019-11-29 02:40:00.0","식육가공업","402641.485806737","194241.128439384","축산물가공업","식육가공업","","L00","0",
"194","축산가공업","07_22_05_P","6260000","626000000420100023","20101217","","01","영업/정상","0000","정상","","","","","0517570772","194.37","611818","부산광역시 연제구 연산동  363번지 11호","부산광역시 연제구 안연로7번나길 18 (연산동)","611818","다원푸드","20181129130707","U","2018-12-01 02:40:00.0","식육가공업","391070.720905538","189803.771624816","축산물가공업","식육가공업","","000","1",
"195","축산가공업","07_22_05_P","6260000","626000000420150016","20150623","","01","영업/정상","0000","정상","","","","","0519713000","198","","부산광역시 강서구 명지동  195번지 0호","부산광역시 강서구 낙동남로 1030-27 (명지동)","604816","하나식품","20190129144131","U","2019-01-31 02:40:00.0","식육가공업","375535","180944","축산물가공업","식육가공업","","000","0",
"196","축산가공업","07_22_05_P","6260000","626000000420150017","20150625","","01","영업/정상","0000","정상","","","","","","132.23","","부산광역시 금정구 회동동  149번지 11호","부산광역시 금정구 동천로7번길 48-10 (회동동)","609845","진성식품","20150625093551","I","2018-10-04 11:12:49.0","식육가공업","393179.948378795","194201.595032829","축산물가공업","식육가공업","","000","0",
"197","축산가공업","07_22_05_P","6260000","626000000420150019","20150630","","01","영업/정상","0000","정상","","","","","0519718965","238","","부산광역시 강서구 대저2동  4438번지 3호","부산광역시 강서구 공항로 461 (대저2동)","618808","체리시스템","20220526180054","U","2022-05-28 02:40:00.0","식육가공업","377771.375816976","185061.010509463","축산물가공업","식육가공업","0","000","0",
"198","축산가공업","07_22_05_P","6260000","626000000420150021","20150717","","01","영업/정상","0000","정상","","","","","0519710768","299.28","","부산광역시 강서구 대저2동  1137번지 8호","부산광역시 강서구 대저동서로249번길 23-1 (대저2동)","","예주축산","20191230174059","U","2020-01-01 02:40:00.0","식육가공업","378654.912604158","190219.717580025","축산물가공업","식육가공업","","000","0",
"199","축산가공업","07_22_05_P","6260000","626000000420150022","20150721","","01","영업/정상","0000","정상","","","","","0518319425","1248.73","","부산광역시 강서구 송정동  1762번지 13호","부산광역시 강서구 녹산산단262로59번길 37 (송정동)","","씨에프(CF)","20190411100609","U","2019-04-13 02:40:00.0","식육가공업","368654.854713562","177658.006189016","축산물가공업","식육가공업","","000","0",
"200","축산가공업","07_22_05_P","6260000","626000000420150024","20150803","","01","영업/정상","0000","정상","","","","","0519973573","376.41","","부산광역시 사상구 학장동  237번지 7호 애이엔디푸드","부산광역시 사상구 대동로 175, 애이엔디푸드 1,2층 (학장동)","","AND푸드","20180503162001","I","2018-10-04 11:12:49.0","식육가공업","380716.858513309","184473.755344454","축산물가공업","식육가공업","","000","0",
"201","축산가공업","07_22_05_P","6260000","626000000420150026","20150831","","01","영업/정상","0000","정상","","","","","0519417421","495","","부산광역시 강서구 강동동  60번지 8호","부산광역시 강서구 낙동북로76번길 31 (강동동)","","장천식품","20150831161357","I","2018-10-04 11:12:49.0","식육가공업","376386.819494079","192522.95492894","축산물가공업","식육가공업","","000","3",
"202","축산가공업","07_22_05_P","6260000","626000000420150027","20150831","","01","영업/정상","0000","정상","","","","","","199.4","","부산광역시 기장군 정관읍 용수리 339번지","부산광역시 기장군 정관읍 가동옛길 47-4, 1층","","매운나라석쇠구이","20170315130758","I","2018-10-04 11:12:49.0","식육가공업","397947.032126137","205837.729960788","축산물가공업","식육가공업","","000","2",
"203","축산가공업","07_22_05_P","6260000","626000000420150028","20150914","","01","영업/정상","0000","정상","","","","","0515286565","91.14","","부산광역시 금정구 금사동  69번지 22호","부산광역시 금정구 공단로61번길 28 (금사동)","","육삼푸드","20150914092423","I","2018-10-04 11:12:49.0","식육가공업","392315.401056882","193255.926206063","축산물가공업","식육가공업","","000","0",
"204","축산가공업","07_22_05_P","6260000","626000000420110006","20110426","","01","영업/정상","0000","정상","","","","","0517211201","205","619901","부산광역시 기장군 기장읍 교리 328번지 4호","부산광역시 기장군 기장읍 차성로 385, 4호","619901","미락유통","20170104093923","I","2018-10-04 11:12:49.0","식육가공업","401413.718775316","196993.728001666","축산물가공업","식육가공업","","000","0",
"205","축산가공업","07_22_05_P","6260000","626000000420110007","20110502","","01","영업/정상","0000","정상","","","","","0513124241","203.57","617819","부산광역시 사상구 모라동  271번지 5호","부산광역시 사상구 모라로51번길 127, 5호 (모라동)","617819","주식회사 파로","20220628143933","U","2022-06-30 02:40:00.0","식육가공업","381115.097674492","190244.305495134","축산물가공업","식육가공업","0","L00","0",
"206","축산가공업","07_22_05_P","6260000","626000000420110009","20110518","","01","영업/정상","0000","정상","","","","","0513169989","99.24","617808","부산광역시 사상구 괘법동  517번지 8호","부산광역시 사상구 삼락천로 11, 8호 (괘법동)","617808","금보농산","20150109135653","I","2018-10-04 11:12:49.0","식육가공업","380115.912358091","187310.090750789","축산물가공업","식육가공업","","000","0",
"207","축산가공업","07_22_05_P","6260000","626000000420110010","20110613","","01","영업/정상","0000","정상","","","","","0512463864","306","619902","부산광역시 기장군 기장읍 청강리 152번지 8호","부산광역시 기장군 기장읍 청강로 40, 1층","619902","(주)포쉐프","20161114130612","I","2018-10-04 11:12:49.0","식육가공업","402090.206314864","195181.977532953","축산물가공업","식육가공업","","L00","0",
"208","축산가공업","07_22_05_P","6260000","626000000420140013","20140426","","01","영업/정상","0000","정상","","","","","0517223666","539","","부산광역시 기장군 일광면 화전리 507번지 0호","부산광역시 기장군 일광면 화용길 78, 2~3층","609848","(주)가림에프엔씨","20210806103854","U","2021-08-08 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","0","L00","0",
"209","축산가공업","07_22_05_P","6260000","626000000420140015","20140502","","01","영업/정상","0000","정상","","","","","","184.1","","부산광역시 강서구 대저1동  2720번지 20호","부산광역시 강서구 체육공원로6번길 139-27, 2층 (대저1동)","618803","두경푸드","20170104080742","I","2018-10-04 11:12:49.0","식육가공업","380191.267139299","191792.040180873","축산물가공업","식육가공업","","000","0",
"210","축산가공업","07_22_05_P","6260000","626000000420180024","20180905","","01","영업/정상","0000","정상","","","","","","183.7","","부산광역시 강서구 대저1동  3642번지 6호","부산광역시 강서구 평강로229번길 21-19 (대저1동)","","지디푸드빌","20180905193434","I","2018-09-05 23:59:59.0","식육가공업","","","축산물가공업","식육가공업","","000","0",
"211","축산가공업","07_22_05_P","6260000","626000000420090021","20091123","","01","영업/정상","0000","정상","","","","","0517270237","483","619961","부산광역시 기장군 정관읍 달산리 44번지 67호","부산광역시 기장군 정관읍 산단5로 76-68, 1층","619961","(주)초록들","20200211154629","U","2020-02-13 02:40:00.0","식육가공업","","","축산물가공업","식육가공업","","L00","13",
"212","축산가공업","07_22_05_P","6260000","626000000419980002","19981026","","01","영업/정상","0000","정상","","","","","0518672658","0","611801","부산광역시 연제구 거제동  457번지 33호 지하1층","부산광역시 연제구 거제시장로14번길 52, 지하1층 (거제동)","611801","동진식품","20150109141030","I","2018-10-04 11:12:49.0","식육가공업","388791.077187683","189053.255357664","축산물가공업","식육가공업","","000","0",
"213","축산가공업","07_22_05_P","6260000","626000000419950004","19950411","","01","영업/정상","0000","정상","","","","","0512070850","3897","604838","부산광역시 사하구 신평동  467번지","부산광역시 사하구 하신중앙로 140 (신평동)","604838","훼미리식품(주)부산공장","20190116152528","U","2019-01-18 02:40:00.0","유가공업","379125.281232545","178737.555644459","축산물가공업","유가공업","","L00","0",
