"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총종업원수",
"1424","축산판매업","07_22_04_P","3250000","325000000920170007","20171026","","01","영업/정상","0000","정상","","","","","1688-2623","34.72","","","부산광역시 중구 광복로 3, 3층 (부평동2가)","48979","주식회사 이에이치컴퍼니","20171026144355","I","2018-08-31 23:59:59.0","식육판매업","384614.194664356","179718.663438419","축산물판매업","식육판매업","","L00","",
"1425","축산판매업","07_22_04_P","3250000","325000000920170008","20171211","","01","영업/정상","0000","정상","","","","","","44","","부산광역시 중구 동광동4가 18-11","부산광역시 중구 동광길 22, 1층 (동광동4가)","48932","중구 녹즙","20171211101316","I","2018-08-31 23:59:59.0","우유류판매업","385415.404043591","180186.17367053","축산물판매업","우유류판매업","","000","",
"1426","축산판매업","07_22_04_P","3250000","325000000920180001","20180518","","01","영업/정상","0000","정상","","","","","051-246-6893","59","","부산광역시 중구 부평동2가 18-15","부산광역시 중구 부평1길 38 (부평동2가)","48977","남선축산","20210617161732","U","2021-06-19 02:40:00.0","식육판매업","384654.502218393","179880.854743203","축산물판매업","식육판매업","","000","",
"1427","축산판매업","07_22_04_P","3370000","337000000920140002","20140124","","01","영업/정상","0000","정상","","","","","051-862-8425","0","","부산광역시 연제구 거제동 486-1","부산광역시 연제구 거제시장로14번길 28 (거제동)","47544","진주통닭","20140321165952","I","2018-08-31 23:59:59.0","식육판매업","388745.432070087","188934.356377584","축산물판매업","식육판매업","","000","",
"1428","축산판매업","07_22_04_P","3370000","337000000920150010","20150901","","01","영업/정상","0000","정상","","","","","","31.5","","부산광역시 연제구 연산동 2311","부산광역시 연제구 안연로 33 (연산동, 더샵 파크시티)","47563","더착한정육점","20150901170405","I","2018-08-31 23:59:59.0","식육판매업","390966.486477154","189989.323548697","축산물판매업","식육판매업","","000","",
"1429","축산판매업","07_22_04_P","3300000","330000000919980027","19981103","","01","영업/정상","0000","정상","","","","","504-2545","18.24","","부산광역시 동래구 사직동 146-27","부산광역시 동래구 중앙대로1277번길 27-1 (사직동)","47833","비락우유사직대리점","20111128151715","I","2018-08-31 23:59:59.0","우유류판매업","389024.77478947","191056.23395968","축산물판매업","우유류판매업","","000","",
"1430","축산판매업","07_22_04_P","3300000","330000000920020043","20020715","","01","영업/정상","0000","정상","","","","","","15.7","","","부산광역시 동래구 안락로 109, 상가동 2호 (안락동)","47777","부산우유","20160225203525","I","2018-08-31 23:59:59.0","우유류판매업","392042.230842573","190939.488643916","축산물판매업","우유류판매업","","000","",
"1431","축산판매업","07_22_04_P","3370000","337000000920140013","20140716","","01","영업/정상","0000","정상","","","","","051-744-1213","0","","부산광역시 연제구 연산동 476-53","부산광역시 연제구 고분로241번길 14 (연산동)","47569","부산우유","20140716090822","I","2018-08-31 23:59:59.0","우유류판매업","392004.821837451","189370.130183348","축산물판매업","우유류판매업","","000","",
"1432","축산판매업","07_22_04_P","3370000","337000000920140022","20141106","","01","영업/정상","0000","정상","","","","","051-506-6249","21.1","","부산광역시 연제구 거제동 1476-1","부산광역시 연제구 아시아드대로 106 (거제동)","47502","돈마루(초록마을 거제점)","20200330151155","U","2020-04-01 02:40:00.0","식육판매업","388190.295910936","190271.502849247","축산물판매업","식육판매업","","L00","",
"1433","축산판매업","07_22_04_P","3370000","337000000920150006","20150710","","01","영업/정상","0000","정상","","","","","704-8874","14","","부산광역시 연제구 연산동 784-20","부산광역시 연제구 월드컵대로19번길 23 (연산동)","47603","닭고방","20150713151146","I","2018-08-31 23:59:59.0","식육판매업","389828.890788505","188285.78754485","축산물판매업","식육판매업","","000","",
"1434","축산판매업","07_22_04_P","3370000","337000000920150008","20150818","","01","영업/정상","0000","정상","","","","","","18","","부산광역시 연제구 연산동 655-14","부산광역시 연제구 월드컵대로58번길 37 (연산동)","47581","부산우유연산5대리점","20150818205606","I","2018-08-31 23:59:59.0","우유류판매업","390016.036545254","188739.532784651","축산물판매업","우유류판매업","","000","",
"1435","축산판매업","07_22_04_P","3300000","330000000920020044","20021205","","01","영업/정상","0000","정상","","","","","","32.9","","부산광역시 동래구 사직동 23-9 산수주택 111호","부산광역시 동래구 석사로33번길 32, 111호 (사직동, 산수주택)","47857","서울우유사직대리점","20111128152744","I","2018-08-31 23:59:59.0","우유류판매업","387724.408781641","190998.791759406","축산물판매업","우유류판매업","","000","",
"1436","축산판매업","07_22_04_P","3300000","330000000919990010","19991203","","01","영업/정상","0000","정상","","","","","504-4794","24.6","","부산광역시 동래구 온천동 1376-7","부산광역시 동래구 아시아드대로208번길 48 (온천동)","47839","금강식육점","20140724174736","I","2018-08-31 23:59:59.0","식육판매업","388311.578802584","191113.68353499","축산물판매업","식육판매업","","000","",
"1437","축산판매업","07_22_04_P","3300000","330000000920030005","20030326","","01","영업/정상","0000","정상","","","","","531-8181","192","","부산광역시 동래구 안락동 167-12","부산광역시 동래구 연안로58번길 7 (안락동)","47905","씨.에스에프(주)","20140205140425","I","2018-08-31 23:59:59.0","축산물수입판매업","392191.749029334","190130.280474715","축산물판매업","축산물수입판매업","","L00","",
"1438","축산판매업","07_22_04_P","3370000","337000000920140010","20140508","","01","영업/정상","0000","정상","","","","","051-866-9874","15.98","","부산광역시 연제구 연산동 787-1","부산광역시 연제구 월드컵대로3번길 32 (연산동)","47603","행운닭집","20140508153444","I","2018-08-31 23:59:59.0","식육판매업","389905.050486556","188308.61699335","축산물판매업","식육판매업","","000","",
"1439","축산판매업","07_22_04_P","3370000","337000000920140011","20140610","","01","영업/정상","0000","정상","","","","","759-7161","31.6","","부산광역시 연제구 연산동 492-4","부산광역시 연제구 과정로114번길 20 (연산동)","47572","함양상회","20140610155854","I","2018-08-31 23:59:59.0","식육판매업","391981.492634875","188956.852996648","축산물판매업","식육판매업","","000","",
"1440","축산판매업","07_22_04_P","3300000","330000000920110032","20110627","","01","영업/정상","0000","정상","","","","","070-4095-2536","37.2","","부산광역시 동래구 사직동 24-13","부산광역시 동래구 석사북로 12 (사직동)","47856","환인식품","20140723175628","I","2018-08-31 23:59:59.0","식육판매업","387619.238586112","190906.257380551","축산물판매업","식육판매업","","000","",
"1441","축산판매업","07_22_04_P","3370000","337000000920160009","20160622","","01","영업/정상","0000","정상","","","","","","45.5","","","부산광역시 연제구 고분로236번길 42 (연산동)","47570","부남식품","20160622144421","I","2018-08-31 23:59:59.0","축산물유통전문판매업","391927.536401782","189071.059782436","축산물판매업","축산물유통전문판매업","","000","",
"1442","축산판매업","07_22_04_P","3370000","337000000920160010","20160713","","01","영업/정상","0000","정상","","","","","","20.1","","","부산광역시 연제구 거제시장로14번길 38 (거제동)","47543","안동장터 이모통닭","20180124143302","I","2018-08-31 23:59:59.0","식육판매업","388764.485772951","188996.950129838","축산물판매업","식육판매업","","000","",
"1443","축산판매업","07_22_04_P","3370000","337000000920140015","20140825","","01","영업/정상","0000","정상","","","","","","12","","부산광역시 연제구 거제동 41-25","부산광역시 연제구 거제천로117번길 3 (거제동)","47538","부산우유 연제1 대리점","20140825114539","I","2018-08-31 23:59:59.0","우유류판매업","388893.266556403","189216.709865455","축산물판매업","우유류판매업","","000","",
"1444","축산판매업","07_22_04_P","3370000","337000000920140016","20140901","","01","영업/정상","0000","정상","","","","","","16","","부산광역시 연제구 연산동 307-35","부산광역시 연제구 과정로322번길 7 (연산동)","47561","연제구가정배달","20140901161307","I","2018-08-31 23:59:59.0","우유류판매업","390523.40718194","189865.201960258","축산물판매업","우유류판매업","","000","",
"1445","축산판매업","07_22_04_P","3370000","337000000920150001","20150107","","01","영업/정상","0000","정상","","","","","051-868-0030","39.9","","","부산광역시 연제구 과정로251번길 34 (연산동)","47557","(주)한솔식품","20181016144935","U","2018-10-18 02:35:55.0","식육판매업","391300.665637671","189536.878193856","축산물판매업","식육판매업","","L00","",
"1446","축산판매업","07_22_04_P","3370000","337000000920180003","20180313","","01","영업/정상","0000","정상","","","","","","42.75","","부산광역시 연제구 거제동 730-53","부산광역시 연제구 거제대로108번길 39, 1층 (거제동)","47547","장인축산","20220418130521","U","2022-04-20 02:40:00.0","식육판매업","388549.151759967","188446.12398297","축산물판매업","식육판매업","0","000","0",
"1447","축산판매업","07_22_04_P","3370000","337000000920150009","20150821","","01","영업/정상","0000","정상","","","","","944-9292","21","","부산광역시 연제구 연산동 398-19","부산광역시 연제구 연안로13번길 93 (연산동, 대아빌딩)","47565","다온푸드","20160328094126","I","2018-08-31 23:59:59.0","식육판매업","391381.423176186","189751.570889718","축산물판매업","식육판매업","","000","",
"1448","축산판매업","07_22_04_P","3370000","337000000920150012","20151209","","01","영업/정상","0000","정상","","","","","851-4810","26.4","","부산광역시 연제구 거제동 485-4","부산광역시 연제구 거제시장로14번길 15 (거제동)","47544","진주통닭 2호점","20160617162352","I","2018-08-31 23:59:59.0","식육판매업","388693.06832639","188897.606043142","축산물판매업","식육판매업","","000","",
"1449","축산판매업","07_22_04_P","3370000","337000000920150013","20151211","","01","영업/정상","0000","정상","","","","","","21","","부산광역시 연제구 거제동 114-8","부산광역시 연제구 교대로22번길 35 (거제동)","47505","박가네식육점","20160322093952","I","2018-08-31 23:59:59.0","식육판매업","389213.598150807","190610.650439076","축산물판매업","식육판매업","","000","",
"1450","축산판매업","07_22_04_P","3300000","330000000920110037","20110818","","01","영업/정상","0000","정상","","","","","523-2745","42","","부산광역시 동래구 명장동 145-11","부산광역시 동래구 명안로86번길 39 (명장동)","47775","명장계란마트","20161213122557","I","2018-08-31 23:59:59.0","식용란수집판매업","391773.812069345","191464.349311874","축산물판매업","식용란수집판매업","","000","",
"1451","축산판매업","07_22_04_P","3370000","337000000920160008","20160621","","01","영업/정상","0000","정상","","","","","","61.2","","","부산광역시 연제구 과정로276번길 23 (연산동)","47562","수 식품","20160622142338","I","2018-08-31 23:59:59.0","축산물유통전문판매업","390966.059064893","189785.317917113","축산물판매업","축산물유통전문판매업","","000","",
"1452","축산판매업","07_22_04_P","3300000","330000000920120012","20120517","","01","영업/정상","0000","정상","","","","","","20.5","","부산광역시 동래구 사직동 21-42","부산광역시 동래구 석사북로 41-1 (사직동)","47853","남양유업 사직대리점","20130117085035","I","2018-08-31 23:59:59.0","우유류판매업","387802.357585485","191137.298152518","축산물판매업","우유류판매업","","000","",
"1453","축산판매업","07_22_04_P","3300000","330000000920110038","20110819","","01","영업/정상","0000","정상","","","","","","8.4","","부산광역시 동래구 사직동 141-5","부산광역시 동래구 여고북로 178-3 (사직동)","47831","제일식육점","20150519101235","I","2018-08-31 23:59:59.0","식육판매업","388866.522001096","191195.650093677","축산물판매업","식육판매업","","000","",
"1454","축산판매업","07_22_04_P","3370000","337000000920160012","20160805","","01","영업/정상","0000","정상","","","","","051-861-4227","100.86","","","부산광역시 연제구 거제대로178번길 40 (거제동)","47543","남양상회","20160805174924","I","2018-08-31 23:59:59.0","식용란수집판매업","388703.970997581","189176.766339809","축산물판매업","식용란수집판매업","","000","",
"1455","축산판매업","07_22_04_P","3370000","337000000920160013","20160913","","01","영업/정상","0000","정상","","","","","","33","","","부산광역시 연제구 법원북로65번길 8 (거제동)","47507","서울우유 거제고객센터","20200323153615","U","2020-03-25 02:40:00.0","우유류판매업","388856.610720694","190244.031106387","축산물판매업","우유류판매업","","000","",
"1456","축산판매업","07_22_04_P","3300000","330000000920120022","20120914","","01","영업/정상","0000","정상","","","","","556-5600","38","","부산광역시 동래구 온천동 210-87","부산광역시 동래구 금강로 118 (온천동)","47709","호박소 정육식당","20120914090219","I","2018-08-31 23:59:59.0","식육판매업","389312.279986906","193084.820813746","축산물판매업","식육판매업","","000","",
"1457","축산판매업","07_22_04_P","3370000","337000000920160015","20161228","","01","영업/정상","0000","정상","","","","","","11.25","","","부산광역시 연제구 과정로276번길 28 (연산동, 연천시장)","47564","의령축산유통","20191218142859","U","2019-12-20 02:40:00.0","축산물유통전문판매업","391025.396581125","189821.044244523","축산물판매업","축산물유통전문판매업","","000","",
"1458","축산판매업","07_22_04_P","3370000","337000000920160014","20161020","","01","영업/정상","0000","정상","","","","","","77","","","부산광역시 연제구 거제대로 128-11 (거제동)","47546","서울우유 중서구 특판 고객센터","20161020132338","I","2018-08-31 23:59:59.0","우유류판매업","388488.209323498","188715.064819598","축산물판매업","우유류판매업","","000","",
"1459","축산판매업","07_22_04_P","3370000","337000000920170004","20171013","","01","영업/정상","0000","정상","","","","","","255.2","","","부산광역시 연제구 월드컵대로187번길 61, 1층 (거제동)","47538","주식회사 이오축산","20180823125234","I","2018-08-31 23:59:59.0","식육판매업","388882.43414978","189315.842227897","축산물판매업","식육판매업","","000","",
"1460","축산판매업","07_22_04_P","3370000","337000000920150007","20150728","","01","영업/정상","0000","정상","","","","","","20","","부산광역시 연제구 연산동 1811-143","부산광역시 연제구 금련로 25 (연산동)","47616","새벽달걀","20151027090540","I","2018-08-31 23:59:59.0","식용란수집판매업","390927.620084474","187864.156941642","축산물판매업","식용란수집판매업","","000","",
"1461","축산판매업","07_22_04_P","3370000","337000000920170005","20171016","","01","영업/정상","0000","정상","","","","","","97.5","","","부산광역시 연제구 과정로276번길 10, 1층 (연산동)","47564","새부산 육류마트","20171016104253","I","2018-08-31 23:59:59.0","식육판매업","390969.108976606","189715.015196108","축산물판매업","식육판매업","","000","",
"1462","축산판매업","07_22_04_P","3370000","337000000920180006","20180518","","01","영업/정상","0000","정상","","","","","","45.75","","부산광역시 연제구 연산동 346-1 삼경아파트","부산광역시 연제구 과정로294번가길 26, 1층 109호 (연산동, 삼경아파트)","47562","(주)더한우리","20180518143853","I","2018-08-31 23:59:59.0","식육판매업","390752.19911734","189913.19265752","축산물판매업","식육판매업","","L00","",
"1463","축산판매업","07_22_04_P","3370000","337000000920180007","20180528","","01","영업/정상","0000","정상","","","","","","23.94","","부산광역시 연제구 연산동 2018-57","부산광역시 연제구 마곡천로 40 (연산동)","47610","주민유통","20180528091406","I","2018-08-31 23:59:59.0","우유류판매업","390055.891072652","187757.533703139","축산물판매업","우유류판매업","","000","",
"1464","축산판매업","07_22_04_P","3370000","337000000920160002","20160215","","01","영업/정상","0000","정상","","","","","","50","","부산광역시 연제구 연산동 317-77","부산광역시 연제구 연동로14번길 8 (연산동)","47552","고향축산","20160215152341","I","2018-08-31 23:59:59.0","식육판매업","390563.590983695","189652.59129061","축산물판매업","식육판매업","","000","",
"1465","축산판매업","07_22_04_P","3300000","330000000920110028","20110609","","01","영업/정상","0000","정상","","","","","504-7080","33.21","","부산광역시 동래구 온천동 1457-26","부산광역시 동래구 중앙대로1301번길 38 (온천동)","47825","대영축산","20161212175038","I","2018-08-31 23:59:59.0","식용란수집판매업","388801.795486597","191336.880991432","축산물판매업","식용란수집판매업","","000","",
"1466","축산판매업","07_22_04_P","3300000","330000000920110029","20110610","","01","영업/정상","0000","정상","","","","","051-525-2100","53.7","","부산광역시 동래구 명장동 60-12","부산광역시 동래구 명장로20번길 21 (명장동)","47772","매일우유동래 유기농DS대리점","20171018153843","I","2018-08-31 23:59:59.0","우유류판매업","391376.07188353","191522.19641197","축산물판매업","우유류판매업","","000","",
"1467","축산판매업","07_22_04_P","3300000","330000000920110031","20110616","","01","영업/정상","0000","정상","","","","","553-5127","17","","부산광역시 동래구 복천동 127-2","부산광역시 동래구 동래로 154-1 (복천동)","47810","한얼상회","20211028141544","U","2021-10-30 02:40:00.0","식용란수집판매업","390020.83757912","191421.325687576","축산물판매업","식용란수집판매업","0","000","0",
"1468","축산판매업","07_22_04_P","3320000","332000000919880007","19881017","","01","영업/정상","0000","정상","","","","","","23.31","","부산광역시 북구 구포동 1185-7","","","현대세돌이식육점","20070902101648","I","2018-08-31 23:59:59.0","식육판매업","381017.387943955","190422.941832713","축산물판매업","식육판매업","","000","",
"1469","축산판매업","07_22_04_P","3300000","330000000920110042","20110826","","01","영업/정상","0000","정상","","","","","","44.72","","부산광역시 동래구 안락동 453-2","부산광역시 동래구 충렬대로433번길 44 (안락동)","47791","덴마크우유 북부산유통 대리점","20111128144906","I","2018-08-31 23:59:59.0","우유류판매업","391737.331439393","190823.490837675","축산물판매업","우유류판매업","","000","",
"1470","축산판매업","07_22_04_P","3300000","330000000920110043","20110921","","01","영업/정상","0000","정상","","","","","","23.8","","부산광역시 동래구 안락동 441-9","부산광역시 동래구 충렬대로395번길 55 (안락동)","47788","금강식육유통","20171115170743","I","2018-08-31 23:59:59.0","식육판매업","391401.480795416","190933.455437622","축산물판매업","식육판매업","","000","",
"1471","축산판매업","07_22_04_P","3300000","330000000920120024","20121017","","01","영업/정상","0000","정상","","","","","","28.37","","부산광역시 동래구 사직동 143-28 1층","부산광역시 동래구 중앙대로1277번길 24, 1층 (사직동)","47832","하나축산","20121017092418","I","2018-08-31 23:59:59.0","식육판매업","389036.817338833","191082.537006312","축산물판매업","식육판매업","","000","",
"1472","축산판매업","07_22_04_P","3320000","332000000919820008","19820630","","01","영업/정상","0000","정상","","","","","301-0493","29.1","","부산광역시 북구 구포동 1188-9","부산광역시 북구 사상로583번길 33 (구포동)","","육일식육","20140417172552","I","2018-08-31 23:59:59.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
"1473","축산판매업","07_22_04_P","3320000","332000000919820006","19820514","","01","영업/정상","0000","정상","","","","","301-7361","30.38","","부산광역시 북구 구포동 1188-9","부산광역시 북구 사상로583번길 33 (구포동)","","제일","20070902110350","I","2018-08-31 23:59:59.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
"1474","축산판매업","07_22_04_P","3320000","332000000919820007","19820531","","01","영업/정상","0000","정상","","","","","301-9198","24.01","","부산광역시 북구 구포동 1188-9","부산광역시 북구 사상로583번길 33 (구포동)","","합천","20070902110430","I","2018-08-31 23:59:59.0","식육판매업","381045.921366365","190370.23484077","축산물판매업","식육판매업","","000","",
"1475","축산판매업","07_22_04_P","3370000","337000000920170003","20170905","","01","영업/정상","0000","정상","","","","","868-6311","52.14","","","부산광역시 연제구 거제대로118번길 13, 1층 (거제동)","47547","녹즙의 봄","20170905110411","I","2018-08-31 23:59:59.0","우유류판매업","388463.922572593","188589.224637914","축산물판매업","우유류판매업","","000","",
"1476","축산판매업","07_22_04_P","3370000","337000000920180001","20180223","","01","영업/정상","0000","정상","","","","","","49","","부산광역시 연제구 연산동 480-34","부산광역시 연제구 과정로132번길 9 (연산동)","47570","소와나무 해운대유통","20180223075804","I","2018-08-31 23:59:59.0","우유류판매업","391921.900811724","189162.577811299","축산물판매업","우유류판매업","","000","",
"1477","축산판매업","07_22_04_P","3370000","337000000920180002","20180308","","01","영업/정상","0000","정상","","","","","","16.5","","부산광역시 연제구 연산동 307-10 한양아파트","부산광역시 연제구 과정로344번길 22, 상가동 106호 (연산동, 한양아파트)","47561","광해유통","20180308090521","I","2018-08-31 23:59:59.0","식용란수집판매업","390489.592722846","189924.380039486","축산물판매업","식용란수집판매업","","000","",
"1478","축산판매업","07_22_04_P","3370000","337000000920180005","20180329","","01","영업/정상","0000","정상","","","","","","78.5","","부산광역시 연제구 연산동 492-7","부산광역시 연제구 과정로114번길 30 (연산동)","47572","하누리종합유통","20180329091916","I","2018-08-31 23:59:59.0","축산물유통전문판매업","392022.623666753","188957.581038449","축산물판매업","축산물유통전문판매업","","000","",
"1479","축산판매업","07_22_04_P","3370000","337000000920160004","20160406","","01","영업/정상","0000","정상","","","","","","39.6","","부산광역시 연제구 연산동 449-27","부산광역시 연제구 과정로287번길 6 (연산동)","47555","JNJ(본점)","20160406165351","I","2018-08-31 23:59:59.0","축산물유통전문판매업","390813.31361191","189656.993665066","축산물판매업","축산물유통전문판매업","","000","",
"1480","축산판매업","07_22_04_P","3370000","337000000920120001","20120210","","01","영업/정상","0000","정상","","","","","051-890-8058","170.31","","부산광역시 연제구 연산동 105-1","부산광역시 연제구 반송로 88 (연산동)","47552","홈플러스(주)부산연산점","20210824175423","U","2021-08-26 02:40:00.0","식육판매업","390220.95452402","189976.508572936","축산물판매업","식육판매업","0","L00","0",
"1481","축산판매업","07_22_04_P","3300000","330000000919960006","19960704","","01","영업/정상","0000","정상","","","","","505-9111","13.33","","부산광역시 동래구 사직동 56-5","부산광역시 동래구 사직북로28번길 108 (사직동)","47852","소은식육점","20150519094654","I","2018-08-31 23:59:59.0","식육판매업","387943.634176804","191102.782578496","축산물판매업","식육판매업","","000","",
"1482","축산판매업","07_22_04_P","3300000","330000000919960012","19960720","","01","영업/정상","0000","정상","","","","","554-0169","8.4","","부산광역시 동래구 온천동 871-46","부산광역시 동래구 금정마을로139번길 10 (온천동)","47719","남양유업미남대리점","20111128144606","I","2018-08-31 23:59:59.0","우유류판매업","388296.815159529","192300.43864236","축산물판매업","우유류판매업","","000","",
"1483","축산판매업","07_22_04_P","3320000","332000000919890014","19891020","","01","영업/정상","0000","정상","","","","","","33.92","","부산광역시 북구 구포동 1187-3","부산광역시 북구 사상로577번길 18 (구포동)","","부평식육","20130702170239","I","2018-08-31 23:59:59.0","식육판매업","381124.807288507","190332.061391393","축산물판매업","식육판매업","","000","",
"1484","축산판매업","07_22_04_P","3300000","330000000920120019","20120820","","01","영업/정상","0000","정상","","","","","532-9437","29.23","","부산광역시 동래구 안락동 178-6","부산광역시 동래구 연안로52번길 66 (안락동)","47905","찬늘푸드","20120820170000","I","2018-08-31 23:59:59.0","식육판매업","392193.098807542","190015.196631564","축산물판매업","식육판매업","","000","",
"1485","축산판매업","07_22_04_P","3300000","330000000920180009","20180713","","01","영업/정상","0000","정상","","","","","","49.5","","부산광역시 동래구 사직동 147-48","부산광역시 동래구 여고로113번길 36-1, 1층 (사직동)","47831","왔따네푸드","20180713122537","I","2018-08-31 23:59:59.0","식육판매업","388878.578521251","190962.371122179","축산물판매업","식육판매업","","000","",
"1486","축산판매업","07_22_04_P","3300000","330000000920120025","20121030","","01","영업/정상","0000","정상","","","","","557-3325","6.35","","부산광역시 동래구 명륜동 551-5","부산광역시 동래구 명륜로139번길 44-13 (명륜동)","47735","한우장터","20121030092710","I","2018-08-31 23:59:59.0","식육판매업","389302.236557034","191711.716064046","축산물판매업","식육판매업","","000","",
"1487","축산판매업","07_22_04_P","3300000","330000000920120026","20121106","","01","영업/정상","0000","정상","","","","","554-0084","33.05","","부산광역시 동래구 온천동 215-1","부산광역시 동래구 금강로124번길 19 (온천동)","47709","싹다 한우식육점","20170125174133","I","2018-08-31 23:59:59.0","식육판매업","389415.20340442","193131.590860807","축산물판매업","식육판매업","","000","",
"1488","축산판매업","07_22_04_P","3370000","337000000920170006","20171208","","01","영업/정상","0000","정상","","","","","051-850-0321","729.52","","부산광역시 연제구 연산동 1287-21 장천빌딩","부산광역시 연제구 중앙대로 1079, 장천빌딩 (연산동)","47540","(주)화승네트웍스","20180329093920","I","2018-08-31 23:59:59.0","식육판매업","389395.715733394","189240.313918839","축산물판매업","식육판매업","","L00","",
"1489","축산판매업","07_22_04_P","3320000","332000000919820014","20150622","","01","영업/정상","0000","정상","","","","","302-0666","16.56","","부산광역시 북구 구포동","부산광역시 북구 사상로577번길 36 (구포동)","46504","개금식품","20150624132604","I","2018-08-31 23:59:59.0","식육판매업","381035.96728713","190346.158216368","축산물판매업","식육판매업","","000","",
"1490","축산판매업","07_22_04_P","3320000","332000000919830004","19830723","","01","영업/정상","0000","정상","","","","","","16.3","","","부산광역시 북구 사상로583번길 26 (구포동)","46504","영덕식육점","20190321114928","U","2019-03-23 02:40:00.0","식육판매업","381085.095221873","190423.737144851","축산물판매업","식육판매업","","000","",
"1491","축산판매업","07_22_04_P","3320000","332000000919830002","19830325","","01","영업/정상","0000","정상","","","","","","24.45","","부산광역시 북구 구포동 1187-1","부산광역시 북구 낙동대로1570번나길 17 (구포동)","","진미식품(주)","20130816175113","I","2018-08-31 23:59:59.0","식육판매업","381126.795820904","190357.944115253","축산물판매업","식육판매업","","L00","",
"1492","축산판매업","07_22_04_P","3320000","332000000919830005","19830725","","01","영업/정상","0000","정상","","","","","","21.8","","부산광역시 북구 구포동 1185-6","부산광역시 북구 사상로583번길 42 (구포동)","","정광식육점","20151209104231","I","2018-08-31 23:59:59.0","식육판매업","381017.518430144","190402.173876522","축산물판매업","식육판매업","","000","",
"1493","축산판매업","07_22_04_P","3320000","332000000919830003","19830430","","01","영업/정상","0000","정상","","","","","","21.2","","부산광역시 북구 구포동 1187-1","부산광역시 북구 낙동대로1570번나길 17 (구포동)","46504","언양식육점","20120216092133","I","2018-08-31 23:59:59.0","식육판매업","381126.795820904","190357.944115253","축산물판매업","식육판매업","","000","",
"1494","축산판매업","07_22_04_P","3320000","332000000919830009","19830825","","01","영업/정상","0000","정상","","","","","302-8888","17.6","","부산광역시 북구 구포동 1185-6","부산광역시 북구 사상로583번길 42 (구포동)","","일호유통","20101126140549","I","2018-08-31 23:59:59.0","식육판매업","381017.518430144","190402.173876522","축산물판매업","식육판매업","","000","",
"1495","축산판매업","07_22_04_P","3300000","330000000919970004","19971115","","01","영업/정상","0000","정상","","","","","558-0274","30","","부산광역시 동래구 온천동 707 럭키상가24동113호","부산광역시 동래구 충렬대로107번길 54, 24동 113호 (온천동, 럭키상가)","47732","목본식육점","20180621104749","I","2018-08-31 23:59:59.0","식육판매업","388918.011079059","191892.623575025","축산물판매업","식육판매업","","000","",
"1496","축산판매업","07_22_04_P","3300000","330000000919970005","19970830","","01","영업/정상","0000","정상","","","","","554-6209","20.91","","부산광역시 동래구 온천동 107-6","부산광역시 동래구 금강로131번길 31 (온천동)","47703","새동래종합유통","20191118143932","U","2019-11-20 02:40:00.0","식육판매업","389214.307165782","193280.875596753","축산물판매업","식육판매업","","000","",
"1497","축산판매업","07_22_04_P","3300000","330000000919960007","19961031","","01","영업/정상","0000","정상","","","","","505-7443","14.52","","부산광역시 동래구 사직동 147-73","부산광역시 동래구 여고로127번길 27 (사직동)","47831","명성식육점","20140723174621","I","2018-08-31 23:59:59.0","식육판매업","388983.149952788","190966.25663343","축산물판매업","식육판매업","","000","",
"1498","축산판매업","07_22_04_P","3320000","332000000919890011","19890909","","01","영업/정상","0000","정상","","","","","","19.85","","부산광역시 북구 구포동 1188-2","","","동화식육점","20150313130929","I","2018-08-31 23:59:59.0","식육판매업","381018.968646368","190371.656986852","축산물판매업","식육판매업","","000","",
"1499","축산판매업","07_22_04_P","3300000","330000000920020013","20020108","","01","영업/정상","0000","정상","","","","","551-1115","31.5","","부산광역시 동래구 온천동 147-7","부산광역시 동래구 온천장로119번길 44-10 (온천동)","47708","부흥식육점","20150519095801","I","2018-08-31 23:59:59.0","식육판매업","389580.681087101","193430.677445106","축산물판매업","식육판매업","","000","",
"1500","축산판매업","07_22_04_P","3300000","330000000919980013","19980827","","01","영업/정상","0000","정상","","","","","504-0209","63.8","","부산광역시 동래구 사직동 585-17","부산광역시 동래구 쇠미로119번길 52 (사직동)","47870","범천식육점","20121210090742","I","2018-08-31 23:59:59.0","식육판매업","387317.308138272","191305.169048265","축산물판매업","식육판매업","","000","",
"1501","축산판매업","07_22_04_P","3390000","339000000920090021","20090824","","01","영업/정상","0000","정상","","","","","","61.1","","부산광역시 사상구 모라동 272-14","부산광역시 사상구 사상로 573 (모라동)","","승현유통","20180827180108","I","2018-08-31 23:59:59.0","식육판매업","381171.086434394","190302.436539496","축산물판매업","식육판매업","","000","",
